bitcoin-marketcap_raw,difficulty-btc-trx-14,difficulty-btc-trx-30,difficulty-btc-trx-90,difficulty-btc-rsi-30,difficulty-btc-rsi-90,difficulty-btc-roc-30,hashrate-btc-sma-90,hashrate-btc-std-90,hashrate-btc-var-30,hashrate-btc-var-90,hashrate-btc-trx-30,hashrate-btc-trx-90,mining_profitability-btc-sma-3,mining_profitability-btc-sma-30,mining_profitability-btc-sma-90,mining_profitability-btc-wma-90,mining_profitability-btc-std-14,mining_profitability-btc-var-14,mining_profitability-btc-trx-90,sentinusd-btc-ema-30,transactionfees-btc-sma-90,transactionfees-btc-ema-90,transactionfees-btc-std-90,transactionfees-btc-var-90,median_transaction_fee-btc-wma-30,median_transaction_fee-btc-std-14,median_transaction_fee-btc-trx-90,confirmationtime-btc-sma-90,confirmationtime-btc-wma-90,confirmationtime-btc-trx-90,marketcap-btc-wma-90,marketcap-btc-rsi-90,transactionvalue-btc-ema-30,transactionvalue-btc-std-30,transactionvalue-btc-std-90,transactionvalue-btc-var-30,transactionvalue-btc-var-90,transactionvalue-btc-trx-90,mediantransactionvalue-btc-sma-30,mediantransactionvalue-btc-var-90,mediantransactionvalue-btc-trx-30,fee_to_reward-btc-std-90,fee_to_reward-btc-var-90,transactions-btc-sma-30,transactions-btc-sma-90,transactions-btc-std-90,transactions-btc-var-90,sentbyaddress-btc-ema-30,sentbyaddress-btc-wma-30,top100cap-btc-sma-90,top100cap-btc-trx-90,activeaddresses-btc-sma-90
5762785803,0.782,0.766,0.455,99.999,99.627,38.733,7.670451338583293e+17,3.9012624526401376e+17,2.2350706827724e+34,3.8049621810949e+34,0.908,0.517,1.282,1.665,2.192,1.981,0.373,0.035,-0.097,2267737991,0.072,0.073,0.021,0.001,0.038,0.001,0.29,9.037,8.971,-0.047,6081748487,53.194,11208,49413.0,30136.0,610422307,227037887,1.12,130.938,3132.0,-0.273,0.392,0.039,209681,188959,56929,810235214,327475,335904,19.623,-0.022,393283
5784179299,0.85,0.775,0.46,99.999,99.627,38.733,7.752263043740504e+17,4.003455309260323e+17,2.4693383595631e+34,4.0069136033112e+34,0.93,0.524,1.381,1.642,2.18,1.965,0.373,0.035,-0.101,2181794390,0.073,0.073,0.02,0.001,0.038,0.001,0.288,9.02,8.937,-0.048,6078430711,53.311,10780,49363.0,30144.0,609165424,227161297,1.115,132.299,3129.0,-0.227,0.39,0.038,210549,189694,56846,807853634,327738,335959,19.621,-0.023,394478
5815766324,0.909,0.785,0.465,99.999,99.627,30.68,7.839647985127384e+17,4.102216338904813e+17,2.7218274025842e+34,4.2070447227944e+34,0.953,0.531,1.33,1.625,2.167,1.945,0.384,0.037,-0.105,2102205024,0.073,0.073,0.02,0.001,0.038,0.001,0.285,9.001,8.924,-0.048,6075592008,53.485,10410,49308.0,30152.0,607815998,227280257,1.108,132.925,3103.0,-0.185,0.388,0.038,211028,190272,56288,792086239,327232,335206,19.62,-0.023,395048
5921757828,0.957,0.795,0.471,99.999,99.627,27.138,7.911358621387693e+17,4.116318665707532e+17,2.5630764370733e+34,4.2360198394131e+34,0.971,0.538,1.367,1.607,2.152,1.927,0.369,0.034,-0.109,2027994517,0.073,0.073,0.02,0.001,0.038,0.001,0.283,9.003,8.929,-0.049,6074856356,54.066,10093,49229.0,30148.0,605881971,227231510,1.1,133.677,3087.0,-0.149,0.383,0.037,211077,190731,55412,767633391,325457,333083,19.619,-0.023,395324
6077939191,0.992,0.804,0.476,99.999,99.627,27.138,7.979826699353654e+17,4.168829315422107e+17,2.3399588756533e+34,4.3447844652807e+34,0.985,0.544,1.352,1.596,2.14,1.911,0.36,0.032,-0.114,1964307520,0.073,0.073,0.019,0.001,0.038,0.001,0.281,9.007,8.921,-0.05,6077270431,54.904,9827,49168.0,30146.0,604379676,227191393,1.09,134.943,3085.0,-0.113,0.38,0.036,211157,191039,54991,755995585,324352,331498,19.614,-0.023,396367
6149775364,1.015,0.813,0.481,99.999,99.627,27.138,8.043666404477572e+17,4.195732379320645e+17,2.1310969573648e+34,4.4010425497199e+34,0.994,0.551,1.382,1.584,2.131,1.894,0.362,0.033,-0.118,1932186416,0.073,0.073,0.019,0.001,0.038,0.002,0.279,9.005,8.932,-0.05,6080937614,55.284,9661,49045.0,30131.0,601340797,226962793,1.08,138.959,3102.0,-0.071,0.381,0.036,212125,191747,54835,751716494,325354,331900,19.611,-0.023,397743
6154011412,1.025,0.821,0.487,99.999,99.627,27.138,8.114728186109994e+17,4.166490676533128e+17,1.9010455333647e+34,4.3399111394094e+34,0.997,0.557,1.364,1.565,2.113,1.876,0.332,0.028,-0.122,1904964340,0.074,0.073,0.019,0.001,0.039,0.002,0.276,9.017,8.963,-0.051,6084391790,55.306,9519,49104.0,30111.0,602803230,226671923,1.068,143.05,3121.0,-0.024,0.386,0.037,212519,192310,54770,749949079,324955,330942,19.607,-0.023,398216
6307245596,1.025,0.827,0.492,99.999,99.627,27.138,8.172425738284673e+17,4.1322330846221664e+17,1.8930665254298e+34,4.2688375664115e+34,0.993,0.563,1.427,1.562,2.105,1.865,0.333,0.028,-0.127,1882870482,0.074,0.073,0.018,0.001,0.039,0.002,0.274,9.002,8.969,-0.051,6090907960,56.112,9374,49179.0,30098.0,604633834,226468428,1.056,145.895,3109.0,0.023,0.388,0.038,212964,193118,54652,746716008,327435,332910,19.603,-0.023,400047
6399505502,1.014,0.833,0.497,99.999,99.627,27.138,8.249904607060692e+17,4.1536713731308e+17,1.8039974804435e+34,4.3132464689916e+34,0.988,0.568,1.469,1.561,2.092,1.851,0.335,0.028,-0.131,1861071373,0.074,0.074,0.018,0.001,0.039,0.003,0.272,9.001,8.959,-0.051,6099093153,56.588,9260,49229.0,30084.0,605869105,226268957,1.044,147.762,3090.0,0.069,0.384,0.037,213833,193753,54221,734986632,327996,333036,19.599,-0.023,401122
6400644644,1.011,0.839,0.502,99.999,99.678,34.8,8.320713749269416e+17,4.184138570698211e+17,1.6678119984499998e+34,4.3767538947011e+34,0.983,0.574,1.467,1.543,2.078,1.834,0.283,0.02,-0.135,1865579424,0.075,0.074,0.017,0.001,0.039,0.003,0.27,9.019,8.979,-0.051,6106894284,56.594,9269,49197.0,30059.0,605083126,225890249,1.031,150.445,3049.0,0.115,0.385,0.037,214113,194492,53671,720155732,328644,333170,19.594,-0.023,402169
6544931380,1.032,0.848,0.508,99.999,99.725,44.231,8.3883082149056e+17,4.219441409534241e+17,1.3685260327359e+34,4.4509214521231e+34,0.977,0.579,1.386,1.526,2.067,1.818,0.221,0.012,-0.14,1855163716,0.075,0.074,0.017,0.001,0.039,0.004,0.268,9.033,8.992,-0.051,6117474871,57.335,9211,49219.0,30030.0,605621581,225451947,1.018,153.114,3026.0,0.163,0.379,0.036,213878,195448,52047,677230069,329172,333266,19.59,-0.023,403305
6675688921,1.062,0.858,0.513,99.999,99.725,44.231,8.450442883810776e+17,4.209086224640312e+17,1.2368821208175e+34,4.4291017116142e+34,0.967,0.585,1.316,1.504,2.054,1.801,0.219,0.012,-0.144,1848855733,0.075,0.074,0.017,0.001,0.04,0.004,0.266,9.06,9.04,-0.051,6130493215,57.992,9192,49259.0,30001.0,606611820,225021078,1.005,156.362,3060.0,0.217,0.381,0.036,213644,196130,50989,649963512,329061,332781,19.587,-0.023,404975
6654227687,1.094,0.87,0.519,99.999,99.725,44.231,8.504388390615369e+17,4.182765768771429e+17,1.2016586776121e+34,4.3738823691015e+34,0.952,0.589,1.336,1.489,2.044,1.786,0.19,0.009,-0.148,1849388540,0.076,0.075,0.016,0.001,0.04,0.004,0.264,9.083,9.091,-0.051,6142571514,57.844,9128,46152.0,29974.0,532511171,224605175,0.991,159.169,3067.0,0.27,0.391,0.038,215223,197079,50859,646668752,331928,335279,19.583,-0.023,406022
6510180411,1.121,0.882,0.525,99.999,99.725,44.231,8.56469636925898e+17,4.1734124240443206e+17,1.1290868509133e+34,4.3543428152919e+34,0.935,0.594,1.324,1.474,2.035,1.77,0.188,0.009,-0.153,1832340492,0.076,0.075,0.016,0.001,0.04,0.004,0.263,9.093,9.124,-0.05,6151014190,56.86,8989,11856.0,29957.0,35139575,224358327,0.978,159.773,3068.0,0.319,0.402,0.04,216668,198111,50905,647840002,334823,337881,19.579,-0.023,407488
6415299573,1.141,0.894,0.531,99.999,99.725,44.231,8.61672360026031e+17,4.146101426095939e+17,1.1126146459254e+34,4.2975392588687e+34,0.914,0.598,1.3,1.461,2.019,1.752,0.195,0.009,-0.157,1808193212,0.076,0.075,0.016,0.001,0.04,0.004,0.261,9.138,9.192,-0.049,6156951907,56.223,8857,8353.0,29943.0,17442811,224147345,0.963,161.68,3069.0,0.36,0.416,0.043,216762,198781,50705,642754414,334653,337489,19.574,-0.023,408158
6448697649,1.152,0.905,0.537,99.999,99.725,40.354,8.676410898746877e+17,4.129374676145373e+17,1.0208836755932e+34,4.2629338039977e+34,0.892,0.601,1.349,1.454,2.012,1.741,0.202,0.01,-0.162,1771860476,0.077,0.075,0.015,0.001,0.041,0.003,0.259,9.12,9.195,-0.048,6163291598,56.397,8677,7455.0,29935.0,13895298,224032278,0.948,161.925,3070.0,0.394,0.418,0.044,216288,199404,50163,629089578,335368,338009,19.573,-0.023,410043
6464988024,1.153,0.914,0.543,99.999,99.725,36.205,8.757590504717078e+17,4.141639358610726e+17,9.6611146078631e+33,4.2882941441984e+34,0.874,0.605,1.306,1.439,1.996,1.723,0.216,0.012,-0.166,1740460610,0.077,0.076,0.015,0.001,0.041,0.003,0.258,9.131,9.221,-0.047,6169684422,56.482,8563,4127.0,29920.0,4257916,223801335,0.933,162.584,3002.0,0.422,0.418,0.044,215420,199826,49652,616342074,334693,337235,19.574,-0.023,410757
6588312769,1.145,0.922,0.549,99.999,99.725,36.205,8.816511694470668e+17,4.1130766100717766e+17,8.0491904214084e+33,4.2293498000799e+34,0.853,0.608,1.39,1.435,1.986,1.711,0.222,0.012,-0.17,1687778455,0.077,0.076,0.015,0.001,0.041,0.002,0.256,9.132,9.236,-0.046,6178498182,57.124,8398,3880.0,29906.0,3764150,223589532,0.918,162.488,2990.0,0.434,0.411,0.042,213992,200407,47535,564883900,332466,334942,19.576,-0.023,412260
6542206952,1.128,0.929,0.554,99.999,99.725,36.205,8.890973336333573e+17,4.100395988816273e+17,7.4464821948168e+33,4.2033118162751e+34,0.835,0.612,1.293,1.421,1.967,1.694,0.235,0.014,-0.175,1807502118,0.077,0.076,0.015,0.001,0.041,0.002,0.254,9.153,9.271,-0.045,6185999829,56.807,8863,4695.0,29919.0,5511181,223786518,0.904,167.03,3100.0,0.459,0.417,0.044,214294,200972,47876,573019353,332440,334834,19.577,-0.023,412185
6660111794,1.103,0.934,0.56,99.999,99.725,36.205,8.942243314238052e+17,4.100096697338132e+17,7.1693164210339e+33,4.2026982318808e+34,0.815,0.614,1.331,1.408,1.956,1.68,0.236,0.014,-0.179,1963443924,0.078,0.076,0.015,0.001,0.041,0.002,0.253,9.177,9.308,-0.044,6195862989,57.418,9345,5866.0,29938.0,8601886,224068837,0.891,173.299,3424.0,0.51,0.438,0.048,216647,201941,49477,612005563,336277,338629,19.571,-0.023,413540
6629706127,1.071,0.936,0.566,99.999,99.725,36.205,8.99885090468534e+17,4.055231905023604e+17,7.1416181294069e+33,4.1112264508803e+34,0.793,0.617,1.327,1.403,1.944,1.669,0.24,0.014,-0.183,2136277258,0.078,0.077,0.015,0.001,0.042,0.001,0.252,9.192,9.331,-0.042,6204766646,57.207,9856,6830.0,29966.0,11661760,224483516,0.881,178.372,3593.0,0.57,0.461,0.053,220017,202981,51754,669608154,340594,342996,19.56,-0.023,414607
6583928785,1.034,0.937,0.571,99.999,99.725,36.205,9.073273981579428e+17,4.041506585344781e+17,7.1375818690563e+33,4.0834438698463e+34,0.774,0.619,1.397,1.402,1.933,1.657,0.203,0.01,-0.188,2149901833,0.079,0.078,0.021,0.001,0.042,0.001,0.25,9.181,9.33,-0.041,6212338808,56.889,9809,6835.0,29946.0,11678554,224185291,0.87,182.689,3738.0,0.638,0.537,0.072,221610,204153,52986,701874229,344412,346897,19.553,-0.023,416553
6429183134,0.993,0.937,0.576,99.999,99.725,36.205,9.14078367390199e+17,3.99297035417299e+17,6.2913045398898e+33,3.9859530623261e+34,0.755,0.622,1.381,1.387,1.919,1.643,0.19,0.009,-0.192,2100868951,0.08,0.079,0.021,0.001,0.042,0.001,0.249,9.195,9.363,-0.04,6216218906,55.828,9609,6819.0,29940.0,11624316,224094568,0.858,185.778,3736.0,0.696,0.551,0.076,220943,204687,52705,694453621,343957,346648,19.547,-0.023,418289
6403654227,0.949,0.934,0.582,99.436,99.47,36.069,9.212844541138417e+17,3.981630343254436e+17,6.1381352882562e+33,3.9633450475811e+34,0.737,0.624,1.343,1.378,1.902,1.63,0.188,0.009,-0.196,2162364475,0.08,0.08,0.021,0.001,0.042,0.003,0.248,9.207,9.365,-0.038,6219277882,55.655,9963,7170.0,29960.0,12853274,224394394,0.848,188.699,3728.0,0.741,0.551,0.076,221486,204924,52559,690603105,341222,344211,19.544,-0.023,418919
6167597659,0.894,0.928,0.586,84.645,92.31,31.986,9.282949074523352e+17,3.986900806028389e+17,6.3672020072202e+33,3.9738445092775e+34,0.723,0.626,1.281,1.371,1.887,1.615,0.195,0.01,-0.2,2523888504,0.08,0.08,0.022,0.001,0.043,0.006,0.247,9.213,9.374,-0.037,6216949238,54.086,11485,11634.0,30364.0,33834728,230497199,0.842,197.793,4438.0,0.817,0.563,0.079,222631,205538,52651,693019541,340264,343385,19.543,-0.023,419915
6175701433,0.833,0.92,0.591,84.645,92.31,31.986,9.34172606133456e+17,3.956913100482502e+17,5.9489799130407e+33,3.9142903211925e+34,0.707,0.628,1.299,1.357,1.875,1.603,0.194,0.009,-0.204,2409194951,0.081,0.081,0.022,0.001,0.043,0.006,0.246,9.212,9.385,-0.035,6214726022,54.131,11069,11669.0,30374.0,34040573,230643701,0.835,197.382,4445.0,0.862,0.562,0.079,220507,205192,53386,712523330,334435,337604,19.543,-0.023,419583
6259124198,0.77,0.91,0.596,84.645,92.31,31.986,9.405623379069444e+17,3.934313106957948e+17,5.8910718302241e+33,3.8697049058953e+34,0.692,0.629,1.238,1.339,1.857,1.587,0.212,0.011,-0.208,2325698437,0.081,0.081,0.022,0.001,0.044,0.006,0.245,9.241,9.42,-0.034,6214262872,54.593,10773,11633.0,30372.0,33832416,230610014,0.827,197.016,4453.0,0.885,0.562,0.079,219146,205060,53545,716774157,329731,332767,19.541,-0.023,419271
6304557193,0.706,0.897,0.6,84.645,92.31,12.822,9.444571229248956e+17,3.906012400802585e+17,5.4943713432764e+33,3.8142332188059e+34,0.673,0.631,1.339,1.347,1.846,1.58,0.24,0.014,-0.212,2231132588,0.081,0.081,0.022,0.001,0.044,0.006,0.244,9.249,9.423,-0.032,6214709912,54.844,10387,11659.0,30387.0,33984963,230849787,0.818,196.86,4381.0,0.889,0.562,0.079,218750,204838,53459,714461456,327394,330133,19.536,-0.023,419175
6295032797,0.644,0.883,0.604,84.645,92.31,9.93,9.50848400527986e+17,3.952083561726107e+17,6.1403127699005e+33,3.9047411197164e+34,0.658,0.632,1.346,1.353,1.826,1.569,0.231,0.013,-0.216,2137294021,0.082,0.082,0.023,0.001,0.044,0.006,0.243,9.271,9.408,-0.031,6214929679,54.78,10005,11657.0,30401.0,33968616,231047617,0.808,194.986,4274.0,0.875,0.559,0.078,217604,204598,53525,716236309,323952,326315,19.532,-0.022,419565
6325197065,0.584,0.868,0.607,84.645,92.31,9.93,9.564203455695916e+17,3.979182319367821e+17,6.424643296155e+33,3.9584729826924e+34,0.645,0.633,1.39,1.349,1.815,1.557,0.214,0.011,-0.22,2057153922,0.082,0.082,0.023,0.001,0.044,0.006,0.242,9.274,9.408,-0.03,6215789862,54.948,9712,11568.0,30412.0,33453243,231229534,0.797,191.885,4176.0,0.845,0.559,0.078,216188,204358,53617,718696725,320888,322767,19.526,-0.022,419627
6415110082,0.527,0.851,0.611,84.645,92.31,9.93,9.63610646597118e+17,3.979114069804684e+17,6.5784443792221e+33,3.9583371951294e+34,0.635,0.634,1.319,1.351,1.799,1.546,0.202,0.01,-0.224,1982772344,0.082,0.082,0.023,0.001,0.043,0.006,0.241,9.275,9.402,-0.029,6218656950,55.449,9422,11524.0,30424.0,33200018,231402014,0.785,188.85,4189.0,0.803,0.558,0.078,214664,204199,53706,721071587,317627,318986,19.52,-0.022,418647
6321485551,0.474,0.833,0.614,84.645,92.31,9.93,9.69798427200268e+17,3.933557750678572e+17,6.2376539862298e+33,3.8682191444809e+34,0.624,0.635,1.299,1.345,1.785,1.535,0.19,0.009,-0.228,1899526562,0.082,0.082,0.023,0.001,0.043,0.006,0.24,9.273,9.418,-0.028,6219475475,54.808,9104,11528.0,30443.0,33223210,231689140,0.772,187.423,4119.0,0.75,0.558,0.078,212902,203956,54161,733365051,312706,313500,19.515,-0.022,417819
6314071977,0.425,0.815,0.617,84.645,92.31,9.93,9.742456212395364e+17,3.887453996395993e+17,5.9024486437576e+33,3.7780746435238e+34,0.608,0.636,1.299,1.346,1.763,1.524,0.18,0.008,-0.232,1817260717,0.082,0.083,0.023,0.001,0.043,0.007,0.239,9.312,9.452,-0.026,6220177120,54.757,8805,11555.0,30464.0,33377204,232020227,0.759,186.069,4116.0,0.688,0.556,0.077,211145,203049,55027,756989912,308245,308350,19.512,-0.022,416594
6334764996,0.38,0.796,0.619,84.645,92.31,9.93,9.783442615957074e+17,3.869587045950213e+17,5.9244869912907e+33,3.7434259765464e+34,0.591,0.636,1.333,1.348,1.748,1.517,0.187,0.009,-0.235,1756036382,0.082,0.083,0.024,0.001,0.043,0.007,0.238,9.329,9.456,-0.025,6221402694,54.875,8575,11565.0,30480.0,33435682,232253387,0.746,185.395,4097.0,0.623,0.555,0.077,211368,202687,54905,753630046,306600,305893,19.508,-0.022,416347
6363138186,0.338,0.776,0.622,84.645,92.31,9.93,9.843760810535631e+17,3.86015241056436e+17,6.1361605002887e+33,3.7251941581965e+34,0.576,0.636,1.361,1.346,1.733,1.508,0.176,0.008,-0.239,1720999577,0.083,0.083,0.024,0.001,0.043,0.007,0.237,9.331,9.448,-0.024,6223372158,55.037,8446,11547.0,30487.0,33335626,232369901,0.732,184.415,4072.0,0.557,0.554,0.077,211912,202487,54778,750161841,305490,303900,19.504,-0.022,416197
6359689803,0.3,0.756,0.624,84.645,92.31,9.93,9.91713552009397e+17,3.8287584569358566e+17,6.6057070289317e+33,3.6648478303895e+34,0.564,0.636,1.347,1.342,1.715,1.498,0.172,0.007,-0.242,1961313242,0.083,0.083,0.024,0.001,0.043,0.007,0.235,9.333,9.451,-0.023,6225378909,55.013,9595,13121.0,30680.0,43038969,235315583,0.721,184.498,4026.0,0.504,0.556,0.077,211634,202439,54738,749059743,305525,303022,19.502,-0.021,415870
6404007385,0.266,0.735,0.626,84.645,92.31,9.93,9.970815607696036e+17,3.7752003161405e+17,6.4305647513632e+33,3.5630343567468e+34,0.55,0.636,1.309,1.342,1.696,1.489,0.17,0.007,-0.246,2041549414,0.083,0.083,0.024,0.001,0.043,0.007,0.234,9.352,9.47,-0.022,6228468886,55.27,10010,13311.0,30705.0,44293797,235693717,0.712,182.903,3934.0,0.453,0.557,0.078,211380,202378,54700,748018449,305567,302226,19.499,-0.021,416103
6326489028,0.241,0.716,0.627,87.057,92.793,12.671,1.0017124027594574e+18,3.747475935754763e+17,5.6817007657562e+33,3.5108939722653e+34,0.535,0.636,1.265,1.33,1.682,1.479,0.174,0.008,-0.249,2040115929,0.083,0.083,0.024,0.001,0.043,0.007,0.233,9.367,9.497,-0.02,6229969610,54.717,10042,13283.0,30703.0,44108137,235665955,0.702,181.25,3942.0,0.4,0.557,0.078,210673,202291,54652,746718476,304825,300677,19.496,-0.021,415432
6242939372,0.228,0.697,0.629,88.528,93.138,14.835,1.005645671253881e+18,3.72121278043911e+17,5.7100521185706e+33,3.4618561393258e+34,0.518,0.635,1.265,1.322,1.669,1.469,0.172,0.007,-0.253,1960926741,0.083,0.083,0.024,0.001,0.043,0.003,0.231,9.388,9.524,-0.019,6229779634,54.127,9718,13372.0,30721.0,44701176,235945240,0.693,178.8,3916.0,0.343,0.555,0.077,209491,202109,54874,752778058,302186,297331,19.493,-0.021,415359
6286306476,0.222,0.68,0.63,88.528,93.138,8.308,1.0103938867446428e+18,3.697046305505599e+17,5.6853024334722e+33,3.4170378462631e+34,0.502,0.634,1.258,1.321,1.658,1.461,0.173,0.007,-0.256,1877386270,0.083,0.083,0.024,0.001,0.043,0.002,0.23,9.39,9.534,-0.018,6230676478,54.385,9355,13524.0,30747.0,45726081,236341504,0.682,176.014,3836.0,0.282,0.556,0.077,208181,201539,54798,750701274,300103,294528,19.492,-0.021,414376
6279846322,0.221,0.663,0.631,88.528,93.138,1.226,1.0155798948945484e+18,3.631280285747355e+17,5.6782919396467e+33,3.2965491284143e+34,0.485,0.633,1.271,1.318,1.645,1.453,0.153,0.006,-0.259,1802128676,0.083,0.083,0.024,0.001,0.042,0.001,0.228,9.399,9.556,-0.016,6231495770,54.339,9022,13655.0,30771.0,46611755,236710837,0.67,173.259,3747.0,0.222,0.556,0.077,207624,201276,54619,745798288,298865,292580,19.49,-0.021,413985
6366132948,0.222,0.647,0.632,88.528,93.138,1.226,1.0205547039576544e+18,3.6065346078592346e+17,5.6118465459419e+33,3.2517729694216e+34,0.469,0.632,1.287,1.319,1.633,1.445,0.095,0.002,-0.263,1737095875,0.083,0.083,0.024,0.001,0.042,0.001,0.227,9.405,9.563,-0.015,6234283654,54.856,8732,13766.0,30791.0,47376821,237026082,0.658,169.472,3634.0,0.162,0.556,0.077,207577,201100,54466,741639534,298843,291890,19.487,-0.021,413982
6393782222,0.224,0.631,0.633,88.528,93.138,1.226,1.0261578056028392e+18,3.56559926862186e+17,5.1462450448041e+33,3.1783745360992e+34,0.454,0.63,1.29,1.317,1.623,1.438,0.092,0.002,-0.266,1670825717,0.083,0.083,0.024,0.001,0.042,0.001,0.225,9.396,9.569,-0.014,6237737347,55.02,8466,13863.0,30811.0,48044970,237334249,0.645,166.37,3416.0,0.102,0.557,0.077,205880,200839,54516,742990719,297207,289646,19.486,-0.021,413214
6377403250,0.226,0.616,0.634,88.528,93.138,1.226,1.03279671754723e+18,3.50118861888449e+17,5.1902663246355e+33,3.0645804362516e+34,0.441,0.629,1.279,1.314,1.604,1.429,0.097,0.002,-0.269,1615896908,0.083,0.083,0.024,0.001,0.042,0.001,0.223,9.406,9.578,-0.012,6240931364,54.9,8242,13922.0,30828.0,48455088,237591497,0.632,164.484,3121.0,0.045,0.552,0.076,204057,200947,54390,739573790,295832,287772,19.49,-0.02,413686
6371859431,0.227,0.601,0.634,88.528,93.138,1.226,1.0372357624022618e+18,3.487956400813626e+17,4.5999133411655e+33,3.0414599634942e+34,0.429,0.627,1.268,1.316,1.593,1.422,0.097,0.002,-0.272,1560440431,0.083,0.083,0.024,0.001,0.042,0.001,0.222,9.422,9.588,-0.011,6244109686,54.859,8039,13975.0,30837.0,48828222,237726434,0.619,162.675,3117.0,-0.01,0.549,0.075,202303,200869,54535,743514847,293363,284934,19.493,-0.02,413566
6387015602,0.228,0.587,0.634,88.528,93.138,1.226,1.041080076028422e+18,3.49908119095531e+17,4.5117616494868e+33,3.0608922952243e+34,0.418,0.626,1.269,1.309,1.581,1.415,0.097,0.002,-0.275,1494823884,0.084,0.084,0.023,0.001,0.042,0.001,0.22,9.449,9.587,-0.01,6247633555,54.952,7774,14056.0,30835.0,49391104,237703628,0.605,160.45,3103.0,-0.065,0.537,0.072,200395,200856,54574,744590773,289915,281117,19.498,-0.02,414182
6437540816,0.227,0.572,0.635,88.528,93.138,1.226,1.045734125485122e+18,3.492737942218304e+17,4.4618536342871e+33,3.0498045832528e+34,0.409,0.624,1.255,1.309,1.572,1.407,0.107,0.003,-0.278,1440793016,0.084,0.084,0.023,0.001,0.042,0.001,0.218,9.456,9.604,-0.009,6252236195,55.263,7568,14125.0,30841.0,49880098,237784133,0.591,157.975,3121.0,-0.121,0.536,0.072,198949,200713,54932,754368588,286931,277770,19.503,-0.02,413975
6500713094,0.224,0.558,0.635,88.528,93.138,1.226,1.0512094206471404e+18,3.441046210063505e+17,4.2142547158892e+33,2.9601997549481e+34,0.4,0.622,1.334,1.31,1.563,1.405,0.138,0.005,-0.281,1394788772,0.084,0.084,0.024,0.001,0.042,0.001,0.217,9.45,9.582,-0.008,6258208836,55.65,7370,14176.0,30844.0,50238363,237838016,0.576,158.46,3122.0,-0.172,0.533,0.071,199412,200841,54833,751673126,286407,276864,19.508,-0.02,414959
6417874899,0.221,0.545,0.634,88.528,93.138,1.226,1.05804594379384e+18,3.456705239888242e+17,5.4429620098114e+33,2.9872027788677e+34,0.395,0.62,1.302,1.31,1.55,1.397,0.138,0.005,-0.284,1349223824,0.085,0.085,0.025,0.001,0.042,0.001,0.215,9.455,9.576,-0.007,6262331020,55.019,7186,14025.0,30852.0,49177902,237953859,0.562,154.085,3111.0,-0.218,0.534,0.071,198210,201074,54592,745060488,286620,276707,19.51,-0.019,416683
6341308846,0.216,0.531,0.634,88.528,93.138,1.226,1.0639342165243468e+18,3.420487236817899e+17,5.4668273469734e+33,2.9249332343085e+34,0.391,0.619,1.304,1.306,1.541,1.39,0.143,0.005,-0.286,1306121049,0.085,0.085,0.025,0.001,0.042,0.001,0.213,9.451,9.584,-0.006,6264775504,54.442,6991,13790.0,30843.0,47539861,237821439,0.547,147.207,3098.0,-0.259,0.529,0.07,196066,201581,53719,721441693,286507,276330,19.512,-0.019,417866
6375548337,0.21,0.518,0.633,88.528,93.138,1.226,1.068200651694904e+18,3.3398233204457914e+17,5.260479319107e+33,2.7886049529484e+34,0.383,0.617,1.2,1.297,1.531,1.382,0.149,0.006,-0.289,1267200286,0.085,0.085,0.025,0.001,0.042,0.001,0.211,9.461,9.631,-0.005,6267983616,54.657,6824,13410.0,30834.0,44956288,237681168,0.532,141.876,3080.0,-0.297,0.524,0.069,193713,202497,51143,653906529,286042,275823,19.513,-0.019,419087
6379492204,0.205,0.504,0.633,89.159,93.26,1.855,1.07301117356328e+18,3.252488640331917e+17,5.3618733499232e+33,2.644670588872e+34,0.373,0.614,1.27,1.297,1.522,1.38,0.165,0.007,-0.292,1233561079,0.085,0.086,0.025,0.001,0.042,0.001,0.21,9.456,9.63,-0.004,6271306611,54.682,6659,13450.0,30823.0,45223320,237509252,0.517,136.493,3030.0,-0.331,0.524,0.069,191770,203195,49898,622447757,286860,276836,19.514,-0.019,419375
6426917772,0.2,0.492,0.632,89.352,93.299,2.055,1.0785103799674752e+18,3.21766418736821e+17,5.4417455091598e+33,2.588340705668e+34,0.364,0.612,1.254,1.293,1.513,1.372,0.176,0.008,-0.294,1195019982,0.086,0.086,0.025,0.001,0.042,0.001,0.208,9.46,9.65,-0.002,6275703125,54.983,6488,13504.0,30811.0,45591437,237322165,0.501,133.261,3012.0,-0.364,0.52,0.068,190499,203650,48400,585628763,285760,276201,19.515,-0.019,420434
6425916996,0.196,0.479,0.631,89.352,93.299,2.157,1.0817871778971656e+18,3.183913285480408e+17,5.5120069101646e+33,2.5343259523647e+34,0.354,0.61,1.295,1.292,1.501,1.367,0.177,0.008,-0.297,1154335399,0.086,0.086,0.025,0.001,0.042,0.001,0.206,9.485,9.665,-0.001,6280083081,54.975,6305,13252.0,30800.0,43905825,237155575,0.486,130.554,3000.0,-0.397,0.512,0.065,189530,203618,48463,587161780,284774,275755,19.514,-0.018,420884
