Date,bitcoin-price_raw,bitcoin-hashrate_raw,bitcoin-mining_profitability_raw,difficulty-btc-sma-14,difficulty-btc-sma-30,difficulty-btc-sma-90,difficulty-btc-ema-3,difficulty-btc-ema-7,difficulty-btc-ema-14,difficulty-btc-ema-30,difficulty-btc-wma-3,difficulty-btc-wma-7,difficulty-btc-wma-14,difficulty-btc-wma-30,difficulty-btc-wma-90,difficulty-btc-std-3,difficulty-btc-std-30,difficulty-btc-std-90,difficulty-btc-mom-7,difficulty-btc-var-30,difficulty-btc-trx-30,difficulty-btc-trx-90,difficulty-btc-roc-7,hashrate-btc-sma-3,hashrate-btc-sma-7,hashrate-btc-sma-14,hashrate-btc-sma-30,hashrate-btc-ema-3,hashrate-btc-ema-14,hashrate-btc-ema-30,hashrate-btc-ema-90,hashrate-btc-wma-3,hashrate-btc-wma-30,hashrate-btc-wma-90,hashrate-btc-std-14,hashrate-btc-std-90,hashrate-btc-var-14,hashrate-btc-var-30,hashrate-btc-trx-30,hashrate-btc-trx-90,mining_profitability-btc-sma-3,mining_profitability-btc-sma-7,mining_profitability-btc-sma-14,mining_profitability-btc-sma-30,mining_profitability-btc-sma-90,mining_profitability-btc-ema-3,mining_profitability-btc-ema-14,mining_profitability-btc-ema-30,mining_profitability-btc-ema-90,mining_profitability-btc-wma-3,mining_profitability-btc-wma-30,mining_profitability-btc-wma-90,mining_profitability-btc-std-30,mining_profitability-btc-mom-90,mining_profitability-btc-var-30,mining_profitability-btc-var-90,mining_profitability-btc-trx-14,mining_profitability-btc-trx-30,mining_profitability-btc-trx-90,sentinusd-btc-sma-7,sentinusd-btc-sma-14,sentinusd-btc-sma-30,sentinusd-btc-sma-90,sentinusd-btc-ema-30,sentinusd-btc-std-30,sentinusd-btc-std-90,sentinusd-btc-var-30,sentinusd-btc-var-90,sentinusd-btc-trx-30,sentinusd-btc-trx-90,transactionfees-btc-sma-14,transactionfees-btc-sma-30,transactionfees-btc-wma-30,transactionfees-btc-var-3,transactionfees-btc-var-7,transactionfees-btc-trx-3,transactionfees-btc-trx-14,transactionfees-btc-trx-30,transactionfees-btc-trx-90,transactionfees-btc-roc-90,median_transaction_fee-btc-std-90,median_transaction_fee-btc-trx-14,median_transaction_fee-btc-trx-30,median_transaction_fee-btc-trx-90,median_transaction_fee-btc-roc-90,confirmationtime-btc-sma-30,confirmationtime-btc-std-30,confirmationtime-btc-var-30,confirmationtime-btc-trx-14,confirmationtime-btc-trx-90,marketcap-btc-trx-14,marketcap-btc-trx-30,marketcap-btc-trx-90,transactionvalue-btc-sma-7,transactionvalue-btc-sma-14,transactionvalue-btc-sma-90,transactionvalue-btc-ema-7,transactionvalue-btc-ema-30,transactionvalue-btc-ema-90,transactionvalue-btc-wma-30,transactionvalue-btc-trx-14,mediantransactionvalue-btc-sma-90,mediantransactionvalue-btc-ema-90,mediantransactionvalue-btc-wma-14,mediantransactionvalue-btc-std-7,mediantransactionvalue-btc-std-14,mediantransactionvalue-btc-std-30,mediantransactionvalue-btc-var-7,mediantransactionvalue-btc-var-30,mediantransactionvalue-btc-trx-30,mediantransactionvalue-btc-trx-90,fee_to_reward-btc-sma-14,fee_to_reward-btc-sma-30,fee_to_reward-btc-sma-90,fee_to_reward-btc-ema-30,fee_to_reward-btc-ema-90,fee_to_reward-btc-wma-14,fee_to_reward-btc-wma-90,fee_to_reward-btc-std-14,fee_to_reward-btc-std-30,fee_to_reward-btc-std-90,fee_to_reward-btc-var-14,fee_to_reward-btc-var-30,fee_to_reward-btc-var-90,fee_to_reward-btc-trx-14,fee_to_reward-btc-trx-30,fee_to_reward-btc-trx-90,size-btc-sma-7,size-btc-sma-90,size-btc-ema-7,size-btc-wma-7,size-btc-wma-14,size-btc-wma-90,size-btc-std-30,size-btc-std-90,size-btc-var-30,size-btc-var-90,size-btc-trx-30,size-btc-trx-90,transactions-btc-sma-90,transactions-btc-trx-7,transactions-btc-trx-30,sentbyaddress-btc-sma-14,sentbyaddress-btc-std-90,sentbyaddress-btc-var-90,sentbyaddress-btc-trx-30,sentbyaddress-btc-trx-90,top100cap-btc-ema-90,top100cap-btc-wma-14,top100cap-btc-wma-30,top100cap-btc-wma-90,top100cap-btc-std-30,top100cap-btc-std-90,top100cap-btc-var-30,top100cap-btc-var-90,top100cap-btc-trx-14,top100cap-btc-trx-30,top100cap-btc-trx-90,top100cap-btc-rsi-7,top100cap-btc-rsi-30,top100cap-btc-roc-30,activeaddresses-btc-sma-30,activeaddresses-btc-sma-90,activeaddresses-btc-wma-90,activeaddresses-btc-var-30,activeaddresses-btc-trx-90,price-btc-sma-14,price-btc-std-30,price-btc-mom-30,price-btc-trx-3,price-btc-trx-30,price-btc-trx-90,bitcoin-price_raw_90d
2016-03-14,414.027,1.118465268426505e+18,1.422,159862520566,158212532058,126280756859,158432068854,158692229069,158913438367,154613626239,158427203767,158427203767,158903308852,159944409422,140899856950,4023416980.3333335,13719589957,52950319518,-1107471138.714286,4.7056787148588e+19,0.796,0.619,-0.6459999999999999,1.1205321536776412e+18,1.178613963970109e+18,1.178037959747038e+18,1.1518391079412628e+18,1.130683492965086e+18,1.1680864182262618e+18,1.1476633725546944e+18,9.929193891444426e+17,1.11155381521394e+18,1.1642488270601613e+18,1.0762304381196372e+18,1.588676623183193e+17,3.869587045950213e+17,6.3097335326219e+33,5.9244869912907e+33,0.591,0.636,1.333,1.356,1.335,1.348,1.748,1.361,1.336,1.375,1.675,1.356,1.335,1.517,0.208,-1.39,0.011,0.201,-0.336,-0.739,-0.235,803010962,1905854399,1844064827,1973837925,1756036382,2957694305,6247741587,2.186988901027197e+18,9.7585687334038e+18,-0.1,1.027,0.101,0.092,0.096,0.0138333333333333,0.001,-1.319,0.709,0.47,0.298,8.923,0.006,0.222,0.15,0.238,-9.352,9.942,1.748,0.764,0.087,-0.025,0.097,0.107,0.277,4877,9100,9869,5864,8575,9032,8671,-0.675,156.465,158.496,142.145,21.979,180.191,141.932,120.767,5036.0,0.623,0.333,1.318,1.267,1.044,1.212,1.079,1.165,1.136,0.723,0.581,0.555,0.131,0.084,0.077,0.15,0.701,0.327,664779,694939,676363,658433,688134,721364,201058,208858,10106102603,10905380344,0.278,0.207,202687,-1.883,0.147,297266,79997,1599893453,0.048,0.277,19.591,19.619,19.579,19.513,0.283,0.264,0.02,0.017,0.024,0.004,-0.022,54.14,52.078,0.414,431281,416347,426398,1716496856,0.287,415.961,21.526,24.202,0.005,0.079,0.243,638.456
2016-03-15,415.778,1.237679013060569e+18,1.367,159500774055,158689557255,127162143779,158429636311,158625972743,158848607087,154859663499,158427203767,158427203767,158711933279,159958259210,141606372267,3948746079.5,12681869038,52417870835,157065731.71428585,4.0207450571985e+19,0.776,0.622,0.1390000000000002,1.1423133916284348e+18,1.2059163537296468e+18,1.1899440147639862e+18,1.1536919794085494e+18,1.1841812530128276e+18,1.177365430870836e+18,1.1534708332324928e+18,9.982987215382036e+17,1.1701272449054036e+18,1.1697868854549553e+18,1.0819301029869967e+18,1.4971440365791923e+17,3.86015241056436e+17,5.6036006656616e+33,6.1361605002887e+33,0.576,0.636,1.361,1.332,1.329,1.346,1.733,1.364,1.34,1.375,1.669,1.373,1.336,1.508,0.207,-1.335,0.011,0.193,-0.298,-0.726,-0.239,853444981,1660897635,1849802155,1965996729,1720999577,2952102188,6249769900,2.178726832349437e+18,9.7649059503616e+18,-0.161,1.007,0.101,0.093,0.096,0.015,0.001,-1.385,0.6,0.468,0.299,13.771,0.006,0.169,0.148,0.237,-8.925,9.951,1.725,0.744,0.05,-0.024,0.083,0.106,0.275,5131,8337,9838,6041,8446,8977,8530,-0.943,155.481,157.753,135.322,18.338,171.264,143.184,84.073,5125.0,0.557,0.331,1.274,1.274,1.046,1.202,1.078,1.13,1.136,0.705,0.565,0.554,0.124,0.08,0.077,-0.026,0.664,0.33,662470,694804,673301,658267,678751,720686,197961,208921,9797154327,10912029668,0.253,0.207,202487,-1.617,0.121,289137,80092,1603684132,0.02,0.274,19.591,19.622,19.583,19.515,0.284,0.25,0.02,0.016,0.024,0.005,-0.022,51.26,51.387,0.285,430419,416197,426040,1747312296,0.284,414.611,20.319,15.775,0.054,0.078,0.241,686.885
2016-03-16,415.443,1.2771089879576474e+18,1.252,159139027545,159166582453,128043530700,158428420039,158576280499,158792419977,155089827387,158427203767,158427203767,158568790574,159941333178,142293516442,3874075178.666667,11472228714,51820027840,1421602602.1428576,3.2903007917618e+19,0.756,0.624,0.9240000000000004,1.2110844231482406e+18,1.2017796304567045e+18,1.1940343145888284e+18,1.158511768517259e+18,1.2306451204852375e+18,1.1906645718157445e+18,1.1614474883760512e+18,1.0044264197012684e+18,1.23752504307001e+18,1.177749273103284e+18,1.0883637932486248e+18,1.5576526088929824e+17,3.8287584569358566e+17,6.0657041249778e+33,6.6057070289317e+33,0.564,0.636,1.347,1.319,1.317,1.342,1.715,1.308,1.328,1.367,1.66,1.318,1.33,1.498,0.209,-1.636,0.011,0.18,-0.28,-0.714,-0.242,1520477349,1882212150,1982449854,2006370786,1961313242,3217009183,6292078382,2.5872870215088614e+18,9.8975625901322e+18,-0.167,0.991,0.097,0.093,0.096,0.0161666666666666,0.001,-0.478,0.508,0.464,0.3,18.743,0.006,0.124,0.146,0.235,-7.291,9.951,1.725,0.744,0.016,-0.023,0.07,0.105,0.273,8244,9560,10032,11095,9595,9357,9658,-0.661,155.103,158.656,139.912,61.909,159.292,143.214,958.189,5128.0,0.504,0.33,1.199,1.279,1.049,1.205,1.082,1.126,1.141,0.421,0.561,0.556,0.044,0.079,0.077,-0.143,0.629,0.332,651720,694719,672175,659849,672286,720115,200793,208958,10079413581,10915824725,0.228,0.206,202439,-1.177,0.099,282441,80102,1604084043,-0.005,0.271,19.592,19.619,19.586,19.517,0.284,0.243,0.02,0.015,0.023,0.005,-0.021,50.999,51.329,0.283,428577,415870,425429,1796911332,0.282,413.459,19.572,10.823,0.071,0.078,0.239,685.852
2016-03-17,418.234,1.141124392951337e+18,1.309,158777281035,159643607650,128903223691,158427811903,158539011316,158743724483,155305141992,158427203767,158427203767,158473880736,159893631328,142961289477,3799404277.8333335,10028650794,51237272657,2686139472.5714283,2.514345918545e+19,0.735,0.626,1.709,1.218637464656518e+18,1.185856210458429e+18,1.1939509531448184e+18,1.1603930854102996e+18,1.1858847567182874e+18,1.1840592146338232e+18,1.1601363209292954e+18,1.0074307707617094e+18,1.202545027971558e+18,1.1766275069377403e+18,1.0916475479946016e+18,1.5587714627825558e+17,3.7752003161405e+17,6.0744211829632e+33,6.4305647513632e+33,0.55,0.636,1.309,1.321,1.32,1.342,1.696,1.308,1.326,1.363,1.652,1.299,1.328,1.489,0.209,-1.667,0.011,0.164,-0.264,-0.701,-0.246,1850456125,2011860847,2038940843,2022267292,2041549414,3241284944,6296879924,2.62648202129934e+18,9.9126741940385e+18,-0.155,0.977,0.096,0.094,0.096,0.0173333333333333,0.001,0.025,0.427,0.459,0.301,14.605,0.006,0.084,0.143,0.234,-8.958,9.944,1.718,0.738,0.004,-0.022,0.062,0.104,0.271,9755,10226,10112,12330,10010,9504,10085,-0.276,154.074,158.529,139.187,63.366,156.968,143.522,1004.0,5150.0,0.453,0.329,1.175,1.282,1.053,1.211,1.087,1.14,1.146,0.351,0.56,0.557,0.031,0.079,0.078,-0.206,0.598,0.334,661688,696217,690801,683589,678409,721257,200843,208491,10084452502,10867139158,0.207,0.206,202378,-0.735,0.08,280214,80113,1604523314,-0.026,0.268,19.591,19.606,19.584,19.518,0.284,0.234,0.02,0.014,0.021,0.006,-0.021,43.213,49.572,0.038,429393,416103,425750,1779356156,0.28,413.238,18.708,13.437,0.151,0.077,0.237,682.671
2016-03-18,413.077,1.1514879985191492e+18,1.235,158709394935,160252322059,129669103795,160402846007,159498728515,159228278566,155761447678,160402541939,159414872853,158953960613,160070036003,143696996211,3724733377.0,8242744955,51155120631,3950676343.0,1.6985711099033e+19,0.716,0.627,2.494,1.1899071264760443e+18,1.1669995505030897e+18,1.1886094841595205e+18,1.165029179249492e+18,1.1686863776187182e+18,1.1797163858185334e+18,1.1595783646447698e+18,1.0105968636794554e+18,1.168970294902874e+18,1.1760529852028275e+18,1.0950410960770092e+18,1.5620602971030064e+17,3.747475935754763e+17,6.1000809294638e+33,5.6817007657562e+33,0.535,0.636,1.265,1.309,1.312,1.33,1.682,1.272,1.313,1.355,1.643,1.262,1.321,1.479,0.188,-1.258,0.009,0.159,-0.263,-0.69,-0.249,2009754829,1937952334,2054168205,2026242509,2040115929,3236477555,6296415752,2.61869674146653e+18,9.9112128300917e+18,-0.144,0.963,0.095,0.094,0.095,0.0185,0.001,-0.732,0.339,0.45,0.302,12.839,0.006,0.047,0.138,0.233,-10.703,9.987,1.716,0.736,0.016,-0.02,0.053,0.103,0.269,10510,9899,10134,11873,10042,9526,10138,0.018,153.803,157.839,135.55,62.164,156.535,144.903,966.083,5249.0,0.4,0.327,1.17,1.286,1.057,1.213,1.09,1.149,1.15,0.345,0.557,0.557,0.03,0.078,0.078,-0.241,0.57,0.336,679585,697177,702980,703046,685235,722208,200878,208485,10087993855,10866462069,0.187,0.206,202291,-0.366,0.063,279679,79815,1592592680,-0.046,0.265,19.587,19.576,19.575,19.517,0.288,0.23,0.021,0.013,0.017,0.006,-0.021,32.579,46.55,-0.356,426397,415432,425179,1736373176,0.277,412.775,18.793,-1.706,0.024,0.076,0.235,734.99
2016-03-19,407.531,1.1183388633463848e+18,1.252,159214368603,160965001634,130469638954,162949840563,160998255166,160064086107,156389537190,163278911557,161041185107,159858952638,160408391684,144484418878,5785630143.0,5904489233,51117760657,7069631351.0,8.715748276869005e+18,0.697,0.629,4.462,1.1369837516056238e+18,1.1592857739514035e+18,1.1793659376999124e+18,1.1623594698355917e+18,1.1435126204825516e+18,1.1715327161555802e+18,1.1569177516577772e+18,1.0129648197160911e+18,1.133186163338044e+18,1.173040706757466e+18,1.0976043149910076e+18,1.5642932153102506e+17,3.72121278043911e+17,6.1175331586642e+33,5.7100521185706e+33,0.518,0.635,1.265,1.304,1.313,1.322,1.669,1.262,1.305,1.348,1.634,1.256,1.316,1.469,0.179,-1.217,0.008,0.154,-0.269,-0.679,-0.253,2026929229,1441287804,2029758179,2016292136,1960926741,3262413069,6301223264,2.6608347582989926e+18,9.9263536565597e+18,-0.149,0.948,0.093,0.094,0.094,0.0196666666666666,0.001,-2.159,0.23,0.436,0.303,0.507,0.006,0.01,0.133,0.231,-10.164,10.056,1.639,0.672,0.044,-0.019,0.042,0.101,0.267,10585,7860,10087,10161,9718,9427,9829,0.098,152.477,156.64,129.284,62.99,48.147,147.585,991.935,5445.0,0.343,0.325,1.125,1.286,1.06,1.2,1.088,1.127,1.149,0.243,0.558,0.555,0.015,0.078,0.077,-0.302,0.538,0.338,689019,697622,687237,693152,679240,720952,201680,207823,10168718341,10797616697,0.167,0.205,202109,-0.307,0.045,275218,80438,1617585204,-0.067,0.262,19.583,19.549,19.567,19.515,0.292,0.227,0.021,0.013,0.012,0.006,-0.021,32.437,46.506,-0.557,424399,415359,423944,1881060744,0.274,413.028,19.398,-13.212,-0.235,0.074,0.234,744.823
2016-03-20,410.271,1.1744945950278226e+18,1.287,159719342271,161388166622,131270174113,164223337840,162122900154,160788452642,156977104798,164977009284,162415010527,160696614840,160700768038,145254247365,2940578982.0,5291520761,51030164512,7069631351.0,7.000047991239213e+18,0.68,0.63,4.462,1.1481071522977856e+18,1.1740998741842025e+18,1.181467762112803e+18,1.1617754182006497e+18,1.1590036077551872e+18,1.171927633338546e+18,1.1580517415526188e+18,1.0165149246679972e+18,1.1519415850491434e+18,1.1738236180601905e+18,1.1013152803486766e+18,1.5531633213310963e+17,3.697046305505599e+17,6.0307907568206e+33,5.6853024334722e+33,0.502,0.634,1.258,1.303,1.311,1.321,1.658,1.274,1.303,1.344,1.626,1.266,1.313,1.461,0.18,-0.918,0.008,0.152,-0.272,-0.668,-0.256,2032878296,1435567162,1987594955,1999426873,1877386270,3298922013,6307460433,2.720721611491232e+18,9.9460142771111e+18,-0.17,0.932,0.091,0.093,0.093,0.0208333333333333,0.001,-2.904,0.111,0.418,0.303,-0.813,0.006,-0.024,0.128,0.23,-6.217,10.054,1.64,0.672,0.062,-0.018,0.03,0.099,0.265,10531,7792,10019,8641,9355,9310,9466,0.011,150.839,155.451,125.937,62.11,49.861,150.063,964.398,5630.0,0.282,0.322,1.116,1.275,1.058,1.182,1.085,1.099,1.146,0.263,0.574,0.556,0.017,0.082,0.077,-0.391,0.5,0.339,692268,696446,680583,686052,677327,720139,204593,207449,10464613163,10758816448,0.146,0.205,201539,-0.381,0.025,276645,80722,1629027237,-0.087,0.258,19.58,19.526,19.558,19.514,0.295,0.228,0.022,0.013,0.007,0.006,-0.021,32.09,46.408,-0.45,421790,414376,422689,2015234444,0.271,413.446,19.741,-10.43,-0.27,0.072,0.232,748.164
2016-03-21,409.752,1.13019014563072e+18,1.275,160224315939,161455005962,132070709272,164860086479,162966383895,161416236972,157526764819,165496835118,163536349113,161466947219,160965843425,146006481673,2776225465.1666665,5444555796,50892072794,7069631351.0,7.410796955124628e+18,0.663,0.631,4.462,1.1410078680016424e+18,1.1757748566419474e+18,1.1771944103060288e+18,1.1596321448579412e+18,1.1445968766929536e+18,1.1663626349775025e+18,1.1562542192350769e+18,1.0190132811726724e+18,1.1429830817156106e+18,1.1717858585395497e+18,1.1039481651593596e+18,1.5741819859134045e+17,3.631280285747355e+17,6.1951223119357e+33,5.6782919396467e+33,0.485,0.633,1.271,1.282,1.319,1.318,1.645,1.274,1.299,1.34,1.619,1.275,1.31,1.453,0.18,-1.233,0.008,0.146,-0.275,-0.657,-0.259,2010394016,1406702489,1954486876,1984848256,1802128676,3329432012,6313238016,2.7712793812329334e+18,9.9642435616857e+18,-0.203,0.915,0.09,0.093,0.093,0.022,0.001,-1.875,0.008,0.398,0.304,9.797,0.006,-0.054,0.121,0.228,-6.673,10.079,1.635,0.668,0.085,-0.016,0.019,0.097,0.263,10381,7629,9961,7530,9022,9197,9121,-0.177,149.452,154.662,125.087,62.475,49.519,151.069,975.796,5705.0,0.222,0.319,1.107,1.277,1.059,1.181,1.087,1.106,1.148,0.246,0.571,0.556,0.015,0.082,0.077,-0.447,0.466,0.34,696276,696496,698986,701534,687587,721408,204506,207503,10455702025,10764346607,0.128,0.204,201276,-0.327,0.007,278030,80863,1634713332,-0.106,0.255,19.575,19.498,19.544,19.51,0.305,0.229,0.023,0.013,0.0,0.005,-0.021,25.818,44.518,-0.987,419747,413985,422021,2040307092,0.268,413.444,19.724,-20.331,-0.241,0.07,0.23,753.295
2016-03-22,415.288,1.1969308152706268e+18,1.299,160729289606,161521845303,132871244431,165178460799,163598996701,161960316725,158040962903,165496835118,164405200866,162169949777,161226606596,146741121801,2611871948.333333,5590209629,50703072926,7069631351.0,7.812610924182765e+18,0.647,0.632,4.462,1.1672051853097231e+18,1.1699536855290985e+18,1.1879350196293732e+18,1.162730334087815e+18,1.1707638459817902e+18,1.170438392349919e+18,1.1588785157534994e+18,1.0229235566473528e+18,1.1709445553501028e+18,1.1741922243726262e+18,1.1079338996731196e+18,1.3983810657655766e+17,3.6065346078592346e+17,4.8886740127292e+33,5.6118465459419e+33,0.469,0.632,1.287,1.272,1.302,1.319,1.633,1.287,1.299,1.337,1.612,1.289,1.309,1.445,0.179,-1.035,0.008,0.142,-0.272,-0.646,-0.263,1950558924,1402001953,1922377885,1972594601,1737095875,3354898017,6318152029,2.813835176422444e+18,9.9797612639505e+18,-0.245,0.897,0.09,0.093,0.092,0.0231666666666666,0.001,-0.635,-0.075,0.378,0.304,8.686,0.006,-0.077,0.115,0.227,-5.8,10.028,1.579,0.624,0.094,-0.015,0.012,0.094,0.261,10088,7609,9911,6778,8732,9094,8806,-0.415,147.759,153.589,122.578,65.191,50.11,151.941,1062.0,5772.0,0.162,0.315,1.106,1.274,1.061,1.178,1.088,1.11,1.15,0.245,0.573,0.556,0.015,0.082,0.077,-0.483,0.432,0.341,703397,696797,702731,705956,692045,721792,202113,207525,10212433196,10766612436,0.112,0.203,201100,-0.173,-0.007,278388,80896,1636059500,-0.123,0.251,19.569,19.466,19.528,19.506,0.317,0.233,0.025,0.014,-0.007,0.004,-0.021,22.599,43.376,-1.199,418404,413982,422044,1997053901,0.265,413.631,18.445,-23.279,-0.021,0.068,0.228,747.682
2016-03-23,416.991,1.2099977904320097e+18,1.297,161234263274,161588684643,133671779591,165337647958,164073456305,162431852510,158521986917,165496835118,165021565784,162805622512,161483057552,147458167750,2447518431.5,5729045260,50462592905,7069631351.0,8.205489898401038e+18,0.631,0.633,4.462,1.1790395837777856e+18,1.1603663715968648e+18,1.181073001026785e+18,1.16841973792281e+18,1.1903808182069e+18,1.1757129787608645e+18,1.1621765334746936e+18,1.0270350782689935e+18,1.1923408579112458e+18,1.1772417376851548e+18,1.1120974839912372e+18,1.245724566001674e+17,3.56559926862186e+17,3.8795742358501e+33,5.1462450448041e+33,0.454,0.63,1.29,1.279,1.299,1.317,1.623,1.292,1.299,1.335,1.605,1.294,1.308,1.438,0.179,-0.946,0.008,0.139,-0.266,-0.634,-0.266,1273994216,1397235783,1884137691,1957749840,1670825717,3383036285,6323668689,2.8612336259882967e+18,9.9971964225852e+18,-0.294,0.879,0.088,0.093,0.092,0.0243333333333333,0.001,-0.3005,-0.144,0.358,0.303,9.085,0.005,-0.093,0.109,0.225,-8.174,9.972,1.507,0.568,0.093,-0.014,0.009,0.092,0.259,6996,7620,9850,6235,8466,8996,8506,-0.672,145.761,152.665,121.099,33.353,50.396,152.744,278.105,5833.0,0.102,0.311,1.087,1.26,1.06,1.168,1.086,1.099,1.149,0.227,0.577,0.557,0.013,0.083,0.077,-0.527,0.398,0.341,704242,696188,695726,698784,690949,721307,196093,207458,9613071600,10759742232,0.096,0.202,200839,-0.145,-0.022,278348,81218,1649101659,-0.139,0.248,19.565,19.454,19.52,19.505,0.32,0.233,0.026,0.014,-0.013,0.004,-0.021,43.563,46.969,-0.653,415115,413214,420430,2173671599,0.262,413.991,17.138,-20.074,0.168,0.066,0.226,681.946
2016-03-24,415.821,1.2425259273580938e+18,1.243,161739236942,161655523983,134472314750,165417241538,164429301008,162840516858,158971977123,165496835118,165385443868,163373965424,161735196292,148157619520,2283164914.6666665,5861547194,50169892455,7069631351.0,8.589433877800419e+18,0.616,0.634,4.462,1.2164848443535767e+18,1.174852305083544e+18,1.180354257770987e+18,1.1728825910470295e+18,1.2164533727824968e+18,1.184621371907162e+18,1.167360365338139e+18,1.0317711408863364e+18,1.2240840297013998e+18,1.1820227821648507e+18,1.1168528273265176e+18,1.2302012201481774e+17,3.50118861888449e+17,3.7834876051352e+33,5.1902663246355e+33,0.441,0.629,1.279,1.269,1.295,1.314,1.604,1.267,1.291,1.329,1.597,1.27,1.303,1.429,0.181,-1.632,0.008,0.123,-0.266,-0.624,-0.269,933202111,1391829118,1858613871,1948040967,1615896908,3403168556,6327945064,2.895389055832716e+18,1.0010722182592e+19,-0.347,0.86,0.087,0.093,0.091,0.001,0.001,0.034,-0.202,0.337,0.303,12.983,0.005,-0.105,0.102,0.223,-8.512,9.946,1.491,0.555,0.087,-0.012,0.008,0.09,0.257,5419,7587,9793,5926,8242,8908,8239,-0.921,143.718,152.058,121.554,19.188,50.146,153.339,92.042,5878.0,0.045,0.307,1.086,1.248,1.064,1.16,1.085,1.092,1.149,0.227,0.58,0.552,0.013,0.084,0.076,-0.568,0.363,0.341,693865,697808,690304,691233,690423,720820,190383,204439,9061378929,10448867870,0.081,0.201,200947,-0.146,-0.036,278307,80568,1622789029,-0.154,0.244,19.57,19.492,19.536,19.511,0.332,0.241,0.028,0.015,-0.014,0.003,-0.02,71.338,55.854,1.158,412532,413686,419779,2129834355,0.259,414.136,16.784,-11.693,0.201,0.064,0.224,649.939
