Date,bitcoin-marketcap_raw,bitcoin-price_raw,bitcoin-median_transaction_fee_raw,bitcoin-hashrate_raw,difficulty-btc-std-30,difficulty-btc-var-30,hashrate-btc-ema-3,hashrate-btc-wma-3,hashrate-btc-var-14,mining_profitability-btc-sma-7,mining_profitability-btc-sma-14,mining_profitability-btc-ema-14,mining_profitability-btc-ema-30,mining_profitability-btc-wma-7,mining_profitability-btc-wma-30,mining_profitability-btc-wma-90,mining_profitability-btc-std-90,mining_profitability-btc-var-90,mining_profitability-btc-trx-7,mining_profitability-btc-roc-14,transactionfees-btc-mom-14,median_transaction_fee-btc-std-14,median_transaction_fee-btc-mom-14,median_transaction_fee-btc-rsi-14,median_transaction_fee-btc-rsi-90,confirmationtime-btc-trx-90,marketcap-btc-sma-90,marketcap-btc-ema-14,marketcap-btc-ema-30,marketcap-btc-wma-3,marketcap-btc-mom-7,marketcap-btc-trx-3,marketcap-btc-rsi-14,marketcap-btc-rsi-90,top100cap-btc-trx-14,price-btc-sma-3,price-btc-ema-3,price-btc-ema-7,price-btc-ema-90,price-btc-wma-3,price-btc-wma-7,price-btc-wma-30,price-btc-rsi-14,price-btc-rsi-90,bitcoin-price_raw_1d
2016-08-13,9269606268,586.74,0.0987,1.6382845913903688e+18,11065993458,3.0614052801744e+19,1.5585713032280837e+18,1.5589683650682724e+18,9.4946235020794e+33,0.757,0.758,0.767,0.847,0.762,0.768,1.079,0.797,0.159,-0.168,4.453,-0.044,0.023,-0.023,47.689,53.397,0.033,9524366328,9417826240,9678722648,9284529818,185925942,0.053,37.846,53.819,-0.043,588.639,587.61,588.466,595.324,587.731,588.365,608.264,37.352,53.246,576.272
2016-08-14,9105400877,576.272,0.104,1.6027656565142728e+18,11244954904,3.161225270048e+19,1.5806684798711782e+18,1.601802367988099e+18,9.1324378807072e+33,0.759,0.75,0.765,0.841,0.761,0.766,1.069,0.803,0.161,-0.124,-12.792,-0.063,0.021,-0.023,50.285,54.062,0.032,9546857198,9376169525,9641734147,9187973756,-199753837,-0.223,34.227,53.061,-0.051,583.333,581.941,585.418,594.906,581.547,585.289,605.008,33.764,52.502,569.003
2016-08-15,8991704085,569.003,0.103,1.6449565540372388e+18,11262460523,3.1710754260411e+19,1.6128125169542085e+18,1.6297809277549834e+18,9.6127896086957e+33,0.74,0.74,0.75,0.829,0.735,0.758,1.057,0.811,0.164,-0.303,-17.452,-0.01,0.02,-0.009,49.654,53.877,0.032,9568472766,9324907467,9599796723,9075920046,-308808470,-0.51,31.949,52.543,-0.059,577.338,575.472,581.314,594.336,574.382,580.863,601.46,31.501,51.993,571.996
2016-08-16,9040057860,571.996,0.112,1.4661965915232207e+18,11582547140,3.3538849559873e+19,1.5395045542387146e+18,1.54854475652628e+18,8.9841459170561e+33,0.747,0.739,0.742,0.82,0.723,0.753,1.045,0.818,0.167,-0.472,-2.324,-0.006,0.019,-0.007,53.943,54.95,0.032,9590523078,9286927519,9563684538,9034830438,-215446889,-0.528,33.962,52.741,-0.066,572.424,573.734,578.984,593.845,571.711,577.902,598.303,33.478,52.186,574.509
2016-08-17,9080745735,574.509,0.104,1.377397423385981e+18,11887945510,3.5330812114704e+19,1.458450988812348e+18,1.4515903345401482e+18,1.086577218347e+34,0.729,0.733,0.733,0.81,0.704,0.747,1.034,0.825,0.17,-0.643,-10.908,0.005,0.019,0.005,49.871,53.823,0.031,9613775854,9259436615,9532527196,9052342835,-230642801,-0.382,35.686,52.909,-0.074,571.836,574.122,577.866,593.42,572.754,576.072,595.514,35.17,52.349,573.871
2016-08-18,9071543869,573.871,0.104,1.5181468780818516e+18,12175353053,3.7059805490738e+19,1.4882989334471e+18,1.4625720120900004e+18,1.074914444447e+34,0.718,0.736,0.736,0.807,0.711,0.746,1.024,0.83,0.172,-0.604,5.08,0.011,0.019,0.013,49.813,53.807,0.031,9638287515,9234384249,9502786337,9069363490,-281961503,-0.253,35.46,52.866,-0.08,573.459,573.997,576.867,592.991,573.772,574.623,592.9,34.927,52.303,574.592
2016-08-19,9084044659,574.592,0.115,1.6116698407835244e+18,12450749890,3.8755293207892e+19,1.549984387115312e+18,1.5414501169832538e+18,1.0309264584225e+34,0.714,0.732,0.733,0.801,0.711,0.743,1.014,0.836,0.175,-0.558,-6.228,0.001,0.019,0.021,55.237,55.111,0.031,9662826671,9214338970,9475770744,9079327909,-188382706,-0.142,36.051,52.918,-0.086,574.324,574.294,576.298,592.586,574.338,574.007,590.536,35.469,52.351,577.708
2016-08-20,9134415715,577.708,0.107,1.716106863697351e+18,12714916479,4.0417275266166e+19,1.6330456254063314e+18,1.6483011917900357e+18,9.6226276842546e+33,0.702,0.73,0.725,0.793,0.7,0.738,1.003,0.842,0.177,-0.597,-4.683,-0.006,0.011,0.029,51.0,54.01,0.031,9688046366,9203682536,9453747839,9107146722,-135190553,-0.002,38.496,53.131,-0.093,575.391,576.001,576.651,592.259,576.03,574.613,588.574,37.879,52.558,580.948
2016-08-21,9186763094,580.948,0.0966,1.7199038088975096e+18,12968539111,4.2045751665594e+19,1.6764747171519206e+18,1.700599165811669e+18,1.2056055517067e+34,0.695,0.727,0.723,0.787,0.701,0.734,0.992,0.848,0.18,-0.589,-5.147,-0.046,0.012,-0.009,46.047,52.626,0.03,9713755780,9201426610,9436523017,9152194228,81362216,0.145,41.019,53.352,-0.099,577.749,578.474,577.725,592.011,578.809,576.352,587.003,40.371,52.773,582.629
2016-08-22,9214533964,582.629,0.099,1.7413480976075494e+18,13212225007,4.3640722406133e+19,1.708911407379735e+18,1.7299931290523791e+18,1.3903017606797e+34,0.699,0.72,0.717,0.78,0.698,0.73,0.981,0.854,0.182,-0.601,-13.048,-0.049,0.013,-0.011,47.358,52.917,0.03,9739160316,9203174258,9422201143,9191923966,222829879,0.238,42.37,53.469,-0.106,580.428,580.552,578.951,591.805,581.248,578.344,585.709,41.679,52.885,584.169
2016-08-23,9240042736,584.169,0.106,1.6796642103933998e+18,13446514416,4.520218748781e+19,1.6942878088865674e+18,1.7069321058820104e+18,1.403852657095e+34,0.695,0.721,0.71,0.773,0.689,0.724,0.97,0.861,0.185,-0.655,2.265,-0.023,0.012,-0.007,50.784,53.681,0.029,9764309626,9208090055,9410448987,9222659872,199984876,0.283,43.647,53.578,-0.112,582.582,582.36,580.255,591.637,583.119,580.234,584.667,42.914,52.989,580.74
2016-08-24,9186878275,580.74,0.105,1.5793179558439872e+18,13671890419,4.6730146910615e+19,1.6368028823652772e+18,1.6397717309875937e+18,1.2900844729615e+34,0.703,0.716,0.712,0.769,0.695,0.723,0.961,0.866,0.187,-0.579,-9.138,-0.022,0.012,-0.008,50.45,53.598,0.029,9788375567,9205261817,9396025070,9209209044,106132540,0.191,41.579,53.315,-0.115,582.512,581.55,580.377,591.397,582.198,580.832,583.559,40.841,52.728,575.66
2016-08-25,9107605032,575.66,0.107,1.5854182270555986e+18,13888786941,4.8224600674531e+19,1.611110554710438e+18,1.5990924672079032e+18,9.8635476062098e+33,0.682,0.7,0.699,0.759,0.673,0.714,0.949,0.873,0.19,-0.688,-26.495,-0.027,0.009,-0.012,51.362,53.789,0.028,9807863239,9192240913,9377417326,9156102397,36061163,-0.004,38.64,52.924,-0.117,580.19,578.605,579.197,591.051,578.771,579.938,582.286,37.917,52.342,578.283
2016-08-26,9150048406,578.283,0.105,1.411160854169265e+18,14097595367,4.9685548779602e+19,1.5111357044398515e+18,1.4972728287437043e+18,1.196013441811e+34,0.68,0.697,0.699,0.756,0.678,0.712,0.939,0.878,0.193,-0.656,-5.637,-0.019,0.009,-0.003,50.101,53.506,0.028,9823511770,9186615245,9362748364,9142038926,66003747,-0.056,41.043,53.11,-0.117,578.228,578.444,578.969,590.771,577.818,579.636,581.345,40.294,52.523,574.184
2016-08-27,9086137177,574.184,0.0908,1.4337430870612165e+18,14298670040,5.1112991225784e+19,1.472439395750534e+18,1.45149486609617e+18,1.3391659987969e+34,0.69,0.696,0.705,0.755,0.694,0.713,0.93,0.881,0.194,-0.468,-1.211,-0.005,0.011,-0.008,42.682,51.694,0.028,9834023903,9173218169,9344902480,9111018896,-48278538,-0.144,38.592,52.792,-0.116,576.042,576.314,577.773,590.406,575.796,578.177,580.301,37.855,52.209,572.17
2016-08-28,9055294466,572.17,0.0894,1.6511850782590085e+18,14492332871,5.2506928013103e+19,1.561812237004771e+18,1.5387003771779937e+18,1.3720541194431e+34,0.686,0.691,0.701,0.75,0.69,0.709,0.92,0.884,0.195,-0.384,-10.52,-0.017,0.014,-0.015,41.996,51.514,0.027,9842306930,9157495009,9326218092,9081367693,-131468627,-0.217,37.431,52.638,-0.114,574.879,574.242,576.372,590.005,573.86,576.34,579.301,36.68,52.054,574.891
2016-08-29,9099453426,574.891,0.101,1.760025945743429e+18,14752762467,5.4411000098545e+19,1.6609190913741e+18,1.6693651801347924e+18,1.5647515926925e+34,0.678,0.689,0.691,0.742,0.676,0.703,0.909,0.89,0.198,-0.453,-3.898,-0.027,0.014,-0.001,49.442,52.929,0.027,9850664210,9149756131,9311588114,9082514398,-115080538,-0.164,40.206,52.837,-0.111,573.748,574.567,576.002,589.673,573.866,575.498,578.655,39.416,52.248,576.744
2016-08-30,9129861311,576.744,0.104,1.629101259815259e+18,15187767113,5.7667067472301e+19,1.6450101755946793e+18,1.6764234581984788e+18,1.4541007182925e+34,0.691,0.693,0.699,0.742,0.694,0.705,0.901,0.889,0.197,-0.303,8.534,-0.032,0.013,-0.008,51.076,53.262,0.027,9859897592,9147103489,9299863804,9107297542,-110181425,-0.06,42.11,52.975,-0.109,574.602,575.655,576.187,589.389,575.364,575.395,578.301,41.277,52.38,574.462
2016-08-31,9094908334,574.462,0.0909,1.5807197455126602e+18,15595627192,6.0805896880546e+19,1.6128649605536696e+18,1.6267312836518592e+18,1.0787779795136e+34,0.678,0.69,0.69,0.735,0.679,0.699,0.89,0.894,0.2,-0.341,-6.043,-0.019,0.014,-0.013,43.978,51.55,0.026,9868306640,9140144135,9286640871,9107316842,-91969941,-0.042,40.513,52.796,-0.109,575.366,575.059,575.756,589.061,575.294,574.986,577.927,39.661,52.2,573.069
2016-09-01,9073809835,573.069,0.103,1.527744386008086e+18,16003155195,6.4025244046595e+19,1.5703046732808778e+18,1.5622956514773435e+18,1.0660360953172e+34,0.687,0.685,0.689,0.732,0.68,0.697,0.881,0.895,0.2,-0.34,-10.087,-0.03,0.014,-0.001,50.51,52.901,0.026,9873447394,9131299561,9272909836,9090184581,-33795197,-0.067,39.538,52.687,-0.109,574.758,574.064,575.084,588.709,574.146,574.454,577.562,38.666,52.089,573.174
2016-09-02,9076480666,573.174,0.093,1.6642787424119685e+18,15990117603,6.3920965237646e+19,1.617291707846423e+18,1.604840790793993e+18,1.080971991752e+34,0.684,0.682,0.687,0.728,0.677,0.695,0.872,0.899,0.202,-0.321,-5.132,-0.043,0.012,-0.022,45.788,51.704,0.026,9875270614,9123990375,9260236986,9078661667,-73567740,-0.073,39.736,52.7,-0.108,573.568,573.619,574.607,588.368,573.354,574.04,577.252,38.791,52.097,579.773
2016-09-03,9182082014,579.773,0.087,1.5004193369086057e+18,15877785330,6.3026016748413e+19,1.5588555223775145e+18,1.559593313592843e+18,1.0933390512149e+34,0.668,0.679,0.68,0.722,0.664,0.69,0.861,0.894,0.2,-0.405,-6.589,-0.006,0.013,-0.02,43.094,50.98,0.025,9877777265,9131735927,9255194730,9128836202,95944838,0.08,47.099,53.193,-0.107,575.338,576.696,575.898,588.179,576.456,575.458,577.323,46.19,52.583,604.208
2016-09-04,9570024376,604.208,0.0825,1.6766760417543035e+18,15664022290,6.1340398578922e+19,1.617765782065909e+18,1.6158575902485512e+18,1.0345121427894e+34,0.689,0.687,0.699,0.728,0.702,0.697,0.856,0.891,0.198,-0.073,16.697,-0.005,0.016,-0.014,41.17,50.453,0.025,9883411840,9190174387,9275506320,9358452971,514729910,0.7,64.338,54.939,-0.104,585.718,590.452,582.976,588.531,590.891,582.786,578.955,63.694,54.321,605.63
2016-09-05,9593904837,605.63,0.0958,1.762280946584866e+18,15344590021,5.8864110729179e+19,1.6900233643253875e+18,1.6901023766951708e+18,1.0792429479001e+34,0.688,0.683,0.689,0.722,0.686,0.692,0.846,0.893,0.199,-0.068,-8.748,-0.006,0.016,-0.003,48.565,51.955,0.025,9889446929,9244005114,9296048160,9517307546,494451411,1.006,65.093,55.043,-0.101,596.537,598.041,588.639,588.907,600.846,589.325,580.611,64.419,54.419,606.793
2016-09-06,9613392071,606.793,0.0951,1.5053163862813248e+18,14912699715,5.5597153199153e+19,1.5976698753033562e+18,1.619531182294537e+18,1.0898635286253e+34,0.682,0.686,0.691,0.721,0.692,0.692,0.838,0.892,0.199,-0.005,7.112,-0.007,0.015,-0.01,48.238,51.875,0.024,9896556787,9293256708,9316521961,9599668377,483530760,1.014,65.729,55.129,-0.096,605.544,602.417,593.178,589.3,605.975,595.057,582.278,65.035,54.5,610.021
2016-09-07,9665570335,610.021,0.0957,1.627693471211157e+18,14358206850,5.1539525988868e+19,1.6126816732572564e+18,1.609332355463366e+18,1.0976383742374e+34,0.697,0.687,0.697,0.722,0.705,0.694,0.831,0.888,0.197,0.133,1.875,-0.005,0.014,-0.009,48.522,51.932,0.024,9904265789,9342898525,9339041211,9636233331,570662001,0.921,67.442,55.359,-0.09,607.481,606.219,597.389,589.756,608.213,600.522,584.116,66.753,54.725,621.285
2016-09-08,9845222854,621.285,0.0932,1.622779906898599e+18,13666196120,4.6691229098307e+19,1.6177307900779277e+18,1.6048405082331072e+18,1.1023254575523e+34,0.702,0.694,0.699,0.721,0.709,0.695,0.824,0.887,0.197,0.223,16.049,0.004,0.013,-0.013,47.169,51.633,0.024,9914158654,9409875102,9371698091,9746700217,771413018,0.983,72.532,56.144,-0.082,612.7,613.752,603.363,590.449,615.115,607.534,586.635,71.936,55.504,622.603
2016-09-09,9867233787,622.603,0.108,1.5646640510803817e+18,12814407911,4.1052262527471e+19,1.5911974205791547e+18,1.5945409063747845e+18,8.5184858172199e+33,0.709,0.697,0.704,0.722,0.716,0.696,0.817,0.883,0.195,0.32,4.242,0.02,0.014,0.003,55.163,53.247,0.023,9923143979,9470856260,9403668136,9826286234,790753122,0.935,73.088,56.239,-0.075,617.97,618.178,608.173,591.155,620.067,613.153,589.164,72.477,55.595,623.902
2016-09-10,9888919407,623.902,0.0936,1.6369118477564964e+18,11768198890,3.4622626276368e+19,1.6140546341678254e+18,1.6104739253880092e+18,6.2097667787462e+33,0.728,0.698,0.711,0.724,0.728,0.7,0.811,0.876,0.192,0.459,2.004,-0.002,0.013,0.003,47.613,51.554,0.023,9922112250,9526598013,9434974669,9874408108,706837393,0.805,73.653,56.334,-0.067,622.597,621.04,612.105,591.875,623.033,617.332,591.705,73.028,55.684,620.306
2016-09-11,9833125845,620.306,0.093,1.735161843721028e+18,10469445132,2.7402320345005e+19,1.6746082389444268e+18,1.67399554629261e+18,7.0260919978654e+33,0.717,0.703,0.716,0.726,0.734,0.703,0.805,0.859,0.184,0.567,11.028,0.003,0.013,0.004,47.348,51.491,0.023,9912019894,9567468391,9460661842,9857408356,263101468,0.557,69.604,56.019,-0.06,622.27,620.673,614.155,592.5,621.887,619.035,593.946,68.911,55.371,607.225
2016-09-12,9627004512,607.225,0.0911,1.951627361809636e+18,9069893690,2.0565742887719e+19,1.813117800377032e+18,1.827019603437777e+18,1.3071309318541e+34,0.721,0.704,0.707,0.721,0.718,0.7,0.797,0.854,0.182,0.414,3.488,-0.002,0.013,-0.01,46.337,51.261,0.022,9899786174,9575406540,9471393627,9739364105,33099675,0.085,57.113,54.873,-0.053,617.144,613.949,612.423,592.824,614.365,616.894,595.272,56.445,54.249,609.126
2016-09-13,9658397690,609.126,0.11,1.73286672205536e+18,7240885697,1.3107606420466e+19,1.7729922612161956e+18,1.806169455584263e+18,1.3597037895102e+34,0.727,0.704,0.713,0.723,0.724,0.703,0.792,0.831,0.173,0.39,-0.104,0.018,0.014,0.006,56.127,53.308,0.021,9888429062,9586472027,9483458405,9677054656,45005619,-0.148,58.339,55.015,-0.046,612.219,611.538,611.599,593.182,610.356,615.17,596.676,57.645,54.385,610.447
2016-09-14,9680588638,610.447,0.0916,1.8297307912477084e+18,4972139949,6.180543917428048e+18,1.801361526231952e+18,1.8177588632771128e+18,1.5272799511583e+34,0.718,0.707,0.707,0.719,0.711,0.702,0.785,0.813,0.165,0.243,6.327,0.005,0.014,0.001,47.107,51.189,0.021,9868192572,9599020908,9496176485,9664260968,15018302,-0.188,59.226,55.116,-0.04,608.933,610.992,611.311,593.561,609.469,613.694,598.095,58.499,54.48,609.706
2016-09-15,9670033653,609.706,0.0965,1.7320028478315994e+18,5361313690,7.185921119327617e+18,1.7666821870317755e+18,1.7647228080074616e+18,1.3976278450764e+34,0.716,0.709,0.706,0.718,0.706,0.702,0.779,0.788,0.155,0.126,2.706,0.003,0.014,-0.006,49.413,51.701,0.02,9846098286,9608489274,9507393076,9671612654,-175189201,-0.175,58.587,55.056,-0.035,609.76,610.349,610.909,593.916,609.856,612.017,599.377,57.795,54.415,608.348
2016-09-16,9649673696,608.348,0.108,1.7431007239918031e+18,5668279620,8.03234846379239e+18,1.7548914555117896e+18,1.7538397764809185e+18,1.4193308323683e+34,0.701,0.705,0.696,0.712,0.684,0.697,0.772,0.751,0.141,-0.116,-7.323,0.039,0.015,0.015,54.554,52.903,0.019,9823165582,9613980531,9516572471,9661612839,-217560091,-0.166,57.302,54.941,-0.031,609.5,609.349,610.269,594.233,609.151,610.414,600.49,56.453,54.297,607.443
2016-09-17,9636372408,607.443,0.0952,1.7265322623420283e+18,5905870283,8.719825950847533e+18,1.740711858926909e+18,1.7329668471400804e+18,1.1550030812145e+34,0.698,0.713,0.701,0.714,0.693,0.7,0.767,0.722,0.13,-0.134,17.282,-0.002,0.014,0.008,48.665,51.47,0.019,9799159460,9616966114,9524301499,9646416378,-252547000,-0.158,56.431,54.865,-0.028,608.499,608.396,609.563,594.524,608.122,609.094,601.472,55.527,54.217,607.971
2016-09-18,9645981813,607.971,0.0962,1.6578308326389082e+18,6082221167,9.2483535804847e+18,1.6992713457829084e+18,1.694942957765296e+18,1.1645482657667e+34,0.689,0.703,0.699,0.712,0.69,0.699,0.762,0.696,0.121,-0.168,-16.884,0.014,0.012,0.014,49.105,51.569,0.018,9776200071,9620834874,9532151842,9643393992,-187144032,-0.122,56.941,54.911,-0.025,607.921,608.183,609.165,594.819,607.858,608.494,602.416,55.981,54.257,609.926
2016-09-19,9678108452,609.926,0.109,1.573559106509871e+18,6202557973,9.6179313527038e+18,1.6364152261463898e+18,1.6271452078581076e+18,1.2383536614776e+34,0.691,0.706,0.695,0.709,0.685,0.698,0.757,0.68,0.115,-0.233,7.535,0.013,0.014,0.013,54.76,52.88,0.017,9765008168,9628471351,9541568398,9660443565,51103940,-0.044,58.679,55.064,-0.022,608.447,609.055,609.355,595.151,608.861,608.823,603.414,57.701,54.404,608.701
2016-09-20,9659683102,608.701,0.11,1.6410993498150426e+18,6270106623,9.8285592674881e+18,1.638757287980716e+18,1.6213745158504942e+18,1.0052005291147e+34,0.688,0.707,0.699,0.71,0.694,0.7,0.753,0.67,0.112,-0.174,2.216,0.012,0.015,0.015,55.07,52.954,0.017,9759157137,9632632918,9549188701,9663541337,1285412,-0.018,57.251,54.956,-0.018,608.866,608.878,609.192,595.449,608.988,608.75,604.264,56.218,54.293,597.916
2016-09-21,9489661804,597.916,0.105,1.708023824124217e+18,6286568961,9.8802373248628e+18,1.6733905560524667e+18,1.6633048797519657e+18,9.6702678899211e+33,0.699,0.708,0.706,0.713,0.709,0.703,0.75,0.659,0.109,-0.017,1.787,0.007,0.015,0.01,52.687,52.442,0.016,9762020606,9613570103,9545348256,9577743345,-190926834,-0.229,46.105,53.965,-0.016,605.515,603.397,606.373,595.503,603.513,605.995,604.358,45.208,53.324,597.849
2016-09-22,9489834843,597.849,0.106,1.8417066641401528e+18,6252348527,9.772965524811e+18,1.7575486100963098e+18,1.76371116508052e+18,1.0309290848903e+34,0.684,0.7,0.691,0.705,0.682,0.696,0.743,0.645,0.104,-0.19,-16.778,-0.001,0.015,0.013,52.987,52.506,0.015,9753793004,9597072068,9541766746,9518085206,-180198811,-0.336,46.117,53.966,-0.013,601.489,600.623,604.242,595.555,599.68,603.671,604.415,45.149,53.318,599.46
2016-09-23,9516455808,599.46,0.0958,1.5320148503944942e+18,6166601614,9.5067438673413e+18,1.644781730245402e+18,1.6645802839311982e+18,1.1102780137538e+34,0.692,0.697,0.691,0.704,0.684,0.696,0.739,0.617,0.095,-0.26,-5.854,-0.018,0.014,-0.012,47.707,51.379,0.015,9742907191,9586323233,9540133782,9503116486,-133217888,-0.301,47.956,54.098,-0.01,598.408,600.041,603.046,595.641,598.666,602.174,604.547,46.946,53.445,603.368
2016-09-24,9579533308,603.368,0.109,1.5833056023761684e+18,6027129450,9.081572352436734e+18,1.6140436663107853e+18,1.6092755286761382e+18,1.1908976361721e+34,0.703,0.701,0.707,0.711,0.714,0.704,0.738,0.602,0.091,0.007,7.288,0.005,0.015,0.016,54.088,52.708,0.014,9737686641,9585417910,9542675687,9543557731,-56839100,-0.146,52.127,54.413,-0.008,600.226,601.705,603.127,595.81,601.146,601.97,604.891,51.131,53.753,602.605
2016-09-25,9568668167,602.605,0.0904,2.2842195751944312e+18,7173112339,1.2863385155825e+19,1.9491316207526085e+18,1.925214130121551e+18,3.360559929424e+34,0.695,0.692,0.696,0.705,0.694,0.699,0.733,0.587,0.086,-0.049,-16.893,-0.01,0.015,-0.003,45.667,50.74,0.014,9732799538,9583184611,9544352621,9563587821,-77313646,-0.048,51.363,54.348,-0.006,601.811,602.155,602.996,595.96,602.335,601.722,605.125,50.297,53.683,604.645
2016-09-26,9602455528,604.645,0.0907,1.9832399809420736e+18,9407915745,2.2127219666219e+19,1.966185800847341e+18,2.016910782598405e+18,3.4570314681149e+34,0.685,0.688,0.683,0.699,0.67,0.692,0.727,0.568,0.081,-0.281,-7.648,-0.004,0.015,-0.011,45.816,50.771,0.013,9726572933,9585754067,9548101196,9587372704,-75652923,0.043,53.637,54.518,-0.005,603.54,603.4,603.409,596.151,603.752,602.175,605.44,52.526,53.846,605.886
2016-09-27,9623316729,605.886,0.0909,1.844604691665236e+18,10977581176,3.0126822117945e+19,1.9053952462562885e+18,1.964085602012244e+18,3.5045996646442e+34,0.682,0.685,0.686,0.699,0.676,0.693,0.725,0.545,0.074,-0.314,-5.683,-0.014,0.015,-0.019,45.912,50.789,0.012,9722954510,9590762421,9552953811,9607254902,-36366374,0.11,55.035,54.624,-0.005,604.379,604.643,604.028,596.365,604.925,603.127,605.768,53.881,53.946,604.801
2016-09-28,9607352871,604.801,0.0957,1.9269001049501463e+18,12230773427,3.7397954658482e+19,1.916147675603217e+18,1.9088582798536937e+18,3.6599575837737e+34,0.661,0.68,0.675,0.693,0.656,0.687,0.72,0.524,0.069,-0.488,-10.485,0.002,0.015,0.004,48.471,51.272,0.011,9716107607,9592974481,9556463428,9611857933,117691067,0.106,53.701,54.526,-0.004,605.111,604.722,604.221,596.55,605.137,603.909,605.954,52.471,53.843,604.65
2016-09-29,9606078924,604.65,0.0957,1.7550908758883707e+18,13345532311,4.452580816422e+19,1.835619275745794e+18,1.8272795882049687e+18,3.6510044148438e+34,0.668,0.676,0.67,0.689,0.65,0.684,0.716,0.503,0.063,-0.603,-8.478,0.015,0.015,-0.001,48.459,51.269,0.01,9705184299,9594721740,9559664427,9609376540,116244081,0.08,53.589,54.518,-0.002,605.112,604.686,604.328,596.728,604.906,604.406,606.066,52.267,53.829,604.894
2016-09-30,9611030240,604.894,0.0957,1.644981601769657e+18,14243930157,5.0722386576528e+19,1.7403004387577257e+18,1.7286711103391724e+18,3.7546895548829e+34,0.666,0.679,0.671,0.689,0.653,0.683,0.713,0.464,0.054,-0.579,7.817,-0.019,0.014,-0.013,48.482,51.273,0.009,9692615654,9596896207,9562978351,9608766906,94574432,0.06,53.99,54.544,0.001,604.782,604.79,604.47,596.908,604.797,604.722,606.134,52.589,53.849,611.559
2016-10-01,9718009195,611.559,0.0967,1.92298598774696e+18,14964984450,5.5987689895416e+19,1.8316432132523423e+18,1.8023353404446228e+18,3.904092926812e+34,0.642,0.673,0.667,0.686,0.647,0.68,0.71,0.428,0.046,-0.571,-12.796,0.005,0.014,0.002,49.142,51.381,0.009,9683019049,9613044605,9572980341,9663694498,138475887,0.183,61.683,55.102,0.004,607.034,608.174,606.242,597.23,608.186,606.51,606.566,60.448,54.401,610.758
