Date,bitcoin-marketcap_raw,bitcoin-price_raw,bitcoin-transactionfees_raw,bitcoin-median_transaction_fee_raw,bitcoin-fee_to_reward_raw,bitcoin-mining_profitability_raw,top100cap-btc_raw,difficulty-btc-sma-3,difficulty-btc-sma-14,difficulty-btc-sma-30,difficulty-btc-sma-90,difficulty-btc-ema-3,difficulty-btc-ema-7,difficulty-btc-ema-30,difficulty-btc-wma-3,difficulty-btc-wma-7,difficulty-btc-wma-14,difficulty-btc-wma-30,difficulty-btc-wma-90,difficulty-btc-std-90,difficulty-btc-trx-14,difficulty-btc-trx-30,difficulty-btc-trx-90,difficulty-btc-rsi-7,difficulty-btc-rsi-30,difficulty-btc-rsi-90,difficulty-btc-roc-90,hashrate-btc-sma-14,hashrate-btc-sma-30,hashrate-btc-sma-90,hashrate-btc-ema-7,hashrate-btc-ema-14,hashrate-btc-ema-30,hashrate-btc-ema-90,hashrate-btc-wma-30,hashrate-btc-wma-90,hashrate-btc-std-30,hashrate-btc-std-90,hashrate-btc-var-30,hashrate-btc-var-90,hashrate-btc-trx-30,mining_profitability-btc-sma-3,mining_profitability-btc-sma-7,mining_profitability-btc-sma-30,mining_profitability-btc-sma-90,mining_profitability-btc-ema-3,mining_profitability-btc-ema-7,mining_profitability-btc-ema-14,mining_profitability-btc-ema-30,mining_profitability-btc-ema-90,mining_profitability-btc-wma-3,mining_profitability-btc-wma-14,mining_profitability-btc-wma-30,mining_profitability-btc-wma-90,mining_profitability-btc-mom-90,mining_profitability-btc-var-90,mining_profitability-btc-trx-14,mining_profitability-btc-trx-30,mining_profitability-btc-trx-90,mining_profitability-btc-rsi-90,mining_profitability-btc-roc-90,sentinusd-btc-ema-30,sentinusd-btc-std-90,sentinusd-btc-trx-90,transactionfees-btc-sma-3,transactionfees-btc-ema-7,transactionfees-btc-ema-30,transactionfees-btc-wma-3,transactionfees-btc-wma-7,transactionfees-btc-trx-30,transactionfees-btc-trx-90,transactionfees-btc-rsi-30,transactionfees-btc-rsi-90,transactionfees-btc-roc-30,median_transaction_fee-btc-sma-3,median_transaction_fee-btc-sma-90,median_transaction_fee-btc-ema-3,median_transaction_fee-btc-wma-3,median_transaction_fee-btc-wma-7,median_transaction_fee-btc-wma-14,median_transaction_fee-btc-std-90,median_transaction_fee-btc-mom-90,median_transaction_fee-btc-trx-14,median_transaction_fee-btc-trx-30,median_transaction_fee-btc-rsi-90,median_transaction_fee-btc-roc-90,confirmationtime-btc-sma-90,confirmationtime-btc-wma-90,confirmationtime-btc-std-90,marketcap-btc-sma-3,marketcap-btc-sma-7,marketcap-btc-sma-14,marketcap-btc-sma-90,marketcap-btc-ema-3,marketcap-btc-ema-7,marketcap-btc-ema-14,marketcap-btc-ema-30,marketcap-btc-wma-3,marketcap-btc-wma-7,marketcap-btc-wma-14,marketcap-btc-wma-30,marketcap-btc-std-30,marketcap-btc-std-90,marketcap-btc-mom-30,marketcap-btc-mom-90,marketcap-btc-var-14,marketcap-btc-var-30,marketcap-btc-var-90,marketcap-btc-trx-30,marketcap-btc-trx-90,marketcap-btc-rsi-30,marketcap-btc-rsi-90,marketcap-btc-roc-90,transactionvalue-btc-sma-30,transactionvalue-btc-ema-90,transactionvalue-btc-wma-90,transactionvalue-btc-std-14,transactionvalue-btc-std-90,transactionvalue-btc-var-14,transactionvalue-btc-var-30,transactionvalue-btc-trx-90,mediantransactionvalue-btc-sma-30,mediantransactionvalue-btc-ema-14,mediantransactionvalue-btc-ema-90,mediantransactionvalue-btc-wma-7,mediantransactionvalue-btc-std-90,mediantransactionvalue-btc-var-90,mediantransactionvalue-btc-trx-30,mediantransactionvalue-btc-roc-90,fee_to_reward-btc-sma-3,fee_to_reward-btc-sma-14,fee_to_reward-btc-sma-30,fee_to_reward-btc-sma-90,fee_to_reward-btc-ema-7,fee_to_reward-btc-ema-14,fee_to_reward-btc-ema-30,fee_to_reward-btc-ema-90,fee_to_reward-btc-wma-3,fee_to_reward-btc-wma-7,fee_to_reward-btc-wma-14,fee_to_reward-btc-wma-30,fee_to_reward-btc-wma-90,fee_to_reward-btc-std-7,fee_to_reward-btc-std-14,fee_to_reward-btc-std-30,fee_to_reward-btc-var-14,fee_to_reward-btc-trx-90,size-btc-sma-30,size-btc-ema-30,size-btc-ema-90,size-btc-wma-3,size-btc-wma-7,size-btc-wma-14,size-btc-wma-30,size-btc-wma-90,size-btc-std-90,size-btc-var-90,size-btc-trx-30,transactions-btc-sma-7,transactions-btc-sma-90,transactions-btc-ema-30,transactions-btc-ema-90,transactions-btc-std-90,transactions-btc-var-90,transactions-btc-trx-30,sentbyaddress-btc-wma-90,sentbyaddress-btc-std-90,sentbyaddress-btc-var-14,sentbyaddress-btc-var-90,top100cap-btc-sma-3,top100cap-btc-sma-7,top100cap-btc-sma-14,top100cap-btc-sma-30,top100cap-btc-sma-90,top100cap-btc-ema-3,top100cap-btc-ema-7,top100cap-btc-ema-14,top100cap-btc-ema-30,top100cap-btc-ema-90,top100cap-btc-wma-3,top100cap-btc-wma-14,top100cap-btc-wma-90,top100cap-btc-std-90,top100cap-btc-mom-30,top100cap-btc-mom-90,top100cap-btc-var-90,top100cap-btc-trx-30,top100cap-btc-rsi-30,top100cap-btc-rsi-90,top100cap-btc-roc-90,activeaddresses-btc-ema-7,activeaddresses-btc-wma-90,price-btc-sma-3,price-btc-sma-14,price-btc-sma-90,price-btc-ema-3,price-btc-ema-7,price-btc-ema-90,price-btc-wma-3,price-btc-wma-7,price-btc-wma-14,price-btc-wma-30,price-btc-std-14,price-btc-std-30,price-btc-std-90,price-btc-mom-90,price-btc-var-14,price-btc-var-30,price-btc-var-90,price-btc-trx-30,price-btc-trx-90,price-btc-rsi-30,price-btc-roc-30,price-btc-roc-90,bitcoin-price_raw_1d,bitcoin-price_raw_7d,bitcoin-price_raw_90d,1d_binary_price_change,7d_binary_price_change,30d_binary_price_change,90d_binary_price_change
2014-10-07,4344645345,328.313,0.0556,0.0328,0.398,4.121,20.134,34661425924,34013320951,31314235040,24159131788,34660318191,34510642939,31535241579,34661425924,34661425924,34534614053,32803801235,27482494583,11997641971,0.996,0.978,0.989,100.0,100.0,100.0,106.092,2.535182127468953e+17,2.4524032775016227e+17,1.918036671760582e+17,2.65951552906674e+17,2.5800483918768496e+17,2.4448521019237306e+17,1.994059567315975e+17,2.5293725872939347e+17,2.176762334833787e+17,4.5407309572909e+16,9.558232981273315e+16,5.154559406625e+32,2.2839954431075e+33,0.864,4.432,4.984,6.752,11.66,4.46,4.893,5.469,6.71,13.552,4.362,5.145,5.985,9.142,-15.072,20.531,-1.961,-1.434,-1.236,44.772,-78.527,207771279,354702369,-0.268,0.055,0.06,0.074,0.055,0.057,-0.466,-0.208,47.611,48.478,-64.913,0.032,0.051,0.033,0.032,0.034,0.036,0.017,-0.029,-1.023,-0.578,40.368,-47.169,9.136,9.146,1.776,4250448449,4554155943,4877341093,6613821912,4342633713,4515636699,4797126996,5275701158,4292570577,4412685403,4663903696,5052107368,1303030058,2173993944,-2019621002,-3649229138,176619330648055808,4.244718328359117e+17,1.181562416822706e+18,-0.567,-0.051,30.054,41.045,-45.65,3448,4424,4224,1259.0,5332.0,396478,563518,-0.234,101.419,97.547,102.897,94.731,33.112,274.107,-0.06,15.13,0.331,0.404,0.341,0.307,0.347,0.354,0.346,0.319,0.35,0.334,0.361,0.357,0.322,0.065,0.561,0.407,0.079,-0.091,277415,279409,258440,306600,294930,297435,284409,262901,78989,1559833438,0.292,73712,68085,72113,68988,15449,59669623,0.174,123817,28180,117655581,198529479,20.079,19.99,19.949,19.904,19.634,20.084,20.019,19.97,19.909,19.749,20.104,19.98,19.782,0.549,0.249,0.845,0.075,0.037,68.878,56.528,4.379,176492,168453,322.19,373.905,509.115,329.239,344.592,478.196,324.275,337.031,356.866,387.667,66.431,98.576,170.803,-293.121,1103.0,2429.0,7293.0,-0.578,-0.08,27.323,-31.849,-47.169,339.094,402.084,272.076,1,1,1,0
2014-10-08,4521776144,339.094,0.054,0.0339,0.348,5.151,20.132,34661425924,34358441866,31555328207,24357386949,34660872057,34548338685,31736930891,34661425924,34661425924,34621028050,33019749034,27713314235,12095181905,0.965,0.975,0.988,100.0,100.0,100.0,106.092,2.538705969356608e+17,2.4612466040920538e+17,1.930215224773571e+17,2.5891796783387805e+17,2.553131556447257e+17,2.440550168003161e+17,2.0025016015761712e+17,2.5245834807554368e+17,2.1868752019633328e+17,4.373024411385229e+16,9.510210331893606e+16,4.7808356256428e+32,2.2611025139214e+33,0.853,4.635,4.937,6.656,11.517,4.806,4.957,5.427,6.609,13.367,4.721,5.097,5.882,8.999,-12.816,20.539,-1.986,-1.448,-1.236,44.862,-71.331,211589613,354666962,-0.27,0.054,0.059,0.073,0.054,0.056,-0.488,-0.21,47.475,48.425,-28.755,0.033,0.051,0.033,0.033,0.033,0.035,0.017,-0.028,-1.062,-0.594,41.009,-45.002,9.14,9.165,1.782,4393736305,4480474511,4804394436,6575944774,4432204929,4517171560,4760413549,5227060834,4428234425,4404590454,4616495037,4995634472,1302805818,2199534650,-1696686540,-3408942414,148675657142423552,4.243257495399546e+17,1.209488169425666e+18,-0.583,-0.055,33.194,41.883,-42.984,3472,4412,4212,943.453,5332.0,222526,566965,-0.236,101.599,98.426,102.924,96.925,33.075,273.482,-0.066,-5.203,0.353,0.406,0.341,0.308,0.347,0.353,0.346,0.319,0.359,0.338,0.354,0.358,0.323,0.066,0.56,0.407,0.078,-0.087,277797,281264,259533,313141,298691,298797,286393,264091,79800,1592027158,0.305,73719,68243,72536,69201,15588,60744153,0.176,124370,28670,127441765,205487959,20.128,20.019,19.967,19.912,19.643,20.108,20.047,19.992,19.923,19.758,20.13,20.004,19.793,0.554,0.247,0.846,0.077,0.037,68.69,56.483,4.386,174974,168576,329.954,367.517,506.032,334.167,343.218,475.139,332.727,334.606,352.224,382.843,61.188,99.825,172.938,-277.463,935.981,2491.0,7477.0,-0.594,-0.084,30.146,-27.864,-45.002,364.531,393.788,276.104,1,1,1,0
2014-10-09,4814125934,364.531,0.0613,0.0365,0.375,5.83,20.115,34693687988,34668339223,31799647581,24556717513,34709542086,34600807043,31931852261,34709819020,34685622472,34674330749,33226386705,27941903799,12182624957,0.93,0.97,0.987,100.0,100.0,100.0,106.667,2.5245792565400016e+17,2.4744042400905408e+17,1.9413146487642976e+17,2.5224337254742982e+17,2.522340131171736e+17,2.432914406640432e+17,2.0095278491652848e+17,2.5156124654514883e+17,2.195490161130525e+17,3.938648161397822e+16,9.45728975344823e+16,3.8782373348206e+32,2.2360082370169e+33,0.836,5.034,5.018,6.554,11.378,5.318,5.176,5.48,6.559,13.201,5.319,5.159,5.829,8.874,-12.557,20.355,-1.966,-1.459,-1.237,44.922,-68.293,214160826,354642101,-0.271,0.057,0.059,0.072,0.058,0.057,-0.508,-0.212,48.206,48.698,-23.922,0.034,0.05,0.035,0.035,0.034,0.035,0.017,-0.026,-1.076,-0.609,42.482,-41.405,9.145,9.178,1.786,4560182474,4462683619,4766129585,6540408756,4623165431,4591410154,4767575201,5200419873,4638429239,4488003310,4617792570,4961671641,1278026785,2208880840,-1360141433,-3198241603,125967926312144896,4.0833811611327686e+17,1.2197886416608215e+18,-0.597,-0.059,37.951,43.231,-39.916,3514,4408,4208,1017.0,5332.0,258808,576222,-0.238,101.972,100.127,103.106,100.829,32.62,266.022,-0.067,-14.117,0.374,0.411,0.341,0.309,0.354,0.356,0.348,0.321,0.37,0.349,0.349,0.36,0.325,0.072,0.557,0.407,0.078,-0.082,276064,282504,260433,309160,300243,298917,287856,265098,80245,1609801717,0.317,75246,68507,73188,69496,15750,62012447,0.182,124857,29028,131841499,210649781,20.127,20.042,19.983,19.92,19.653,20.111,20.064,20.008,19.935,19.766,20.124,20.024,19.803,0.558,0.234,0.834,0.078,0.037,67.329,56.158,4.326,172291,168562,343.979,364.184,503.17,349.349,348.546,472.708,350.016,340.148,351.826,379.942,56.187,98.772,173.683,-257.59,789.24,2439.0,7541.0,-0.609,-0.088,36.194,-21.851,-41.405,362.28,386.265,287.178,0,1,0,0
2014-10-10,4782043694,362.28,0.0582,0.0362,0.335,5.194,20.117,34807373355,34692700373,32052109285,24758578940,34856012056,34701225789,32129957407,34864216039,34767429848,34718883123,33433021186,28171481041,12265921950,0.894,0.964,0.986,100.0,100.0,100.0,107.916,2.5285469297546864e+17,2.4956562943426685e+17,1.956844424306781e+17,2.569805237520176e+17,2.5476174168365456e+17,2.4509147528996166e+17,2.024965034318967e+17,2.53093604826228e+17,2.2124265375018115e+17,3.735056371751314e+16,9.49923461043608e+16,3.48766152504e+32,2.2558864546027e+33,0.822,5.392,4.962,6.422,11.225,5.256,5.18,5.442,6.471,13.025,5.399,5.147,5.741,8.738,-13.724,20.125,-1.933,-1.469,-1.237,44.876,-72.546,217915721,354676710,-0.273,0.058,0.059,0.071,0.059,0.057,-0.529,-0.215,47.913,48.588,-31.442,0.036,0.05,0.036,0.036,0.035,0.035,0.017,-0.027,-1.071,-0.621,42.388,-42.682,9.147,9.181,1.786,4705981924,4470599045,4731023134,6503509222,4702604562,4639068539,4769504333,5173427861,4749359849,4567843328,4619914451,4928564023,1235639380,2214182436,-1506543194,-3320958045,106363607506661376,3.817011695491236e+17,1.2256509645353288e+18,-0.61,-0.064,37.647,43.12,-40.984,3560,4409,4208,1074.0,5328.0,288540,595838,-0.24,101.72,100.849,103.159,103.05,32.531,264.559,-0.067,17.392,0.353,0.334,0.341,0.31,0.349,0.353,0.347,0.321,0.351,0.348,0.339,0.359,0.325,0.072,0.055,0.407,0.001,-0.077,275343,282686,260980,294189,297952,296856,288454,265756,79413,1576624206,0.326,76097,68813,73686,69747,15628,61055425,0.188,125439,28917,136785270,209049635,20.121,20.074,19.998,19.929,19.662,20.114,20.077,20.023,19.947,19.773,20.119,20.042,19.813,0.561,0.27,0.82,0.079,0.037,67.421,56.193,4.251,171890,168692,355.302,361.168,500.172,355.815,351.98,470.281,359.166,345.597,351.572,377.115,51.548,95.768,173.993,-269.775,664.289,2293.0,7568.0,-0.621,-0.092,35.909,-24.9,-42.682,359.388,379.451,287.542,0,1,0,0
2014-10-11,4734295035,359.388,0.0575,0.0359,0.288,4.774,20.205,34921058722,34717061524,32304570989,24954869663,34929247041,34776539848,32315281576,34961770374,34837056648,34760187344,33623367814,28396621768,12349662708,0.857,0.957,0.984,100.0,100.0,100.0,101.903,2.562640860062928e+17,2.515176187417712e+17,1.9719753820609792e+17,2.6068589482769245e+17,2.5703377719979622e+17,2.4681473546833296e+17,2.040197013356949e+17,2.5452820989851507e+17,2.2291556728037978e+17,3.5634722906654308e+16,9.54545344221138e+16,3.1745836915851e+32,2.2778920354356e+33,0.809,5.266,4.892,6.265,11.072,5.015,5.079,5.353,6.361,12.844,5.09,5.079,5.635,8.596,-13.841,19.957,-1.904,-1.478,-1.237,44.845,-74.355,215264878,354983089,-0.275,0.059,0.059,0.07,0.058,0.057,-0.549,-0.217,47.842,48.561,-21.545,0.036,0.05,0.036,0.036,0.035,0.035,0.017,-0.027,-1.052,-0.632,42.265,-42.924,9.158,9.2,1.795,4776821554,4514798022,4695653892,6466133573,4718449799,4662875163,4764809760,5145096711,4763516404,4633767326,4620350704,4895615724,1191431672,2218810995,-1505665865,-3363808479,87367408355524608,3.5487735730432e+17,1.2307805574177997e+18,-0.62,-0.068,37.188,42.954,-41.538,3559,4382,4181,1079.0,5327.0,291098,596064,-0.241,101.049,99.256,102.846,100.666,32.263,260.233,-0.07,13.461,0.333,0.333,0.343,0.311,0.334,0.345,0.343,0.32,0.318,0.336,0.333,0.356,0.325,0.08,0.059,0.405,0.001,-0.073,276428,280501,260713,269595,286726,290160,286742,265589,78892,1555985599,0.329,75868,68954,73117,69640,15253,58162310,0.19,125411,28622,106562142,204807111,20.146,20.115,20.02,19.941,19.672,20.16,20.109,20.047,19.964,19.783,20.161,20.07,19.825,0.567,0.358,0.901,0.08,0.038,70.677,57.504,4.669,165660,168297,362.067,358.165,497.169,357.601,353.832,467.844,361.209,350.503,351.335,374.36,46.461,92.923,174.279,-270.276,539.658,2159.0,7593.0,-0.632,-0.096,35.538,-24.432,-42.924,362.544,384.702,283.794,1,1,1,0
2014-10-12,4833998729,362.544,0.063,0.0363,0.298,5.362,20.232,35002482026,34741422674,32557032694,25151160386,34965864534,34833025393,32488649347,35002482026,34894502874,34798243411,33797426591,28617448413,12420437042,0.819,0.948,0.983,100.0,100.0,100.0,101.903,2.569452076384032e+17,2.521518687082857e+17,1.9858211436159715e+17,2.5824272778781584e+17,2.562177037955816e+17,2.4707915425542022e+17,2.0505032826607936e+17,2.544892168615096e+17,2.2409613186196416e+17,3.488387789411704e+16,9.491443105056253e+16,3.0422123423292e+32,2.252187305413e+33,0.794,5.11,5.009,6.181,10.946,5.188,5.149,5.354,6.297,12.68,5.138,5.101,5.576,8.47,-11.311,19.955,-1.854,-1.486,-1.238,44.899,-67.841,210198148,355693915,-0.276,0.06,0.06,0.07,0.06,0.059,-0.567,-0.219,48.44,48.774,-14.94,0.036,0.049,0.036,0.036,0.036,0.035,0.017,-0.026,-1.022,-0.642,42.449,-41.694,9.147,9.213,1.77,4783445819,4620810330,4680821046,6430794861,4776224264,4705656054,4774034956,5125025874,4792104992,4713567502,4638796683,4872337913,1137980665,2220353673,-1361893797,-3180484081,79963113620467712,3.2374999838755635e+17,1.2324926082109847e+18,-0.629,-0.072,38.8,43.413,-39.684,3544,4344,4144,1125.0,5337.0,316343,615488,-0.243,99.521,95.91,102.216,94.393,32.731,267.831,-0.079,-33.357,0.307,0.33,0.344,0.31,0.325,0.338,0.34,0.32,0.301,0.326,0.328,0.353,0.324,0.075,0.062,0.405,0.001,-0.069,277889,280863,261271,273554,285827,288854,287368,266234,79122,1565053285,0.33,75325,68962,72488,69502,15240,58064895,0.187,125854,28781,99968259,207089281,20.185,20.151,20.042,19.954,19.682,20.196,20.14,20.072,19.981,19.793,20.204,20.098,19.838,0.575,0.385,0.893,0.083,0.038,71.594,57.902,4.618,179333,169525,361.404,356.138,494.289,360.072,356.01,465.53,361.448,355.715,351.919,372.058,42.91,89.548,174.514,-259.256,460.325,2005.0,7614.0,-0.642,-0.1,36.282,-23.242,-41.694,378.689,388.404,280.21,1,1,1,0
2014-10-13,5010667233,378.689,0.0638,0.0379,0.338,5.629,20.139,35002482026,34765783824,32797113023,25347451108,34984173280,34875389551,32650832100,35002482026,34939768525,34833051324,33955197515,28833960977,12478465582,0.78,0.939,0.981,100.0,100.0,100.0,101.903,2.5903885044532346e+17,2.5305309751208304e+17,2.0012699388223386e+17,2.5907822364593952e+17,2.569333047855454e+17,2.4801499664025187e+17,2.062928421771613e+17,2.5509778734615632e+17,2.254808043203974e+17,3.441191182828205e+16,9.443865204358176e+16,2.9604491891936e+32,2.2296647499522e+33,0.779,5.255,5.152,6.063,10.784,5.409,5.269,5.391,6.254,12.525,5.397,5.159,5.541,8.353,-14.58,19.289,-1.779,-1.49,-1.238,44.923,-72.147,212245091,355354421,-0.278,0.061,0.061,0.069,0.062,0.06,-0.584,-0.222,48.524,48.803,-14.159,0.037,0.049,0.037,0.037,0.036,0.035,0.017,-0.024,-0.974,-0.649,43.38,-39.025,9.15,9.216,1.77,4859653666,4720221731,4685044524,6397320132,4893445749,4781908849,4805585926,5117647897,4905715699,4811031728,4682776174,4863386874,1064751286,2214135184,-1224580731,-3012725592,82481743442726912,2.8342382543991603e+17,1.2255986529740636e+18,-0.635,-0.076,41.55,44.219,-37.549,3586,4332,4131,1122.0,5337.0,314588,579560,-0.245,99.493,96.11,102.11,94.244,32.725,267.723,-0.087,1.041,0.308,0.329,0.348,0.31,0.328,0.338,0.34,0.32,0.316,0.327,0.329,0.353,0.325,0.072,0.06,0.402,0.001,-0.065,281723,281860,262041,284996,286830,289310,288556,267096,79548,1581966693,0.332,75311,69024,72830,69684,15338,58812929,0.185,126546,29527,107422640,217964059,20.192,20.153,20.056,19.964,19.691,20.168,20.14,20.081,19.991,19.8,20.181,20.111,19.848,0.578,0.3,0.804,0.083,0.039,64.519,56.102,4.16,180220,169915,366.874,356.23,491.596,369.381,361.68,463.621,370.091,363.294,354.925,371.034,43.096,84.49,174.086,-242.372,464.307,1785.0,7576.0,-0.649,-0.104,39.95,-20.35,-39.025,402.084,382.291,273.146,1,1,1,0
2014-10-14,5297220823,402.084,0.0657,0.0402,0.401,5.355,20.115,35002482026,34790144974,32969537987,25543741831,34993327653,34907162670,32802551450,35002482026,34972853600,34864611084,34097479387,29046159459,12523925496,0.74,0.928,0.979,100.0,100.0,100.0,101.903,2.5953539891882176e+17,2.528637098965598e+17,2.013212137791949e+17,2.565056914015756e+17,2.558472767699372e+17,2.4806487393239587e+17,2.0722680377037725e+17,2.548226258723757e+17,2.2655027906295232e+17,3.444116714750269e+16,9.415111669474803e+16,2.9654849862055e+32,2.216108193717e+33,0.763,5.449,5.328,5.994,10.668,5.382,5.291,5.386,6.196,12.367,5.447,5.179,5.495,8.234,-10.427,19.326,-1.697,-1.493,-1.238,44.903,-66.069,213424605,355108642,-0.28,0.064,0.062,0.069,0.065,0.062,-0.597,-0.224,48.736,48.876,-17.234,0.038,0.049,0.039,0.039,0.037,0.036,0.017,-0.022,-0.9,-0.652,44.691,-34.864,9.16,9.254,1.8,5047295595,4856303942,4705229942,6367573720,5095333286,4910736843,4871137246,5129233247,5124499278,4955281502,4764399681,4875556670,983506611,2200477591,-931516900,-2677177048,101084045886652416,2.418213136849019e+17,1.210525407200174e+18,-0.637,-0.08,45.648,45.491,-33.572,3645,4332,4131,1144.0,5324.0,327344,559973,-0.247,100.832,98.988,102.452,99.209,32.882,270.303,-0.088,10.707,0.345,0.335,0.352,0.311,0.346,0.347,0.344,0.322,0.363,0.342,0.339,0.356,0.327,0.074,0.07,0.402,0.001,-0.061,284835,287424,264372,330507,305197,299589,294129,269528,82860,1716437903,0.34,75639,69200,73372,69938,15530,60294164,0.187,127236,30190,120838551,227865677,20.162,20.151,20.071,19.973,19.699,20.142,20.134,20.085,19.999,19.807,20.143,20.119,19.857,0.58,0.28,0.771,0.084,0.04,62.854,55.649,3.983,182886,170475,381.105,357.87,489.204,385.732,371.781,462.269,387.695,374.714,361.039,371.728,47.932,78.477,173.022,-215.217,574.377,1540.0,7484.0,-0.652,-0.108,44.72,-15.645,-34.864,393.788,383.996,269.036,0,0,1,0
2014-10-15,5192245979,393.788,0.0649,0.0394,0.332,5.812,20.171,35002482026,34814506124,33141962950,25740032554,34997904840,34930992509,32944482455,35002482026,34993758101,34892922691,34228637066,29254043858,12556953293,0.701,0.916,0.977,100.0,100.0,100.0,101.903,2.5839835799422128e+17,2.538895819408776e+17,2.0266679142513926e+17,2.5653566308479408e+17,2.559510502852056e+17,2.4861717742930256e+17,2.083124911190381e+17,2.5506532704901376e+17,2.2776575959823264e+17,3.2963135321094256e+16,9.381211263373384e+16,2.7164207254919e+32,2.2001781192011e+33,0.746,5.598,5.422,5.91,10.514,5.597,5.421,5.443,6.171,12.223,5.629,5.266,5.483,8.127,-13.845,18.666,-1.592,-1.493,-1.238,44.945,-70.434,213100782,355188523,-0.281,0.065,0.063,0.069,0.065,0.063,-0.608,-0.226,48.656,48.849,-12.218,0.039,0.049,0.039,0.039,0.038,0.037,0.017,-0.022,-0.814,-0.653,44.323,-36.265,9.173,9.263,1.794,5166711345,4952085347,4716279929,6336514069,5143789633,4981114127,4913951744,5133298585,5196974470,5039267011,4829335152,4882957158,891392997,2187005323,-1014078373,-2795368618,110015554100187136,1.9864536860681008e+17,1.1957480703296307e+18,-0.637,-0.084,44.466,45.11,-34.996,3758,4372,4172,1671.0,5337.0,698004,730451,-0.248,101.297,101.389,102.772,103.492,33.03,272.748,-0.085,17.548,0.357,0.335,0.352,0.311,0.343,0.345,0.343,0.322,0.356,0.34,0.339,0.355,0.327,0.074,0.07,0.402,0.001,-0.057,285106,288044,265090,320603,304695,299715,294916,270371,82956,1720407815,0.347,75272,69312,73548,70073,15582,60702161,0.188,128015,31066,141531121,241277602,20.142,20.157,20.088,19.984,19.709,20.156,20.143,20.097,20.01,19.815,20.147,20.132,19.867,0.582,0.343,0.858,0.085,0.04,65.025,56.475,4.441,183613,170913,391.52,358.561,486.715,389.76,377.282,460.764,394.037,381.425,365.828,372.046,49.673,71.729,171.991,-224.063,616.84,1286.0,7395.0,-0.653,-0.112,43.453,-17.082,-36.265,386.265,382.802,239.441,0,0,1,0
2014-10-16,5063843988,386.265,0.0621,0.0386,0.328,5.522,20.111,35002482026,34838867274,33314387914,25936323277,35000193433,34948864888,33077256621,35002482026,35002482026,34917986145,34348670555,29457614176,12577646911,0.661,0.903,0.975,100.0,100.0,100.0,101.903,2.592099513146012e+17,2.54347084758404e+17,2.0395305204073955e+17,2.5732313230312925e+17,2.564489822415961e+17,2.4933126533438848e+17,2.0944156911550182e+17,2.554392598243207e+17,2.2901891890665008e+17,3.2891143678875736e+16,9.372947499256472e+16,2.7045683312611e+32,2.1963036205955e+33,0.729,5.563,5.378,5.822,10.368,5.559,5.446,5.453,6.129,12.076,5.591,5.312,5.458,8.018,-13.117,18.189,-1.484,-1.49,-1.239,44.923,-70.376,212306829,355260234,-0.283,0.064,0.063,0.068,0.064,0.063,-0.618,-0.229,48.336,48.742,-19.394,0.039,0.048,0.039,0.039,0.038,0.037,0.017,-0.024,-0.728,-0.651,43.99,-37.912,9.188,9.275,1.789,5184436930,4987759354,4725221487,6303653604,5103816810,5001796592,4933937376,5128817643,5145540791,5067206671,4875677027,4884254460,799908124,2173592794,-1040449841,-2957441825,115031810634440704,1.599632517730263e+17,1.181126408036188e+18,-0.635,-0.088,43.056,44.647,-36.87,3858,4392,4192,1741.0,5339.0,757652,723467,-0.249,101.589,101.127,102.699,102.925,33.022,272.62,-0.082,-6.46,0.354,0.335,0.352,0.312,0.339,0.343,0.342,0.322,0.342,0.337,0.338,0.353,0.328,0.067,0.07,0.402,0.001,-0.053,284727,287839,265525,302794,301547,298249,294900,270929,82788,1713476612,0.352,74265,69442,73680,70195,15594,60796523,0.189,128445,31246,141482522,244070500,20.132,20.156,20.099,19.993,19.718,20.134,20.135,20.099,20.017,19.822,20.132,20.135,19.876,0.582,0.273,0.817,0.085,0.041,61.02,55.342,4.232,177049,170718,394.046,359.172,484.094,388.013,379.528,459.126,391.409,384.302,369.522,372.054,50.799,65.044,170.842,-235.86,645.13,1058.0,7297.0,-0.651,-0.116,42.329,-17.396,-37.912,379.451,367.289,197.577,0,0,1,0
