Date,bitcoin-marketcap_raw,bitcoin-fee_to_reward_raw,bitcoin-difficulty_raw,top100cap-btc_raw,difficulty-btc--sma3,difficulty-btc--sma7,difficulty-btc--sma14,difficulty-btc--sma30,difficulty-btc--sma90,difficulty-btc--ema3,difficulty-btc--ema7,difficulty-btc--ema14,difficulty-btc--ema30,difficulty-btc--ema90,difficulty-btc--wma7,difficulty-btc--wma14,difficulty-btc--wma30,difficulty-btc--wma90,difficulty-btc--var90,difficulty-btc--rsi90,hashrate-btc--sma14,hashrate-btc--sma30,hashrate-btc--sma90,hashrate-btc--ema14,hashrate-btc--ema30,hashrate-btc--ema90,hashrate-btc--wma14,hashrate-btc--wma30,hashrate-btc--wma90,hashrate-btc--std90,hashrate-btc--trx90,mining_profitability-btc--sma7,mining_profitability-btc--sma14,mining_profitability-btc--sma90,mining_profitability-btc--ema30,mining_profitability-btc--wma30,mining_profitability-btc--std90,sentinusd-btc--sma14,sentinusd-btc--sma90,sentinusd-btc--trx14,sentinusd-btc--trx30,transactionfees-btc--sma14,transactionfees-btc--sma30,transactionfees-btc--sma90,transactionfees-btc--ema30,transactionfees-btc--ema90,transactionfees-btc--wma30,transactionfees-btc--wma90,transactionfees-btc--std14,transactionfees-btc--std90,transactionfees-btc--trx14,transactionfees-btc--trx30,transactionfees-btc--trx90,median_transaction_fee-btc--sma3,median_transaction_fee-btc--sma14,median_transaction_fee-btc--sma30,median_transaction_fee-btc--sma90,median_transaction_fee-btc--ema30,median_transaction_fee-btc--wma14,median_transaction_fee-btc--wma30,median_transaction_fee-btc--std30,median_transaction_fee-btc--std90,median_transaction_fee-btc--var14,median_transaction_fee-btc--var30,median_transaction_fee-btc--var90,median_transaction_fee-btc--trx14,median_transaction_fee-btc--trx90,confirmationtime-btc--trx90,marketcap-btc--sma90,marketcap-btc--ema14,marketcap-btc--ema30,marketcap-btc--ema90,marketcap-btc--wma90,marketcap-btc--std90,marketcap-btc--trx90,transactionvalue-btc--sma30,transactionvalue-btc--sma90,transactionvalue-btc--ema30,transactionvalue-btc--ema90,transactionvalue-btc--wma30,transactionvalue-btc--wma90,transactionvalue-btc--std90,transactionvalue-btc--var90,transactionvalue-btc--trx30,transactionvalue-btc--trx90,mediantransactionvalue-btc--sma30,mediantransactionvalue-btc--sma90,mediantransactionvalue-btc--std90,mediantransactionvalue-btc--trx14,mediantransactionvalue-btc--trx30,mediantransactionvalue-btc--trx90,fee_to_reward-btc--sma3,fee_to_reward-btc--sma14,fee_to_reward-btc--sma30,fee_to_reward-btc--sma90,fee_to_reward-btc--ema3,fee_to_reward-btc--ema7,fee_to_reward-btc--ema90,fee_to_reward-btc--wma30,fee_to_reward-btc--std30,fee_to_reward-btc--std90,fee_to_reward-btc--var30,fee_to_reward-btc--var90,fee_to_reward-btc--trx14,fee_to_reward-btc--trx90,size-btc--sma30,size-btc--sma90,size-btc--wma30,size-btc--wma90,size-btc--std90,size-btc--var30,size-btc--var90,size-btc--trx14,size-btc--trx30,size-btc--trx90,transactions-btc--sma90,transactions-btc--ema90,transactions-btc--wma90,transactions-btc--trx30,transactions-btc--trx90,sentbyaddress-btc--sma7,sentbyaddress-btc--sma30,sentbyaddress-btc--sma90,sentbyaddress-btc--ema30,sentbyaddress-btc--ema90,sentbyaddress-btc--wma30,sentbyaddress-btc--wma90,sentbyaddress-btc--trx30,top100cap-btc--sma30,top100cap-btc--sma90,top100cap-btc--ema14,top100cap-btc--ema30,top100cap-btc--ema90,top100cap-btc--wma14,top100cap-btc--wma30,top100cap-btc--wma90,top100cap-btc--std30,top100cap-btc--std90,top100cap-btc--mom90,top100cap-btc--var90,top100cap-btc--trx30,top100cap-btc--roc90,activeaddresses-btc--sma90,activeaddresses-btc--std30,activeaddresses-btc--std90,activeaddresses-btc--var14,activeaddresses-btc--var30,activeaddresses-btc--var90,activeaddresses-btc--trx30,price-btc--sma30,price-btc--sma90,price-btc--ema90,price-btc--wma30,price-btc--wma90,price-btc--std90,price-btc--trx90,bitcoin-price_raw_90d
2019/05/06,101022330064.0,3.887,6702169884349.0,15.564,6652796646984.0,6481501741841.0,6417266152413.0,6401826995190.0,6214130724301.0,6640013186973.0,6534460462263.0,6463420707930.0,6402523888250.0,6256294747469.0,6551027320987.0,6465782915252.0,6418616387801.0,6310729047566.0,3.6606109757655e+22,68.736,4.76845079776e+19,4.6626184928596e+19,4.5487503488354e+19,4.7869960502129e+19,4.7154495082111e+19,4.5660595500196e+19,4.8517053029368e+19,4.736616247288e+19,4.6148665063227e+19,6.770464293225163e+18,0.025,0.222,0.223,0.182,0.214,0.22,0.062,4758544387.0,3435535256.0,0.278,0.946,1.134,1.165,0.708,1.061,0.819,1.097,0.906,0.644,0.964,-0.123,1.637,0.213,0.577,0.621,0.622,0.36,0.567,0.563,0.588,0.429,0.571,0.044,0.046,0.082,-0.064,0.673,-0.017,77527557586.0,96966735205.0,92731116553.0,82759615575.0,84319616436.0,25559738222.0,-0.12,20218.0,18936.0,18757.0,18655.0,19304.0,18693.0,14706.0,54066059.0,0.265,-0.149,176.999,190.204,171.139,-0.387,-0.109,-0.179,3.729,4.023,4.262,2.788,3.776,3.704,3.098,3.94,2.281,3.402,1.301,2.894,-0.475,0.714,896826.0,823958.0,894658.0,851286.0,201849.0,1011043932.0,10185767935.0,0.063,0.273,0.089,337817.0,341943.0,350131.0,0.324,0.2,434826.0,421137.0,409338.0,422701.0,408463.0,422707.0,418452.0,0.12,15.653,15.708,15.59,15.63,15.79,15.568,15.623,15.672,0.153,0.208,-0.276,0.011,-0.013,-1.742,605000.0,144660.0,158268.0,5561424543.0,5231597024.0,6262191254.0,0.153,5316.0,4402.0,4700.0,5402.0,4781.0,1429.0,-0.132,10814.0
2019/05/07,104727247840.0,5.498,6702169884349.0,15.458,6702169884349.0,6531378787751.0,6442204675367.0,6412131867428.0,6223991923729.0,6671091535661.0,6576387817784.0,6495253931452.0,6421855887999.0,6266094201026.0,6606194356614.0,6503770079510.0,6437993348392.0,6321455182952.0,3.7382276601593e+22,68.736,4.8239137452593e+19,4.6759707650867e+19,4.5500517553917e+19,4.7721087304658e+19,4.7128618723336e+19,4.5684613434721e+19,4.8392906835168e+19,4.7374370640139e+19,4.6176487217793e+19,6.775642732495205e+18,0.026,0.224,0.223,0.183,0.214,0.219,0.062,4653039431.0,3465476991.0,0.204,0.916,1.13,1.178,0.724,1.1,0.837,1.129,0.927,0.63,0.979,-0.024,1.578,0.234,0.694,0.618,0.631,0.369,0.588,0.598,0.605,0.44,0.578,0.042,0.048,0.084,0.024,0.697,-0.017,78029286165.0,98001470223.0,93505060507.0,83242420680.0,84917411826.0,25900672252.0,-0.113,20736.0,18848.0,19336.0,18854.0,19789.0,18886.0,14394.0,51799729.0,0.247,-0.146,187.342,193.437,175.046,-0.145,-0.096,-0.175,4.38,3.97,4.291,2.837,4.637,4.153,3.151,4.02,2.32,3.429,1.346,2.94,-0.405,0.725,898171.0,825162.0,895411.0,853144.0,202558.0,986310199.0,10257419576.0,0.068,0.268,0.09,337599.0,341677.0,349955.0,0.317,0.201,431810.0,424970.0,410118.0,424850.0,409508.0,424957.0,419478.0,0.118,15.647,15.705,15.573,15.619,15.783,15.55,15.611,15.666,0.168,0.215,-0.305,0.012,-0.014,-1.937,605425.0,141523.0,158398.0,5542628847.0,5007202776.0,6272501908.0,0.146,5342.0,4430.0,4727.0,5441.0,4815.0,1448.0,-0.126,11680.0
2019/05/08,104383978322.0,5.583,6702169884349.0,15.397,6702169884349.0,6581255833660.0,6467143198322.0,6422436739666.0,6233853123156.0,6686630710005.0,6607833334426.0,6522842725172.0,6439940661957.0,6275678281979.0,6648892130764.0,6538432107374.0,6456705478516.0,6331964588679.0,3.7963956937225e+22,68.736,4.8477607724594e+19,4.677907030122e+19,4.5481323127535e+19,4.7654277083898e+19,4.7134514976601e+19,4.571835842844e+19,4.825702326135e+19,4.7404067607757e+19,4.6214278274827e+19,6.746198181485393e+18,0.027,0.226,0.221,0.184,0.216,0.222,0.063,4433690822.0,3497221882.0,0.181,0.891,1.124,1.173,0.741,1.138,0.856,1.162,0.948,0.606,0.992,0.166,1.539,0.255,0.826,0.611,0.627,0.38,0.611,0.643,0.626,0.426,0.587,0.036,0.045,0.086,0.226,0.722,-0.017,78528689541.0,98852471303.0,94206926172.0,83707070298.0,85496635829.0,26179282697.0,-0.107,20682.0,18781.0,19330.0,18863.0,19693.0,18895.0,14332.0,51348192.0,0.23,-0.142,190.365,195.847,175.283,0.167,-0.07,-0.17,4.989,3.938,4.258,2.891,5.11,4.51,3.204,4.103,2.213,3.449,1.224,2.973,-0.256,0.735,897826.0,827327.0,896044.0,854964.0,201887.0,975844157.0,10189561986.0,0.074,0.264,0.092,338044.0,342803.0,351172.0,0.311,0.202,441274.0,426873.0,411457.0,429828.0,411542.0,429927.0,421497.0,0.121,15.638,15.701,15.549,15.604,15.774,15.527,15.595,15.659,0.191,0.224,-0.369,0.013,-0.015,-2.34,607272.0,144710.0,160208.0,4836204306.0,5235250320.0,6416630182.0,0.143,5365.0,4458.0,4753.0,5477.0,4847.0,1463.0,-0.119,11772.0
2019/05/09,107648054740.0,5.399,6702169884349.0,15.465,6702169884349.0,6631132879569.0,6492081721277.0,6432741611905.0,6243714322583.0,6694400297177.0,6631417471907.0,6546753013062.0,6456858676305.0,6285051723789.0,6679120643436.0,6569768998845.0,6474752778173.0,6342257264750.0,3.8351150764581e+22,68.736,4.8478007527005e+19,4.6862836617656e+19,4.5462831916201e+19,4.7747063049861e+19,4.7212944450925e+19,4.5776200481192e+19,4.8240031808553e+19,4.7505428996622e+19,4.6277329894631e+19,6.705396434260555e+18,0.028,0.228,0.224,0.185,0.218,0.224,0.064,4341558154.0,3529112004.0,0.214,0.874,1.157,1.176,0.759,1.18,0.876,1.202,0.972,0.693,1.01,0.428,1.519,0.277,0.963,0.626,0.631,0.39,0.639,0.701,0.653,0.437,0.599,0.046,0.048,0.09,0.526,0.748,-0.017,79047014675.0,100025215761.0,95074095757.0,84233245780.0,86136621878.0,26614068641.0,-0.1,20398.0,18678.0,19447.0,18913.0,19723.0,18947.0,14125.0,49881220.0,0.218,-0.139,193.915,198.113,176.814,0.533,-0.03,-0.165,5.493,3.966,4.221,2.939,5.254,4.732,3.252,4.177,2.094,3.465,1.096,3.002,-0.071,0.746,897746.0,829353.0,896935.0,856817.0,201570.0,973427088.0,10157571479.0,0.08,0.259,0.093,338336.0,343212.0,351685.0,0.305,0.202,444633.0,428262.0,412257.0,433274.0,413118.0,433564.0,423075.0,0.126,15.632,15.697,15.538,15.595,15.767,15.515,15.583,15.654,0.2,0.228,-0.322,0.013,-0.016,-2.042,608475.0,145343.0,160894.0,5006378950.0,5281168712.0,6471752725.0,0.142,5394.0,4487.0,4782.0,5524.0,4883.0,1487.0,-0.113,11726.0
2019/05/10,111771170582.0,7.341,6702169884349.0,15.597,6702169884349.0,6681009925479.0,6517020244231.0,6443046484143.0,6253575522011.0,6698285090763.0,6649105575017.0,6567475262567.0,6472685205856.0,6294219155889.0,6696879894631.0,6597780753921.0,6492135247363.0,6352333211162.0,3.8543858083652e+22,68.736,4.8425672745288e+19,4.6905094060756e+19,4.5477797595745e+19,4.7542644729173e+19,4.7148491624717e+19,4.5785820814455e+19,4.7938154224246e+19,4.746356377256e+19,4.6293837449103e+19,6.706022719586507e+18,0.029,0.231,0.225,0.186,0.219,0.224,0.064,4341033229.0,3572108354.0,0.304,0.865,1.24,1.207,0.783,1.261,0.91,1.282,1.008,0.952,1.062,0.853,1.533,0.301,1.138,0.673,0.649,0.405,0.689,0.806,0.703,0.514,0.632,0.087,0.066,0.1,1.015,0.777,-0.017,79578027910.0,101591343070.0,96151326391.0,84838474897.0,86855834095.0,27288924651.0,-0.093,20588.0,18753.0,19909.0,19082.0,20124.0,19121.0,14221.0,50559588.0,0.216,-0.135,203.626,201.994,183.31,1.061,0.036,-0.158,6.108,4.16,4.275,3.011,6.298,5.385,3.342,4.378,2.319,3.559,1.345,3.167,0.24,0.758,896893.0,831405.0,896438.0,858151.0,200234.0,964004705.0,10023443708.0,0.081,0.254,0.094,338471.0,342765.0,351345.0,0.294,0.203,442153.0,428452.0,413691.0,435561.0,414339.0,436174.0,424316.0,0.132,15.629,15.695,15.546,15.595,15.763,15.522,15.581,15.652,0.2,0.228,-0.191,0.013,-0.017,-1.211,610119.0,143904.0,159115.0,4905592587.0,5177060676.0,6329418770.0,0.141,5429.0,4517.0,4816.0,5583.0,4923.0,1525.0,-0.106,11811.0
2019/05/11,120429393722.0,7.152,6702169884349.0,15.58,6702169884349.0,6702169884349.0,6541958767186.0,6453351356381.0,6262555089670.0,6700227487556.0,6662371652350.0,6585434545471.0,6487490668984.0,6303185105965.0,6702169884349.0,6622467372603.0,6508852886086.0,6362192427917.0,3.9262655123627e+22,68.736,4.8077990398222e+19,4.6733121955151e+19,4.5500011636213e+19,4.6991340156567e+19,4.6907160580195e+19,4.5733557948965e+19,4.7269112582825e+19,4.7237935796681e+19,4.6248344324683e+19,6.665078140916195e+18,0.03,0.241,0.231,0.188,0.223,0.228,0.067,4574712237.0,3622210729.0,0.434,0.864,1.36,1.24,0.809,1.339,0.945,1.364,1.045,1.107,1.111,1.364,1.575,0.327,1.316,0.748,0.671,0.421,0.741,0.915,0.758,0.594,0.667,0.125,0.088,0.111,1.621,0.809,-0.017,80206111382.0,104103083157.0,97717653316.0,85620692893.0,87753666311.0,28396408387.0,-0.086,20616.0,18945.0,20227.0,19209.0,20398.0,19255.0,14076.0,49530911.0,0.22,-0.131,211.85,205.906,185.795,1.605,0.119,-0.151,6.631,4.45,4.329,3.081,6.725,5.826,3.426,4.564,2.501,3.632,1.564,3.297,0.605,0.771,896746.0,833764.0,897777.0,860047.0,199238.0,957236664.0,9923954269.0,0.085,0.249,0.095,338975.0,342810.0,351484.0,0.282,0.203,449266.0,427611.0,415223.0,435797.0,414886.0,436869.0,424877.0,0.138,15.625,15.693,15.55,15.594,15.759,15.528,15.578,15.649,0.199,0.229,-0.211,0.013,-0.018,-1.337,612614.0,140091.0,154659.0,4351361011.0,4906343210.0,5979873127.0,0.14,5485.0,4552.0,4859.0,5672.0,4973.0,1588.0,-0.099,11837.0
2019/05/12,126659207749.0,5.008,6702169884349.0,15.58,6702169884349.0,6702169884349.0,6566897290141.0,6463656228619.0,6269673434706.0,6701198685953.0,6672321210350.0,6600999257322.0,6501340940943.0,6311954002193.0,6702169884349.0,6643828854892.0,6524905694342.0,6371854291536.0,4.0910268625483e+22,68.736,4.8297604000781e+19,4.6696115499802e+19,4.5541653626427e+19,4.7094514850947e+19,4.6962514759822e+19,4.5778208331722e+19,4.7227400578317e+19,4.7304518274698e+19,4.6298127593435e+19,6.674329146477267e+18,0.031,0.253,0.235,0.189,0.228,0.234,0.071,4716462077.0,3651758655.0,0.524,0.862,1.47,1.269,0.83,1.394,0.972,1.426,1.076,1.113,1.143,1.833,1.627,0.354,1.392,0.82,0.688,0.435,0.775,0.985,0.797,0.631,0.687,0.123,0.099,0.118,2.168,0.841,-0.016,80904896782.0,107110566436.0,99584850376.0,86522638275.0,88774613484.0,29804368752.0,-0.079,20615.0,18888.0,20219.0,19228.0,20364.0,19280.0,14014.0,49097413.0,0.223,-0.127,218.725,208.555,187.609,2.053,0.207,-0.143,6.5,4.644,4.327,3.123,5.867,5.622,3.461,4.608,2.499,3.633,1.561,3.3,0.858,0.784,897648.0,835174.0,898700.0,861745.0,199610.0,957834189.0,9961038576.0,0.089,0.244,0.097,339228.0,342713.0,351472.0,0.268,0.203,458049.0,426223.0,415734.0,434203.0,414803.0,435803.0,424786.0,0.14,15.621,15.69,15.554,15.594,15.756,15.534,15.575,15.647,0.196,0.229,-0.196,0.013,-0.018,-1.24,614697.0,142812.0,155875.0,3585563081.0,5098841568.0,6074259079.0,0.142,5556.0,4591.0,4910.0,5780.0,5031.0,1667.0,-0.092,11602.0
2019/05/13,130950790932.0,5.103,6702169884349.0,15.535,6702169884349.0,6702169884349.0,6591835813095.0,6473961100858.0,6276791779743.0,6701684285151.0,6679783378850.0,6614488674259.0,6514297646970.0,6320530175428.0,6702169884349.0,6661865200786.0,6540293672131.0,6381359708012.0,4.2456540455197e+22,68.736,4.847615310215e+19,4.700952442918e+19,4.5684408098914e+19,4.8053016747214e+19,4.7434822134863e+19,4.5965132963397e+19,4.8025490587939e+19,4.7794012698772e+19,4.6490251229622e+19,6.863819712291267e+18,0.032,0.261,0.241,0.191,0.233,0.238,0.074,4875571139.0,3697806192.0,0.667,0.869,1.549,1.309,0.849,1.442,0.998,1.481,1.105,1.132,1.172,2.222,1.683,0.381,1.321,0.867,0.718,0.446,0.803,1.035,0.83,0.638,0.703,0.125,0.102,0.124,2.599,0.875,-0.016,81656388879.0,110289263036.0,101608459444.0,87499081190.0,89874523245.0,31362519875.0,-0.071,21174.0,18772.0,20965.0,19504.0,21085.0,19563.0,13397.0,44872394.0,0.241,-0.122,229.504,209.983,191.922,2.471,0.305,-0.134,5.754,4.768,4.371,3.156,5.485,5.492,3.497,4.658,2.505,3.65,1.569,3.331,1.028,0.796,898598.0,835266.0,898738.0,863131.0,199718.0,930953047.0,9971855923.0,0.089,0.24,0.098,340549.0,343758.0,352594.0,0.257,0.203,465595.0,430688.0,417056.0,438375.0,416650.0,440490.0,426613.0,0.146,15.614,15.688,15.552,15.59,15.751,15.534,15.569,15.643,0.195,0.231,-0.246,0.013,-0.019,-1.558,614862.0,144841.0,156454.0,4277233150.0,5244750993.0,6119501592.0,0.149,5633.0,4633.0,4965.0,5899.0,5092.0,1755.0,-0.084,11403.0
2019/05/14,141398419975.0,6.53,6702169884349.0,15.38,6702169884349.0,6702169884349.0,6616774336050.0,6484265973096.0,6283910124780.0,6701927084750.0,6685380005225.0,6626179502271.0,6526418436478.0,6328917861338.0,6702169884349.0,6676576410287.0,6555016819453.0,6390708677344.0,4.3901470612801e+22,68.736,4.8901459347665e+19,4.7420351718413e+19,4.5846482509877e+19,4.8917801294425e+19,4.7893149793988e+19,4.6153567422472e+19,4.8833856954492e+19,4.8279778919554e+19,4.6684855465938e+19,7.002222566712927e+18,0.033,0.274,0.249,0.192,0.237,0.243,0.077,5138076039.0,3760039108.0,0.919,0.896,1.662,1.377,0.877,1.535,1.039,1.583,1.149,1.312,1.242,2.676,1.763,0.411,1.376,0.939,0.761,0.462,0.858,1.141,0.89,0.708,0.746,0.161,0.125,0.139,3.087,0.911,-0.016,82522844881.0,114437150627.0,104175553672.0,88683682042.0,91187534918.0,33532772611.0,-0.063,21865.0,18742.0,21929.0,19865.0,22035.0,19940.0,13234.0,43786414.0,0.276,-0.117,242.376,213.539,200.307,2.911,0.419,-0.124,5.547,4.902,4.468,3.209,6.007,5.752,3.564,4.797,2.605,3.707,1.697,3.435,1.212,0.809,898497.0,835678.0,898486.0,864437.0,200054.0,931424974.0,10005373998.0,0.086,0.234,0.099,340712.0,344274.0,353180.0,0.247,0.203,473975.0,436539.0,417953.0,443297.0,418805.0,445908.0,428759.0,0.155,15.603,15.683,15.529,15.576,15.743,15.513,15.554,15.637,0.207,0.237,-0.469,0.014,-0.019,-2.96,615694.0,143068.0,158691.0,4686970843.0,5117089423.0,6295733045.0,0.158,5730.0,4682.0,5031.0,6051.0,5166.0,1878.0,-0.076,11404.0
2019/05/15,142461420813.0,9.365,6702169884349.0,15.261,6702169884349.0,6702169884349.0,6641712859005.0,6494570845334.0,6291028469817.0,6702048484550.0,6689577475006.0,6636311553215.0,6537757239566.0,6337121202503.0,6702169884349.0,6687962483393.0,6569075136308.0,6399901199532.0,4.5245059098255e+22,68.736,4.8849837740434e+19,4.7740622913023e+19,4.5864768057699e+19,4.9052978361801e+19,4.8024664600811e+19,4.6236601749445e+19,4.8971212948103e+19,4.8441796828027e+19,4.6774638911869e+19,7.036121556037714e+18,0.034,0.285,0.256,0.195,0.243,0.249,0.082,5502770948.0,3837129801.0,1.262,0.942,1.905,1.481,0.92,1.707,1.109,1.765,1.222,1.764,1.418,3.377,1.899,0.445,1.726,1.072,0.822,0.487,0.952,1.325,0.991,0.896,0.838,0.263,0.201,0.175,3.793,0.953,-0.016,83404135323.0,118173719985.0,106645609616.0,89865610367.0,92504866257.0,35557337872.0,-0.055,22746.0,18958.0,23565.0,20467.0,23675.0,20567.0,14403.0,51858816.0,0.342,-0.111,253.555,217.97,208.081,3.334,0.547,-0.113,6.999,5.358,4.641,3.296,7.686,6.655,3.691,5.113,3.139,3.906,2.464,3.814,1.547,0.823,898385.0,836228.0,899200.0,866061.0,200591.0,928530304.0,10059165606.0,0.084,0.229,0.1,340872.0,344812.0,353796.0,0.238,0.203,477270.0,438894.0,419564.0,448573.0,421140.0,451620.0,431113.0,0.168,15.587,15.676,15.493,15.556,15.732,15.478,15.532,15.627,0.236,0.25,-0.593,0.016,-0.021,-3.743,617826.0,145742.0,159450.0,4897396578.0,5310152240.0,6356088474.0,0.169,5827.0,4731.0,5097.0,6200.0,5240.0,1992.0,-0.068,11161.0
2019/05/16,141495443107.0,11.132,6702169884349.0,15.255,6702169884349.0,6702169884349.0,6666651381959.0,6504875717572.0,6298146814854.0,6702109184449.0,6692725577342.0,6645092664033.0,6548364506972.0,6345144250456.0,6702169884349.0,6696023420106.0,6582468622696.0,6408937274577.0,4.6487305911591e+22,68.736,4.8514794937332e+19,4.7833953423653e+19,4.597758415377e+19,4.9202792735948e+19,4.8163498250301e+19,4.6323194813587e+19,4.9148112738433e+19,4.8598955747697e+19,4.6869404145061e+19,6.983247582802996e+18,0.035,0.296,0.262,0.197,0.249,0.255,0.085,5817917714.0,3903253693.0,1.601,0.998,2.197,1.607,0.971,1.911,1.191,1.984,1.309,2.218,1.636,4.273,2.093,0.485,2.287,1.25,0.9,0.517,1.077,1.566,1.124,1.155,0.973,0.432,0.333,0.237,4.733,1.002,-0.016,84274549387.0,121283283068.0,108893985971.0,91000331966.0,93781598296.0,37323696133.0,-0.046,22917.0,19008.0,24020.0,20690.0,24183.0,20824.0,14533.0,52799792.0,0.407,-0.104,263.648,222.022,216.248,3.703,0.683,-0.101,9.009,5.957,4.877,3.402,9.409,7.774,3.855,5.532,3.899,4.221,3.801,4.455,2.045,0.841,898718.0,837329.0,899754.0,867616.0,201043.0,930807923.0,10104621285.0,0.082,0.224,0.101,341742.0,345473.0,354544.0,0.229,0.203,483584.0,441713.0,421221.0,453662.0,423477.0,457333.0,433484.0,0.183,15.572,15.669,15.461,15.536,15.721,15.445,15.511,15.618,0.259,0.262,-0.602,0.017,-0.022,-3.794,620743.0,152008.0,161015.0,5512199585.0,5776580666.0,6481429369.0,0.182,5924.0,4780.0,5161.0,6340.0,5312.0,2091.0,-0.059,10494.0
2019/05/17,129035412334.0,10.751,6702169884349.0,15.275,6702169884349.0,6702169884349.0,6691589904914.0,6515180589811.0,6305265159891.0,6702139534399.0,6695086654093.0,6652702960075.0,6558287434544.0,6352990967684.0,6702169884349.0,6700759220425.0,6595197278617.0,6417816902478.0,4.7628211052792e+22,68.736,4.8297160852409e+19,4.8018374206349e+19,4.6096460458793e+19,4.934218761042e+19,4.8297998640248e+19,4.6409459857123e+19,4.9379240652721e+19,4.8754717094202e+19,4.6963265027274e+19,6.905309918244693e+18,0.037,0.307,0.269,0.198,0.252,0.259,0.088,5989758916.0,3961924491.0,1.857,1.052,2.438,1.722,1.019,2.083,1.266,2.176,1.388,2.456,1.796,5.117,2.315,0.528,2.598,1.389,0.966,0.545,1.174,1.745,1.233,1.298,1.061,0.515,0.421,0.282,5.584,1.057,-0.016,85003351257.0,122316900304.0,110193432833.0,91836267798.0,94765353526.0,38219017642.0,-0.037,23046.0,19226.0,24245.0,20840.0,24480.0,21011.0,14446.0,52168512.0,0.467,-0.097,270.474,226.219,220.232,3.945,0.819,-0.088,10.416,6.432,5.092,3.508,10.08,8.518,4.006,5.911,4.424,4.467,4.893,4.989,2.578,0.86,899001.0,838928.0,900523.0,869227.0,201062.0,935072500.0,10106433247.0,0.082,0.219,0.103,342070.0,345826.0,354979.0,0.22,0.204,488854.0,443883.0,422822.0,457013.0,425282.0,461455.0,435339.0,0.199,15.557,15.663,15.436,15.52,15.712,15.418,15.492,15.61,0.274,0.272,-0.589,0.018,-0.024,-3.713,623483.0,160019.0,164494.0,6434619592.0,6401519645.0,6764596949.0,0.198,5993.0,4821.0,5208.0,6428.0,5367.0,2142.0,-0.05,10035.0
2019/05/18,129772521729.0,6.586,6703779555093.0,15.328,6702706441264.0,6702399837313.0,6702284860831.0,6525539117740.0,6312401390158.0,6702959544746.0,6697259879343.0,6659513172744.0,6567674022967.0,6360700606968.0,6702572302035.0,6702384507115.0,6607364953797.0,6426575460614.0,4.868174582979e+22,68.774,4.8419744044658e+19,4.8183589792772e+19,4.609873917907e+19,4.9407775565035e+19,4.8397101777653e+19,4.6484726613451e+19,4.9584165508403e+19,4.8871860517665e+19,4.7045410891258e+19,6.910105006673592e+18,0.038,0.311,0.276,0.2,0.256,0.263,0.09,6039453693.0,3991866455.0,1.896,1.085,2.564,1.78,1.047,2.126,1.298,2.242,1.426,2.322,1.823,5.497,2.499,0.572,2.392,1.473,1.005,0.563,1.209,1.787,1.28,1.314,1.084,0.463,0.432,0.294,5.983,1.111,-0.017,85739683528.0,123310983160.0,111456599858.0,92670031621.0,95749291338.0,39077586564.0,-0.028,22784.0,19331.0,23774.0,20754.0,24086.0,20960.0,14240.0,50693732.0,0.505,-0.09,271.577,227.971,217.449,3.828,0.918,-0.076,9.49,6.649,5.187,3.571,8.333,8.035,4.063,6.007,4.426,4.48,4.898,5.018,2.863,0.879,898117.0,841255.0,900566.0,870562.0,198962.0,909638200.0,9896474471.0,0.079,0.214,0.104,342429.0,346127.0,355363.0,0.212,0.203,488517.0,443792.0,424203.0,455713.0,425536.0,461002.0,435647.0,0.211,15.543,15.657,15.422,15.507,15.703,15.4,15.477,15.602,0.277,0.277,-0.537,0.019,-0.025,-3.387,626458.0,161414.0,162391.0,4825728695.0,6513596625.0,6592693189.0,0.214,6061.0,4862.0,5254.0,6514.0,5422.0,2190.0,-0.041,10245.0
2019/05/19,140127884449.0,5.812,6704632680587.0,15.331,6703527373343.0,6702751665347.0,6702460774848.0,6535926083186.0,6319547099598.0,6703796112667.0,6699103079654.0,6665529107123.0,6576510065394.0,6368259553641.0,6703130512854.0,6702697549749.0,6618919377206.0,6435195928536.0,4.9640721629908e+22,68.795,4.9156071010722e+19,4.8304287812948e+19,4.6151400429883e+19,4.9838543864905e+19,4.867074281226e+19,4.6619975211267e+19,5.0146671344324e+19,4.9159276519039e+19,4.7189142729389e+19,7.035286457706873e+18,0.039,0.313,0.283,0.202,0.26,0.268,0.094,6150088727.0,4015498388.0,1.825,1.103,2.691,1.838,1.076,2.174,1.333,2.312,1.466,2.177,1.856,5.575,2.65,0.615,2.024,1.559,1.044,0.582,1.245,1.828,1.33,1.333,1.109,0.403,0.444,0.307,6.083,1.166,-0.017,86556660880.0,125553236666.0,113306360154.0,93713061353.0,96944636414.0,40491686466.0,-0.019,22472.0,19411.0,23552.0,20745.0,23927.0,20982.0,14179.0,50263686.0,0.532,-0.084,273.221,229.159,215.991,3.5,0.985,-0.064,7.716,6.796,5.248,3.619,7.073,7.479,4.101,6.048,4.408,4.483,4.857,5.024,2.927,0.898,896544.0,841939.0,898819.0,871217.0,198943.0,918103555.0,9894613631.0,0.066,0.208,0.105,342457.0,346140.0,355457.0,0.202,0.203,484716.0,442212.0,423999.0,451118.0,424634.0,457176.0,434774.0,0.216,15.529,15.65,15.41,15.496,15.695,15.384,15.463,15.595,0.274,0.281,-0.565,0.02,-0.027,-3.554,626758.0,160970.0,162328.0,2887560617.0,6477859128.0,6587583144.0,0.224,6150.0,4908.0,5313.0,6634.0,5489.0,2269.0,-0.032,10309.0
