bitcoin-marketcap_raw,bitcoin-price_raw,bitcoin-transactionfees_raw,bitcoin-median_transaction_fee_raw,bitcoin-fee_to_reward_raw,bitcoin-mining_profitability_raw,top100cap-btc_raw,difficulty-btc-sma-7,difficulty-btc-sma-14,difficulty-btc-sma-30,difficulty-btc-sma-90,difficulty-btc-ema-3,difficulty-btc-ema-7,difficulty-btc-ema-14,difficulty-btc-ema-30,difficulty-btc-ema-90,difficulty-btc-wma-7,difficulty-btc-wma-14,difficulty-btc-wma-30,difficulty-btc-wma-90,difficulty-btc-std-90,difficulty-btc-mom-90,difficulty-btc-var-90,difficulty-btc-trx-30,difficulty-btc-rsi-30,difficulty-btc-rsi-90,difficulty-btc-roc-90,hashrate-btc-sma-7,hashrate-btc-sma-14,hashrate-btc-sma-30,hashrate-btc-sma-90,hashrate-btc-ema-7,hashrate-btc-ema-14,hashrate-btc-ema-30,hashrate-btc-ema-90,hashrate-btc-wma-14,hashrate-btc-wma-30,hashrate-btc-wma-90,hashrate-btc-std-30,hashrate-btc-var-30,hashrate-btc-var-90,hashrate-btc-trx-30,hashrate-btc-trx-90,mining_profitability-btc-sma-3,mining_profitability-btc-sma-7,mining_profitability-btc-sma-30,mining_profitability-btc-sma-90,mining_profitability-btc-ema-3,mining_profitability-btc-ema-7,mining_profitability-btc-ema-30,mining_profitability-btc-ema-90,mining_profitability-btc-wma-3,mining_profitability-btc-wma-7,mining_profitability-btc-wma-30,mining_profitability-btc-wma-90,mining_profitability-btc-std-30,mining_profitability-btc-std-90,mining_profitability-btc-mom-90,mining_profitability-btc-var-30,mining_profitability-btc-var-90,mining_profitability-btc-trx-30,mining_profitability-btc-trx-90,mining_profitability-btc-rsi-90,mining_profitability-btc-roc-90,sentinusd-btc-sma-90,sentinusd-btc-std-30,sentinusd-btc-std-90,sentinusd-btc-var-90,sentinusd-btc-trx-90,transactionfees-btc-sma-3,transactionfees-btc-sma-90,transactionfees-btc-ema-3,transactionfees-btc-ema-7,transactionfees-btc-ema-90,transactionfees-btc-wma-3,transactionfees-btc-wma-30,transactionfees-btc-wma-90,transactionfees-btc-std-90,transactionfees-btc-mom-90,transactionfees-btc-var-14,transactionfees-btc-trx-30,transactionfees-btc-trx-90,transactionfees-btc-rsi-90,transactionfees-btc-roc-90,median_transaction_fee-btc-sma-3,median_transaction_fee-btc-sma-7,median_transaction_fee-btc-sma-14,median_transaction_fee-btc-ema-7,median_transaction_fee-btc-ema-14,median_transaction_fee-btc-wma-3,median_transaction_fee-btc-wma-7,median_transaction_fee-btc-wma-14,median_transaction_fee-btc-std-30,median_transaction_fee-btc-std-90,median_transaction_fee-btc-mom-30,median_transaction_fee-btc-mom-90,median_transaction_fee-btc-trx-30,median_transaction_fee-btc-trx-90,median_transaction_fee-btc-rsi-30,median_transaction_fee-btc-rsi-90,median_transaction_fee-btc-roc-90,confirmationtime-btc-sma-30,confirmationtime-btc-sma-90,confirmationtime-btc-ema-30,confirmationtime-btc-ema-90,confirmationtime-btc-wma-90,confirmationtime-btc-var-90,confirmationtime-btc-trx-90,marketcap-btc-sma-3,marketcap-btc-sma-7,marketcap-btc-sma-14,marketcap-btc-sma-90,marketcap-btc-ema-3,marketcap-btc-ema-7,marketcap-btc-ema-14,marketcap-btc-ema-30,marketcap-btc-ema-90,marketcap-btc-wma-3,marketcap-btc-wma-7,marketcap-btc-wma-14,marketcap-btc-wma-30,marketcap-btc-std-7,marketcap-btc-std-14,marketcap-btc-std-30,marketcap-btc-std-90,marketcap-btc-mom-90,marketcap-btc-var-14,marketcap-btc-var-30,marketcap-btc-var-90,marketcap-btc-trx-14,marketcap-btc-trx-30,marketcap-btc-trx-90,marketcap-btc-rsi-14,marketcap-btc-rsi-30,marketcap-btc-rsi-90,marketcap-btc-roc-30,marketcap-btc-roc-90,transactionvalue-btc-sma-30,transactionvalue-btc-sma-90,transactionvalue-btc-std-7,transactionvalue-btc-std-14,transactionvalue-btc-std-90,transactionvalue-btc-var-7,transactionvalue-btc-var-14,transactionvalue-btc-var-30,transactionvalue-btc-var-90,transactionvalue-btc-trx-90,mediantransactionvalue-btc-ema-90,mediantransactionvalue-btc-wma-90,mediantransactionvalue-btc-std-90,mediantransactionvalue-btc-mom-90,mediantransactionvalue-btc-var-90,mediantransactionvalue-btc-trx-30,mediantransactionvalue-btc-trx-90,mediantransactionvalue-btc-roc-90,fee_to_reward-btc-sma-7,fee_to_reward-btc-sma-14,fee_to_reward-btc-sma-30,fee_to_reward-btc-sma-90,fee_to_reward-btc-ema-3,fee_to_reward-btc-ema-7,fee_to_reward-btc-ema-14,fee_to_reward-btc-ema-30,fee_to_reward-btc-ema-90,fee_to_reward-btc-wma-3,fee_to_reward-btc-wma-7,fee_to_reward-btc-wma-14,fee_to_reward-btc-wma-30,fee_to_reward-btc-wma-90,fee_to_reward-btc-std-14,fee_to_reward-btc-std-30,fee_to_reward-btc-std-90,fee_to_reward-btc-var-14,fee_to_reward-btc-var-30,fee_to_reward-btc-var-90,fee_to_reward-btc-trx-90,size-btc-sma-14,size-btc-sma-90,size-btc-ema-14,size-btc-ema-30,size-btc-ema-90,size-btc-wma-14,size-btc-wma-30,size-btc-wma-90,size-btc-std-90,size-btc-var-30,size-btc-var-90,size-btc-trx-30,transactions-btc-sma-14,transactions-btc-ema-14,transactions-btc-ema-30,transactions-btc-ema-90,transactions-btc-wma-90,transactions-btc-std-30,transactions-btc-std-90,transactions-btc-var-90,sentbyaddress-btc-std-90,sentbyaddress-btc-var-30,sentbyaddress-btc-var-90,sentbyaddress-btc-trx-30,sentbyaddress-btc-trx-90,top100cap-btc-sma-7,top100cap-btc-sma-14,top100cap-btc-sma-30,top100cap-btc-sma-90,top100cap-btc-ema-7,top100cap-btc-ema-14,top100cap-btc-ema-30,top100cap-btc-ema-90,top100cap-btc-wma-3,top100cap-btc-wma-7,top100cap-btc-wma-14,top100cap-btc-wma-30,top100cap-btc-wma-90,top100cap-btc-std-90,top100cap-btc-mom-90,top100cap-btc-var-90,top100cap-btc-trx-14,top100cap-btc-trx-30,top100cap-btc-rsi-30,top100cap-btc-rsi-90,top100cap-btc-roc-90,activeaddresses-btc-sma-30
3581268900,259.368,0.0371,0.0259,0.351,2.935,20.049,47427554951,47385019543,46788939165,43652958891,47427473228,47409805776,47259439068,46572311237,43838965762,47427554951,47421883563,47159758823,45050560959,5439373108,7969883644,7.396694950704054e+18,0.222,84.951,84.969,20.199,3.314450373550716e+17,3.3781356782511245e+17,3.383373591233688e+17,3.220272618269216e+17,3.3319746606842086e+17,3.349533252550928e+17,3.350198627215195e+17,3.201851737225011e+17,3.339548657811788e+17,3.3722351951272416e+17,3.290469217835051e+17,3.5670289485191228e+16,3.1809238798934e+32,6.2608451317402e+32,0.179,0.284,2.747,2.92,2.859,3.011,2.856,2.889,2.891,3.362,2.808,2.868,2.922,2.848,0.45,1.111,-1.013,0.051,0.308,-0.178,-1.058,45.532,-25.657,238199841,201475803,184548254,8514514544871016.0,-0.081,0.039,0.04,0.039,0.04,0.042,0.039,0.04,0.038,0.02,-0.009,0.001,0.012,-0.433,48.542,-20.365,0.026,0.027,0.028,0.027,0.027,0.026,0.027,0.028,0.004,0.007,0.002,-0.006,0.078,-0.346,48.285,45.4,-19.934,9.993,9.794,10.033,9.89,9.902,0.776,0.033,3565008127,3753744254,3856947277,3524203592,3607559325,3704505202,3746909692,3662890941,3734157652,3573091385,3674963895,3792463696,3755921670,372030737,361584912,580841122,953568804,-766899543,32685912105871360,8.434410220796928e+16,2.2732336609912627e+17,0.565,0.107,-0.32,45.32,49.216,46.134,10.293,-17.637,2749,2857,1449.0,2544.0,1894.0,524815,1617816,1260192,896480,-0.299,70.987,64.266,51.792,-38.536,670.592,-0.684,-0.229,-46.146,0.415,0.404,0.399,0.386,0.404,0.413,0.409,0.401,0.386,0.412,0.421,0.411,0.405,0.391,0.089,0.078,0.168,0.002,0.002,0.007,0.104,401184,369677,399213,397371,377113,399733,401797,386505,125700,1161731588,3950122255,0.222,97986,98299,97608,93874,95977,14205,20982,110061178,36047,81799713,324850241,0.087,0.148,20.067,20.092,20.52,20.873,20.083,20.188,20.415,20.693,20.062,20.065,20.074,20.325,20.717,0.727,-1.391,0.132,-0.159,-0.058,29.987,43.446,-6.488,220689
3663044667,261.797,0.038,0.0262,0.369,2.921,20.057,47426126369,47426840660,46887677129,43741402042,47422514052,47411743051,47280521176,46626843085,43917616072,47425054932,47426221607,47200314676,45133299332,5422464767,7959883569,7.350781037744751e+18,0.221,84.681,84.896,20.173,3.3029641950509914e+17,3.354225112504829e+17,3.368700153215881e+17,3.2261646136120736e+17,3.2973752408689875e+17,3.3287390830672474e+17,3.340094004906042e+17,3.201669874460139e+17,3.314940831568082e+17,3.359990252558831e+17,3.289882500541734e+17,3.504544084349945e+16,3.070457309788e+32,5.9134749751516e+32,0.171,0.282,2.864,2.893,2.868,2.987,2.888,2.897,2.893,3.353,2.895,2.869,2.926,2.846,0.444,1.021,-2.147,0.049,0.261,-0.164,-1.055,45.527,-42.364,236404647,205165481,186216792,8669173390379048.0,-0.081,0.039,0.04,0.038,0.039,0.042,0.038,0.04,0.038,0.02,-0.01,0.001,0.025,-0.432,48.638,-20.234,0.026,0.027,0.028,0.027,0.027,0.026,0.026,0.027,0.004,0.007,0.002,-0.007,0.089,-0.344,48.982,45.599,-20.204,10.027,9.81,10.04,9.896,9.909,0.766,0.033,3608433231,3722413258,3848080838,3515630268,3635301996,3694140068,3735727689,3662900859,3732594729,3622109655,3652288998,3766610015,3757403166,360178199,373872478,565770211,934353328,-771599174,34945157378934784,8.002398278072115e+16,2.182540352923709e+17,0.491,0.118,-0.318,49.269,50.865,46.629,11.475,-17.399,2733,2835,1588.0,1314.0,1914.0,630296,431837,1294682,915377,-0.299,70.334,63.516,50.634,-95.21,640.944,-0.677,-0.233,-69.752,0.42,0.406,0.399,0.386,0.387,0.402,0.404,0.399,0.385,0.38,0.409,0.406,0.403,0.39,0.084,0.078,0.167,0.002,0.002,0.007,0.104,403940,370100,398039,396922,377405,398296,401176,386961,125720,1154465203,3951408743,0.216,98205,97252,97146,93799,95908,14445,20984,110082936,35926,86802848,322675257,0.075,0.147,20.066,20.082,20.492,20.864,20.076,20.171,20.392,20.679,20.059,20.062,20.07,20.295,20.699,0.747,-0.844,0.139,-0.159,-0.062,30.369,43.55,-4.04,221211
3703403660,267.213,0.0443,0.0267,0.483,2.788,20.121,47324697039,47376125995,46963081585,43822067357,47070031848,47238194699,47205458305,46632695121,43979153074,47247910751,47331649472,47189338709,45198709169,5381002709,7259878338,7.238797539675997e+18,0.219,68.819,80.07,18.399,3.3239288832801165e+17,3.3537254652450835e+17,3.380170551381543e+17,3.229632428183902e+17,3.345721459634228e+17,3.350341887448941e+17,3.3498143991656486e+17,3.208023506140794e+17,3.333145498691432e+17,3.3678650888629645e+17,3.295697786306962e+17,3.4308048493768164e+16,2.9426054786269e+32,5.9875543879357e+32,0.164,0.28,2.881,2.857,2.869,2.974,2.838,2.87,2.886,3.34,2.857,2.842,2.92,2.841,0.443,1.002,-1.152,0.049,0.251,-0.151,-1.052,45.478,-29.236,235315290,201423903,185628508,8614485757595440.0,-0.081,0.04,0.039,0.041,0.041,0.042,0.041,0.041,0.038,0.02,-0.003,0.001,0.039,-0.43,49.29,-6.494,0.026,0.027,0.028,0.027,0.027,0.026,0.026,0.027,0.004,0.007,0.002,-0.007,0.097,-0.343,50.52,46.04,-19.694,10.021,9.813,10.033,9.897,9.912,0.765,0.033,3649239076,3678556081,3833642146,3506874796,3669352828,3696455966,3731417818,3665513943,3731953167,3669594869,3647536599,3747319724,3760677564,273582764,379451807,549674056,912118505,-787992463,35995918421786624,7.553539204250624e+16,2.079900419249582e+17,0.425,0.128,-0.317,51.145,51.666,46.873,12.566,-17.544,2752,2814,1584.0,1296.0,1898.0,627635,419617,1265443,900558,-0.3,70.071,63.164,49.4,-70.533,610.097,-0.669,-0.237,-54.717,0.427,0.41,0.402,0.387,0.435,0.422,0.414,0.404,0.387,0.423,0.425,0.416,0.409,0.392,0.092,0.083,0.169,0.002,0.002,0.007,0.104,401791,370371,400441,398156,378255,399911,402193,387971,126010,1162462024,3969637561,0.211,98240,98402,97709,94064,96180,14264,21109,111398526,35887,81218088,321977130,0.065,0.146,20.072,20.08,20.467,20.855,20.088,20.164,20.375,20.667,20.087,20.076,20.075,20.271,20.682,0.763,-0.753,0.145,-0.156,-0.064,33.427,44.394,-3.606,220470
3532367845,256.186,0.0378,0.0256,0.316,2.898,20.048,47223267710,47325411330,47037993996,43902732672,46893790747,47108033436,47140403817,46638169606,44039337614,47096123902,47243839292,47173497939,45262346143,5334341667,7259878338,7.113800255563891e+18,0.217,68.819,80.07,18.399,3.412273316677854e+17,3.3889968985000966e+17,3.399051343625827e+17,3.239023221757018e+17,3.4680030828191315e+17,3.414942696105594e+17,3.3811068864694035e+17,3.221799867596466e+17,3.397295163641934e+17,3.397199114733436e+17,3.3089992263990483e+17,3.770643451187455e+16,3.5544380089957e+32,6.3217434631287e+32,0.161,0.279,2.869,2.859,2.873,2.96,2.868,2.877,2.887,3.331,2.865,2.853,2.922,2.84,0.443,0.967,-1.325,0.049,0.234,-0.14,-1.048,45.527,-31.379,235428064,194536904,185588621,8610784077639920.0,-0.081,0.04,0.039,0.04,0.04,0.042,0.04,0.041,0.038,0.02,-0.007,0.001,0.051,-0.428,48.642,-14.99,0.026,0.026,0.028,0.026,0.027,0.026,0.026,0.027,0.004,0.006,0.001,-0.007,0.104,-0.341,47.503,45.283,-22.176,9.98,9.801,9.923,9.862,9.879,0.788,0.033,3632938724,3615107823,3797563573,3496805420,3600860336,3655433936,3704877822,3656923872,3727566677,3611159254,3610989540,3707149817,3752028293,142228112,390947878,529369415,890505343,-906243848,38210060886681600,7.005799448270643e+16,1.9824994126711603e+17,0.355,0.135,-0.315,43.761,48.219,45.973,8.931,-20.417,2797,2807,1592.0,1259.0,1895.0,633719,395978,1193678,898161,-0.3,70.032,63.049,48.947,-37.123,598.964,-0.655,-0.24,-35.215,0.409,0.403,0.402,0.388,0.375,0.396,0.401,0.398,0.386,0.381,0.397,0.404,0.403,0.391,0.104,0.084,0.168,0.003,0.002,0.007,0.104,394098,370389,386078,391354,376375,385369,395221,386265,125965,1480936462,3966794035,0.198,97337,97649,97389,94035,96161,13537,20971,109946859,35553,83180841,315997470,0.054,0.145,20.068,20.076,20.44,20.842,20.078,20.149,20.354,20.653,20.074,20.07,20.071,20.244,20.665,0.777,-1.167,0.151,-0.153,-0.067,31.789,43.646,-5.5,218922
3406105421,244.675,0.0398,0.0245,0.389,2.571,20.081,47121838380,47274696665,47039099774,43983397986,46805670196,47010412488,47084023261,46643290899,44098199417,46969694386,47162791067,47152824109,45324210252,5282343868,7259878338,6.975789185408958e+18,0.214,68.819,80.07,18.399,3.49054018083459e+17,3.3889172882610995e+17,3.4143159907451744e+17,3.2460820431149946e+17,3.568247225245668e+17,3.475480956961552e+17,3.412582548795589e+17,3.236023599133363e+17,3.461292864178625e+17,3.427517070146304e+17,3.3228444226796685e+17,4.131230649645168e+16,4.2667666701419e+32,6.7576681181782e+32,0.163,0.277,2.753,2.774,2.876,2.945,2.72,2.801,2.866,3.314,2.716,2.781,2.903,2.831,0.431,0.949,-1.335,0.047,0.225,-0.132,-1.045,45.403,-34.177,235775667,192562519,185418509,8595005892535424.0,-0.08,0.041,0.039,0.04,0.04,0.041,0.04,0.041,0.038,0.02,-0.004,0.001,0.06,-0.427,48.85,-9.253,0.026,0.026,0.027,0.026,0.027,0.025,0.026,0.026,0.004,0.006,0.001,-0.007,0.106,-0.34,44.625,44.511,-23.307,9.938,9.799,9.856,9.841,9.859,0.792,0.033,3547292308,3571420853,3751818232,3486538067,3503482879,3593101807,3665041502,3640742036,3720501594,3497742602,3558738939,3654955397,3734610242,179445385,412966298,507371589,872970450,-924061805,42635290830766080,6.435648224703078e+16,1.90519351516074e+17,0.277,0.138,-0.313,39.256,45.881,45.324,6.98,-21.34,2824,2791,920.689,1262.0,1876.0,211917,398022,1165197,879753,-0.3,69.806,62.754,48.7,-39.959,592.917,-0.64,-0.243,-40.071,0.408,0.403,0.401,0.389,0.382,0.394,0.4,0.398,0.386,0.38,0.392,0.402,0.402,0.391,0.104,0.084,0.165,0.003,0.002,0.007,0.104,387329,371247,376264,386265,374970,374485,389660,384992,123296,1717962465,3800465886,0.18,97077,97559,97363,94100,96233,13501,20246,102472072,34098,84544507,290674836,0.044,0.144,20.071,20.07,20.413,20.829,20.079,20.14,20.336,20.64,20.077,20.073,20.071,20.221,20.648,0.789,-1.149,0.156,-0.148,-0.07,33.319,44.077,-5.41,217894
3473031729,248.965,0.0358,0.0249,0.392,2.607,20.086,47020409051,47223982001,47040205552,44064063301,46761609920,46937196777,47035160112,46648081786,44155767554,46868622202,47088504798,47132078940,45384301497,5224849980,7259878338,6.824764329209102e+18,0.21,68.819,80.07,18.399,3.5053394654765146e+17,3.407848323463624e+17,3.4289101902970726e+17,3.2534481404053843e+17,3.5631668473527315e+17,3.485140257856535e+17,3.421314365884513e+17,3.2428785906617274e+17,3.482493987567003e+17,3.43613705227074e+17,3.32947834950514e+17,3.9982401199041896e+16,3.9964810141029e+32,6.7085896443913e+32,0.164,0.275,2.692,2.78,2.88,2.926,2.663,2.752,2.85,3.298,2.643,2.739,2.885,2.824,0.418,0.908,-1.671,0.044,0.206,-0.127,-1.042,45.419,-39.069,236281131,189511546,185025123,8558574068664760.0,-0.08,0.038,0.039,0.038,0.039,0.041,0.037,0.04,0.038,0.018,-0.046,0.001,0.066,-0.425,48.455,-56.35,0.025,0.026,0.027,0.026,0.026,0.025,0.025,0.026,0.003,0.006,0.001,-0.007,0.106,-0.338,45.889,44.865,-22.953,9.891,9.801,9.848,9.838,9.858,0.791,0.032,3470501665,3562886907,3709841125,3476370232,3488257304,3563084287,3639440199,3629922017,3715062696,3460612312,3534141658,3617783863,3721032065,191278129,398042357,482157483,851788682,-915105110,39609429461663744,5.811895968890061e+16,1.813859897111204e+17,0.201,0.139,-0.312,42.628,47.282,45.735,8.365,-20.854,2850,2785,856.914,1200.0,1877.0,183575,359970,1122349,880635,-0.301,69.385,62.269,47.69,-73.256,568.589,-0.627,-0.247,-59.137,0.396,0.4,0.4,0.388,0.387,0.393,0.399,0.397,0.386,0.378,0.388,0.401,0.402,0.391,0.103,0.083,0.163,0.003,0.002,0.007,0.104,380629,372281,375156,385083,374816,371902,387877,384919,121594,1685128262,3696245150,0.163,97368,98022,97599,94252,96386,13312,19934,99338878,33448,86397692,279700253,0.033,0.143,20.075,20.072,20.387,20.817,20.08,20.133,20.32,20.628,20.078,20.077,20.073,20.2,20.632,0.8,-1.145,0.16,-0.143,-0.072,33.535,44.138,-5.394,217606
3433843051,247.396,0.0348,0.0247,0.326,2.742,20.14,46918979721,47173267336,47041311329,44144728616,46739579782,46882284994,46992812050,46652563583,44212070457,46792907351,47020980484,47111262430,45442619878,5161676351,7259878338,6.660725686966419e+18,0.206,68.819,80.07,18.399,3.593398112595475e+17,3.45007373708251e+17,3.4447876100090854e+17,3.26143488477314e+17,3.6398349284057696e+17,3.536433446350982e+17,3.450251450121957e+17,3.25665794408817e+17,3.544092767313838e+17,3.464584083320276e+17,3.3430254051350195e+17,4.296583432474314e+16,4.6151572980532e+32,7.1127095847583e+32,0.168,0.274,2.64,2.78,2.879,2.914,2.703,2.75,2.843,3.286,2.668,2.729,2.876,2.82,0.42,0.887,-1.119,0.044,0.197,-0.123,-1.038,45.482,-28.988,236741053,187518009,184711667,8529600006421912.0,-0.08,0.037,0.038,0.036,0.038,0.041,0.036,0.04,0.038,0.017,-0.037,0.001,0.067,-0.424,48.358,-51.23,0.025,0.026,0.027,0.025,0.026,0.025,0.025,0.026,0.003,0.006,0.001,-0.007,0.104,-0.337,45.496,44.759,-22.383,9.869,9.79,9.756,9.807,9.827,0.811,0.032,3437660067,3541866468,3668726772,3466646435,3461050178,3530773978,3612027246,3617271761,3708882045,3442283005,3501880694,3580984120,3704349022,210114986,384440079,457663852,833327757,-875141770,36948543503822848,5.236405030444237e+16,1.7360878756099686e+17,0.128,0.138,-0.31,41.186,46.552,45.532,7.146,-20.31,2873,2782,872.402,1178.0,1878.0,190271,347117,1090536,881540,-0.301,69.164,61.993,46.714,-59.354,545.556,-0.613,-0.25,-50.001,0.375,0.397,0.398,0.387,0.357,0.377,0.389,0.393,0.385,0.359,0.371,0.391,0.397,0.389,0.109,0.087,0.163,0.003,0.002,0.007,0.104,375469,372394,365272,379660,373194,361288,381921,383353,121310,1918696861,3679038585,0.141,97613,98195,97710,94364,96496,13058,19605,96088272,32930,86434353,271096829,0.023,0.142,20.083,20.076,20.362,20.804,20.095,20.134,20.308,20.617,20.112,20.093,20.082,20.184,20.617,0.806,-1.136,0.162,-0.136,-0.073,36.055,44.849,-5.341,217882
3492921032,251.271,0.0363,0.0251,0.34,2.568,20.127,46817550392,47122552671,47042417107,44225393931,46728564714,46841101157,46956110396,46656756232,44267135933,46742549832,46960218125,47090374579,45499165395,5092611612,7259878338,6.483673258680123e+18,0.201,68.819,80.07,18.399,3.634113632174019e+17,3.4742820028623725e+17,3.447181716153166e+17,3.267121277905831e+17,3.638092655736063e+17,3.549291098534443e+17,3.462033023515827e+17,3.2649262494428685e+17,3.568465047399763e+17,3.476718162527879e+17,3.351188722782356e+17,4.330101494908606e+16,4.6874447390524e+32,7.2408809603657e+32,0.173,0.273,2.639,2.728,2.881,2.895,2.635,2.704,2.825,3.27,2.632,2.676,2.856,2.812,0.412,0.841,-1.715,0.042,0.177,-0.122,-1.035,45.414,-40.039,236081226,191778425,185644835,8616001175302160.0,-0.08,0.036,0.038,0.036,0.037,0.041,0.036,0.04,0.038,0.017,-0.015,0.001,0.066,-0.422,48.511,-29.325,0.025,0.025,0.026,0.025,0.026,0.025,0.025,0.026,0.003,0.006,0.002,-0.006,0.101,-0.335,46.663,45.083,-20.343,9.874,9.803,9.754,9.805,9.826,0.793,0.031,3466598604,3529245344,3641494799,3458051453,3476985605,3521310742,3596146417,3609249133,3704135649,3469913488,3489644335,3557543355,3690984933,209744868,376297290,425299720,815927986,-773548414,35399912526241792,4.521996292515635e+16,1.664346194542428e+17,0.063,0.136,-0.309,44.247,47.809,45.897,9.297,-18.131,2845,2770,864.432,1215.0,1889.0,186810,368784,1125345,891656,-0.301,68.613,61.397,46.928,-43.388,550.557,-0.604,-0.253,-49.585,0.374,0.394,0.397,0.387,0.348,0.367,0.382,0.389,0.384,0.344,0.362,0.383,0.393,0.388,0.113,0.089,0.162,0.003,0.002,0.007,0.103,371736,373081,362144,377218,372505,356800,378714,382681,119900,1975183919,3593979525,0.119,97459,96733,97034,94207,96335,13566,19251,92648734,32903,94013457,270648134,0.013,0.14,20.094,20.081,20.337,20.791,20.103,20.133,20.297,20.607,20.125,20.105,20.089,20.169,20.602,0.812,-1.15,0.165,-0.129,-0.075,35.73,44.715,-5.405,218310
3384158959,245.128,0.0346,0.0245,0.333,2.689,20.17,46717549645,47071838007,47043522884,44306059246,46723057179,46810213279,46924302295,46660678388,44320991180,46717549645,46906217721,47069415388,45553938048,5017412498,7259878338,6.293607044349952e+18,0.197,68.819,80.07,18.399,3.6776396642653536e+17,3.4903019296581766e+17,3.4446821071139424e+17,3.269121520079781e+17,3.6031342933177126e+17,3.542486846204873e+17,3.464370196583365e+17,3.270054446291655e+17,3.57166200782647e+17,3.4800134844575245e+17,3.3562686772473414e+17,4.309311335874951e+16,4.6425410473751e+32,7.2969385110805e+32,0.176,0.271,2.666,2.695,2.882,2.881,2.662,2.7,2.816,3.258,2.658,2.667,2.844,2.808,0.41,0.815,-1.214,0.042,0.166,-0.121,-1.031,45.472,-31.111,234925829,192804234,187152583,8756522347418568.0,-0.081,0.035,0.038,0.035,0.037,0.041,0.035,0.039,0.038,0.016,-0.02,0.001,0.062,-0.42,48.346,-36.556,0.025,0.025,0.026,0.025,0.026,0.025,0.025,0.025,0.003,0.006,-0.001,-0.007,0.096,-0.334,45.08,44.664,-22.137,9.872,9.81,9.732,9.797,9.817,0.783,0.031,3436974347,3489404528,3605908893,3448236156,3430572282,3487022796,3567881423,3594727186,3697103194,3428693665,3453372739,3523231910,3669964954,198601335,372664032,427661898,797792525,-883376708,34719620197699584,4.572367482646118e+16,1.5911822838018048e+17,-0.001,0.131,-0.307,40.108,45.759,45.331,-0.707,-20.7,2775,2753,810.079,1269.0,1905.0,164057,402508,1156755,907530,-0.302,67.935,60.671,46.851,-67.671,548.759,-0.602,-0.256,-64.198,0.368,0.394,0.395,0.387,0.341,0.359,0.376,0.386,0.383,0.334,0.352,0.375,0.389,0.387,0.113,0.091,0.162,0.003,0.002,0.007,0.102,371911,373843,360877,375633,372068,354254,376254,382232,118491,2015329709,3510035136,0.097,97857,95883,96604,94122,96239,13724,19121,91402832,32575,96135598,265287613,0.002,0.139,20.111,20.088,20.313,20.78,20.12,20.138,20.289,20.597,20.151,20.124,20.101,20.158,20.588,0.818,-1.014,0.167,-0.121,-0.076,37.711,45.277,-4.788,219730
3389671171,245.129,0.0357,0.0245,0.434,2.635,20.091,46717549645,47021123342,47044628662,44383586102,46720303412,46787047370,46896735275,46664347501,44373662794,46717549645,46858979273,47048384856,45606937837,4947957138,6977417065,6.120569960039449e+18,0.192,68.819,80.07,17.558,3.6527383231148986e+17,3.488333603197512e+17,3.442129072459277e+17,3.2723204522908115e+17,3.5314634019574746e+17,3.5123486970944576e+17,3.4548270050539066e+17,3.271074144788031e+17,3.5484818475889485e+17,3.471740492248673e+17,3.3573088796165056e+17,4.330270717605843e+16,4.6878111219387e+32,7.234097274203e+32,0.177,0.27,2.631,2.673,2.881,2.866,2.649,2.684,2.805,3.244,2.642,2.652,2.828,2.802,0.412,0.78,-1.37,0.042,0.152,-0.122,-1.028,45.45,-34.208,233947424,190116841,187214178,8762287130159048.0,-0.082,0.036,0.038,0.036,0.036,0.041,0.035,0.039,0.038,0.016,-0.015,0.001,0.056,-0.419,48.46,-29.989,0.025,0.025,0.026,0.025,0.026,0.025,0.025,0.025,0.003,0.006,-0.001,-0.007,0.089,-0.332,45.08,44.664,-21.419,9.872,9.82,9.759,9.804,9.825,0.781,0.03,3422250387,3444585601,3561570841,3438826713,3410121726,3462684890,3544120056,3581497766,3690346446,3405042077,3428439400,3494400213,3649352457,104510611,312453490,431315867,780162634,-846849808,24406795910785024,4.65083442881577e+16,1.5216343405075866e+17,-0.06,0.125,-0.305,40.412,45.881,45.366,-1.147,-19.989,2783,2730,836.73,1275.0,1893.0,175029,406690,1141997,895423,-0.303,67.658,60.349,44.543,-84.562,496.014,-0.598,-0.26,-60.452,0.361,0.394,0.397,0.388,0.387,0.378,0.384,0.389,0.384,0.385,0.368,0.38,0.392,0.388,0.113,0.092,0.163,0.003,0.002,0.007,0.102,370841,375113,368145,378198,373020,360051,377891,383145,117794,1945839598,3468858999,0.081,97938,97261,97224,94388,96490,13796,19153,91712603,32532,90453212,264588713,-0.005,0.138,20.106,20.089,20.287,20.767,20.113,20.131,20.276,20.586,20.123,20.119,20.102,20.144,20.573,0.825,-1.136,0.17,-0.113,-0.077,35.609,44.432,-5.354,218739
