Date,difficulty-btc-trx-90,hashrate-btc-trx-90,sentinusd-btc-ema-90,transactionfees-btc-trx-90,transactionvalue-btc-ema-7,transactionvalue-btc-wma-90,transactionvalue-btc-trx-90,sentbyaddress-btc-trx-90,top100cap-btc-sma-90,top100cap-btc-ema-30,top100cap-btc-ema-90,top100cap-btc-wma-90,activeaddresses-btc-ema-90,activeaddresses-btc-trx-90,bitcoin-price_raw_1d,bitcoin-price_raw_7d,bitcoin-price_raw_30d,bitcoin-price_raw_90d
2020-01-29,0.229,0.228,4702519171,-0.557,26247,23226,-0.346,-0.025,14.945,15.127,15.012,15.089,603665,-0.041,9394.0,9421.0,8706.0,7726.0
2020-01-30,0.228,0.228,4756457317,-0.558,29954,23583,-0.347,-0.024,14.952,15.127,15.015,15.093,604032,-0.04,9366.0,9706.0,8690.0,8198.0
2020-01-31,0.227,0.228,4835892072,-0.558,30888,23776,-0.346,-0.022,14.96,15.127,15.017,15.097,604912,-0.04,9393.0,9798.0,8572.0,8883.0
2020-02-01,0.227,0.228,4865787568,-0.559,29482,23783,-0.346,-0.021,14.967,15.128,15.02,15.101,604479,-0.04,9398.0,9823.0,8754.0,8777.0
2020-02-02,0.227,0.228,4861761524,-0.559,27689,23725,-0.346,-0.02,14.975,15.128,15.023,15.104,604820,-0.039,9356.0,10083.0,8791.0,8854.0
2020-02-03,0.226,0.228,4952049817,-0.559,32062,24171,-0.345,-0.019,14.983,15.129,15.025,15.108,607580,-0.039,9233.0,9932.0,8767.0,8973.0
2020-02-04,0.226,0.228,4974438458,-0.559,30735,24209,-0.343,-0.017,14.992,15.13,15.028,15.112,609105,-0.038,9421.0,9968.0,9024.0,8780.0
2020-02-05,0.226,0.228,4977158417,-0.559,28463,24139,-0.342,-0.016,15.001,15.132,15.031,15.115,611443,-0.037,9706.0,10331.0,9099.0,8904.0
2020-02-06,0.226,0.229,5090776465,-0.558,33416,24658,-0.341,-0.014,15.01,15.133,15.033,15.119,612614,-0.036,9798.0,10289.0,9050.0,9109.0
2020-02-07,0.226,0.229,5124531151,-0.557,37203,25181,-0.338,-0.013,15.018,15.129,15.034,15.12,615682,-0.035,9823.0,10272.0,8589.0,9445.0
