Date,difficulty-btc-std-30,difficulty-btc-var-90,difficulty-btc-trx-14,difficulty-btc-trx-30,difficulty-btc-trx-90,difficulty-btc-rsi-30,hashrate-btc-trx-90,mining_profitability-btc-wma-90,mining_profitability-btc-trx-7,mining_profitability-btc-trx-90,sentinusd-btc-wma-90,transactionfees-btc-sma-90,transactionfees-btc-trx-14,median_transaction_fee-btc-sma-90,median_transaction_fee-btc-mom-14,confirmationtime-btc-std-30,confirmationtime-btc-trx-90,transactionvalue-btc-wma-90,transactionvalue-btc-trx-30,mediantransactionvalue-btc-sma-90,fee_to_reward-btc-sma-90,fee_to_reward-btc-trx-30,size-btc-sma-90,size-btc-std-90,size-btc-trx-30,transactions-btc-sma-90,transactions-btc-std-30,transactions-btc-var-30,transactions-btc-trx-14,transactions-btc-trx-30,transactions-btc-trx-90,sentbyaddress-btc-sma-90,sentbyaddress-btc-ema-30,sentbyaddress-btc-wma-90,sentbyaddress-btc-trx-7,sentbyaddress-btc-trx-90,top100cap-btc-sma-90,top100cap-btc-ema-14,top100cap-btc-ema-30,top100cap-btc-ema-90,top100cap-btc-wma-14,top100cap-btc-wma-90,activeaddresses-btc-sma-7,activeaddresses-btc-sma-90,activeaddresses-btc-ema-90,activeaddresses-btc-wma-7,activeaddresses-btc-wma-90,activeaddresses-btc-trx-7,price-btc-rsi-90,bitcoin-price_raw_7d
2019-06-21,648480665659,1.8178528405716e+23,0.306,0.267,0.071,90.589,0.097,0.285,0.997,0.214,7164793837,2.142,-0.862,1.214,0.852,2.207,-0.024,31840,1.373,276.156,5.559,0.57,889097,101040,0.018,360701,69580,1210346721,-0.173,-0.067,0.17,446045,468059,456295,0.783,0.144,15.603,15.646,15.617,15.65,15.651,15.581,714621.0,672389,671315,720192.0,689983,0.416,67.0,11702.0
2019-06-22,618647798715,1.8525640488396e+23,0.285,0.267,0.073,90.589,0.099,0.288,1.335,0.221,7386625573,2.18,-0.723,1.237,1.164,2.198,-0.024,32554,1.454,278.452,5.622,0.515,893314,68765,0.018,362122,68043,1157453026,-0.143,-0.069,0.168,447682,468744,457012,0.706,0.144,15.602,15.637,15.615,15.648,15.64,15.581,711271.0,675272,672717,725308.0,691361,0.384,69.62,11867.0
2019-06-23,583530589743,1.8854809418262e+23,0.264,0.266,0.075,90.589,0.101,0.292,1.785,0.228,7413711878,2.201,-0.658,1.251,0.607,2.293,-0.024,32580,1.498,278.155,5.643,0.454,894494,64170,0.018,362765,68384,1169088410,-0.097,-0.068,0.167,447892,466810,456816,0.456,0.144,15.601,15.633,15.614,15.648,15.634,15.581,742490.0,677478,675611,748586.0,694199,0.522,69.742,11569.0
2019-06-24,542103057239,1.9157776480446e+23,0.244,0.265,0.076,90.589,0.103,0.294,2.05,0.235,7497695722,2.229,-0.601,1.267,0.507,2.356,-0.024,33007,1.531,280.231,5.668,0.391,894175,64044,0.019,363008,69705,1214700469,-0.035,-0.064,0.165,448857,468803,457911,0.363,0.145,15.6,15.632,15.615,15.647,15.631,15.582,769535.0,680635,679589,777117.0,698136,0.813,69.963,10709.0
2019-06-25,492776242690,1.9434541674947e+23,0.226,0.263,0.078,90.589,0.105,0.297,2.031,0.242,7641011100,2.265,-0.48,1.287,0.825,2.33,-0.024,33744,1.569,284.303,5.71,0.337,894009,64015,0.019,362766,69281,1199963391,0.015,-0.06,0.163,449526,471199,459166,0.37,0.145,15.599,15.63,15.615,15.646,15.628,15.582,764318.0,681691,681902,780947.0,700426,0.949,71.103,10323.0
2019-06-26,432858003556,1.9685105001766e+23,0.208,0.261,0.08,90.589,0.107,0.302,2.501,0.25,7840863163,2.325,-0.162,1.32,1.79,2.323,-0.024,34423,1.606,290.687,5.772,0.298,894024,64037,0.02,362832,69285,1200102062,0.08,-0.053,0.162,450795,477203,461687,0.604,0.146,15.598,15.635,15.619,15.647,15.632,15.583,782751.0,684530,686919,817408.0,705447,1.253,74.052,11337.0
2019-06-27,396618102857,2.0759806969781e+23,0.206,0.26,0.081,95.521,0.109,0.304,2.493,0.258,7987784994,2.39,0.327,1.358,2.404,2.301,-0.025,34996,1.638,297.216,5.848,0.281,894129,64176,0.021,362734,67791,1148904104,0.127,-0.046,0.16,451447,478751,462795,0.677,0.146,15.597,15.643,15.623,15.648,15.64,15.586,795507.0,685627,688620,812796.0,707201,1.239,69.566,11752.0
2019-06-28,351227834965,2.1939199196366e+23,0.216,0.261,0.083,95.847,0.111,0.307,2.452,0.266,8095665077,2.442,0.796,1.387,1.692,2.261,-0.025,35281,1.651,300.403,5.905,0.273,893941,63860,0.023,363060,68009,1156312635,0.189,-0.036,0.159,452865,482299,464604,0.766,0.147,15.596,15.646,15.626,15.648,15.643,15.587,817022.0,688358,692469,829857.0,711116,1.287,68.945,11141.0
2019-06-29,290778536757,2.3058852712833e+23,0.233,0.262,0.085,95.847,0.113,0.31,2.223,0.273,8228982018,2.476,1.096,1.406,0.86,2.309,-0.025,35640,1.653,301.351,5.93,0.258,893023,64117,0.024,362782,67294,1132135528,0.224,-0.028,0.158,453423,477848,463734,0.447,0.148,15.595,15.648,15.628,15.649,15.646,15.589,822531.0,690798,694253,819014.0,712990,1.143,69.315,11383.0
2019-06-30,332643449516,2.4118767519187e+23,0.252,0.264,0.087,95.847,0.116,0.312,1.808,0.281,8458365645,2.51,1.27,1.425,0.888,2.108,-0.026,36451,1.665,301.426,5.949,0.238,891350,68944,0.02,362358,65116,1060020126,0.222,-0.023,0.156,452842,470846,461886,-0.136,0.148,15.595,15.659,15.635,15.65,15.659,15.592,791215.0,690466,691856,759674.0,710669,0.538,67.841,11297.0
2019-07-01,367076751608,2.5118943615426e+23,0.273,0.267,0.089,95.847,0.118,0.314,1.272,0.289,8486800717,2.54,1.379,1.441,0.328,2.113,-0.026,37249,1.682,303.601,5.962,0.222,890885,68797,0.017,361639,64968,1055199910,0.199,-0.019,0.155,452178,471010,462337,-0.406,0.148,15.597,15.674,15.644,15.653,15.675,15.595,771709.0,689755,692476,741888.0,711319,0.112,63.88,11763.0
2019-07-02,396021702227,2.6059381001552e+23,0.291,0.27,0.091,95.847,0.121,0.316,0.898,0.296,8487823222,2.554,1.378,1.451,0.361,2.065,-0.026,37466,1.68,304.077,5.942,0.203,890917,68845,0.015,361785,62902,989156566,0.188,-0.015,0.154,452341,473376,463557,-0.387,0.148,15.599,15.692,15.654,15.656,15.695,15.6,763973.0,689688,693316,731637.0,712219,-0.157,62.23,12497.0
2019-07-03,420612892928,2.694007967756e+23,0.307,0.273,0.093,95.847,0.123,0.318,0.592,0.303,8502419176,2.56,1.265,1.455,0.203,1.897,-0.027,37852,1.669,304.583,5.899,0.178,890697,68876,0.014,362262,61112,933659556,0.2,-0.009,0.152,452532,474087,464262,-0.317,0.148,15.601,15.709,15.665,15.66,15.715,15.605,747885.0,690699,695607,740030.0,714590,-0.179,64.655,12645.0
2019-07-04,441578297426,2.7761039643454e+23,0.319,0.276,0.095,95.847,0.126,0.32,0.357,0.31,8526775824,2.573,1.083,1.463,-0.156,1.922,-0.027,38036,1.643,306.163,5.881,0.144,890201,69017,0.011,362080,60958,928980466,0.21,-0.002,0.151,452115,472356,464146,-0.351,0.149,15.603,15.721,15.673,15.663,15.73,15.609,740424.0,689797,695969,731077.0,715060,-0.266,65.568,11589.0
2019-07-05,459414572925,2.8522634378047e+23,0.328,0.278,0.097,95.847,0.129,0.322,0.248,0.317,8512692646,2.585,0.834,1.47,-0.875,2.029,-0.028,38352,1.61,307.498,5.866,0.102,888734,72162,0.007,362289,61199,936342376,0.221,0.005,0.15,452954,470963,464116,-0.407,0.149,15.604,15.73,15.681,15.666,15.743,15.613,722074.0,691780,696833,729798.0,716060,-0.315,63.136,11583.0
2019-07-06,474474737866,2.9241753077818e+23,0.334,0.281,0.099,95.847,0.132,0.323,0.072,0.324,8462501275,2.59,0.514,1.473,-1.289,2.084,-0.029,38154,1.552,308.288,5.839,0.05,886830,82537,-0.003,362267,61156,935024158,0.212,0.01,0.149,453287,464513,462315,-0.72,0.148,15.606,15.738,15.688,15.669,15.755,15.617,697298.0,692348,694710,699333.0,714047,-0.614,63.677,11424.0
2019-07-07,487016400061,2.9902185196802e+23,0.336,0.283,0.101,95.847,0.135,0.325,-0.16,0.33,8396546831,2.588,0.162,1.469,-0.692,2.081,-0.03,38016,1.479,307.446,5.792,-0.011,884817,88018,-0.016,361609,62958,990915908,0.167,0.01,0.147,451997,455760,459580,-1.224,0.148,15.608,15.745,15.695,15.671,15.764,15.621,691325.0,690829,691383,660848.0,710773,-1.085,63.343,10868.0
2019-07-08,497230169018,3.0503930735e+23,0.334,0.285,0.103,95.847,0.138,0.327,-0.113,0.337,8501674527,2.592,-0.163,1.471,-0.584,1.964,-0.031,39124,1.44,308.469,5.752,-0.074,883696,89067,-0.028,361974,59536,886136977,0.144,0.013,0.146,452279,456480,459908,-1.267,0.147,15.609,15.754,15.702,15.674,15.775,15.626,691976.0,691452,692114,669174.0,711516,-1.17,64.365,10433.0
2019-07-09,601016546066,3.2850752189166e+23,0.351,0.289,0.105,97.963,0.142,0.328,-0.22,0.342,8618917063,2.602,-0.432,1.476,-0.82,1.955,-0.031,40238,1.429,311.441,5.729,-0.136,883030,88997,-0.038,361631,55877,780555178,0.127,0.015,0.145,452202,456454,459991,-1.119,0.146,15.611,15.759,15.708,15.677,15.782,15.63,688786.0,691653,692471,673273.0,711887,-1.092,65.878,10364.0
2019-07-10,778386488468,3.6961798622527e+23,0.392,0.296,0.107,98.529,0.145,0.329,-0.331,0.348,8798167553,2.624,-0.584,1.488,-1.306,2.069,-0.032,41529,1.444,316.624,5.723,-0.19,882757,88667,-0.046,360663,57968,840079807,0.082,0.013,0.143,452055,456118,459970,-0.908,0.145,15.613,15.777,15.72,15.682,15.801,15.636,674837.0,691377,692635,676052.0,712069,-0.955,66.172,9580.0
2019-07-11,909762069250,4.089667300368e+23,0.446,0.306,0.109,98.529,0.148,0.33,-0.525,0.353,9083097760,2.64,-0.693,1.498,-2.073,2.156,-0.032,43090,1.49,320.128,5.719,-0.239,882971,88770,-0.051,360097,58778,863715962,0.027,0.01,0.142,451893,454960,459665,-0.732,0.145,15.615,15.8,15.735,15.688,15.824,15.644,670698.0,691253,692425,678119.0,711887,-0.836,62.31,10053.0
2019-07-12,1013195627849,4.4655375332628e+23,0.504,0.317,0.112,98.529,0.151,0.332,-0.57,0.358,9367041938,2.654,-0.815,1.508,-1.8,2.08,-0.033,44038,1.538,322.206,5.712,-0.29,883444,88937,-0.053,360028,57820,835797967,-0.009,0.007,0.14,452967,455383,459877,-0.506,0.144,15.618,15.825,15.751,15.694,15.85,15.652,677933.0,694082,694481,706932.0,713968,-0.505,62.29,10469.0
2019-07-13,1096622359052,4.8237905609369e+23,0.56,0.33,0.115,98.529,0.155,0.332,-0.757,0.363,9520420779,2.663,-0.976,1.515,-1.049,2.104,-0.033,44546,1.57,323.205,5.699,-0.344,882306,90779,-0.057,359667,60870,926275749,-0.068,-0.001,0.138,453017,448175,457474,-0.696,0.143,15.621,15.845,15.766,15.7,15.872,15.66,675999.0,694896,692111,684118.0,711608,-0.561,61.734,10672.0
2019-07-14,1161610007744,5.1644263833904e+23,0.61,0.343,0.117,98.529,0.158,0.332,-1.028,0.367,9649727666,2.668,-1.17,1.517,-1.383,2.093,-0.034,44976,1.586,323.254,5.677,-0.402,880201,96445,-0.065,358798,63656,1013032325,-0.139,-0.009,0.137,451491,439717,454486,-1.121,0.141,15.624,15.862,15.779,15.706,15.89,15.667,672404.0,693259,688289,644667.0,707724,-0.919,59.851,10579.0
2019-07-15,1213052317675,5.4874450006232e+23,0.653,0.357,0.12,98.529,0.161,0.332,-1.241,0.37,9754181104,2.677,-1.343,1.523,-1.132,2.093,-0.034,45371,1.588,324.483,5.67,-0.458,879770,96489,-0.071,358693,63107,995620146,-0.185,-0.017,0.135,451406,439431,454130,-1.153,0.139,15.627,15.878,15.792,15.712,15.907,15.675,661750.0,693444,687449,639078.0,706775,-1.05,58.438,10458.0
2019-07-16,1252722713009,5.7928464126358e+23,0.686,0.371,0.123,98.529,0.164,0.332,-1.343,0.374,9837462555,2.684,-1.504,1.527,-0.93,2.0,-0.034,46098,1.59,324.704,5.656,-0.512,878928,97013,-0.076,358833,59165,875131389,-0.202,-0.023,0.133,451469,439861,454014,-0.953,0.138,15.63,15.895,15.806,15.719,15.925,15.684,660886.0,694254,687775,649221.0,706970,-0.931,58.218,10082.0
2019-07-17,1281714719002,6.0806306194274e+23,0.71,0.384,0.126,98.529,0.168,0.331,-1.703,0.376,9900713906,2.694,-1.64,1.533,-0.591,2.0,-0.034,46501,1.581,327.624,5.655,-0.562,877919,96915,-0.082,358188,58871,866458249,-0.225,-0.03,0.131,451381,439336,453580,-0.718,0.136,15.633,15.907,15.818,15.725,15.939,15.691,650275.0,694247,686409,640406.0,705461,-0.88,55.803,9714.0
2019-07-18,1300742557569,6.3507976209984e+23,0.724,0.397,0.129,98.529,0.171,0.33,-1.884,0.378,9926447719,2.707,-1.721,1.54,-0.26,2.199,-0.034,49173,1.634,330.832,5.662,-0.603,877837,96791,-0.084,357673,58961,869092922,-0.256,-0.038,0.129,451582,440024,453549,-0.426,0.135,15.635,15.919,15.829,15.731,15.953,15.699,640111.0,693188,684773,630827.0,703653,-0.885,56.894,10028.0
2019-07-19,1310240411597,6.6033474173488e+23,0.73,0.409,0.132,98.529,0.173,0.33,-1.888,0.379,9932933867,2.724,-1.743,1.549,0.2,2.365,-0.034,49315,1.656,334.501,5.675,-0.637,877868,96831,-0.084,357451,59492,884832063,-0.3,-0.049,0.127,452484,439280,453042,-0.226,0.133,15.637,15.926,15.838,15.736,15.96,15.707,615469.0,694255,683206,624164.0,701900,-0.897,57.82,9782.0
2019-07-20,1310415516636,6.8306509620337e+23,0.728,0.419,0.135,98.529,0.176,0.331,-1.563,0.381,9884727679,2.734,-1.788,1.557,0.079,2.411,-0.033,49089,1.641,335.879,5.673,-0.675,877249,97546,-0.084,356698,59882,896462385,-0.336,-0.06,0.125,452866,434266,451043,-0.34,0.131,15.639,15.93,15.846,15.741,15.965,15.714,625032.0,694654,682556,633701.0,701007,-0.805,58.262,9734.0
2019-07-21,1301271636225,7.0388024855084e+23,0.719,0.429,0.139,98.529,0.179,0.33,-1.469,0.382,9810411425,2.738,-1.864,1.559,0.135,2.359,-0.033,49087,1.604,335.179,5.65,-0.718,875216,105376,-0.089,356053,64401,1036881389,-0.39,-0.073,0.123,451858,425514,447653,-0.797,0.129,15.643,15.933,15.853,15.746,15.968,15.721,618604.0,693897,677954,595742.0,696140,-1.092,57.982,9499.0
2019-07-22,1282609477274,7.2288053129745e+23,0.704,0.438,0.142,98.529,0.182,0.33,-1.351,0.382,9764775708,2.739,-1.927,1.559,-0.154,2.344,-0.033,52549,1.654,333.642,5.61,-0.76,873412,108273,-0.096,356137,65241,1064097547,-0.428,-0.086,0.12,451470,423633,446433,-0.96,0.127,15.646,15.937,15.86,15.75,15.97,15.728,614672.0,693919,676736,596722.0,694572,-1.135,57.613,9556.0
2019-07-23,1251957726800,7.3895658830077e+23,0.684,0.445,0.145,95.838,0.185,0.33,-1.136,0.383,9727443324,2.737,-1.987,1.558,-0.365,2.293,-0.033,52465,1.666,334.268,5.574,-0.801,872326,108355,-0.103,355205,64840,1051057912,-0.453,-0.099,0.118,450277,421823,445205,-0.963,0.125,15.649,15.939,15.866,15.755,15.97,15.734,603533.0,692281,675585,599141.0,693043,-1.044,56.492,9547.0
2019-07-24,1209740885712,7.5258923710409e+23,0.659,0.452,0.148,94.175,0.188,0.329,-1.174,0.382,9698924766,2.74,-2.039,1.559,-1.03,2.259,-0.032,52636,1.654,335.431,5.55,-0.841,870724,109474,-0.109,354222,65302,1066101745,-0.484,-0.112,0.115,449407,418744,443531,-0.962,0.122,15.652,15.933,15.868,15.758,15.96,15.74,606347.0,692406,674920,609589.0,692011,-0.841,55.421,9850.0
2019-07-25,1156143303899,7.644738304681e+23,0.63,0.456,0.151,94.175,0.19,0.329,-1.069,0.382,9659303311,2.745,-2.078,1.56,-0.752,2.256,-0.032,53006,1.63,336.857,5.531,-0.878,869797,109454,-0.115,353726,64970,1055281439,-0.488,-0.123,0.113,449043,419638,443161,-0.722,0.12,15.654,15.922,15.867,15.76,15.944,15.744,615914.0,692456,675008,627735.0,691714,-0.524,56.138,10083.0
2019-07-26,1089486638493,7.7461036839281e+23,0.599,0.46,0.154,94.175,0.193,0.328,-0.942,0.381,9601625625,2.752,-2.126,1.563,-0.554,2.258,-0.032,52729,1.579,338.676,5.521,-0.917,867456,113541,-0.123,353287,61786,954367176,-0.486,-0.134,0.11,449605,419120,442339,-0.484,0.117,15.657,15.909,15.864,15.761,15.926,15.748,622800.0,693699,674714,639171.0,691037,-0.241,55.434,10482.0
2019-07-27,1065909373238,7.8299885087821e+23,0.567,0.462,0.158,94.175,0.196,0.327,-1.019,0.38,9510232764,2.757,-2.202,1.567,-0.347,2.247,-0.032,52245,1.501,339.626,5.514,-0.958,866097,120824,-0.135,352183,64330,1034572852,-0.502,-0.146,0.108,449484,413918,439896,-0.558,0.115,15.659,15.896,15.86,15.762,15.908,15.751,603051.0,693651,671212,612316.0,687118,-0.373,55.297,10790.0
2019-07-28,1042693234020,7.8963927792431e+23,0.534,0.463,0.161,94.175,0.199,0.326,-0.981,0.379,9397683725,2.756,-2.312,1.565,-0.416,2.282,-0.032,51669,1.402,338.235,5.49,-1.004,862639,138341,-0.153,351180,62790,985639710,-0.536,-0.161,0.105,447858,406354,436538,-0.911,0.112,15.662,15.885,15.857,15.763,15.891,15.755,602212.0,691450,666731,578382.0,682144,-0.777,54.628,10814.0
2019-07-29,1013856669068,7.945316495311e+23,0.501,0.463,0.164,94.175,0.202,0.325,-1.041,0.377,9467885892,2.754,-2.42,1.563,-0.572,2.263,-0.032,52379,1.32,336.935,5.459,-1.05,860569,141617,-0.171,351037,62140,965339533,-0.538,-0.172,0.102,446957,405690,435400,-0.93,0.109,15.653,15.727,15.783,15.74,15.728,15.734,601402.0,690312,665635,582043.0,680505,-0.854,54.762,11680.0
2019-07-30,978903104187,7.976759656986e+23,0.468,0.462,0.167,94.175,0.205,0.324,-1.08,0.375,9400358354,2.765,-2.459,1.567,-0.097,2.275,-0.032,52769,1.246,339.222,5.462,-1.089,859955,141775,-0.186,349802,62150,965643512,-0.521,-0.181,0.099,446769,406535,434781,-0.698,0.106,15.643,15.586,15.711,15.717,15.573,15.712,602116.0,689644,664838,589030.0,679165,-0.735,54.735,11772.0
2019-07-31,937148337345,7.9907222642678e+23,0.436,0.46,0.17,94.175,0.208,0.324,-0.83,0.372,9326912109,2.772,-2.474,1.571,-0.314,2.299,-0.032,52742,1.167,341.109,5.459,-1.125,858763,143837,-0.199,348788,63047,993716083,-0.467,-0.186,0.097,446527,408562,434587,-0.303,0.103,15.633,15.462,15.643,15.693,15.429,15.69,608878.0,690175,665449,611665.0,679231,-0.376,55.452,11726.0
2019-08-01,887633089638,7.9872043171566e+23,0.405,0.457,0.172,94.175,0.211,0.322,-0.889,0.37,9263643055,2.775,-2.474,1.571,-0.587,2.307,-0.032,52431,1.078,342.094,5.442,-1.159,858123,143535,-0.208,348265,61196,936230916,-0.408,-0.189,0.094,445869,409747,434156,0.062,0.1,15.623,15.355,15.579,15.671,15.297,15.669,605520.0,689735,665229,623302.0,678467,-0.058,55.993,11811.0
2019-08-02,828967897015,8.0233421674601e+23,0.375,0.453,0.175,94.175,0.214,0.323,-0.557,0.367,9207777352,2.779,-2.467,1.572,-0.75,2.298,-0.032,51969,0.979,343.249,5.426,-1.191,856689,144065,-0.215,348194,56486,797661832,-0.338,-0.189,0.092,446436,411729,434037,0.408,0.098,15.613,15.262,15.52,15.648,15.178,15.648,611292.0,691550,666038,647437.0,678738,0.312,56.901,11837.0
2019-08-03,759034138607,8.0817311655163e+23,0.347,0.448,0.178,94.175,0.217,0.323,-0.214,0.365,9105133771,2.776,-2.497,1.569,-0.681,2.316,-0.032,51391,0.871,343.413,5.398,-1.227,853639,149170,-0.226,348158,54368,738965698,-0.279,-0.189,0.089,446564,408464,432162,0.366,0.095,15.603,15.179,15.463,15.626,15.07,15.626,617110.0,691906,663622,633641.0,675761,0.268,57.583,11602.0
2019-08-04,674334968462,8.1269261550808e+23,0.32,0.443,0.181,94.175,0.22,0.322,0.006,0.362,9002145565,2.772,-2.573,1.564,-0.686,2.234,-0.032,50863,0.757,342.695,5.365,-1.268,850513,156036,-0.239,347273,51984,675592604,-0.251,-0.191,0.087,445147,402661,429348,-0.005,0.092,15.593,15.107,15.41,15.604,14.974,15.605,623189.0,690243,660243,606831.0,671760,-0.063,57.634,11403.0
2019-08-05,660954414962,8.478072171401e+23,0.318,0.44,0.184,97.327,0.223,0.321,-0.009,0.359,9000934855,2.769,-2.591,1.561,-0.27,2.176,-0.033,51424,0.667,342.97,5.33,-1.304,850167,155658,-0.246,347375,51526,663734602,-0.213,-0.19,0.085,444941,404906,429179,0.016,0.089,15.583,15.036,15.356,15.582,14.882,15.583,634500.0,690904,661029,625041.0,671888,0.009,59.477,11404.0
2019-08-06,638451176971,8.8481637140798e+23,0.335,0.44,0.186,97.48,0.226,0.321,0.151,0.356,9008730584,2.767,-2.562,1.558,-0.261,2.188,-0.033,51616,0.588,343.167,5.293,-1.337,849498,155175,-0.249,347100,53603,718312790,-0.15,-0.186,0.082,444504,408631,429568,0.298,0.087,15.574,14.975,15.306,15.56,14.803,15.561,652019.0,691165,663028,654411.0,673230,0.381,59.666,11161.0
2019-08-07,583952376862,9.191639803445e+23,0.361,0.44,0.189,97.48,0.229,0.32,0.196,0.353,8986586389,2.772,-2.402,1.563,0.581,2.118,-0.033,51211,0.505,341.432,5.272,-1.359,849206,154805,-0.248,347204,52631,692502530,-0.072,-0.179,0.08,443675,408629,428779,0.426,0.084,15.564,14.922,15.259,15.538,14.737,15.539,654976.0,691481,664134,669746.0,673718,0.715,59.527,10494.0
2019-08-08,629143634872,9.5085004394966e+23,0.392,0.442,0.192,97.48,0.233,0.32,0.357,0.35,8936482488,2.772,-2.122,1.563,0.545,2.123,-0.033,51324,0.432,340.435,5.233,-1.37,849262,154869,-0.242,347350,50751,643922948,-0.012,-0.172,0.078,443264,410120,428517,0.553,0.082,15.552,14.873,15.214,15.517,14.681,15.517,661896.0,692191,665008,681967.0,673990,0.942,59.703,10035.0
2019-08-09,693545641543,9.7987456222346e+23,0.422,0.445,0.195,97.48,0.236,0.32,0.453,0.347,8887763202,2.77,-1.787,1.561,0.625,2.049,-0.033,51344,0.365,339.124,5.192,-1.374,848264,154250,-0.236,347308,50910,647952413,0.037,-0.164,0.076,443119,411156,428141,0.628,0.079,15.541,14.833,15.172,15.496,14.64,15.495,654122.0,692125,664626,678406.0,673011,0.93,59.757,10245.0
2019-08-10,747426517479,1.0062375351659e+24,0.45,0.448,0.198,97.48,0.239,0.32,0.504,0.344,8816125453,2.762,-1.521,1.557,0.257,1.966,-0.033,51795,0.315,337.069,5.159,-1.379,845769,157341,-0.232,346925,51537,664019752,0.049,-0.159,0.074,442353,406708,425924,0.331,0.077,15.53,14.802,15.135,15.476,14.614,15.474,654488.0,690221,662297,654542.0,670078,0.589,59.031,10309.0
2019-08-11,792933944087,1.029938962777e+24,0.473,0.451,0.201,97.48,0.242,0.319,0.373,0.34,8713250796,2.753,-1.343,1.547,0.019,1.946,-0.034,51303,0.256,334.367,5.12,-1.387,842448,165193,-0.235,345624,53142,706023895,0.014,-0.159,0.072,440263,400516,423031,-0.199,0.074,15.52,14.775,15.101,15.457,14.6,15.454,650126.0,687105,658276,610755.0,665443,-0.036,58.42,10295.0
2019-08-12,831443972174,1.0509788450567e+24,0.492,0.455,0.204,97.48,0.245,0.317,0.101,0.337,8647390503,2.742,-1.143,1.541,0.621,1.985,-0.033,51216,0.2,331.686,5.08,-1.391,841221,165262,-0.236,344847,53527,716275598,-0.032,-0.16,0.07,438414,397144,421008,-0.599,0.071,15.511,14.75,15.068,15.438,14.595,15.433,632017.0,685002,656320,590539.0,662853,-0.462,58.423,10614.0
2019-08-13,863892884894,1.069357182005e+24,0.504,0.457,0.208,97.48,0.248,0.317,0.084,0.333,8598195268,2.721,-0.89,1.532,0.618,1.986,-0.033,51040,0.146,328.851,5.017,-1.385,840862,164807,-0.233,344867,55719,776149337,-0.03,-0.157,0.067,437314,399010,420737,-0.571,0.068,15.503,14.719,15.032,15.418,14.583,15.412,632984.0,685356,658571,622222.0,664474,-0.269,57.679,10758.0
2019-08-14,890943181578,1.085073973622e+24,0.511,0.46,0.211,97.48,0.251,0.316,-0.016,0.33,8544776919,2.686,-0.685,1.511,0.322,1.983,-0.033,50934,0.095,325.894,4.926,-1.375,840063,164213,-0.228,344700,56483,797582260,-0.005,-0.152,0.065,436111,400315,420340,-0.382,0.066,15.494,14.681,14.994,15.396,14.561,15.388,626378.0,684190,658759,630754.0,664073,-0.063,55.715,10219.0
2019-08-15,913074798446,1.0981292199077e+24,0.513,0.462,0.214,97.48,0.254,0.315,-0.257,0.326,8530283478,2.652,-0.547,1.493,0.208,1.973,-0.033,50840,0.048,323.595,4.837,-1.364,838628,163979,-0.223,344633,55855,779939906,0.031,-0.144,0.064,435018,400760,419705,-0.193,0.063,15.485,14.65,14.958,15.375,14.543,15.365,616296.0,682370,658199,632482.0,662954,0.033,54.421,10058.0
2019-08-16,930638716603,1.1085771687938e+24,0.51,0.463,0.217,97.48,0.256,0.314,-0.531,0.322,8453806886,2.639,-0.444,1.484,0.271,1.919,-0.033,50499,-0.002,324.4,4.794,-1.351,837122,164198,-0.218,344232,55857,779994660,0.049,-0.138,0.062,434633,400850,418982,-0.052,0.06,15.474,14.617,14.923,15.354,14.52,15.341,608118.0,680820,656709,626010.0,660933,-0.038,54.905,10266.0
2019-08-17,943889957912,1.1163956005602e+24,0.503,0.464,0.22,97.48,0.259,0.312,-0.793,0.318,8394702242,2.621,-0.418,1.472,0.474,1.824,-0.033,50728,-0.039,324.329,4.753,-1.341,835836,164927,-0.214,343581,57308,821062747,0.029,-0.136,0.06,434074,396551,416776,-0.222,0.058,15.464,14.589,14.889,15.333,14.501,15.318,599375.0,679329,653209,598347.0,656903,-0.397,55.052,10156.0
2019-08-18,955341460359,1.1227505428972e+24,0.492,0.464,0.223,97.55,0.261,0.311,-0.996,0.313,8299778657,2.591,-0.468,1.453,0.442,1.687,-0.033,50478,-0.078,322.084,4.679,-1.333,834294,166250,-0.212,342413,59216,876639909,-0.024,-0.137,0.058,432231,390386,413851,-0.625,0.055,15.454,14.565,14.858,15.313,14.484,15.295,594590.0,676272,648652,559964.0,651772,-0.947,55.013,10104.0
2019-08-19,976115623008,1.1329518525409e+24,0.484,0.464,0.225,97.872,0.264,0.31,-0.899,0.309,8219900538,2.559,-0.531,1.433,0.038,1.631,-0.032,50050,-0.12,320.865,4.595,-1.328,832074,167394,-0.211,341852,59274,878339229,-0.056,-0.138,0.055,430962,390440,412950,-0.7,0.052,15.443,14.544,14.829,15.293,14.469,15.272,601342.0,674331,647946,565448.0,650459,-1.061,55.747,10349.0
