Date,bitcoin-median_transaction_fee_raw,difficulty-btc-sma-14,difficulty-btc-sma-30,difficulty-btc-sma-90,difficulty-btc-ema-3,difficulty-btc-ema-30,difficulty-btc-wma-7,difficulty-btc-wma-14,difficulty-btc-wma-90,difficulty-btc-std-90,difficulty-btc-mom-3,difficulty-btc-trx-14,difficulty-btc-trx-30,difficulty-btc-trx-90,difficulty-btc-roc-30,hashrate-btc-sma-3,hashrate-btc-sma-7,hashrate-btc-sma-14,hashrate-btc-sma-90,hashrate-btc-ema-7,hashrate-btc-ema-30,hashrate-btc-ema-90,hashrate-btc-wma-3,hashrate-btc-wma-7,hashrate-btc-wma-14,hashrate-btc-wma-30,hashrate-btc-wma-90,hashrate-btc-std-14,hashrate-btc-std-30,hashrate-btc-std-90,hashrate-btc-var-14,hashrate-btc-trx-14,hashrate-btc-trx-30,hashrate-btc-trx-90,hashrate-btc-rsi-30,hashrate-btc-rsi-90,hashrate-btc-roc-90,mining_profitability-btc-sma-7,mining_profitability-btc-sma-14,mining_profitability-btc-sma-90,mining_profitability-btc-ema-3,mining_profitability-btc-ema-14,mining_profitability-btc-ema-30,mining_profitability-btc-ema-90,mining_profitability-btc-wma-3,mining_profitability-btc-wma-14,mining_profitability-btc-wma-30,mining_profitability-btc-std-14,mining_profitability-btc-std-30,mining_profitability-btc-std-90,mining_profitability-btc-var-30,mining_profitability-btc-var-90,mining_profitability-btc-trx-14,mining_profitability-btc-trx-90,sentinusd-btc-sma-90,sentinusd-btc-std-30,sentinusd-btc-var-30,sentinusd-btc-trx-30,sentinusd-btc-trx-90,transactionfees-btc-sma-14,transactionfees-btc-sma-90,transactionfees-btc-wma-30,transactionfees-btc-std-30,transactionfees-btc-var-3,transactionfees-btc-var-7,transactionfees-btc-var-14,transactionfees-btc-var-30,transactionfees-btc-trx-30,transactionfees-btc-trx-90,median_transaction_fee-btc-sma-7,median_transaction_fee-btc-ema-3,median_transaction_fee-btc-ema-7,median_transaction_fee-btc-ema-14,median_transaction_fee-btc-wma-7,median_transaction_fee-btc-wma-14,median_transaction_fee-btc-trx-30,median_transaction_fee-btc-trx-90,median_transaction_fee-btc-rsi-14,median_transaction_fee-btc-rsi-90,confirmationtime-btc-sma-90,confirmationtime-btc-ema-90,confirmationtime-btc-wma-90,confirmationtime-btc-std-30,confirmationtime-btc-var-30,confirmationtime-btc-trx-7,confirmationtime-btc-trx-30,confirmationtime-btc-trx-90,marketcap-btc-sma-14,marketcap-btc-sma-90,marketcap-btc-wma-90,marketcap-btc-std-30,marketcap-btc-mom-30,marketcap-btc-mom-90,marketcap-btc-trx-14,marketcap-btc-trx-30,marketcap-btc-trx-90,marketcap-btc-rsi-90,marketcap-btc-roc-30,transactionvalue-btc-sma-90,transactionvalue-btc-std-30,transactionvalue-btc-std-90,transactionvalue-btc-var-90,transactionvalue-btc-trx-14,transactionvalue-btc-trx-90,mediantransactionvalue-btc-sma-14,mediantransactionvalue-btc-sma-30,mediantransactionvalue-btc-sma-90,mediantransactionvalue-btc-ema-90,mediantransactionvalue-btc-std-30,mediantransactionvalue-btc-var-7,mediantransactionvalue-btc-var-30,mediantransactionvalue-btc-trx-7,mediantransactionvalue-btc-trx-14,mediantransactionvalue-btc-trx-90,fee_to_reward-btc-sma-7,fee_to_reward-btc-sma-14,fee_to_reward-btc-sma-30,fee_to_reward-btc-sma-90,fee_to_reward-btc-ema-30,fee_to_reward-btc-ema-90,fee_to_reward-btc-wma-30,fee_to_reward-btc-wma-90,fee_to_reward-btc-std-14,fee_to_reward-btc-std-30,fee_to_reward-btc-std-90,fee_to_reward-btc-var-14,fee_to_reward-btc-var-30,fee_to_reward-btc-var-90,fee_to_reward-btc-trx-14,fee_to_reward-btc-trx-30,fee_to_reward-btc-trx-90,size-btc-std-30,size-btc-std-90,size-btc-var-30,size-btc-var-90,size-btc-trx-30,size-btc-trx-90,transactions-btc-trx-14,transactions-btc-trx-30,sentbyaddress-btc-sma-14,sentbyaddress-btc-std-90,sentbyaddress-btc-var-90,sentbyaddress-btc-trx-14,sentbyaddress-btc-trx-30,sentbyaddress-btc-trx-90,top100cap-btc-sma-90,top100cap-btc-ema-90,top100cap-btc-wma-90,top100cap-btc-std-30,top100cap-btc-mom-90,top100cap-btc-trx-90,activeaddresses-btc-sma-90,activeaddresses-btc-trx-14,activeaddresses-btc-trx-30,price-btc-sma-90,price-btc-wma-90,price-btc-std-30,price-btc-mom-30,price-btc-mom-90,price-btc-var-30,price-btc-trx-14,price-btc-trx-30,price-btc-trx-90,price-btc-rsi-90,bitcoin-price_raw_90d
2016-09-17,0.0952,222842758501,220525825991,213408972246,225734072301,220203167505,225562560563,223985409086,215707898794,13463930256,2777453858.0,0.182,0.119,0.229,3.891,1.7338786113884762e+18,1.7787175075713078e+18,1.7033818003261652e+18,1.5629271997865024e+18,1.7401995352081864e+18,1.6597378075803246e+18,1.565369860702633e+18,1.7329668471400804e+18,1.7628672970713723e+18,1.730530189932236e+18,1.6772630785389366e+18,1.593603700796853e+18,2.1494213930399792e+17,2.2766823226792378e+17,2.4399171047592806e+17,1.1550030812145e+34,0.395,0.185,0.214,52.163,51.902,-0.921,0.698,0.713,0.927,0.7,0.701,0.714,0.884,0.695,0.705,0.7,0.106,0.098,0.722,0.002,0.13,-0.069,-0.357,906322491,295842514,2.188069833005005e+16,-0.525,-0.234,0.165,0.179,0.164,0.018,0.001,0.001,0.001,0.001,-0.183,0.394,0.098,0.099,0.098,0.098,0.099,0.098,0.034,0.53,48.665,51.47,9.893,9.781,9.807,1.578,0.622,-0.414,-0.062,0.019,9699961722,9799159460,9572083616,590486287,564828538,-2160551013,0.193,-0.062,0.241,54.865,6.226,5902,1079.0,2541.0,1613933,-0.364,-0.136,158.664,164.351,186.416,174.589,44.995,369.106,506.141,0.198,-0.454,0.192,2.936,3.0,3.143,3.005,3.152,2.938,3.074,3.26,0.91,0.914,1.795,0.207,0.209,0.805,-0.582,0.143,0.743,166417,171052,6923622086,7314703938,-0.097,0.063,-0.076,-0.005,303808,52152,679957967,0.087,0.078,0.007,18.948,18.853,18.801,0.145,-0.453,-0.017,423936,0.068,0.07,621.174,605.562,36.311,33.572,-145.852,329.625,0.181,-0.075,0.22,54.217,779.035
2016-09-18,0.0962,223205398776,220807738972,213739766115,225783472240,220566374258,225788376440,224384090909,215980951539,13203214337,3543240437.5,0.183,0.122,0.227,3.891,1.7091546063242458e+18,1.767670220273862e+18,1.7020357139607798e+18,1.5627160441780884e+18,1.7196073595658668e+18,1.659614776938943e+18,1.5674019699759578e+18,1.694942957765296e+18,1.732645628338272e+18,1.724456727573936e+18,1.677469040548469e+18,1.5956894949254774e+18,2.1582847502280115e+17,2.2710909112444646e+17,2.436296569606712e+17,1.1645482657667e+34,0.392,0.192,0.213,50.891,51.438,-1.133,0.689,0.703,0.914,0.692,0.699,0.712,0.88,0.693,0.701,0.699,0.087,0.098,0.696,0.002,0.121,-0.072,-0.359,895413811,303401913,2.301318027421267e+16,-0.534,-0.236,0.166,0.178,0.164,0.015,0.001,0.001,0.001,0.001,-0.182,0.388,0.098,0.097,0.098,0.098,0.098,0.098,0.027,0.525,49.105,51.569,9.906,9.785,9.808,1.577,0.622,-0.265,-0.065,0.018,9705387253,9776200071,9568717074,585250585,561937154,-2066345028,0.191,-0.055,0.238,54.911,6.186,5872,1046.0,2509.0,1573348,-0.294,-0.139,160.027,161.869,185.834,173.826,41.795,355.271,436.714,-0.153,-0.46,0.188,3.019,3.057,3.104,3.016,3.132,2.936,3.055,3.257,0.749,0.858,1.778,0.14,0.184,0.791,-0.566,0.116,0.737,168497,172544,7097849028,7442863373,-0.102,0.061,-0.096,-0.01,304514,51378,659924016,0.061,0.075,0.007,18.943,18.847,18.793,0.138,-0.497,-0.018,422724,0.03,0.066,619.622,605.272,35.989,33.379,-139.711,323.804,0.179,-0.068,0.217,54.257,786.632
2016-09-19,0.109,223568039051,221089651953,213956715261,225808172210,220906148318,225832872179,224734420696,216246734090,13348453765,4309027017.0,0.183,0.124,0.226,3.891,1.652640733830269e+18,1.713660469516753e+18,1.688555582526851e+18,1.562823807382706e+18,1.6830952963018678e+18,1.6540627982015836e+18,1.567537291658022e+18,1.6271452078581076e+18,1.684117849897273e+18,1.7073265132471483e+18,1.6721388460510623e+18,1.5959278039877143e+18,2.225626798434607e+17,2.2785839991455226e+17,2.43640166059133e+17,1.2383536614776e+34,0.363,0.195,0.212,49.364,50.874,0.62,0.691,0.706,0.903,0.681,0.695,0.709,0.875,0.686,0.697,0.698,0.077,0.098,0.68,0.002,0.115,-0.082,-0.362,885733572,298079815,2.221289402444339e+16,-0.541,-0.238,0.167,0.178,0.165,0.016,0.001,0.001,0.001,0.001,-0.179,0.383,0.101,0.103,0.101,0.099,0.101,0.099,0.023,0.52,54.76,52.88,9.919,9.807,9.828,1.623,0.659,0.054,-0.065,0.017,9711401797,9765008168,9566561215,582984644,543692737,-1007271219,0.187,-0.049,0.235,55.064,5.952,5848,1018.0,2475.0,1530879,-0.19,-0.141,160.876,162.711,185.576,174.077,42.622,411.372,454.153,-0.053,-0.42,0.185,3.184,3.082,3.129,3.037,3.177,2.955,3.102,3.274,0.822,0.896,1.773,0.169,0.201,0.786,-0.487,0.098,0.731,170081,170680,7231887799,7282882732,-0.104,0.059,-0.101,-0.014,304088,50291,632290253,0.047,0.074,0.007,18.937,18.842,18.786,0.139,-0.555,-0.018,421688,0.0249999999999999,0.062,618.821,605.059,35.849,32.218,-72.02,321.283,0.175,-0.062,0.215,54.404,787.662
2016-09-20,0.11,223930679326,221371564934,214138712078,225820522195,221224001470,225832872179,225036398447,216507748528,13543112112,5074813596.5,0.181,0.126,0.224,3.891,1.624163096321273e+18,1.7005508449109932e+18,1.6982543656364027e+18,1.5648201393878866e+18,1.6725963096801615e+18,1.6532264466927744e+18,1.5691540401889454e+18,1.6213745158504942e+18,1.6659775699718449e+18,1.7009990155522412e+18,1.6714726409221353e+18,1.5976481455796337e+18,2.005193785263352e+17,2.264527113361828e+17,2.4322824257289507e+17,1.0052005291147e+34,0.329,0.197,0.212,50.593,51.306,12.294,0.688,0.707,0.894,0.703,0.699,0.71,0.872,0.7,0.699,0.7,0.078,0.098,0.67,0.002,0.112,-0.078,-0.364,880348212,298644588,2.2297147535635264e+16,-0.539,-0.24,0.168,0.177,0.166,0.016,0.001,0.001,0.001,0.001,-0.175,0.378,0.101,0.107,0.103,0.101,0.103,0.101,0.023,0.516,55.07,52.954,9.901,9.801,9.82,1.591,0.633,0.182,-0.065,0.017,9714708299,9759157137,9564246378,581008371,472920009,-526592801,0.182,-0.042,0.232,54.956,5.148,5828,1074.0,2450.0,1501171,-0.065,-0.143,162.993,164.004,185.007,174.262,42.592,391.205,453.514,0.196,-0.354,0.182,3.227,3.086,3.165,3.049,3.197,2.967,3.125,3.285,0.829,0.866,1.771,0.172,0.188,0.784,-0.391,0.085,0.725,161452,167221,6516655325,6990734419,-0.104,0.058,-0.073,-0.014,304578,50299,632487697,0.057,0.074,0.008,18.928,18.837,18.779,0.14,-0.763,-0.018,421768,0.0199999999999999,0.061,618.363,604.836,35.728,27.754,-41.237,319.126,0.17,-0.056,0.212,54.293,789.416
2016-09-21,0.105,224293319601,221653477914,214320708896,225826697187,221521347968,225832872179,225290024161,216764763036,13725362316,5840600176.0,0.179,0.128,0.223,3.891,1.6408940934830428e+18,1.683164135321923e+18,1.7039922479873354e+18,1.567891746377736e+18,1.6814531882911754e+18,1.6567617613657708e+18,1.572206123352358e+18,1.6633048797519657e+18,1.6678458147751503e+18,1.7023016100172836e+18,1.6752936157681702e+18,1.6007954793101025e+18,1.9667504051018886e+17,2.2494782710467056e+17,2.4340222965110893e+17,9.6702678899211e+33,0.302,0.199,0.211,51.793,51.733,19.31,0.699,0.708,0.886,0.726,0.706,0.713,0.869,0.728,0.705,0.703,0.08,0.1,0.659,0.003,0.109,-0.058,-0.367,871919633,289931351,2.10150470525936e+16,-0.534,-0.242,0.168,0.177,0.165,0.016,0.001,0.001,0.001,0.001,-0.172,0.372,0.103,0.106,0.104,0.101,0.105,0.102,0.025,0.511,52.687,52.442,9.883,9.777,9.793,1.622,0.658,0.065,-0.067,0.016,9702143404,9762020606,9558323404,574542842,275127840,257712167,0.171,-0.037,0.23,53.965,2.986,5795,1067.0,2430.0,1475840,0.015,-0.145,164.649,164.146,184.947,174.365,42.762,410.272,457.146,0.432,-0.279,0.179,3.218,3.071,3.159,3.059,3.187,2.969,3.117,3.284,0.824,0.867,1.759,0.17,0.188,0.774,-0.321,0.071,0.719,162432,165319,6596040119,6832558326,-0.106,0.056,-0.03,-0.011,304085,49666,616673704,0.077,0.077,0.008,18.921,18.833,18.772,0.14,-0.657,-0.018,421362,0.015,0.061,618.463,604.387,35.359,15.288,8.99,312.567,0.159,-0.05,0.21,53.324,789.909
2016-09-22,0.106,224655959876,221935390895,214502705713,225829784683,221799510820,225832872179,225495297838,217017777613,13895692607,6606386755.5,0.175,0.129,0.221,3.891,1.7302766126931366e+18,1.6988361090802875e+18,1.7196298735045893e+18,1.5733221151768622e+18,1.7215165572534198e+18,1.6686936905770212e+18,1.578129212160881e+18,1.76371116508052e+18,1.707481446979707e+18,1.720663532170993e+18,1.6878109550743373e+18,1.606813389590595e+18,2.0306935612152698e+17,2.353032010431552e+17,2.4577634499915872e+17,1.0309290848903e+34,0.298,0.202,0.21,54.096,52.571,36.123,0.684,0.7,0.875,0.659,0.691,0.705,0.863,0.667,0.689,0.696,0.099,0.106,0.645,0.003,0.104,-0.079,-0.369,865660462,285293059,2.034803240306195e+16,-0.521,-0.243,0.168,0.177,0.165,0.016,0.001,0.001,0.001,0.001,-0.169,0.367,0.104,0.106,0.104,0.102,0.105,0.103,0.027,0.506,52.987,52.506,9.872,9.786,9.8,1.631,0.665,0.114,-0.067,0.015,9676758546,9753793004,9552341299,568848681,249792106,-740484147,0.157,-0.032,0.227,53.966,2.703,5776,1159.0,2397.0,1436884,0.129,-0.147,167.332,164.959,184.674,174.755,43.912,486.815,482.067,0.741,-0.183,0.176,3.279,3.087,3.155,3.073,3.203,2.979,3.135,3.293,0.844,0.861,1.753,0.178,0.185,0.768,-0.243,0.061,0.712,160580,161728,6446448673,6538956116,-0.107,0.055,0.013,-0.008,303759,48969,599479117,0.093,0.079,0.008,18.914,18.828,18.766,0.139,-0.644,-0.018,420941,0.024,0.061,617.856,603.934,35.039,13.68,-54.62,306.929,0.145,-0.045,0.207,53.318,811.021
2016-09-23,0.0958,225018600151,222217303876,214684702531,225831328431,222059727682,225832872179,225652219478,217266792261,14054536370,7372173335.0,0.17,0.131,0.22,3.891,1.6939151128862874e+18,1.6686809842806725e+18,1.7172977877413115e+18,1.573084026133902e+18,1.6741411305386885e+18,1.659875700887826e+18,1.5771157097044767e+18,1.6645802839311982e+18,1.6657761323082575e+18,1.695648195756314e+18,1.6799996989695012e+18,1.6059055376173563e+18,2.10739461302696e+17,2.3787929713901126e+17,2.4589440085417587e+17,1.1102780137538e+34,0.266,0.202,0.209,48.539,50.515,-1.379,0.692,0.697,0.863,0.674,0.691,0.704,0.859,0.667,0.688,0.696,0.098,0.106,0.617,0.003,0.095,-0.094,-0.372,863213292,266277145,1.7725879429818752e+16,-0.505,-0.245,0.167,0.176,0.165,0.016,0.001,0.001,0.001,0.001,-0.167,0.362,0.103,0.101,0.102,0.101,0.103,0.102,0.029,0.502,47.707,51.379,9.891,9.804,9.816,1.655,0.685,0.285,-0.064,0.015,9651702976,9742907191,9547125097,559449320,329577533,-979723170,0.141,-0.028,0.224,54.098,3.587,5765,1239.0,2384.0,1420316,0.259,-0.148,168.149,166.166,184.97,175.146,44.881,540.0,503.571,1.022,-0.075,0.173,3.259,3.085,3.159,3.094,3.217,2.989,3.152,3.3,0.84,0.865,1.721,0.176,0.187,0.741,-0.163,0.054,0.706,161354,161799,6508763894,6544750828,-0.105,0.053,0.044,-0.004,304050,49089,602444222,0.107,0.081,0.009,18.907,18.823,18.759,0.14,-0.601,-0.019,420173,0.023,0.06,617.08,603.529,34.491,18.719,-69.828,297.406,0.129,-0.041,0.205,53.445,852.382
2016-09-24,0.109,225381240426,222499216857,214866699349,225832100305,222303156359,225832872179,225760789082,217511806978,14202279022,8137959914.5,0.165,0.132,0.218,3.891,1.6523423723036045e+18,1.648220032856978e+18,1.7134687702141453e+18,1.5731399039071657e+18,1.6514322484980585e+18,1.654935694532235e+18,1.5772517513016568e+18,1.6092755286761382e+18,1.6444322868321308e+18,1.6777825710409618e+18,1.67559925074617e+18,1.6061301876446587e+18,2.1825651295409818e+17,2.3795875818030653e+17,2.4590138087512445e+17,1.1908976361721e+34,0.222,0.2,0.208,49.429,50.837,0.319,0.703,0.701,0.856,0.744,0.707,0.711,0.858,0.735,0.703,0.704,0.111,0.11,0.602,0.003,0.091,-0.063,-0.374,860489158,252711318,1.5965752529701248e+16,-0.493,-0.246,0.167,0.176,0.166,0.016,0.001,0.001,0.001,0.001,-0.164,0.357,0.105,0.105,0.104,0.102,0.105,0.103,0.032,0.497,54.088,52.708,9.878,9.779,9.789,1.629,0.664,0.163,-0.065,0.014,9629603969,9737686641,9543534462,543228699,471928276,-469849564,0.127,-0.024,0.222,54.413,5.182,5759,1292.0,2380.0,1415565,0.385,-0.15,170.914,166.006,185.427,175.3,44.617,278.425,497.659,1.127,0.019,0.17,3.261,3.098,3.123,3.108,3.188,2.984,3.127,3.293,0.812,0.839,1.688,0.165,0.176,0.712,-0.135,0.044,0.7,162627,164506,6611899397,6765562784,-0.108,0.052,0.05,-0.003,304674,48990,600011382,0.101,0.081,0.009,18.9,18.819,18.753,0.14,-0.603,-0.019,419853,0.017,0.059,616.666,603.228,33.514,27.709,-37.264,280.799,0.115,-0.037,0.202,53.753,894.707
2016-09-25,0.0904,226379862593,223077921387,215147626683,230284359489,223105315218,228058808803,227008172848,217948508502,14752417305,8903746494.0,0.169,0.134,0.217,7.987,1.799846675988364e+18,1.7377041389363384e+18,1.7526871796051026e+18,1.581259725942438e+18,1.809629080172152e+18,1.6955346545749573e+18,1.5927895056729267e+18,1.925214130121551e+18,1.8034321724164936e+18,1.753882678371667e+18,1.7164236021125752e+18,1.621758312288335e+18,3.6663660097835526e+17,3.145255192896885e+17,2.875050305444328e+17,3.360559929424e+34,0.274,0.208,0.208,59.365,54.893,47.043,0.695,0.692,0.845,0.683,0.696,0.705,0.853,0.697,0.693,0.699,0.114,0.113,0.587,0.003,0.086,-0.066,-0.376,857537914,233735669,1.3658090720661056e+16,-0.481,-0.248,0.167,0.176,0.165,0.017,0.001,0.001,0.001,0.001,-0.163,0.351,0.104,0.098,0.1,0.101,0.101,0.102,0.032,0.493,45.667,50.74,9.856,9.735,9.743,1.705,0.727,-0.209,-0.07,0.014,9610714135,9732799538,9539819770,528523766,418619761,-439839256,0.113,-0.02,0.219,54.348,4.575,5752,1322.0,2376.0,1411355,0.492,-0.151,171.221,164.617,185.199,174.571,44.907,253.468,504.163,0.751,0.044,0.168,3.155,3.087,3.072,3.113,3.118,2.964,3.061,3.271,0.862,0.892,1.673,0.186,0.199,0.7,-0.19,0.026,0.693,171903,170085,7387701968,7232265776,-0.117,0.05,0.026,-0.005,305959,49001,600272605,0.08,0.08,0.01,18.895,18.814,18.746,0.139,-0.533,-0.019,419799,-0.006,0.055,616.274,602.919,32.639,24.322,-35.272,266.323,0.101,-0.033,0.2,53.683,897.765
2016-09-26,0.0907,227568448933,223872978636,215500671590,235755779860,224274469090,231589399869,228987817866,218521685943,15681922208,15394328051.0,0.184,0.137,0.216,10.973,1.9502550528375567e+18,1.7962299781409388e+18,1.754945223828848e+18,1.5862296685712384e+18,1.8530318053646323e+18,1.714096288534126e+18,1.6013708347997212e+18,2.016910782598405e+18,1.864816132917927e+18,1.784623051883263e+18,1.735952369503505e+18,1.630593043167448e+18,3.718618812470528e+17,3.188722720054246e+17,2.9941738928694554e+17,3.4570314681149e+34,0.341,0.219,0.208,54.599,52.995,29.122,0.685,0.688,0.835,0.642,0.683,0.699,0.847,0.644,0.681,0.692,0.122,0.117,0.568,0.003,0.081,-0.1,-0.378,859634497,274010089,1.8770382243079296e+16,-0.456,-0.249,0.166,0.175,0.165,0.017,0.001,0.001,0.001,0.001,-0.163,0.346,0.101,0.094,0.098,0.099,0.098,0.1,0.029,0.488,45.816,50.771,9.852,9.728,9.734,1.7,0.722,-0.362,-0.074,0.013,9608960636,9726572933,9536955067,505648052,516318352,-560394425,0.101,-0.017,0.217,54.518,5.682,5755,1379.0,2376.0,1411807,0.593,-0.152,170.505,165.308,185.067,174.031,43.319,346.636,469.143,0.301,0.033,0.165,3.046,3.115,3.074,3.13,3.115,2.967,3.06,3.27,0.832,0.892,1.64,0.173,0.199,0.673,-0.225,0.009,0.686,170716,170059,7285984129,7230024255,-0.123,0.048,0.021,-0.005,308384,49766,619169789,0.089,0.081,0.01,18.889,18.809,18.739,0.138,-0.525,-0.019,420335,0.005,0.055,615.797,602.663,31.257,30.461,-42.918,244.249,0.09,-0.03,0.197,53.846,871.821
2016-09-27,0.0909,228668043793,224668035885,215853716497,238491490045,225368193680,234570193505,230808984706,219087104155,16529199204,15394328051.0,0.207,0.142,0.215,10.973,2.0373547492672463e+18,1.825302169833824e+18,1.7629265073724106e+18,1.5902580774626445e+18,1.8509250269397832e+18,1.7225161855103268e+18,1.6067166338517105e+18,1.964085602012244e+18,1.8769098112990003e+18,1.7965776475947817e+18,1.7453552109327447e+18,1.6362716151035796e+18,3.744115203699933e+17,3.2255599439576256e+17,3.034311692406182e+17,3.5045996646442e+34,0.394,0.23,0.208,52.588,52.155,24.463,0.682,0.685,0.825,0.674,0.686,0.699,0.844,0.658,0.683,0.693,0.118,0.117,0.545,0.003,0.074,-0.115,-0.38,857973415,267040675,1.7827680489463296e+16,-0.435,-0.25,0.165,0.175,0.164,0.017,0.001,0.001,0.001,0.001,-0.163,0.341,0.098,0.093,0.096,0.098,0.095,0.099,0.024,0.483,45.912,50.789,9.838,9.704,9.707,1.734,0.752,-0.523,-0.081,0.012,9606454853,9722954510,9534685700,475562889,568022262,-325658111,0.092,-0.013,0.214,54.624,6.273,5743,1370.0,2391.0,1429694,0.608,-0.153,167.72,165.865,184.663,173.445,41.93,415.6,439.527,-0.137,-0.004,0.161,2.965,3.096,3.088,3.144,3.103,2.966,3.051,3.265,0.835,0.869,1.611,0.175,0.189,0.649,-0.255,-0.007,0.678,162663,170060,6614788181,7230098407,-0.127,0.047,0.038,-0.003,309853,51055,651648076,0.125,0.086,0.011,18.882,18.804,18.733,0.138,-0.596,-0.019,421217,0.043,0.058,615.487,602.446,29.431,33.716,-27.9,216.543,0.08,-0.026,0.195,53.946,896.85
2016-09-28,0.0957,229767638654,225427549510,216206761404,239859345137,226391355392,237001189711,232483538898,219644763138,17306329560,6490581556.0,0.232,0.147,0.214,10.431,1.9182482591858176e+18,1.8565702099518136e+18,1.7698671726368704e+18,1.5940338765045386e+18,1.869918796442374e+18,1.7357022448290248e+18,1.6137536332165112e+18,1.9088582798536937e+18,1.9023092950780805e+18,1.81844079393848e+18,1.7596514777063736e+18,1.643670340982426e+18,3.826203122560893e+17,3.31762677424106e+17,3.1152815597659456e+17,3.6599575837737e+34,0.445,0.241,0.208,53.637,52.606,21.412,0.661,0.68,0.814,0.638,0.675,0.693,0.839,0.636,0.672,0.687,0.125,0.12,0.524,0.004,0.069,-0.154,-0.383,860772692,323565265,2.617362015859264e+16,-0.399,-0.25,0.165,0.175,0.165,0.017,0.001,0.001,0.001,0.001,-0.162,0.335,0.097,0.094,0.096,0.098,0.095,0.098,0.019,0.478,48.471,51.272,9.84,9.704,9.704,1.735,0.752,-0.473,-0.085,0.011,9601223727,9716107607,9532145004,446369117,507899445,-616221247,0.083,-0.01,0.212,54.526,5.582,5750,1487.0,2397.0,1436779,0.668,-0.154,166.835,165.053,184.255,173.115,41.531,410.811,431.215,-0.4,-0.041,0.158,3.015,3.116,3.09,3.164,3.121,2.975,3.07,3.271,0.849,0.871,1.58,0.18,0.189,0.624,-0.245,-0.018,0.671,161735,170000,6539516377,7224974577,-0.129,0.045,0.064,0.001,311924,52066,677709882,0.175,0.093,0.012,18.876,18.799,18.726,0.138,-0.517,-0.02,421443,0.082,0.062,614.973,602.211,27.675,29.91,-46.326,191.481,0.072,-0.023,0.192,53.843,911.027
2016-09-29,0.0957,230867233515,226109925906,216559806311,240543272684,227348506672,238882388486,234011480441,220194662892,18022389789,6772822148.3,0.256,0.153,0.213,9.273,1.8421985575012503e+18,1.8441965259158449e+18,1.7715163174980682e+18,1.5943093002434988e+18,1.841211816303873e+18,1.7369531242522084e+18,1.6168599462422664e+18,1.8272795882049687e+18,1.8769394615622188e+18,1.8164706210386808e+18,1.762504408929336e+18,1.647210055254598e+18,3.821520333502776e+17,3.3070403502096864e+17,3.120529617483726e+17,3.6510044148438e+34,0.467,0.251,0.208,51.191,51.579,1.433,0.668,0.676,0.804,0.639,0.67,0.689,0.835,0.638,0.667,0.684,0.127,0.119,0.503,0.004,0.063,-0.192,-0.385,858052212,324261463,2.628637408691264e+16,-0.366,-0.251,0.167,0.175,0.165,0.017,0.001,0.001,0.001,0.001,-0.16,0.33,0.095,0.095,0.096,0.098,0.094,0.098,0.014,0.472,48.459,51.269,9.848,9.712,9.709,1.72,0.739,-0.277,-0.087,0.01,9596655532,9705184299,9529726792,416865178,476217613,-983097680,0.076,-0.007,0.209,54.518,5.216,5727,1468.0,2401.0,1441188,0.657,-0.155,165.453,164.199,183.89,172.657,41.491,312.583,430.373,-0.601,-0.084,0.155,3.051,3.165,3.106,3.188,3.158,2.991,3.109,3.282,0.896,0.897,1.542,0.201,0.201,0.595,-0.187,-0.023,0.664,163945,170348,6719510742,7254578899,-0.127,0.043,0.103,0.006,314604,53529,716349622,0.238,0.102,0.013,18.872,18.798,18.723,0.146,-0.378,-0.02,421565,0.118,0.067,614.199,601.984,25.914,27.906,-69.6,167.89,0.064,-0.02,0.19,53.829,950.293
2016-09-30,0.0957,231966828376,226792302303,216912851218,240885236457,228243906257,240213789831,235392809336,220736803418,18684402558,7055062740.6,0.279,0.159,0.212,9.273,1.775657527536057e+18,1.8603346332551537e+18,1.7645078087679148e+18,1.595913453755889e+18,1.792154262670319e+18,1.7310194776404308e+18,1.6174780046055058e+18,1.7286711103391724e+18,1.827135730525672e+18,1.799599325608226e+18,1.757982570604697e+18,1.6483237322112172e+18,3.875404265303376e+17,3.280169545098205e+17,3.115937352529491e+17,3.7546895548829e+34,0.452,0.257,0.208,49.689,50.935,9.621,0.666,0.679,0.793,0.658,0.671,0.689,0.831,0.652,0.667,0.683,0.124,0.117,0.464,0.003,0.054,-0.215,-0.387,859990953,358476868,3.2126416288287616e+16,-0.323,-0.251,0.165,0.175,0.165,0.017,0.001,0.001,0.001,0.001,-0.158,0.325,0.095,0.095,0.096,0.097,0.095,0.097,0.008,0.467,48.482,51.273,9.854,9.722,9.716,1.679,0.705,-0.032,-0.087,0.009,9593895285,9692615654,9527657472,376606851,516121905,-1131178030,0.069,-0.005,0.207,54.544,5.675,5711,1504.0,2375.0,1410667,0.663,-0.155,163.639,163.596,183.537,172.273,41.472,143.384,429.99,-0.71,-0.126,0.152,3.094,3.177,3.11,3.214,3.194,3.007,3.149,3.294,0.919,0.906,1.499,0.211,0.205,0.562,-0.097,-0.023,0.658,164536,170064,6768024250,7230402057,-0.122,0.042,0.156,0.015,319631,54866,752559239,0.311,0.115,0.014,18.868,18.796,18.72,0.118,-0.352,-0.02,422581,0.172,0.074,613.322,601.779,23.505,30.432,-78.932,138.122,0.058,-0.017,0.188,53.849,965.624
