Date,bitcoin-difficulty_raw,difficulty-btc-sma-3,difficulty-btc-sma-7,difficulty-btc-sma-14,difficulty-btc-sma-30,difficulty-btc-sma-90,difficulty-btc-ema-3,difficulty-btc-ema-7,difficulty-btc-ema-14,difficulty-btc-ema-30,difficulty-btc-ema-90,difficulty-btc-wma-3,difficulty-btc-wma-7,difficulty-btc-wma-14,difficulty-btc-wma-30,difficulty-btc-wma-90,difficulty-btc-var-90,hashrate-btc-sma-7,hashrate-btc-sma-14,hashrate-btc-sma-30,hashrate-btc-sma-90,hashrate-btc-ema-14,hashrate-btc-ema-30,hashrate-btc-ema-90,hashrate-btc-wma-14,hashrate-btc-wma-30,hashrate-btc-wma-90,hashrate-btc-std-90,hashrate-btc-var-90,hashrate-btc-trx-90,mining_profitability-btc-sma-90,mining_profitability-btc-std-90,transactionfees-btc-trx-90,marketcap-btc-sma-90,marketcap-btc-ema-90,marketcap-btc-wma-90,fee_to_reward-btc-sma-90,transactions-btc-sma-90,sentbyaddress-btc-sma-30,sentbyaddress-btc-ema-30,sentbyaddress-btc-wma-30,top100cap-btc-sma-30,top100cap-btc-sma-90,top100cap-btc-ema-90,top100cap-btc-wma-90,price-btc-sma-90,price-btc-ema-90,price-btc-wma-90,bitcoin-price_raw_1d,bitcoin-price_raw_7d,bitcoin-price_raw_30d,bitcoin-price_raw_90d
2020-03-23,16552923967337,16552923967337,16552923967337,16552923967337,16008783717271,15091454981124,16552876904598,16536578151896,16420399164200,16122983784985,15182525788282,16552923967338,16552923967338,16552923967338,16261971544104,15642775767002,1.0776531527863e+24,9.4462672520803e+19,1.008881578025e+20,1.0998645808307e+20,1.0908826330783e+20,1.007081869774e+20,1.0595854421603e+20,1.0669675778543e+20,9.7314634425412e+19,1.0586850600401e+20,1.0978154061755e+20,1.865638319859e+19,8.701515851315699e+37,0.201,0.142,0.051,-0.345,152335926597,147261883083,150420248037,1.537,309928,418621,405623,403426,14.987,15.076,15.018,15.039,8368.0,8091.0,8252.0,6629.0,6266.0,6986.0,9371.0
2020-03-24,16552923967337,16552923967337,16552923967337,16552923967337,16042322990665,15131503098306,16552900435967,16540664605757,16438069137952,16150721861265,15212644429580,16552923967338,16552923967338,16552923967338,16297077366689,15674895964502,1.0487608114473e+24,9.5824420706677e+19,9.9862995411654e+19,1.0986436830999e+20,1.0928993187458e+20,1.0113705775455e+20,1.0582732960893e+20,1.0663583382984e+20,9.7719509092552e+19,1.0547742598614e+20,1.0966805610103e+20,1.8025706054159e+19,8.1231519687737e+37,0.198,0.141,0.051,-0.335,152216384181,146689519960,149736367474,1.557,310299,419909,405089,402054,14.998,15.078,15.024,15.044,8361.0,8059.0,8214.0,6658.0,6451.0,7272.0,9490.0
2020-03-25,16552923967337,16552923967337,16552923967337,16552923967337,16075862264059,15171551215488,16552912201652,16543729446152,16453383115203,16176670384238,15242101122717,16552923967338,16552923967338,16552923967338,16330019365184,15706135983601,1.0166607667287e+24,9.4892070726781e+19,9.8691950225799e+19,1.092438664753e+20,1.0925009154939e+20,9.9836493490153e+19,1.0489542613555e+20,1.063006028835e+20,9.6588819807206e+19,1.0428506840302e+20,1.0927449332953e+20,1.8167435665054e+19,8.2513929660969e+37,0.196,0.14,0.052,-0.325,152103613482,146141421107,149066799078,1.589,309435,416903,401164,397172,15.008,15.079,15.029,15.048,8354.0,8028.0,8176.0,6666.0,6314.0,7519.0,9649.0
2020-03-26,14143559041805,15749802325493,16208728977976,16380826472656,16030335880044,15184828611276,15348235621729,15943686845065,16145406572084,16045501910532,15217957340719,15348241504572,15950582735955,16231675310600,16205354641167,15683542749015,9.7332032807688e+23,9.5157533415202e+19,9.7413439242642e+19,1.084801655336e+20,1.09172474112e+20,9.8560741396748e+19,1.039517439842e+20,1.0594824573858e+20,9.5465673482382e+19,1.0306084171362e+20,1.0885731225789e+20,1.8429577427714e+19,8.491233104102199e+37,0.193,0.141,0.052,-0.314,151995362480,145608828137,148403168913,1.609,309108,415628,401523,396516,15.018,15.08,15.034,15.052,8347.0,7998.0,8139.0,6685.0,6722.0,7541.0,9468.0
2020-03-27,13912524048946,14869669019363,15831528989634,16192226478486,15977856233665,15195538951587,14630379835337,15435896146035,15847688902332,15907890435591,15189266499142,14429602366298,15376531503697,15902568320772,16068721619806,15655580011381,9.3562796194127e+23,9.8995322877604e+19,9.7519861122389e+19,1.086514826137e+20,1.0935803308892e+20,1.0033590568483e+20,1.0446288782763e+20,1.0607849250383e+20,9.7393811391014e+19,1.0327982932806e+20,1.0891669686108e+20,1.8196897247631e+19,8.2781767360209e+37,0.191,0.14,0.053,-0.303,151871157667,145095844206,147749821590,1.624,308867,413529,401455,395537,15.029,15.081,15.039,15.056,8340.0,7969.0,8103.0,6228.0,6822.0,7583.0,9261.0
2020-03-28,13912524048946,13989535713232,15454329001292,16003626484315,15925376587287,15206249291898,14271451942142,15055053121763,15589666921880,15779157120324,15161206225511,13951029881090,14896780268525,15598607996833,15935474382082,15627381881653,8.9770617302648e+23,9.9667803844782e+19,9.697733013751e+19,1.0836720577361e+20,1.093831792527e+20,1.0072817957977e+20,1.0438644086436e+20,1.0601694233664e+20,9.8161557894278e+19,1.029331504431e+20,1.0878306887884e+20,1.815692092159e+19,8.2418444338219e+37,0.188,0.14,0.053,-0.293,151632396068,144410742395,146915811791,1.635,308430,409921,398082,391386,15.039,15.082,15.043,15.059,8326.0,7931.0,8056.0,6124.0,6773.0,7705.0,9219.0
2020-03-29,13912524048946,13912524048946,15077129012951,15815026490144,15872896940909,15216959632209,14091987995544,14769420853559,15366047872156,15658729180235,15133762661191,13912524048947,14511329030439,15319794338784,15805612927996,15598948359830,8.5955496133259e+23,9.8308749953292e+19,9.7005975314835e+19,1.0766496531544e+20,1.0932198187677e+20,1.0014635287675e+20,1.0386889495744e+20,1.0580480029204e+20,9.807984445023e+19,1.0215878099365e+20,1.0849694360531e+20,1.829437717716e+19,8.3671059075052e+37,0.185,0.14,0.053,-0.283,151388722304,143699105132,146045456865,1.639,307412,404169,392862,385402,15.048,15.083,15.048,15.063,8312.0,7891.0,8008.0,6266.0,6799.0,7726.0,9143.0
2020-03-30,13912524048946,13912524048946,14699929024609,15626426495973,15820417294531,15227669972520,14002256022245,14555196652406,15172244695728,15546070784668,15106922252131,13912524048947,14220177789438,15066127346625,15679137257546,15570279445912,8.2117432685949e+23,1.0009989849548e+20,9.728128550814e+19,1.071775108278e+20,1.093756909976e+20,1.0060770320515e+20,1.038519649821e+20,1.0575648556781e+20,9.895991178688e+19,1.0189694325328e+20,1.0837132818691e+20,1.819830816428e+19,8.2794605010527e+37,0.183,0.139,0.054,-0.274,151193188895,143060502650,145237851807,1.646,307227,403881,393388,385198,15.057,15.084,15.052,15.067,8301.0,7856.0,7963.0,6451.0,7082.0,8198.0,9087.0
2020-03-31,13912524048946,13912524048946,14322729036267,15437826501802,15767937648152,15237457373054,13957390035595,14394528501541,15004281942824,15440680672686,15080671742171,13912524048947,14023326545522,14837607020354,15556047370735,15541375139899,7.867134249924e+23,1.0038299410814e+20,9.8103707407411e+19,1.0669278250846e+20,1.0941353063019e+20,1.0131419439042e+20,1.0398450834421e+20,1.0575978010687e+20,1.0010992533176e+20,1.018149352705e+20,1.0829507974949e+20,1.8155082307849e+19,8.240175340119001e+37,0.18,0.139,0.054,-0.265,151046380617,142510715339,144509324139,1.657,307655,404711,394487,385620,15.067,15.085,15.057,15.071,8292.0,7825.0,7922.0,6314.0,7310.0,8883.0,9150.0
2020-04-01,13912524048946,13912524048946,13945529047926,15249226507632,15715458001774,15238721153292,13934957042271,14274027388392,14858714223640,15342089922767,15054998166495,13912524048947,13920775298691,14634233359973,15436343267560,15512255726182,7.8321923610416e+23,1.0266620419381e+20,9.8779137460294e+19,1.0613270139174e+20,1.0933424524006e+20,1.0212100798786e+20,1.0420262370079e+20,1.0579506617861e+20,1.0134480386026e+20,1.0185832326165e+20,1.0825006361193e+20,1.8127824111545e+19,8.215450175478e+37,0.177,0.139,0.053,-0.257,150893918748,141918130548,143729142309,1.664,307502,402744,395699,386173,15.076,15.087,15.061,15.075,8283.0,7792.0,7879.0,6722.0,7280.0,8777.0,9182.0
2020-04-02,13912524048946,13912524048946,13912524048946,15060626513461,15662978355396,15239984933530,13923740545608,14183651553530,14732555533681,15249859866392,15029888845231,13912524048947,13912524048946,14456006365482,15320024948023,15483108537076,7.7972185293498e+23,1.0486401007771e+20,1.0001077174646e+20,1.0573012807201e+20,1.0931575606463e+20,1.0259193945307e+20,1.0429619597667e+20,1.0579194371264e+20,1.0226131806248e+20,1.0182737439618e+20,1.0816915699076e+20,1.8139406830573e+19,8.2259520041261e+37,0.175,0.139,0.054,-0.249,150799618814,141502977486,143116719176,1.669,307310,401765,398246,388265,15.086,15.088,15.066,15.079,8277.0,7768.0,7844.0,6822.0,7286.0,8854.0,9224.0
2020-04-03,13912524048946,13912524048946,13912524048946,14872026519290,15610498709018,15241248713768,13918132297277,14115869677384,14623218002383,15163580136234,15005331377180,13912524048947,13912524048946,14302926036880,15207092412123,15453933572580,7.7622127548479e+23,1.0327148806381e+20,1.0113340547071e+20,1.0499137624298e+20,1.0922167603574e+20,1.0234325678734e+20,1.0406591362076e+20,1.0568062230049e+20,1.0235679109097e+20,1.0150458029218e+20,1.079803891533e+20,1.8228567593969e+19,8.3070169131972e+37,0.172,0.138,0.054,-0.242,150697427475,141137417257,142546837161,1.68,307216,399164,399077,388869,15.097,15.089,15.07,15.082,8271.0,7747.0,7812.0,6773.0,6980.0,8973.0,9203.0
2020-04-04,13912524048946,13912524048946,13912524048946,14683426525119,15558019062640,15242512494006,13915328173112,14065033270275,14528458808591,15082866840280,14981313633703,13912524048947,13912524048946,14174992374167,15097545659860,15424730832693,7.7271750375359e+23,1.0237303536002e+20,1.010204196024e+20,1.0378127748805e+20,1.0899758102346e+20,1.0162932801174e+20,1.0360932506267e+20,1.0548959304049e+20,1.0180417582425e+20,1.0098828446814e+20,1.0771153453648e+20,1.8328440840154e+19,8.398293590775699e+37,0.169,0.139,0.054,-0.235,150562420438,140760563180,141959872969,1.683,306833,395189,396182,385968,15.107,15.09,15.073,15.085,8262.0,7726.0,7780.0,6799.0,6846.0,8780.0,9125.0
2020-04-05,13912524048946,13912524048946,13912524048946,14494826530948,15505539416261,15243776274245,13913926111029,14026905964943,14446334173972,15007360853742,14957823752719,13912524048947,13912524048946,14072205377344,14991384691235,15395500317417,7.6921053774141e+23,1.0497596084371e+20,1.016423553985e+20,1.0367833103159e+20,1.0911653463163e+20,1.0335674530257e+20,1.0431743039365e+20,1.0568949116472e+20,1.0361278090299e+20,1.0168529609426e+20,1.0783433402372e+20,1.833298303018e+19,8.402456669622e+37,0.167,0.139,0.054,-0.229,150415591845,140402479156,141386363510,1.676,306178,390618,392163,382014,15.118,15.09,15.077,15.088,8254.0,7705.0,7747.0,7082.0,6946.0,8904.0,9137.0
2020-04-06,13912524048946,13912524048946,13912524048946,14306226536778,15453059769883,15245040054483,13913225079987,13998310485943,14375159490635,14936726221175,14934850132856,13912524048947,13912524048946,13994565046411,14888609506246,15366242026751,7.6570037744829e+23,1.0573719084195e+20,1.0291854466871e+20,1.0323810974282e+20,1.0915963823531e+20,1.0410052463921e+20,1.0461534393777e+20,1.0576082301445e+20,1.0458514556018e+20,1.0202444185528e+20,1.0783034623681e+20,1.8312821094558e+19,8.3839854110324e+37,0.164,0.138,0.054,-0.224,150252667880,140166453329,140930269272,1.678,305472,390731,393480,383430,15.128,15.09,15.08,15.091,8244.0,7692.0,7722.0,7310.0,6745.0,9109.0,9110.0
2020-04-07,13912524048946,13912524048946,13912524048946,14117626542607,15400580123505,15246303834721,13912874564467,13976863876694,14313474765077,14870648661676,14912381427715,13912524048947,13912524048946,13942071381367,14789220104896,15336955960696,7.6218702287415e+23,1.0561499324533e+20,1.0299899367674e+20,1.025920506929e+20,1.0905407381974e+20,1.0422725520977e+20,1.0464345103329e+20,1.0574522259476e+20,1.0486947346013e+20,1.0214140276983e+20,1.0774004658149e+20,1.8296799206455e+19,8.3693215300331e+37,0.162,0.138,0.054,-0.218,150071578001,140027775499,140569916397,1.672,305413,392446,396656,386784,15.138,15.09,15.082,15.093,8233.0,7683.0,7701.0,7280.0,6874.0,9445.0,9244.0
2020-04-08,14400873916210,14075307338034,13982288315698,13963908681812,15344716834092,15252993724595,14156874240339,14082866386573,14325127985228,14840340613581,14901139504385,14156698982579,14034611515763,13979837697847,14724722930232,15318375083366,7.4680268575713e+23,1.0606905454386e+20,1.0436762936883e+20,1.0229628546588e+20,1.0917147438622e+20,1.0506945124325e+20,1.0502411389959e+20,1.0585068419621e+20,1.0587543769802e+20,1.0265441404519e+20,1.07772786178e+20,1.8197664018167e+19,8.2788743929525e+37,0.16,0.138,0.054,-0.214,149950921648,139880171477,140201569464,1.67,305012,390352,397721,388121,15.147,15.091,15.086,15.096,8226.0,7674.0,7680.0,7286.0,6793.0,9917.0,9300.0
2020-04-09,14715214060657,14342870675271,14096958317371,14004741183158,15283459837203,15263176282741,14436044150498,14240953305094,14377139461952,14832267932748,14897053230897,14476652343890,14217842952002,14080011748360,14684109848074,15306555750092,7.2641545173551e+23,1.0652331935327e+20,1.0569366471549e+20,1.0198148067804e+20,1.0919267004458e+20,1.0557123742986e+20,1.0526983865722e+20,1.0591622624998e+20,1.0647080013456e+20,1.0307612773402e+20,1.07765343832e+20,1.8191592212455e+19,8.2733506806059e+37,0.157,0.138,0.054,-0.209,149833513465,139738802020,139838864838,1.664,304523,388433,398539,389414,15.156,15.091,15.088,15.099,8219.0,7666.0,7660.0,6980.0,6893.0,9724.0,9374.0
2020-04-10,14715214060657,14610434012508,14211628319044,14062076183995,15222202840313,15273358840887,14575629105577,14359518493985,14422216075112,14824716070032,14893056765617,14662824036583,14372406887824,14174741465359,14647448830233,15294512624332,7.0582084873306e+23,1.0881494489431e+20,1.0604321647906e+20,1.0228117200717e+20,1.0930266443171e+20,1.0706416553886e+20,1.0601166830819e+20,1.0615473112904e+20,1.0794740460547e+20,1.0403010951269e+20,1.0793183895733e+20,1.825366268304e+19,8.3299050336551e+37,0.155,0.137,0.054,-0.205,149616056212,139477614884,139355815912,1.665,304296,388480,399791,391318,15.162,15.09,15.089,15.099,8206.0,7651.0,7632.0,6846.0,7074.0,8697.0,9362.0
2020-04-11,14715214060657,14715214060657,14326298320717,14119411184831,15160945843424,15283541399033,14645421583117,14448442385653,14461282473185,14817651424266,14889148134739,14715214060657,14498303323227,14261826515581,14614739876706,15282245706085,6.8501887674982e+23,1.1184722530507e+20,1.0711013033254e+20,1.0261608025023e+20,1.0939004055403e+20,1.0855091064643e+20,1.0679896414932e+20,1.0641978657337e+20,1.0957027625435e+20,1.0505808253453e+20,1.0812770905434e+20,1.8347938366113e+19,8.4161710571674e+37,0.153,0.137,0.054,-0.201,149366132086,139168415132,138823793273,1.664,303903,383908,397298,389554,15.168,15.09,15.089,15.1,8192.0,7633.0,7602.0,6946.0,7129.0,8704.0,9236.0
2020-04-12,14715214060657,14715214060657,14440968322390,14176746185668,15099688846535,15293723957179,14680317821887,14515135304404,14495140018181,14811042562098,14885325407836,14715214060657,14595532258212,14341266899024,14585982987496,15269754995352,6.6400953578582e+23,1.1227114926128e+20,1.0862355505249e+20,1.0285500885508e+20,1.0952961607398e+20,1.0975111261177e+20,1.0749273584204e+20,1.0666445995387e+20,1.1096258226154e+20,1.0602171770461e+20,1.0830710212758e+20,1.840298325171e+19,8.4667448140678e+37,0.151,0.137,0.054,-0.198,149135590858,138906718057,138337970551,1.661,303203,380934,393286,386407,15.173,15.089,15.09,15.101,8178.0,7618.0,7575.0,6745.0,7157.0,8775.0,9279.0
2020-04-13,14715214060657,14715214060657,14555638324063,14234081186504,15038431849645,15303681783438,14697765941272,14565154993467,14524483223844,14804860078134,14881586696909,14715214060657,14664093692778,14413062615689,14561178162600,15257040492132,6.4346472806201e+23,1.1313610953186e+20,1.094366501869e+20,1.0299222280629e+20,1.0976518422061e+20,1.1044960589306e+20,1.079764181891e+20,1.0684743472898e+20,1.1181141655073e+20,1.0680460824437e+20,1.0842710643851e+20,1.8131755646808e+19,8.2190140708886e+37,0.149,0.136,0.054,-0.196,148772484209,138570132777,137776574880,1.654,302549,382548,395118,389035,15.173,15.087,15.088,15.098,8158.0,7599.0,7544.0,6874.0,7047.0,9039.0,9292.0
2020-04-14,14715214060657,14715214060657,14670308325736,14291416187341,14977174852756,15303002300382,14706490000964,14602669760264,14549914002086,14799076464103,14877930155453,14715214060657,14703987626927,14477213665576,14540325402020,15244107135587,6.4422242130785e+23,1.1658907388684e+20,1.1110203356609e+20,1.0410083305891e+20,1.0994748273078e+20,1.1295255902776e+20,1.0934708504162e+20,1.0733917801853e+20,1.1444943044625e+20,1.0849683608934e+20,1.0885472336561e+20,1.8575227402521e+19,8.6259768263838e+37,0.148,0.136,0.054,-0.194,148400546561,138293102441,137275317040,1.647,302179,387520,398988,393716,15.172,15.085,15.086,15.096,8136.0,7583.0,7515.0,6793.0,6863.0,9523.0,9316.0
2020-04-15,14715214060657,14715214060657,14715214060657,14348751188177,14915917855867,15302322817326,14710852030810,14630805835362,14571954009895,14793665986461,14874353977545,14715214060657,14715214060657,14533720048685,14523424705756,15231188712736,6.4497919115918e+23,1.1779802109709e+20,1.1193353782047e+20,1.0474264033555e+20,1.1008139024437e+20,1.1375973194841e+20,1.0997026380879e+20,1.0759559951115e+20,1.1550334009512e+20,1.0945848272635e+20,1.0905381947993e+20,1.8660560486417e+19,8.705412941680599e+37,0.146,0.135,0.054,-0.192,148029334632,137990017258,136750090228,1.648,302004,390115,403751,399219,15.171,15.084,15.084,15.094,8115.0,7566.0,7486.0,6893.0,6986.0,9519.0,9252.0
2020-04-16,14715214060657,14715214060657,14715214060657,14406086189014,14854660858977,15301643334270,14713033045733,14651907891686,14591055349997,14788604571893,14870856396954,14715214060657,14715214060657,14582581765016,14510476073807,15218285223578,6.4573503761612e+23,1.1938177818106e+20,1.1295254876716e+20,1.0559352922641e+20,1.1001236551586e+20,1.1458098731937e+20,1.1061212725536e+20,1.0786644671377e+20,1.1656808801647e+20,1.1043761220345e+20,1.0927003391919e+20,1.8467535927706e+19,8.5262470810275e+37,0.145,0.135,0.054,-0.19,147642943332,137733942992,136273371624,1.651,301992,393011,409016,405364,15.169,15.082,15.082,15.092,8093.0,7551.0,7459.0,7074.0,7272.0,9407.0,9258.0
2020-04-17,14715214060657,14715214060657,14715214060657,14463421189850,14793403862088,15300963851215,14714123553195,14667734433929,14607609844752,14783869700200,14867435686266,14715214060657,14715214060657,14623798814568,14501479506173,15205396668114,6.4648996067852e+23,1.1737890383784e+20,1.1309692436607e+20,1.0575482263354e+20,1.0999658642015e+20,1.1300326605609e+20,1.1010476922887e+20,1.0775395509028e+20,1.1520749189349e+20,1.1025403469496e+20,1.091103792451e+20,1.8489895772964e+19,8.5469061423765e+37,0.144,0.135,0.054,-0.188,147285708045,137556795610,135878444014,1.656,301959,396082,411272,408653,15.167,15.08,15.079,15.09,8073.0,7540.0,7437.0,7129.0,7519.0,9623.0,9169.0
2020-04-18,14715214060657,14715214060657,14715214060657,14520756190687,14732146865199,15300284368159,14714668806926,14679604340611,14621957073539,14779440304101,14864090156033,14715214060657,14715214060657,14657371197342,14496435002855,15192523046344,6.4724396034659e+23,1.1542739353554e+20,1.136373094203e+20,1.062929582255e+20,1.1003667961981e+20,1.1187672147922e+20,1.0974666680956e+20,1.0768363040103e+20,1.1406845954195e+20,1.1017657399148e+20,1.089907659552e+20,1.8426760464495e+19,8.4886375303970005e+37,0.142,0.134,0.054,-0.186,146949340134,137406100736,135513926890,1.658,302016,397384,412213,410573,15.164,15.078,15.077,15.088,8054.0,7531.0,7416.0,7157.0,7541.0,9728.0,9169.0
2020-04-19,14715214060657,14715214060657,14715214060657,14578091191523,14670889868309,15299604885103,14714941433791,14688506770622,14634391338488,14775296675492,14860818153937,14715214060657,14715214060657,14683298913338,14495342563852,15179664358267,6.4799703662013e+23,1.1478056645949e+20,1.1352585786039e+20,1.0722678117662e+20,1.1005270035234e+20,1.1202977672921e+20,1.099581486834e+20,1.0780101513627e+20,1.1398676973313e+20,1.1061087577397e+20,1.0905643532299e+20,1.8434614982366e+19,8.495875738701799e+37,0.141,0.134,0.054,-0.185,146656756766,137270304504,135168389132,1.656,301331,395512,409075,408392,15.16,15.077,15.075,15.086,8037.0,7523.0,7396.0,7047.0,7583.0,9680.0,9201.0
