Date,difficulty-btc--var7,difficulty-btc--roc3,hashrate-btc--mom3,hashrate-btc--roc90,mining_profitability-btc--roc3,sentinusd-btc--mom3,sentinusd-btc--var90,sentinusd-btc--roc3,sentinusd-btc--roc7,sentinusd-btc--roc30,transactionfees-btc--rsi3,transactionfees-btc--roc3,transactionfees-btc--roc14,median_transaction_fee-btc--trx3,median_transaction_fee-btc--rsi14,confirmationtime-btc--wma7,confirmationtime-btc--mom7,confirmationtime-btc--mom14,confirmationtime-btc--mom30,confirmationtime-btc--mom90,confirmationtime-btc--var3,confirmationtime-btc--rsi7,confirmationtime-btc--roc3,confirmationtime-btc--roc30,marketcap-btc--mom3,marketcap-btc--var7,marketcap-btc--rsi3,marketcap-btc--rsi7,marketcap-btc--roc3,marketcap-btc--roc7,transactionvalue-btc--std3,transactionvalue-btc--mom14,transactionvalue-btc--mom90,transactionvalue-btc--trx14,transactionvalue-btc--roc7,transactionvalue-btc--roc30,mediantransactionvalue-btc--std14,mediantransactionvalue-btc--mom3,mediantransactionvalue-btc--mom7,mediantransactionvalue-btc--roc3,mediantransactionvalue-btc--roc14,fee_to_reward-btc--ema7,fee_to_reward-btc--ema14,fee_to_reward-btc--std3,fee_to_reward-btc--std7,fee_to_reward-btc--trx3,fee_to_reward-btc--rsi7,fee_to_reward-btc--roc30,fee_to_reward-btc--roc90,size-btc--std3,size-btc--mom7,size-btc--mom30,size-btc--mom90,size-btc--var3,size-btc--trx3,size-btc--rsi3,size-btc--rsi14,size-btc--rsi90,size-btc--roc3,size-btc--roc7,size-btc--roc14,size-btc--roc90,transactions-btc--std3,transactions-btc--mom3,transactions-btc--mom30,transactions-btc--var3,transactions-btc--var7,transactions-btc--trx3,transactions-btc--roc30,sentbyaddress-btc--std3,sentbyaddress-btc--std90,sentbyaddress-btc--var3,sentbyaddress-btc--rsi7,sentbyaddress-btc--rsi30,sentbyaddress-btc--roc3,sentbyaddress-btc--roc14,sentbyaddress-btc--roc30,top100cap-btc--std7,top100cap-btc--trx3,top100cap-btc--roc7,top100cap-btc--roc14,activeaddresses-btc--mom30,activeaddresses-btc--mom90,activeaddresses-btc--var14,activeaddresses-btc--var90,activeaddresses-btc--trx3,activeaddresses-btc--rsi3,activeaddresses-btc--rsi90,price-btc--mom7,price-btc--trx3,price-btc--rsi3,price-btc--rsi7,price-btc--roc3,1d_binary_price_change
2016/05/24,3.260854292185088e+16,0.266,1.7625174350014003e+17,44.373,-7.363,282312287.0,1.2153588759699013e+18,51.188,-20.448,8.113,42.996,-18.092,20.735,-0.959,52.601,9.248,-0.417,0.682,-1.113,-2.407,0.793,51.843,-4.082,-10.204,52605019.0,4753347137830912.0,61.932,44.218,0.765,-1.677,768.322,447.555,-2414.0,-0.878,-11.647,-17.39,33.724,4.69,-37.488,4.13,-13.966,1.395,1.386,0.545,0.534,-1.089,55.552,59.694,3.849,215015.0,-17965.0,121928.0,-68197.0,11557827266.0,-1.933,63.001,53.192,51.194,-4.638,-2.07,16.931,-7.428,51256.0,55050.0,63347.0,656796017.0,428365440.0,1.872,34.611,52516.0,59726.0,689488575.0,62.222,52.367,19.965,2.663,16.136,0.11,0.105,0.663,-0.41,60026.0,51559.0,645462837.0,1392883549.0,1.673,76.512,51.251,-8.37,-0.201,59.597,41.727,0.683,1.0
2016/05/25,3.0578117590720184e+18,2.603,-2.948947713778824e+17,23.332,-6.617,724651204.0,1.2153593664287923e+18,139.177,36.901,19.584,45.469,4.624,22.193,0.592,67.407,9.468,1.023,-0.392,-0.904,1.144,1.062,55.915,33.333,-7.971,111961733.0,2492845260038144.0,77.378,54.497,1.631,-1.119,1580.0,1195.0,-17.885,-0.777,39.099,5.674,34.725,10.829,-17.646,10.085,-15.169,1.473,1.429,0.432,0.569,3.066,58.064,26.794,45.727,202442.0,-3193.0,-3947.0,71513.0,10245732080.0,1.026,65.381,53.982,51.354,44.235,-0.366,7.076,8.951,23089.0,63539.0,30266.0,133277016.0,519704902.0,3.353,13.919,11432.0,58777.0,32670182.0,62.228,52.369,24.108,6.528,2.69,0.218,0.236,1.548,1.007,6241.0,-25043.0,709267896.0,1364188275.0,1.883,63.137,51.027,-5.852,0.025,75.898,52.236,1.548,1.0
2016/05/26,5.039106823181828e+18,2.603,-4.329488540931858e+17,9.743,1.1,650375106.0,1.2156507714005665e+18,90.625,43.588,18.026,63.38,5.029,23.496,1.536,68.0,9.708,-1.333,0.307,1.13,0.381,0.136,57.438,33.333,11.852,148027731.0,3358245917343744.0,85.468,61.974,2.154,0.471,2364.0,2902.0,510.66,-0.553,42.133,45.35,33.872,9.174,-1.475,7.048,-6.393,1.511,1.455,0.095,0.518,3.82,55.338,-80.244,35.66,41089.0,-135003.0,7299.0,55244.0,422074641.0,1.502,52.947,51.696,50.942,26.959,-14.131,5.191,7.22,25555.0,-2618.0,-30637.0,163263588.0,520296372.0,1.8,-12.226,19906.0,58327.0,99066931.0,50.763,50.18,-2.989,1.88,-13.711,0.281,0.334,2.328,1.387,-32974.0,-10673.0,708814381.0,1362305978.0,0.51,34.993,50.344,1.352,0.215,84.478,59.934,2.078,1.0
2016/05/27,5.976493735234503e+18,2.332,-1.8746519223086566e+17,19.945,15.104,890319026.0,1.218331725580618e+18,106.774,142.652,69.238,91.943,44.638,66.966,4.764,82.883,9.919,0.695,0.886,-0.803,0.564,0.017,54.528,5.755,-7.194,425588866.0,2.5654423470710784e+16,97.108,84.408,6.143,7.111,2455.0,4002.0,3041.0,-0.177,101.093,90.062,33.366,32.374,18.233,27.383,-2.014,1.633,1.528,0.324,0.648,6.449,64.194,41.841,98.744,105032.0,166472.0,72787.0,274231.0,2757930774.0,3.241,72.761,56.729,51.935,11.55,21.3,24.316,40.698,28691.0,-31213.0,-24149.0,205796503.0,510918770.0,0.212,-10.091,17739.0,58392.0,78664572.0,57.27,51.661,-1.963,5.525,-1.593,0.423,0.512,3.574,2.859,31907.0,40661.0,729054019.0,1384770392.0,0.822,63.486,51.116,30.583,0.875,96.976,83.682,6.071,1.0
2016/05/28,5.869972495230042e+18,2.016833333333333,6.419184164783949e+16,18.548,1.903,349658679.0,1.1576095513446728e+18,28.078,189.195,53.007,58.008,24.467,30.317,6.125,83.771,10.223,0.614,0.827,0.16,0.081,0.038,58.283,3.759,1.504,765075738.0,9.051587557787238e+16,98.796,91.349,10.966,12.598,1733.0,5323.0,-6170.0,0.298,159.208,94.876,32.118,19.958,24.616,16.885,19.048,1.613,1.531,0.394,0.646,3.24,50.318,6.976,18.263,106080.0,-27933.0,-34115.0,86798.0,2813258260.0,2.461,51.26,52.795,51.239,-0.824,-3.134,6.281,11.178,23555.0,-54782.0,-54901.0,138706814.0,498947145.0,-1.846,-22.153,20722.0,57745.0,107349884.0,45.452,49.114,-10.033,4.166,-5.403,0.516,0.614,3.905,3.682,17806.0,4860.0,693240045.0,1387177306.0,0.492,48.427,50.739,54.841,1.833,98.744,90.966,10.893,1.0
2016/05/29,4.719543103185224e+18,1.7016666666666667,9.809948654804582e+16,31.289,17.361,-277807479.0,1.0518235575374733e+18,-20.307,109.389,15.735,63.413,23.029,34.983,5.524,82.396,10.246,1.97,-0.564,0.682,-1.031,0.178,48.066,-8.163,7.483,1119101611.0,2.008813576930427e+17,99.366,94.358,15.939,18.579,1204.0,3357.0,-8335.0,0.741,121.602,85.191,32.231,0.496,32.469,0.356,4.987,1.532,1.499,0.587,0.491,-1.293,43.896,3.298,-21.163,223737.0,76497.0,-132769.0,-233221.0,12514555960.0,-1.251,26.174,45.454,49.779,-17.114,12.675,-12.554,-25.538,30085.0,-41361.0,-83131.0,226272646.0,557229344.0,-3.571,-31.763,44262.0,54062.0,489770793.0,35.62,46.401,-13.437,-1.976,-21.667,0.597,0.703,4.916,4.686,-95306.0,-122291.0,771659931.0,1335029358.0,-1.738,22.169,49.508,81.098,2.784,99.339,94.113,15.864,1.0
2016/05/30,2.525205559066493e+18,1.3864999999999998,2.6332173663882496e+16,24.962,14.199,-819567004.0,9.128612867083192e+17,-47.534,26.047,15.644,69.454,-6.13,26.874,3.589,72.311,10.251,2.0,-0.213,0.137,-0.213,0.199,50.086,-3.472,1.389,956107568.0,2.8223367928867226e+17,99.513,95.19,13.002,20.907,3106.0,559.121,-11599.0,1.022,33.937,42.566,26.806,-24.048,-3.612,-15.968,-24.463,1.545,1.51,0.262,0.391,-1.313,51.927,42.797,-5.586,187618.0,245472.0,134194.0,-13293.0,8800093063.0,-0.143,60.045,53.496,51.396,-5.948,37.988,-1.657,-1.469,26707.0,-3933.0,-4342.0,178320636.0,556908765.0,-2.144,-2.014,37021.0,48304.0,342631761.0,53.68,50.749,-3.087,-3.134,4.394,0.71,0.849,6.189,6.212,110057.0,15252.0,1042013615.0,1360376925.0,0.681,68.809,51.687,91.466,3.138,99.492,94.977,12.926,1.0
2016/05/31,83886080.0,1.0713333333333332,-3632885670346496.0,16.61,3.227,-478210262.0,8.948318516210177e+17,-29.982,33.932,44.635,41.139,-3.375,17.231,2.133,72.678,10.518,1.543,1.126,2.048,2.167,0.468,61.536,4.724,22.047,605617602.0,2.986532553426944e+17,99.548,95.366,7.823,20.484,1961.0,1233.0,-2762.0,1.213,40.359,44.308,25.878,13.672,33.598,9.896,-2.498,1.564,1.525,0.297,0.391,-0.279,53.0,83.719,-29.304,188986.0,17053.0,241302.0,-33260.0,8928888690.0,0.667,55.578,52.522,51.201,0.423,2.006,-0.105,-3.695,32755.0,22201.0,23847.0,268229753.0,405234799.0,-0.464,12.467,40074.0,42002.0,401488007.0,51.86,50.296,3.898,-1.718,13.193,0.745,0.908,6.637,7.344,60120.0,-62787.0,1041994106.0,1280760396.0,0.745,48.662,50.669,90.328,2.866,99.527,95.153,7.75,0.0
2016/06/01,83886080.0,0.7561666666666667,-2.1687311376033536e+17,9.946,16.53,-160471341.0,8.93846671821305e+17,-14.719,-25.34,-3.574,37.35,-9.047,13.379,1.138,71.596,10.413,-0.365,0.658,0.898,-0.597,0.378,49.086,2.797,9.79,158811718.0,2.399820215553966e+17,87.44,90.38,1.951,18.953,847.401,1013.0,-1351.0,1.283,-11.325,9.66,26.244,-18.147,3.494,-12.977,-10.418,1.56,1.528,0.061,0.388,-0.179,50.551,36.099,-5.356,42833.0,-31227.0,88226.0,-81521.0,458662094.0,0.528,49.399,51.392,50.982,23.417,-3.587,-3.94,-8.854,20116.0,55646.0,10613.0,101168095.0,288276394.0,1.632,4.746,12266.0,40818.0,37614606.0,57.076,51.666,21.631,1.266,7.273,0.716,0.822,5.767,7.404,27892.0,-33508.0,1009862531.0,1237498333.0,0.822,54.025,50.928,84.103,2.199,86.948,89.976,1.883,1.0
2016/06/02,83886080.0,0.44099999999999984,1.316574124886098e+17,19.875,-12.434,94251764.0,8.49228393113107e+17,10.419,-26.987,9.943,55.7,-7.212,20.058,1.005,74.318,10.413,-0.232,-1.565,0.898,1.144,0.284,52.322,4.348,9.42,28271890.0,1.2631437459349504e+17,89.057,90.833,0.34,18.76,928.133,186.228,-9677.0,1.274,-27.137,25.817,26.487,-9.714,-22.5,-7.675,-17.025,1.587,1.547,0.1,0.39,0.741,54.538,42.03,27.028,33585.0,6359.0,48609.0,40267.0,281987584.0,0.089,45.95,50.862,50.883,-7.279,0.775,-13.465,5.12,16696.0,19737.0,-4497.0,69685387.0,335661229.0,2.287,-1.91,12323.0,40749.0,37965746.0,52.471,50.663,-0.098,3.678,2.968,0.545,0.494,3.982,6.403,17503.0,-27855.0,951267936.0,1210198731.0,0.429,48.275,50.723,83.749,1.603,88.562,90.428,0.274,1.0
2016/06/03,83886080.0,0.12583333333333346,-2.977232825835315e+16,11.617,17.609,-294767417.0,3.408533664113581e+17,-26.395,-52.324,-9.073,40.397,-1.178,18.265,0.95,74.545,10.347,-0.219,0.476,1.518,0.541,0.025,49.372,-10.563,17.606,263843799.0,6.05572089050071e+16,95.331,93.368,3.161,17.099,783.086,58.894,-29010.0,1.173,-49.62,3.529,26.427,-21.784,-20.56,-14.348,-1.758,1.57,1.543,0.131,0.225,0.005,48.811,35.799,-6.823,10196.0,-115572.0,125509.0,52521.0,25989680.0,-0.092,48.427,51.111,50.928,-3.975,-12.191,6.513,6.734,3236.0,19405.0,1003.0,2617395.0,403644394.0,2.327,0.43,8562.0,40016.0,18326657.0,55.399,51.345,3.978,10.79,5.578,0.426,0.281,2.893,6.571,30624.0,-26259.0,861935536.0,1182604383.0,0.227,50.789,50.787,79.867,1.534,95.127,93.075,3.093,1.0
2016/06/04,67108864.0,-0.18933333333333335,9.020372002766438e+16,17.557,-16.685,-270648799.0,3.413520096076877e+17,-29.11,-58.676,-25.121,56.814,5.727,2.787,0.038,62.401,10.779,1.274,1.888,2.811,2.371,0.745,64.808,20.168,30.252,613533951.0,5.658902591215206e+16,97.604,95.109,7.393,15.122,933.361,692.648,-693.804,1.007,-54.078,2.668,25.109,4.742,-11.722,3.897,11.357,1.562,1.542,0.134,0.225,-0.409,49.619,36.117,46.858,11252.0,-22809.0,136031.0,211700.0,31650156.0,-0.02,52.949,51.482,50.99,0.148,-2.642,-5.694,33.669,34252.0,-37695.0,-32872.0,293296105.0,383482144.0,-0.192,-14.328,36341.0,39608.0,330172884.0,39.028,47.393,-14.553,0.646,-7.935,0.282,0.125,2.105,6.091,14186.0,57103.0,875664439.0,1148757567.0,-0.786,31.052,50.211,74.251,1.816,97.501,94.893,7.32,1.0
2016/06/05,58720256.0,-0.5045000000000002,-4.675888745579418e+16,19.598,35.702,-188014256.0,3.413206418569773e+17,-18.823,-25.628,-11.805,52.306,-1.346,29.109,-0.257,64.562,10.258,-1.325,0.645,-0.418,-2.356,2.201,39.069,-18.824,-4.706,618389389.0,7.231734762513203e+16,97.836,95.319,7.416,10.03,1042.0,1918.0,-950.989,0.861,-30.911,23.231,21.885,12.223,-10.774,10.461,20.206,1.429,1.474,0.47,0.397,-4.572,33.672,-5.383,-20.768,212545.0,-68853.0,-74664.0,-97115.0,11293822822.0,-3.375,11.096,41.722,49.178,-26.079,-10.125,1.267,-13.712,39474.0,-41329.0,-43438.0,389546754.0,285302398.0,-2.117,-18.637,39153.0,39578.0,383234486.0,39.115,47.41,-11.554,4.185,-8.646,0.211,0.002,0.804,5.759,18191.0,42263.0,793317779.0,1129472485.0,-1.328,30.647,50.198,51.509,1.817,97.735,95.106,7.348,1.0
2016/06/06,50331648.0,-0.8196666666666665,2.8373801365820416e+17,60.185,4.278,85536516.0,3.412432863977875e+17,10.406,0.326,13.419,63.368,6.393,26.097,-0.346,63.834,9.785,-1.529,0.471,-1.129,-0.88,2.929,39.069,-16.471,-11.765,451770628.0,9.241837192531149e+16,98.396,95.823,5.246,9.063,1001.0,918.182,348.794,0.716,-9.133,20.099,23.518,18.003,21.492,13.844,13.736,1.375,1.439,0.421,0.436,-5.335,41.572,22.033,5.076,188236.0,-186285.0,58934.0,25090.0,8858172652.0,-3.779,40.22,46.232,49.917,-15.268,-20.892,9.159,3.688,26914.0,-13526.0,19089.0,181096065.0,283564886.0,-0.983,9.454,44143.0,39863.0,487151367.0,58.041,51.862,1.741,2.872,20.933,0.254,-0.103,-1.069,5.053,74589.0,29754.0,799733755.0,1143549698.0,-0.347,64.736,50.837,47.401,1.698,98.316,95.626,5.174,0.0
2016/06/07,50331648.0,-1.1348333333333334,1.2803505168196198e+17,12.869,8.951,329087319.0,3.408865886167699e+17,49.929,-11.513,45.565,41.148,-2.313,22.59,-0.33,63.723,9.819,-1.053,0.49,1.714,1.714,0.732,52.034,-15.0,20.0,138356001.0,9.28276762996736e+16,94.212,94.465,1.552,8.427,314.214,838.361,910.947,0.587,-15.587,36.96,23.313,21.288,-4.106,16.837,24.945,1.401,1.444,0.369,0.415,-2.37,51.383,80.167,14.998,157086.0,-63417.0,225448.0,59476.0,6169007178.0,-1.595,60.458,50.527,50.673,-4.397,-7.315,-5.455,7.994,35167.0,34330.0,42019.0,309177480.0,303553818.0,0.704,22.249,48730.0,40367.0,593656298.0,60.717,52.641,21.214,1.694,24.914,0.231,-0.138,-1.734,4.788,85043.0,-14926.0,754070227.0,1130264887.0,0.288,60.407,50.773,44.183,1.382,93.268,93.986,1.478,0.0
2016/06/08,1.0223246570485187e+18,-1.45,1.1607232078024448e+16,14.55,-15.584,140617744.0,3.408409167393528e+17,17.343,2.333,18.846,25.771,-5.707,16.36,-0.192,64.428,9.82,-0.07,-0.435,1.579,0.71,0.635,50.077,18.056,18.75,17021415.0,6.213300047965389e+16,67.052,85.491,0.19,8.129,306.736,-1036.0,-451.374,0.458,-6.576,18.438,22.49,19.823,27.196,15.359,25.965,1.396,1.436,0.22,0.403,-0.838,47.947,47.252,31.619,91897.0,-37072.0,163997.0,125253.0,2111264390.0,0.079,60.034,50.467,50.663,31.255,-4.417,-7.846,18.504,8842.0,40157.0,3511.0,19547349.0,287463563.0,1.454,1.552,8077.0,40621.0,16309436.0,56.709,51.817,17.96,-0.976,3.816,0.184,-0.207,-2.43,3.197,16700.0,46920.0,737314159.0,1129164120.0,0.233,46.933,50.588,42.323,0.914,65.815,84.798,0.113,0.0
2016/06/09,1.9328325547049615e+18,-1.631,-1.404009008945769e+17,19.677,4.854,79500158.0,3.408134860521193e+17,8.76,-1.181,10.076,43.929,-5.528,13.422,-0.108,63.987,9.506,-1.708,-1.939,-0.387,-0.273,0.459,41.89,3.03,-4.242,-91152441.0,1.9777769162358784e+16,66.403,85.278,-1.006,7.6,319.816,-2346.0,-137.078,0.336,-6.094,24.348,25.676,12.753,43.958,8.614,15.4,1.366,1.415,0.167,0.345,-1.135,44.155,5.868,29.363,77601.0,-106217.0,-6288.0,106300.0,1505495768.0,-0.497,36.853,46.861,50.021,2.15,-12.847,-12.172,17.306,5592.0,15187.0,-9375.0,7816235.0,308601124.0,1.878,-3.818,16111.0,41465.0,64892633.0,63.361,53.588,6.495,12.93,8.116,0.214,-0.225,-1.215,2.718,39103.0,78456.0,760506728.0,1154656645.0,1.018,74.422,51.164,39.686,0.544,64.447,84.336,-1.078,0.0
2016/06/10,2.412047237673648e+18,-1.631,-1.7903998992266496e+16,24.217,2.911,114977998.0,3.4021593224620224e+17,11.635,34.205,6.462,58.518,0.579,-14.753,-0.101,63.207,9.57,-0.141,-0.36,-0.827,-0.9345,0.36,51.198,-2.778,-7.639,-95881860.0,2524588343902208.0,58.223,82.938,-1.059,3.992,689.161,-3271.0,1274.0,0.256,26.681,19.159,30.406,23.933,41.611,16.201,13.978,1.386,1.419,0.142,0.328,0.193,51.359,6.219,52.69,88163.0,-9906.0,9637.0,248603.0,1943190311.0,0.661,63.373,51.524,50.809,2.371,-1.19,-13.235,43.313,6891.0,-2653.0,-6056.0,11871198.0,286931317.0,1.346,-2.585,16405.0,40756.0,67283610.0,56.447,52.231,-0.664,3.041,7.607,0.172,-0.126,-0.956,1.91,46170.0,114155.0,759180368.0,1121407563.0,1.123,61.356,51.0,21.069,0.276,55.677,81.709,-1.13,1.0
2016/06/11,2.4599687059713556e+18,-0.184,4.855213631375923e+16,38.532,5.48,-38381708.0,3.389430209407487e+17,-4.034,38.53,-3.567,32.102,-0.166,-6.669,-0.337,58.766,9.447,-2.87,-1.596,-1.129,-1.596,0.274,46.002,-7.692,-10.897,85049671.0,2181928288485376.0,80.424,85.739,0.948,1.64,620.688,-4289.0,682.261,0.177,18.758,13.597,31.745,8.866,31.319,5.955,14.185,1.333,1.386,0.226,0.299,-1.473,41.436,-11.714,9.988,109587.0,-144435.0,-83873.0,58156.0,3002325143.0,-0.694,35.578,46.119,49.824,-13.229,-17.185,-19.373,9.117,19237.0,-16786.0,-15267.0,92514872.0,215016243.0,-0.045,-6.688,32776.0,39659.0,268565374.0,45.271,49.705,-6.397,3.026,1.268,0.13,-0.064,-0.86,1.227,1230.0,47156.0,795559737.0,1098377108.0,-0.224,27.393,50.229,8.39,0.263,78.656,84.651,0.875,1.0
2016/06/12,2.0765969595729183e+18,0.35700000000000004,-5.116734527824691e+16,32.759,1.91,563010634.0,3.425276110470984e+17,57.04,91.169,49.261,84.242,22.851,13.257,0.282,66.389,9.585,1.392,0.067,0.389,0.389,0.112,50.791,13.014,4.11,1010014847.0,1.1694894114450637e+17,97.582,94.729,11.258,11.447,2983.0,568.569,3329.0,0.251,55.02,70.132,32.829,-3.154,28.582,-1.961,12.735,1.354,1.39,0.245,0.223,-0.259,51.234,14.501,32.455,122930.0,218822.0,67354.0,103827.0,3777922133.0,0.589,62.023,51.874,50.844,15.187,35.805,22.054,14.299,15626.0,-25623.0,-21429.0,61044134.0,79601947.0,-0.973,-9.237,22671.0,39663.0,128497129.0,47.455,50.154,-10.559,16.684,1.386,0.109,-0.078,-0.956,-0.16,50006.0,41488.0,446688931.0,1107125586.0,-0.223,54.136,50.757,64.581,1.538,97.347,94.315,11.175,1.0
2016/06/13,1.261931998520279e+18,0.8980000000000001,3.394028407058637e+16,20.401,31.119,466421710.0,3.4580021979349325e+17,42.28,72.95,101.873,89.808,31.716,19.617,2.71,78.492,9.443,0.474,-1.056,-1.056,0.912,0.147,44.152,-10.559,-10.559,1786572913.0,4.198950344943862e+17,98.839,96.716,19.951,18.521,2871.0,1863.0,957.803,0.375,46.236,83.198,38.077,13.269,36.876,7.73,46.12,1.406,1.413,0.322,0.242,2.124,56.337,18.711,48.147,180651.0,210146.0,103260.0,251405.0,8158702249.0,2.877,72.744,55.168,51.481,11.3,29.792,2.676,37.856,37208.0,22970.0,40057.0,346117148.0,163323747.0,1.012,18.972,45339.0,41119.0,513902841.0,63.83,54.259,7.662,14.47,25.917,0.131,-0.134,-0.971,-2.03,99627.0,101416.0,514981127.0,1189360740.0,1.612,78.114,51.784,106.349,3.151,98.725,96.455,19.865,0.0
2016/06/14,1.5973822796660736e+16,1.4390000000000003,-2361406887174144.0,15.967,1.194,412232019.0,1.2345861544577178e+17,45.148,34.113,56.258,93.562,52.555,47.355,9.395,89.787,9.776,0.623,-0.429,0.549,1.435,0.644,57.886,18.182,5.303,1669484823.0,6.016218701923123e+17,97.498,95.972,18.43,18.532,1646.0,191.605,-19696.0,0.481,22.03,41.091,40.132,13.746,23.778,8.714,12.957,1.567,1.498,0.542,0.526,7.584,68.966,58.154,64.275,104458.0,151597.0,177503.0,286320.0,2727872063.0,4.31,77.21,56.647,51.774,37.222,18.867,10.171,42.811,36371.0,33694.0,46665.0,330707758.0,204495801.0,1.977,23.329,38744.0,41812.0,375283537.0,58.535,53.133,13.42,12.469,27.666,0.11,-0.102,-0.606,-2.329,94697.0,85660.0,576295453.0,1219676427.0,1.751,56.932,51.271,106.252,3.491,97.111,95.56,18.342,0.0
2016/06/15,41943040.0,1.9800000000000002,-1.2453775613654502e+17,19.209,22.419,-273026270.0,6.70263116720663e+16,-17.614,34.22,18.304,96.59,38.242,72.143,14.576,92.588,9.727,-0.526,-0.596,-0.739,-0.739,0.689,47.856,-3.947,-7.237,698762695.0,6.382496143950971e+17,90.94,93.01,7.0,19.023,1182.0,759.505,-9921.0,0.55,22.223,19.712,38.745,12.328,21.086,7.82,39.676,1.713,1.585,0.512,0.696,9.928,70.938,27.223,65.511,36625.0,114910.0,10387.0,170388.0,335350507.0,3.678,62.458,54.777,51.472,10.495,14.325,9.275,22.819,10210.0,48485.0,19382.0,26060342.0,300815847.0,2.726,8.087,21461.0,43895.0,115140650.0,66.114,55.348,20.509,15.607,15.726,0.122,-0.101,-0.3,-2.723,50170.0,66896.0,758275142.0,1290708516.0,2.025,68.008,51.683,108.147,2.959,90.296,92.476,6.925,1.0
2016/06/16,50331648.0,2.521,1.6524202549314304e+16,30.848,-1.458,44847541.0,5.887430631475136e+16,2.857,63.564,54.026,97.053,29.353,66.755,13.015,86.598,9.745,0.937,-0.77,-0.548,-0.924,0.405,49.22,8.054,-5.369,760434858.0,7.699899392341934e+17,96.699,95.692,7.079,28.201,1306.0,2252.0,-2839.0,0.656,50.788,49.319,44.191,24.916,49.039,13.474,79.593,1.825,1.662,0.1,0.748,9.067,71.248,32.536,73.475,37110.0,237082.0,89771.0,218105.0,344292445.0,3.25,71.242,56.428,51.775,4.599,32.904,15.829,29.493,17254.0,16528.0,29236.0,74421270.0,433378005.0,3.145,12.259,26299.0,46169.0,172910822.0,66.952,55.607,5.285,20.637,20.39,0.171,-0.16,-0.799,-2.004,67752.0,113429.0,948843718.0,1365533805.0,2.07,70.971,51.792,160.71,3.234,96.447,95.353,7.003,1.0
2016/06/17,41943040.0,3.0620000000000003,-2.358965204403712e+16,30.322,24.6,279995808.0,6.408739874299034e+16,21.127,45.516,76.473,97.526,20.722,80.01,9.871,86.904,9.73,-0.336,-0.476,0.253,-0.924,0.008,49.22,-11.409,2.685,930480075.0,6.75961911867949e+17,97.207,96.031,8.673,30.192,1730.0,3582.0,3112.0,0.798,41.018,87.476,44.646,21.531,21.377,12.555,48.436,1.888,1.717,0.076,0.751,6.376,66.202,38.228,107.318,33704.0,108101.0,57022.0,290662.0,283990933.0,2.244,57.768,54.991,51.559,-2.56,13.142,11.796,45.415,11627.0,6906.0,18673.0,33797108.0,430528193.0,2.146,7.948,5833.0,47528.0,8505042.0,62.809,54.856,6.748,15.466,15.749,0.194,-0.218,-1.71,-2.649,49639.0,150144.0,1146586399.0,1417834595.0,1.942,74.329,51.895,171.775,3.193,96.986,95.713,8.598,1.0
2016/06/18,33554432.0,3.603,5.934769849862733e+16,20.875,8.722,83127332.0,6.550376716027584e+16,6.509,48.966,42.761,75.141,2.185,66.375,6.962,87.014,9.589,-0.117,-2.987,-2.886,-0.749,0.067,44.633,-3.797,-24.051,1033079291.0,3.534891026498355e+17,97.417,96.155,9.673,29.31,574.241,3118.0,3370.0,0.923,44.817,42.494,40.004,-10.923,1.298,-6.426,25.798,1.855,1.722,0.349,0.56,1.977,50.854,-2.464,91.591,75408.0,171607.0,-87755.0,207024.0,1421575584.0,0.529,34.728,51.677,51.054,-5.389,24.655,3.233,31.338,26665.0,-23891.0,16134.0,177753656.0,299994989.0,0.297,7.366,32357.0,47697.0,261743462.0,48.092,51.793,-9.632,22.266,12.044,0.196,-0.239,-1.726,-2.57,94987.0,137688.0,1058181100.0,1438867576.0,1.258,53.053,51.637,168.615,2.763,97.202,95.84,9.594,1.0
2016/06/19,41943040.0,4.144,2.3588890101991706e+17,54.186,4.464,-425211255.0,6.574053108132736e+16,-26.338,-23.278,67.368,57.347,-3.48,63.147,6.668,89.933,9.207,-1.727,-0.335,-1.529,-2.224,0.4,37.406,-15.819,-15.819,295050623.0,2.2843435702727475e+17,97.793,96.356,2.565,18.185,987.941,1400.0,2732.0,1.006,-19.16,54.161,35.761,-58.974,-6.78,-28.104,16.892,1.743,1.68,0.545,0.565,-2.82,39.249,3.008,20.275,173851.0,-106940.0,-58551.0,-31171.0,7556021193.0,-2.462,14.636,44.979,49.922,-24.498,-12.885,18.307,-4.133,28979.0,-49600.0,8874.0,209938545.0,229873767.0,-1.611,4.241,40406.0,47681.0,408165692.0,41.08,49.989,-15.681,15.009,10.053,0.213,-0.248,-1.601,-2.542,46595.0,59905.0,876012073.0,1429053650.0,-0.631,19.917,50.647,114.84,2.236,97.599,96.051,2.491,0.0
