Date,bitcoin-marketcap_raw,bitcoin-median_transaction_fee_raw,difficulty-btc--sma7,difficulty-btc--sma14,difficulty-btc--sma30,difficulty-btc--ema3,difficulty-btc--ema14,difficulty-btc--ema30,difficulty-btc--ema90,difficulty-btc--wma3,difficulty-btc--wma14,difficulty-btc--wma90,difficulty-btc--std30,difficulty-btc--std90,difficulty-btc--var30,difficulty-btc--trx30,difficulty-btc--trx90,hashrate-btc--sma14,hashrate-btc--sma30,hashrate-btc--ema90,hashrate-btc--wma7,hashrate-btc--wma14,hashrate-btc--wma90,hashrate-btc--trx14,hashrate-btc--trx30,hashrate-btc--trx90,mining_profitability-btc--sma3,mining_profitability-btc--sma14,mining_profitability-btc--sma30,mining_profitability-btc--sma90,mining_profitability-btc--ema3,mining_profitability-btc--ema14,mining_profitability-btc--ema30,mining_profitability-btc--ema90,mining_profitability-btc--wma3,mining_profitability-btc--wma7,mining_profitability-btc--wma14,mining_profitability-btc--wma30,mining_profitability-btc--wma90,mining_profitability-btc--var90,mining_profitability-btc--trx14,mining_profitability-btc--trx30,mining_profitability-btc--trx90,mining_profitability-btc--roc90,sentinusd-btc--std90,transactionfees-btc--ema14,transactionfees-btc--std90,transactionfees-btc--mom90,transactionfees-btc--trx30,transactionfees-btc--trx90,transactionfees-btc--rsi90,transactionfees-btc--roc90,median_transaction_fee-btc--sma3,median_transaction_fee-btc--sma90,median_transaction_fee-btc--ema14,median_transaction_fee-btc--wma3,median_transaction_fee-btc--wma7,median_transaction_fee-btc--wma90,median_transaction_fee-btc--mom30,median_transaction_fee-btc--mom90,median_transaction_fee-btc--trx30,median_transaction_fee-btc--roc90,confirmationtime-btc--sma30,confirmationtime-btc--wma30,marketcap-btc--sma3,marketcap-btc--sma30,marketcap-btc--sma90,marketcap-btc--ema7,marketcap-btc--ema14,marketcap-btc--ema30,marketcap-btc--wma3,marketcap-btc--wma7,marketcap-btc--wma14,marketcap-btc--wma30,marketcap-btc--wma90,marketcap-btc--std90,marketcap-btc--mom30,marketcap-btc--mom90,marketcap-btc--var90,marketcap-btc--trx30,marketcap-btc--rsi30,marketcap-btc--roc90,transactionvalue-btc--std90,transactionvalue-btc--var30,transactionvalue-btc--var90,transactionvalue-btc--trx30,transactionvalue-btc--trx90,mediantransactionvalue-btc--sma90,mediantransactionvalue-btc--ema7,mediantransactionvalue-btc--ema14,mediantransactionvalue-btc--std90,mediantransactionvalue-btc--var30,mediantransactionvalue-btc--var90,mediantransactionvalue-btc--trx30,mediantransactionvalue-btc--trx90,fee_to_reward-btc--sma3,fee_to_reward-btc--sma14,fee_to_reward-btc--sma30,fee_to_reward-btc--sma90,fee_to_reward-btc--ema7,fee_to_reward-btc--ema30,fee_to_reward-btc--ema90,fee_to_reward-btc--wma7,fee_to_reward-btc--wma14,fee_to_reward-btc--wma90,fee_to_reward-btc--var30,fee_to_reward-btc--trx30,size-btc--sma90,size-btc--ema90,size-btc--wma30,size-btc--wma90,size-btc--std14,size-btc--std90,size-btc--trx30,size-btc--trx90,transactions-btc--wma90,transactions-btc--std30,transactions-btc--var30,transactions-btc--var90,transactions-btc--trx90,sentbyaddress-btc--std90,sentbyaddress-btc--trx30,sentbyaddress-btc--trx90,top100cap-btc--sma90,top100cap-btc--ema30,top100cap-btc--wma30,top100cap-btc--wma90,top100cap-btc--std30,top100cap-btc--var30,activeaddresses-btc--sma90,activeaddresses-btc--ema30,activeaddresses-btc--std30,activeaddresses-btc--trx90,price-btc--sma3,price-btc--sma14,price-btc--sma30,price-btc--sma90,price-btc--ema3,price-btc--ema7,price-btc--ema14,price-btc--ema90,price-btc--wma3,price-btc--wma14,price-btc--wma30,price-btc--wma90,price-btc--std30,price-btc--std90,price-btc--mom30,price-btc--mom90,price-btc--var30,price-btc--var90,price-btc--trx30,price-btc--trx90,price-btc--rsi90,price-btc--roc7,price-btc--roc90,30d_binary_price_change
2015/10/12,3578629557.0,0.0247,60813224039.0,60544004641.0,59515214365.0,60812664599.0,60448545543.0,59410465154.0,56025395959.0,60813224039.0,60747761217.0,57226204789.0,2586326857.0,6752601931.0,1.6722716523149394e+18,0.243,0.133,4.432688298385802e+17,4.338672974513172e+17,4.115385324652708e+17,4.354775985219089e+17,4.378528861161053e+17,4.2140896684197504e+17,0.128,0.218,0.144,2.1,2.007,2.007,2.303,2.026,2.016,2.035,2.219,2.04,2.031,2.014,2.006,2.135,0.124,-0.108,-0.367,-0.254,-27.166,123362173.0,0.046,0.024,-0.022,-0.356,0.099,49.778,-32.381,0.025,0.026,0.024,0.025,0.025,0.024,0.001,-0.009,-0.249,-26.913,9.902,9.933,3570261634.0,3430620778.0,3593056624.0,3549699915.0,3514084350.0,3472475707.0,3573247242.0,3563333565.0,3534254137.0,3475794218.0,3474510007.0,592764415.0,139738464.0,-520596741.0,8.784241291872256e+16,-0.09,55.383,-12.7,1157.0,262236.0,334542.0,-0.125,-0.058,82.11,95.476,95.569,57.624,1167.0,830.14,0.261,0.035,0.619,0.67,0.689,0.718,0.662,0.685,0.689,0.667,0.667,0.701,0.006,-0.091,526082.0,520699.0,527371.0,523123.0,187244.0,264833.0,0.026,0.16,128797.0,56835.0,807548314.0,501416113.0,0.144,33160.0,0.079,0.094,20.004,20.362,20.316,20.432,0.253,0.016,238438.0,266775.0,40687.0,0.076,245.676,241.292,236.175,250.607,245.782,244.205,241.754,243.951,246.019,243.065,239.098,240.888,11.283,44.913,8.524,-43.624,31.826,504.287,-0.127,-0.051,48.793,3.315,-15.029,1.0
2015/10/13,3598525575.0,0.0247,60813224039.0,60649566984.0,59643733552.0,60812944319.0,60497169343.0,59500965727.0,56130622949.0,60813224039.0,60783657137.0,57346167248.0,2444485491.0,6786850552.0,1.4938773287054868e+18,0.242,0.134,4.381579559682632e+17,4.346641240075777e+17,4.1165226550207174e+17,4.316069124696472e+17,4.343121602229233e+17,4.215987571691247e+17,0.105,0.213,0.144,1.985,2.001,2.0,2.292,2.037,2.02,2.036,2.215,2.015,2.039,2.02,2.008,2.129,0.119,-0.086,-0.358,-0.254,-31.772,125013245.0,0.046,0.024,-0.02,-0.348,0.096,49.686,-30.31,0.025,0.026,0.024,0.025,0.025,0.024,0.001,-0.004,-0.235,-14.764,9.934,9.973,3582864855.0,3438845975.0,3587519005.0,3561906330.0,3525343180.0,3480607956.0,3587379212.0,3573314116.0,3546236310.0,3486626786.0,3474630203.0,583065376.0,246755922.0,-498385656.0,8.499130819384525e+16,-0.081,56.372,-12.165,1154.0,245721.0,332690.0,-0.096,-0.057,82.121,94.791,95.192,57.632,1028.0,830.358,0.286,0.036,0.655,0.677,0.691,0.718,0.677,0.687,0.689,0.675,0.674,0.701,0.006,-0.095,524886.0,521455.0,528365.0,523761.0,184365.0,263322.0,0.035,0.159,129005.0,56737.0,804777982.0,501279586.0,0.143,33123.0,0.073,0.093,19.997,20.35,20.303,20.436,0.247,0.015,238859.0,266926.0,40304.0,0.077,246.617,241.968,236.668,250.131,246.593,245.005,242.508,244.027,246.883,243.88,239.823,240.817,11.893,44.123,14.787,-42.854,35.363,486.706,-0.117,-0.051,48.935,1.755,-14.764,1.0
2015/10/14,3659012906.0,0.0251,60813224039.0,60755129327.0,59772252738.0,60813084179.0,60539309969.0,59585627554.0,56233537259.0,60813224039.0,60805478078.0,57463751965.0,2264904981.0,6814059880.0,1.282448642679505e+18,0.241,0.135,4.3616236435081696e+17,4.3432893022300205e+17,4.124959417842148e+17,4.370870177541217e+17,4.3589637093909894e+17,4.225101572855467e+17,0.094,0.209,0.145,2.074,2.022,2.008,2.287,2.087,2.036,2.043,2.214,2.091,2.065,2.038,2.017,2.126,0.118,-0.054,-0.348,-0.254,-17.784,125957961.0,0.046,0.024,-0.02,-0.338,0.093,49.907,-28.914,0.025,0.026,0.024,0.025,0.025,0.024,0.002,-0.003,-0.221,-10.975,9.934,9.943,3612056013.0,3449647138.0,3583814647.0,3586182974.0,3543165810.0,3492117953.0,3625453238.0,3596280904.0,3564951926.0,3500831104.0,3476201498.0,576932938.0,324034888.0,-333392214.0,8.321290382931149e+16,-0.07,59.214,-8.351,1142.0,243682.0,326016.0,-0.065,-0.056,82.215,98.449,97.089,57.782,940.831,834.685,0.313,0.038,0.716,0.677,0.687,0.717,0.686,0.689,0.69,0.681,0.678,0.701,0.005,-0.097,522962.0,521556.0,527630.0,523787.0,184098.0,260714.0,0.042,0.158,129364.0,55669.0,774768951.0,502741625.0,0.142,33183.0,0.069,0.093,19.989,20.338,20.29,20.44,0.241,0.014,239200.0,267368.0,40278.0,0.078,248.442,242.998,237.37,249.787,248.938,246.574,243.678,244.187,249.216,245.122,240.766,240.843,12.744,43.595,21.066,-30.977,40.604,475.131,-0.106,-0.051,49.65,2.455,-10.975,1.0
2015/10/15,3721793892.0,0.0254,60818327758.0,60815775899.0,59901962792.0,60831017125.0,60580595316.0,59667132232.0,56334974903.0,60831087055.0,60817987510.0,57579744125.0,2039803854.0,6835510715.0,1.04019994050193e+18,0.239,0.136,4.380697027303118e+17,4.3583094578817466e+17,4.139221458193878e+17,4.481721029763407e+17,4.4139315241026816e+17,4.24002294437999e+17,0.106,0.207,0.146,2.138,2.04,2.01,2.28,2.157,2.061,2.055,2.214,2.167,2.108,2.065,2.031,2.124,0.115,-0.007,-0.335,-0.253,-22.001,131709499.0,0.047,0.024,-0.01,-0.328,0.09,49.811,-17.459,0.025,0.026,0.024,0.025,0.025,0.024,0.002,-0.002,-0.206,-8.186,9.923,9.862,3659777458.0,3462798690.0,3581409273.0,3620085703.0,3566982888.0,3506935756.0,3680322177.0,3631802753.0,3590105128.0,3518388959.0,3479234009.0,572791796.0,394546559.0,-216483652.0,8.202261053036749e+16,-0.059,61.881,-5.497,1151.0,258414.0,331330.0,-0.029,-0.055,82.874,105.456,101.008,58.43,907.576,853.515,0.347,0.04,0.705,0.67,0.686,0.718,0.684,0.688,0.69,0.68,0.679,0.7,0.005,-0.1,521422.0,521917.0,528132.0,524117.0,179011.0,258698.0,0.049,0.157,129968.0,55151.0,760403357.0,510080087.0,0.141,35246.0,0.074,0.092,19.981,20.33,20.281,20.445,0.237,0.014,240391.0,271406.0,45230.0,0.08,251.059,244.254,238.182,249.535,251.713,248.553,245.119,244.413,252.239,246.654,241.87,240.946,13.853,43.219,24.336,-22.69,47.976,466.977,-0.095,-0.051,50.233,4.426,-8.186,1.0
2015/10/16,3807353510.0,0.026,60828413678.0,60820818859.0,60032835359.0,60857421302.0,60621026004.0,59745628571.0,56434949641.0,60860433437.0,60827060788.0,57694116312.0,1750704116.0,6851161814.0,7.66241225814573e+17,0.238,0.136,4.437500156896218e+17,4.368281449475604e+17,4.1528662421245946e+17,4.5673179676749766e+17,4.464513137401132e+17,4.254351479170864e+17,0.132,0.207,0.146,2.115,2.033,2.015,2.273,2.069,2.051,2.05,2.209,2.089,2.084,2.057,2.03,2.118,0.114,0.019,-0.323,-0.252,-25.408,135874729.0,0.047,0.022,-0.041,-0.316,0.087,50.232,-44.393,0.026,0.026,0.025,0.026,0.025,0.024,0.003,-0.002,-0.19,-6.342,9.919,9.867,3729386769.0,3479255715.0,3580381234.0,3666902655.0,3599032304.0,3526317546.0,3754110203.0,3682531721.0,3623955345.0,3540618302.0,3484199816.0,570830541.0,493710764.0,-92523566.0,8.146187652001587e+16,-0.047,65.099,-2.372,1157.0,273280.0,334518.0,0.012,-0.054,83.956,108.84,103.406,57.45,806.601,825.125,0.383,0.042,0.724,0.673,0.688,0.713,0.709,0.694,0.692,0.708,0.694,0.702,0.006,-0.097,520570.0,523147.0,531551.0,525358.0,179860.0,257440.0,0.056,0.156,130340.0,53963.0,727995757.0,513035096.0,0.141,34906.0,0.082,0.092,19.973,20.323,20.274,20.45,0.229,0.013,241100.0,272856.0,44994.0,0.081,255.213,245.836,239.22,249.339,255.791,251.382,247.086,244.753,256.644,248.736,243.269,241.173,15.438,42.87,31.164,-17.598,59.58,459.457,-0.083,-0.051,51.191,6.666,-6.342,1.0
2015/10/17,3925410959.0,0.0269,60838499598.0,60825861819.0,60151599255.0,60870623391.0,60656065934.0,59819060630.0,56532727132.0,60878012912.0,60835461670.0,57806093514.0,1457565474.0,6859856478.0,5.3112427782078464e+17,0.236,0.137,4.4203387496918496e+17,4.376469804348582e+17,4.153124605517657e+17,4.484593677717366e+17,4.428129353349494e+17,4.255392621894705e+17,0.132,0.205,0.147,2.141,2.05,2.018,2.267,2.142,2.072,2.06,2.209,2.139,2.113,2.082,2.042,2.116,0.111,0.058,-0.309,-0.252,-19.709,136041621.0,0.048,0.022,0.009,-0.3,0.085,50.429,19.756,0.026,0.026,0.025,0.026,0.026,0.024,0.017,-0.001,-0.172,-2.074,9.938,9.91,3818186120.0,3498274856.0,3581230070.0,3731529731.0,3642549458.0,3552065508.0,3852122298.0,3753260505.0,3670184047.0,3569402512.0,3491782887.0,572650177.0,570574214.0,76395234.0,8.198205623758029e+16,-0.033,68.851,1.985,1148.0,219662.0,329392.0,0.052,-0.052,84.714,103.277,101.163,55.741,510.008,776.771,0.409,0.045,0.75,0.687,0.689,0.716,0.729,0.7,0.694,0.735,0.709,0.703,0.006,-0.092,520124.0,524830.0,536587.0,527097.0,160673.0,256750.0,0.065,0.155,130547.0,27790.0,193076643.0,513641516.0,0.14,35628.0,0.094,0.093,19.966,20.318,20.268,20.456,0.222,0.012,241903.0,276895.0,49735.0,0.083,261.164,248.032,240.502,249.276,262.463,255.82,250.026,245.289,263.605,251.842,245.199,241.608,18.476,42.736,38.449,-5.699,85.341,456.585,-0.069,-0.051,52.776,10.04,-2.074,1.0
2015/10/18,3844391451.0,0.0267,60848585518.0,60830904779.0,60203215063.0,60877224436.0,60686433874.0,59887755136.0,56628355667.0,60883825480.0,60843190159.0,57915675732.0,1447927116.0,6861621152.0,5.241232332596183e+17,0.234,0.138,4.390494292354882e+17,4.3742912742444954e+17,4.15519596471231e+17,4.4207829910443526e+17,4.4050670465738304e+17,4.2581648184889434e+17,0.12,0.201,0.148,2.162,2.073,2.028,2.26,2.216,2.102,2.075,2.211,2.214,2.167,2.114,2.06,2.117,0.108,0.111,-0.293,-0.251,-19.92,135951093.0,0.048,0.021,-0.037,-0.283,0.082,50.184,-42.265,0.027,0.026,0.025,0.027,0.026,0.024,0.003,-0.001,-0.154,-3.401,9.943,9.909,3859051974.0,3513954924.0,3580630670.0,3759745161.0,3669461724.0,3570925247.0,3865224964.0,3790709588.0,3701145020.0,3591732615.0,3497566654.0,571432879.0,470402049.0,-53945991.0,8.163388392073216e+16,-0.018,63.968,-1.384,1146.0,203317.0,328438.0,0.083,-0.05,84.862,97.707,98.474,55.631,391.96,773.698,0.426,0.047,0.733,0.696,0.687,0.712,0.704,0.696,0.692,0.716,0.701,0.701,0.006,-0.089,521165.0,525000.0,537521.0,527371.0,124843.0,256184.0,0.072,0.154,130394.0,25533.0,162982780.0,514153979.0,0.14,35679.0,0.104,0.093,19.958,20.312,20.261,20.462,0.215,0.012,242455.0,278287.0,50171.0,0.085,265.243,250.027,241.625,249.172,264.594,258.547,252.252,245.76,266.386,254.335,246.891,241.992,20.508,42.518,33.683,-9.39,105.148,451.953,-0.054,-0.051,52.329,8.509,-3.401,1.0
2015/10/19,3831569872.0,0.0264,60858671438.0,60835947739.0,60254830871.0,60880524958.0,60712752755.0,59952017739.0,56721882476.0,60883825480.0,60850246252.0,58022862966.0,1430795311.0,6856461185.0,5.1179380538343424e+17,0.231,0.139,4.4083401243749805e+17,4.401628854965303e+17,4.170456906713639e+17,4.5280045431817504e+17,4.466276984362887e+17,4.2740636181699245e+17,0.133,0.2,0.148,2.255,2.092,2.043,2.258,2.238,2.123,2.087,2.212,2.262,2.199,2.138,2.075,2.117,0.107,0.167,-0.275,-0.25,-8.94,136760694.0,0.049,0.021,-0.002,-0.264,0.08,50.27,-2.978,0.027,0.026,0.025,0.027,0.026,0.024,0.003,-0.001,-0.135,-5.305,9.85,9.831,3867124094.0,3530061882.0,3579333219.0,3777701339.0,3691076144.0,3587741029.0,3851483913.0,3815204990.0,3726814159.0,3612223902.0,3503081801.0,568610708.0,483208749.0,-116770529.0,8.082953428446003e+16,-0.003,63.234,-2.957,1144.0,198354.0,327410.0,0.111,-0.049,85.589,103.319,101.365,55.747,355.944,776.928,0.447,0.049,0.7,0.701,0.687,0.711,0.698,0.695,0.692,0.707,0.699,0.701,0.006,-0.087,520888.0,524681.0,537078.0,527136.0,101353.0,256176.0,0.077,0.153,130775.0,25505.0,162630419.0,516907392.0,0.139,36459.0,0.116,0.093,19.95,20.303,20.252,20.467,0.213,0.011,243299.0,280502.0,50018.0,0.087,266.545,251.817,242.698,249.007,264.185,259.854,253.789,246.156,265.652,256.168,248.32,242.313,21.633,42.176,32.187,-14.776,116.993,444.705,-0.038,-0.051,51.786,6.948,-5.305,1.0
2015/10/20,3902639410.0,0.0267,60868757359.0,60840990699.0,60306446680.0,60882175219.0,60735562451.0,60012134367.0,56813353751.0,60883825480.0,60856629951.0,58127655217.0,1405896147.0,6844360917.0,4.94135994193281e+17,0.228,0.14,4.395882025868262e+17,4.4229786215286925e+17,4.172822941788038e+17,4.473852681265857e+17,4.44891316812606e+17,4.277096252374731e+17,0.13,0.197,0.149,2.189,2.097,2.042,2.247,2.128,2.109,2.083,2.208,2.144,2.162,2.129,2.073,2.112,0.102,0.194,-0.26,-0.249,-32.26,138122623.0,0.05,0.021,-0.009500000000000001,-0.241,0.078,50.845,0.156,0.027,0.026,0.026,0.027,0.026,0.024,0.004,-0.001,-0.115,-3.374,9.85,9.921,3859533578.0,3548087414.0,3579143418.0,3808935857.0,3719284579.0,3608057053.0,3869241571.0,3848434193.0,3758611016.0,3636261161.0,3510187432.0,568167327.0,540765938.0,-17082172.0,8.070352776255693e+16,0.012,65.504,-0.436,1145.0,185407.0,327798.0,0.138,-0.047,86.099,104.979,102.511,55.789,309.324,778.094,0.467,0.052,0.763,0.719,0.697,0.714,0.769,0.713,0.699,0.774,0.737,0.707,0.009,-0.074,523402.0,528298.0,548083.0,530836.0,114631.0,258287.0,0.088,0.153,131207.0,24930.0,155376314.0,520939576.0,0.139,38075.0,0.132,0.094,20.174,20.296,20.246,20.472,0.205,0.011,247222.0,285184.0,56344.0,0.09,265.905,253.537,243.907,248.904,265.699,261.694,255.579,246.618,265.986,258.221,249.902,242.713,22.887,41.95,36.274,-9.332,130.959,439.951,-0.022,-0.05,52.369,8.007,-3.374,1.0
2015/10/21,3893336454.0,0.0268,60878843279.0,60846033659.0,60358062488.0,60883000350.0,60755330855.0,60068372504.0,56902814668.0,60883825480.0,60862341255.0,58230052483.0,1372807051.0,6825283436.0,4.7114979968968294e+17,0.225,0.141,4.3935986480037126e+17,4.429339145743758e+17,4.171737035874237e+17,4.37706301201345e+17,4.4125841277049715e+17,4.2765629862703136e+17,0.108,0.192,0.149,2.212,2.124,2.056,2.245,2.244,2.142,2.101,2.211,2.229,2.211,2.164,2.094,2.114,0.101,0.24,-0.241,-0.249,-7.545,138507565.0,0.05,0.021,-0.017,-0.219,0.076,50.143,-24.571,0.027,0.026,0.026,0.027,0.027,0.025,0.004,-0.001,-0.096,-3.231,9.819,9.931,3875848579.0,3567314614.0,3578746421.0,3830036006.0,3742491496.0,3626462176.0,3886143009.0,3868476450.0,3785701664.0,3658535293.0,3517092773.0,567237935.0,576816022.0,-35729670.0,8.043971864330854e+16,0.028,64.961,-0.909,1143.0,185120.0,326686.0,0.159,-0.045,86.131,105.721,103.236,55.835,297.553,779.386,0.486,0.055,0.815,0.722,0.695,0.714,0.772,0.718,0.7,0.782,0.745,0.708,0.008,-0.059,525223.0,529109.0,550632.0,531755.0,100740.0,257126.0,0.098,0.152,131720.0,25836.0,166877720.0,523463186.0,0.139,39184.0,0.15,0.094,20.399,20.29,20.239,20.473,0.193,0.009,250754.0,287292.0,57757.0,0.092,266.367,255.169,245.243,248.804,266.905,263.298,257.25,247.091,267.089,260.164,251.464,243.135,23.688,41.724,40.096,-8.953,140.283,435.23,-0.006,-0.05,52.52,6.696,-3.231,1.0
2015/10/22,3942395393.0,0.0272,60883825480.0,60851076619.0,60409678296.0,60883412915.0,60772463472.0,60120982373.0,56990309411.0,60883825480.0,60867380165.0,58330054766.0,1330917311.0,6799170010.0,4.428352218736886e+17,0.222,0.141,4.4370859891860243e+17,4.441855773132152e+17,4.1849374816205485e+17,4.455972728583723e+17,4.463085283615334e+17,4.2902203254255e+17,0.111,0.19,0.15,2.168,2.128,2.058,2.235,2.184,2.14,2.102,2.209,2.185,2.194,2.164,2.098,2.111,0.094,0.268,-0.224,-0.248,-30.436,140020119.0,0.051,0.021,-0.006,-0.196,0.074,50.492,-9.426,0.027,0.026,0.026,0.027,0.027,0.025,0.004,-0.001,-0.076,-3.827,9.838,9.925,3912790419.0,3587586459.0,3577785512.0,3858125853.0,3769145349.0,3646844964.0,3919416416.0,3892414743.0,3816264469.0,3682734053.0,3525085058.0,564470822.0,608155335.0,-86481792.0,7.965682718791885e+16,0.044,66.478,-2.147,1138.0,186695.0,323843.0,0.179,-0.043,86.385,110.063,105.883,56.295,311.473,792.288,0.509,0.058,0.851,0.724,0.697,0.717,0.777,0.722,0.702,0.789,0.754,0.71,0.008,-0.043,527117.0,529495.0,552064.0,532226.0,91427.0,255211.0,0.106,0.151,132160.0,26378.0,173944923.0,524379183.0,0.138,40145.0,0.169,0.095,20.622,20.276,20.226,20.466,0.189,0.009,254229.0,288932.0,57170.0,0.095,269.078,257.184,246.684,248.684,269.407,265.451,259.204,247.636,269.86,262.396,253.184,243.643,24.72,41.394,43.219,-10.82,152.774,428.359,0.011,-0.049,53.157,6.845,-3.827,1.0
2015/10/23,3995109118.0,0.0277,60883825480.0,60856119579.0,60461294104.0,60883619197.0,60787311740.0,60170198057.0,57075881193.0,60883825480.0,60871746679.0,58427662064.0,1279362749.0,6784067801.0,4.091922607416279e+17,0.219,0.142,4.452021970950332e+17,4.43819876163469e+17,4.1901966566427936e+17,4.447905064122686e+17,4.4613711444082246e+17,4.296021345555632e+17,0.109,0.187,0.15,2.277,2.165,2.069,2.231,2.266,2.167,2.118,2.212,2.275,2.236,2.193,2.117,2.114,0.091,0.308,-0.205,-0.247,-13.128,139383425.0,0.051,0.021,-0.003,-0.171,0.072,50.604,-4.692,0.027,0.026,0.026,0.027,0.027,0.025,0.005,-0.001,-0.055,-4.143,9.856,9.914,3943613655.0,3609541571.0,3576642836.0,3892371669.0,3799273851.0,3669313619.0,3960575766.0,3921652842.0,3850106061.0,3709025837.0,3534257005.0,560657743.0,658653368.0,-102840851.0,7.858427625011814e+16,0.061,68.016,-2.51,1136.0,180555.0,322816.0,0.196,-0.042,86.72,105.979,104.262,56.107,313.882,787.005,0.524,0.061,0.78,0.727,0.701,0.719,0.774,0.725,0.704,0.787,0.76,0.711,0.008,-0.028,529350.0,530068.0,553943.0,532852.0,90640.0,252639.0,0.113,0.151,132506.0,26677.0,177919826.0,518660272.0,0.138,40020.0,0.187,0.096,20.613,20.264,20.214,20.454,0.19,0.009,257733.0,290642.0,57256.0,0.097,272.21,259.539,248.224,248.551,273.008,268.24,261.525,248.273,273.626,264.986,255.115,244.256,26.185,40.955,46.206,-11.954,171.419,419.335,0.028,-0.048,53.93,6.442,-4.143,1.0
