Date,bitcoin-marketcap_raw,bitcoin-price_raw,bitcoin-median_transaction_fee_raw,bitcoin-hashrate_raw,bitcoin-mining_profitability_raw,difficulty-btc--sma30,difficulty-btc--ema3,difficulty-btc--std90,difficulty-btc--mom30,difficulty-btc--mom90,difficulty-btc--var90,difficulty-btc--trx7,difficulty-btc--trx30,difficulty-btc--rsi30,difficulty-btc--roc30,difficulty-btc--roc90,hashrate-btc--sma3,hashrate-btc--sma90,hashrate-btc--ema3,hashrate-btc--ema14,hashrate-btc--ema90,hashrate-btc--wma3,hashrate-btc--wma7,hashrate-btc--wma14,hashrate-btc--std7,hashrate-btc--std14,hashrate-btc--std90,hashrate-btc--var7,hashrate-btc--var90,hashrate-btc--trx14,mining_profitability-btc--sma14,mining_profitability-btc--sma30,mining_profitability-btc--sma90,mining_profitability-btc--ema7,mining_profitability-btc--ema14,mining_profitability-btc--ema30,mining_profitability-btc--ema90,mining_profitability-btc--wma7,mining_profitability-btc--wma14,mining_profitability-btc--wma90,mining_profitability-btc--std30,mining_profitability-btc--std90,mining_profitability-btc--var14,mining_profitability-btc--var30,mining_profitability-btc--var90,mining_profitability-btc--trx14,mining_profitability-btc--trx30,mining_profitability-btc--trx90,sentinusd-btc--sma7,sentinusd-btc--sma30,sentinusd-btc--ema30,sentinusd-btc--wma7,sentinusd-btc--wma30,sentinusd-btc--std30,sentinusd-btc--std90,sentinusd-btc--var7,sentinusd-btc--var30,sentinusd-btc--var90,sentinusd-btc--trx30,sentinusd-btc--trx90,sentinusd-btc--rsi14,transactionfees-btc--sma3,transactionfees-btc--sma7,transactionfees-btc--sma30,transactionfees-btc--ema7,transactionfees-btc--ema30,transactionfees-btc--ema90,transactionfees-btc--wma3,transactionfees-btc--wma30,transactionfees-btc--wma90,transactionfees-btc--std90,transactionfees-btc--var3,transactionfees-btc--var30,transactionfees-btc--trx3,transactionfees-btc--trx7,transactionfees-btc--trx14,median_transaction_fee-btc--sma3,median_transaction_fee-btc--sma14,median_transaction_fee-btc--wma3,median_transaction_fee-btc--std90,median_transaction_fee-btc--trx7,median_transaction_fee-btc--trx30,median_transaction_fee-btc--rsi90,confirmationtime-btc--ema90,confirmationtime-btc--wma14,confirmationtime-btc--std90,confirmationtime-btc--var30,confirmationtime-btc--var90,confirmationtime-btc--trx14,confirmationtime-btc--trx30,confirmationtime-btc--trx90,marketcap-btc--sma3,marketcap-btc--sma7,marketcap-btc--sma14,marketcap-btc--sma90,marketcap-btc--ema3,marketcap-btc--ema7,marketcap-btc--ema14,marketcap-btc--ema30,marketcap-btc--ema90,marketcap-btc--wma3,marketcap-btc--wma7,marketcap-btc--wma30,marketcap-btc--trx14,marketcap-btc--trx90,marketcap-btc--rsi14,marketcap-btc--rsi90,transactionvalue-btc--sma30,transactionvalue-btc--ema30,transactionvalue-btc--wma30,transactionvalue-btc--wma90,transactionvalue-btc--std90,transactionvalue-btc--var90,transactionvalue-btc--trx3,mediantransactionvalue-btc--sma7,mediantransactionvalue-btc--sma14,mediantransactionvalue-btc--sma30,mediantransactionvalue-btc--sma90,mediantransactionvalue-btc--ema30,mediantransactionvalue-btc--ema90,mediantransactionvalue-btc--wma30,mediantransactionvalue-btc--std30,mediantransactionvalue-btc--std90,mediantransactionvalue-btc--var30,mediantransactionvalue-btc--var90,mediantransactionvalue-btc--trx14,mediantransactionvalue-btc--trx30,mediantransactionvalue-btc--trx90,size-btc--std14,size-btc--std30,size-btc--trx14,size-btc--trx30,size-btc--trx90,transactions-btc--trx14,sentbyaddress-btc--ema30,sentbyaddress-btc--wma90,sentbyaddress-btc--trx30,sentbyaddress-btc--trx90,top100cap-btc--ema90,top100cap-btc--wma7,top100cap-btc--wma90,top100cap-btc--std14,top100cap-btc--std90,top100cap-btc--mom7,top100cap-btc--mom90,top100cap-btc--var90,top100cap-btc--trx7,top100cap-btc--trx14,top100cap-btc--trx30,top100cap-btc--rsi3,top100cap-btc--rsi30,top100cap-btc--roc14,activeaddresses-btc--sma30,activeaddresses-btc--ema30,activeaddresses-btc--trx14,activeaddresses-btc--trx30,price-btc--sma3,price-btc--sma14,price-btc--ema3,price-btc--ema7,price-btc--ema90,price-btc--wma3,price-btc--wma30,price-btc--std90,price-btc--trx14,price-btc--trx90,price-btc--rsi14,price-btc--rsi30,price-btc--rsi90,bitcoin-price_raw_7d
2015/08/27,3240906595.0,225.623,0.0226,4.068423780190798e+17,1.913,52862936050.0,54231535167.0,3877912329.0,1978325482.0,5449143083.0,3.7595510082502656e+18,0.242,0.127,95.111,3.784,11.165,4.007713292022618e+17,3.716546004179104e+17,4.022855204208049e+17,3.961583796726948e+17,3.7436859115872154e+17,4.014389854026887e+17,4.021579989711183e+17,3.9861166794629056e+17,2.7840684578871056e+16,4.030659873689525e+16,5.2299776725525064e+16,1.9377592945505e+32,6.8381666138494e+32,0.194,2.258,2.483,2.564,2.099,2.221,2.391,2.551,2.053,2.156,2.56,0.625,0.567,0.06,0.098,0.08,-0.846,-0.141,-0.311,320964368.0,296718655.0,308173592.0,331588813.0,314681075.0,117129411.0,132648941.0,4197462001767600.0,3429824719678256.0,4398935419874592.0,0.252,0.15,50.067,0.045,0.047,0.059,0.047,0.055,0.053,0.045,0.053,0.057,0.03,0.001,0.001,-1.535,-1.783,-1.084,0.022,0.024,0.022,0.013,-1.574,-0.08,48.12,9.879,9.793,1.561,0.539,0.609,-0.047,-0.014,-0.001,3186798115.0,3218509119.0,3409112280.0,3663108236.0,3215914642.0,3251594550.0,3379410313.0,3570218016.0,3651600272.0,3214377110.0,3200585980.0,3519233842.0,-0.695,-0.006,31.47,45.382,2854.0,2936.0,3045.0,2716.0,1051.0,276395.0,-1.03,80.293,86.293,88.28,87.608,86.483,84.503,87.218,40.095,60.137,401.897,904.123,0.008,0.045,0.09,73935.0,314576.0,-1.199,-0.212,0.247,-0.339,189768.0,191431.0,-0.035,0.123,20.182,20.802,20.036,0.223,7.479,-0.105,0.205,13.985,-0.039,0.292,0.079,47.894,52.139,-1.597,253574.0,242698.0,0.707,0.088,221.515,238.702,224.02,227.193,257.19,223.506,246.653,46.582,-0.713,-0.035,29.579,35.99,44.568,227.614
2015/08/28,3271428787.0,227.685,0.0228,3.9134478204264474e+17,2.269,52928880233.0,54244082748.0,3928747622.0,1978325482.0,5449143083.0,3.858764470219178e+18,0.239,0.128,95.111,3.784,11.165,3.9694077627771104e+17,3.724820177986966e+17,3.968151512317248e+17,3.9551656665535475e+17,3.747416942550715e+17,3.9672571182287994e+17,3.9921905621122266e+17,3.9856992984105856e+17,2.8100620241078124e+16,3.9732524165367576e+16,5.1150768592261064e+16,1.9741121448332e+32,6.5410028189476e+32,0.197,2.242,2.456,2.561,2.142,2.227,2.383,2.545,2.094,2.157,2.554,0.592,0.57,0.056,0.088,0.081,-0.872,-0.166,-0.308,325801570.0,298660639.0,310180137.0,336166481.0,317426648.0,117952567.0,131672887.0,4187418679253584.0,3478201993573840.0,4334437259824496.0,0.268,0.152,52.211,0.046,0.047,0.058,0.047,0.054,0.053,0.046,0.053,0.057,0.029,0.001,0.001,-0.904,-1.69,-1.127,0.023,0.024,0.023,0.013,-1.416,-0.112,48.201,9.866,9.718,1.558,0.545,0.607,-0.052,-0.015,-0.001,3252130170.0,3209943755.0,3371476060.0,3662309155.0,3243671714.0,3256553109.0,3365012776.0,3550941292.0,3643244855.0,3256692446.0,3213815896.0,3492112857.0,-0.719,-0.005,33.917,45.705,2884.0,2951.0,3066.0,2728.0,1037.0,268945.0,-0.575,81.861,87.194,87.71,88.325,86.908,84.691,87.527,39.312,58.827,386.367,865.143,0.011,0.045,0.091,73497.0,291000.0,-1.159,-0.24,0.243,-0.272,190196.0,191517.0,-0.032,0.122,20.195,20.785,20.049,0.211,7.48,-0.115,0.139,13.987,-0.048,0.266,0.085,19.961,51.866,-1.723,253447.0,244245.0,0.678,0.108,226.185,236.048,225.852,227.316,256.542,226.591,244.632,46.747,-0.739,-0.034,32.054,37.151,44.882,229.058
2015/08/29,3289780954.0,230.117,0.023,4.42105859448096e+17,2.093,52994824416.0,54250356538.0,3968764189.0,1978325482.0,5720700995.0,3.937772296363573e+18,0.229,0.13,95.111,3.784,11.787,4.134310065032735e+17,3.734979205682556e+17,4.194605053399104e+17,4.017284723610536e+17,3.762222253582149e+17,4.193082534080722e+17,4.090113177001256e+17,4.051824042175283e+17,3.3390608047235116e+16,4.250975988355776e+16,5.2977167581053496e+16,2.7873317644102e+32,7.0164507122776e+32,0.224,2.209,2.439,2.557,2.13,2.209,2.365,2.535,2.099,2.138,2.543,0.603,0.578,0.05,0.091,0.084,-0.891,-0.189,-0.305,315391899.0,296448221.0,302947917.0,304236268.0,310937621.0,122825292.0,131082328.0,5979592783729024.0,3771513086190400.0,4295644171844640.0,0.27,0.154,42.363,0.046,0.046,0.056,0.047,0.053,0.053,0.046,0.052,0.056,0.028,0.001,0.001,-0.548,-1.572,-1.159,0.023,0.023,0.023,0.013,-1.225,-0.143,48.297,9.847,9.612,1.568,0.533,0.615,-0.073,-0.018,-0.001,3267372112.0,3212371542.0,3336393351.0,3662098538.0,3266726334.0,3264860071.0,3354981867.0,3534092238.0,3635476417.0,3275517838.0,3233775196.0,3467993110.0,-0.731,-0.005,35.41,45.9,2874.0,2897.0,3016.0,2716.0,1040.0,270338.0,-4.239,81.988,86.991,86.077,88.107,85.14,84.138,85.707,39.79,59.106,395.807,873.384,-0.063,0.037,0.091,80144.0,275559.0,-1.149,-0.269,0.239,-0.234,189366.0,191184.0,-0.031,0.121,20.206,20.768,20.062,0.197,7.48,-0.087,0.101,13.988,-0.056,0.24,0.09,16.611,51.802,-1.644,251844.0,241291.0,0.588,0.119,227.808,233.577,227.985,228.017,255.961,228.557,242.905,46.801,-0.753,-0.034,34.957,38.512,45.252,231.934
2015/08/30,3289829922.0,229.659,0.023,4.144318399509015e+17,2.089,53060768599.0,54253493433.0,3974695253.0,1978325482.0,6667039174.0,3.949550588998451e+18,0.213,0.131,95.111,3.784,14.009,4.15960827147214e+17,3.7427697682708224e+17,4.1694617264540595e+17,4.0342225470636666e+17,3.770619971075047e+17,4.198086701318859e+17,4.115899809102055e+17,4.073082892257412e+17,3.178695742882138e+16,4.0057085694977944e+16,5.3298938670952856e+16,2.5260266564543e+32,7.101942158625e+32,0.249,2.185,2.409,2.556,2.119,2.193,2.347,2.525,2.103,2.122,2.533,0.581,0.582,0.047,0.084,0.085,-0.903,-0.212,-0.302,306720311.0,293341382.0,293673205.0,265185764.0,302082244.0,131531993.0,133519472.0,8087060328798272.0,4325166314917264.0,4456862358622512.0,0.257,0.155,40.118,0.046,0.046,0.055,0.046,0.053,0.053,0.046,0.051,0.056,0.028,0.001,0.001,-0.377,-1.443,-1.18,0.023,0.023,0.023,0.013,-1.032,-0.172,48.28,9.842,9.601,1.552,0.532,0.603,-0.089,-0.021,-0.002,3283679887.0,3218293149.0,3306749569.0,3662561090.0,3278278128.0,3271102533.0,3346294941.0,3518333379.0,3627879791.0,3286746743.0,3253139791.0,3445592467.0,-0.732,-0.005,35.414,45.9,2869.0,2828.0,2948.0,2698.0,1054.0,277689.0,-7.504,83.433,86.332,85.242,87.665,84.215,83.844,84.721,39.985,59.022,399.699,870.889,-0.152,0.025,0.091,81026.0,258192.0,-1.148,-0.299,0.235,-0.236,188228.0,190727.0,-0.032,0.12,20.217,20.752,20.075,0.182,7.48,-0.074,0.064,13.989,-0.062,0.216,0.095,14.72,51.768,-1.547,251367.0,242283.0,0.521,0.13,229.154,231.483,228.822,228.427,255.383,229.483,241.272,46.737,-0.756,-0.033,34.657,38.35,45.195,239.717
2015/08/31,3287727721.0,228.792,0.0229,4.303101350143879e+17,2.102,53126712781.0,54255061880.0,3975099354.0,1978325482.0,6667039174.0,3.950353718337077e+18,0.194,0.132,95.111,3.784,14.009,4.289492781377951e+17,3.754009296066259e+17,4.2362815382989696e+17,4.0700730541410285e+17,3.782322858527109e+17,4.269833240654726e+17,4.1726086866547456e+17,4.1112655457415514e+17,3.511614085146458e+16,3.484325364823926e+16,5.3710107325766216e+16,3.0828583707497e+32,7.2119390723633e+32,0.279,2.145,2.392,2.551,2.115,2.181,2.331,2.516,2.106,2.11,2.523,0.585,0.589,0.03,0.086,0.087,-0.907,-0.234,-0.299,284267799.0,295386430.0,291310547.0,252768690.0,299740995.0,127233493.0,133235766.0,6284494101195744.0,4047090411852160.0,4437942352603952.0,0.24,0.156,47.637,0.047,0.046,0.055,0.047,0.053,0.053,0.048,0.051,0.056,0.028,0.001,0.001,0.814,-1.182,-1.174,0.023,0.023,0.023,0.013,-0.858,-0.199,48.248,9.827,9.541,1.558,0.536,0.607,-0.111,-0.026,-0.002,3289112866.0,3242737390.0,3276849229.0,3663310318.0,3283002924.0,3275258830.0,3338485978.0,3503455594.0,3620403921.0,3288770660.0,3270498434.0,3424662865.0,-0.725,-0.005,35.308,45.881,2897.0,2796.0,2913.0,2691.0,1056.0,278569.0,-6.349,81.189,84.076,86.018,87.338,83.74,83.691,84.18,38.365,58.932,367.961,868.246,-0.23,0.012,0.091,83560.0,239057.0,-1.11,-0.323,0.23,-0.204,188568.0,190759.0,-0.033,0.119,20.23,20.755,20.09,0.145,7.481,0.003,0.155,13.991,-0.061,0.194,0.099,63.661,52.025,-1.199,251325.0,243801.0,0.479,0.142,229.523,229.407,228.807,228.518,254.798,229.302,239.701,46.603,-0.751,-0.033,34.061,38.038,45.084,240.53
2015/09/01,3272849765.0,228.197,0.0228,3.9628845663843546e+17,2.232,53192656964.0,54255846104.0,3969978178.0,1978325482.0,6667039174.0,3.940181684378927e+18,0.174,0.133,95.111,3.784,14.009,4.136768105345749e+17,3.7586387528734035e+17,4.099583052341662e+17,4.055781255773472e+17,3.7862912477107846e+17,4.106529133157926e+17,4.134577469656971e+17,4.097291860826519e+17,3.6317818151734e+16,3.2675458056103868e+16,5.370402167723178e+16,3.297459788256e+32,7.2103048607715e+32,0.289,2.136,2.379,2.55,2.144,2.188,2.325,2.51,2.143,2.122,2.516,0.582,0.59,0.027,0.085,0.087,-0.891,-0.253,-0.297,266991793.0,299729379.0,291051221.0,253524489.0,299218709.0,116483078.0,133021107.0,3792353442029800.0,3392076865934224.0,4423653742475920.0,0.225,0.157,49.737,0.047,0.046,0.055,0.046,0.052,0.052,0.046,0.05,0.056,0.028,0.001,0.001,-0.021,-1.052,-1.171,0.023,0.023,0.023,0.013,-0.709,-0.224,48.225,9.816,9.511,1.559,0.54,0.608,-0.132,-0.03,-0.002,3283469136.0,3270939839.0,3253126405.0,3663692583.0,3277926345.0,3274656564.0,3329734483.0,3488577799.0,3612765368.0,3280639110.0,3278026528.0,3404318839.0,-0.712,-0.005,34.521,45.744,2920.0,2777.0,2888.0,2688.0,1056.0,278585.0,-3.517,79.144,81.91,87.113,87.284,83.561,83.631,83.854,35.762,58.946,319.722,868.669,-0.286,-0.001,0.09,78618.0,238814.0,-1.049,-0.344,0.226,-0.144,189488.0,191000.0,-0.031,0.118,20.242,20.755,20.104,0.124,7.482,-0.047,0.188,13.993,-0.057,0.173,0.102,55.71,51.977,-0.881,251860.0,245900.0,0.465,0.156,228.883,227.579,228.502,228.438,254.214,228.639,238.205,46.543,-0.739,-0.033,33.633,37.818,45.008,243.394
2015/09/02,3254943339.0,228.016,0.0456,4.272481306395324e+17,2.164,53258601147.0,54256238216.0,3959310287.0,1978325482.0,6667039174.0,3.919034487124001e+18,0.154,0.133,95.111,3.784,14.009,4.179489074307852e+17,3.769285305177993e+17,4.186032179368493e+17,4.084674595856386e+17,3.796976743506049e+17,4.1743857336827104e+17,4.176284003439746e+17,4.123247953878529e+17,3.459052747961051e+16,3.378492368479106e+16,5.393684675204528e+16,2.9912614782942e+32,7.272958593884e+32,0.305,2.128,2.353,2.547,2.149,2.184,2.314,2.502,2.147,2.125,2.508,0.548,0.595,0.026,0.075,0.089,-0.866,-0.271,-0.294,262292325.0,301305389.0,290594517.0,257769615.0,298202123.0,114287571.0,132510035.0,3456074845722768.0,3265412211603488.0,4389727358438080.0,0.21,0.158,49.502,0.059,0.051,0.055,0.055,0.054,0.053,0.064,0.052,0.057,0.028,0.001,0.001,9.478,0.219,-1.009,0.03,0.024,0.034,0.014,0.931,-0.226,56.18,9.798,9.442,1.566,0.548,0.613,-0.158,-0.036,-0.003,3271840275.0,3272495298.0,3251713169.0,3663988698.0,3266434842.0,3269728258.0,3319762330.0,3473504608.0,3604901148.0,3266376212.0,3274027403.0,3384403300.0,-0.696,-0.005,33.551,45.578,2910.0,2736.0,2838.0,2677.0,1059.0,280577.0,-3.115,89.383,85.843,89.942,88.171,88.339,85.257,88.403,43.387,60.725,470.612,921.869,-0.113,0.012,0.091,192949.0,261501.0,-0.819,-0.346,0.223,-0.028,190748.0,191377.0,-0.026,0.117,20.253,20.757,20.118,0.101,7.482,-0.022,0.204,13.996,-0.05,0.155,0.104,55.982,51.979,-0.784,252219.0,246716.0,0.451,0.168,228.335,227.313,228.259,228.333,253.638,228.206,236.808,46.468,-0.723,-0.033,33.495,37.75,44.985,240.462
2015/09/03,3259698973.0,227.614,0.0228,4.088048787999141e+17,2.048,53324545330.0,54256434272.0,3943050660.0,1978325482.0,6667039174.0,3.886912126572298e+18,0.134,0.134,95.111,3.784,14.009,4.1078048869262726e+17,3.776545118105145e+17,4.137040483683817e+17,4.0851244881420864e+17,3.8033739312971066e+17,4.128665590528353e+17,4.159520635527717e+17,4.121982888419831e+17,3.4335844877719544e+16,3.373520187454083e+16,5.387458325604922e+16,2.947375608667e+32,7.2561768025324e+32,0.311,2.123,2.341,2.545,2.124,2.166,2.297,2.492,2.129,2.115,2.497,0.558,0.602,0.026,0.078,0.09,-0.847,-0.288,-0.292,253075701.0,300207401.0,287760610.0,253863773.0,294677192.0,115724147.0,132500293.0,3064494905489688.0,3348019573383424.0,4389081941539968.0,0.191,0.158,46.828,0.059,0.052,0.054,0.054,0.054,0.053,0.059,0.052,0.057,0.028,0.001,0.001,5.109,0.74,-0.88,0.03,0.024,0.03,0.014,1.401,-0.231,48.608,9.8,9.49,1.561,0.526,0.609,-0.166,-0.04,-0.003,3262497359.0,3275179923.0,3246844521.0,3664486237.0,3263066907.0,3267220937.0,3311753883.0,3459710696.0,3597314287.0,3260305560.0,3270828322.0,3366484339.0,-0.676,-0.005,34.081,45.631,2898.0,2699.0,2789.0,2667.0,1061.0,281460.0,-2.802,89.519,84.906,88.562,87.992,88.305,85.313,88.266,40.866,60.632,417.499,919.066,0.01,0.023,0.092,194226.0,231629.0,-0.616,-0.345,0.219,0.074,191486.0,191601.0,-0.021,0.116,20.265,20.763,20.132,0.073,7.483,-0.029,0.225,13.998,-0.043,0.138,0.107,66.434,52.031,-0.637,252458.0,248045.0,0.445,0.181,227.942,226.936,227.937,228.153,253.066,227.845,235.503,46.38,-0.703,-0.033,33.17,37.594,44.933,238.539
2015/09/04,3281548900.0,229.058,0.0229,4.3018649292041325e+17,2.09,53446472153.0,55096271910.0,3993485088.0,3657804702.0,8346518394.0,3.986980786911838e+18,0.164,0.135,97.324,6.997,17.539,4.220798341199532e+17,3.783482158069032e+17,4.2194527064439744e+17,4.114023213617026e+17,3.8143297774049536e+17,4.225695611667281e+17,4.195510409780924e+17,4.1496374547794784e+17,2.88571105025688e+16,3.3909349710193228e+16,5.4943952328621096e+16,2.0818320663937e+32,7.5470947437245e+32,0.323,2.096,2.311,2.538,2.115,2.156,2.284,2.483,2.116,2.11,2.487,0.511,0.608,0.017,0.065,0.092,-0.827,-0.304,-0.29,237296043.0,297460894.0,283957824.0,247799207.0,290071387.0,118428431.0,131103410.0,1838088303250104.0,3506323327981088.0,4297026032944688.0,0.169,0.158,45.559,0.062,0.053,0.054,0.054,0.054,0.053,0.058,0.052,0.057,0.027,0.001,0.001,2.471,1.027,-0.754,0.03,0.024,0.027,0.014,1.289,-0.237,48.653,9.787,9.451,1.523,0.493,0.58,-0.177,-0.045,-0.004,3265397071.0,3276625653.0,3243284704.0,3665045776.0,3272307904.0,3270802927.0,3307726552.0,3448216387.0,3590374388.0,3269831331.0,3272420566.0,3351662845.0,-0.651,-0.006,36.582,45.876,2892.0,2682.0,2759.0,2662.0,1062.0,281859.0,-0.858,88.223,85.042,87.255,87.803,88.028,85.284,87.972,38.805,60.575,376.454,917.33,0.083,0.031,0.092,195515.0,196397.0,-0.509,-0.349,0.215,0.112,190259.0,191166.0,-0.018,0.115,20.276,20.765,20.146,0.06,7.484,0.02,0.214,14.001,-0.037,0.123,0.108,39.986,51.922,-0.455,250532.0,246418.0,0.399,0.188,228.229,226.622,228.497,228.379,252.538,228.403,234.412,46.266,-0.678,-0.033,35.587,38.539,45.164,239.916
2015/09/05,3322516844.0,231.934,0.0232,4.3426891973516474e+17,1.978,53602450273.0,56026960182.0,4091523264.0,4679343609.0,9368057301.0,4.185140655382069e+18,0.238,0.137,97.917,8.951,19.685,4.244200971518307e+17,3.7880753811166374e+17,4.281070951897811e+17,4.1445120114483085e+17,3.825942072348837e+17,4.286641039743337e+17,4.227834211471806e+17,4.179145206058836e+17,2.6015765857331932e+16,3.398781691314903e+16,5.61028278235091e+16,1.6920501828588e+32,7.8688182244858e+32,0.34,2.087,2.287,2.536,2.081,2.132,2.264,2.472,2.081,2.095,2.474,0.502,0.613,0.018,0.063,0.094,-0.815,-0.321,-0.287,235679634.0,294158116.0,277687375.0,235166660.0,282929772.0,124889824.0,130064265.0,1980540963719480.0,3899367003863424.0,4229178238715376.0,0.139,0.158,42.63,0.052,0.054,0.053,0.054,0.054,0.053,0.053,0.051,0.057,0.027,0.001,0.001,0.313,1.047,-0.648,0.023,0.024,0.023,0.014,0.959,-0.244,48.741,9.788,9.483,1.523,0.489,0.58,-0.175,-0.048,-0.004,3287921572.0,3281302209.0,3246836876.0,3666136918.0,3297412374.0,3283731407.0,3309698591.0,3440106739.0,3584487409.0,3298391218.0,3283893364.0,3341077341.0,-0.621,-0.006,41.095,46.334,2869.0,2618.0,2683.0,2642.0,1079.0,291268.0,-3.513,85.485,83.736,85.88,87.535,84.951,84.297,84.945,42.279,61.195,446.87,936.204,-0.021500000000000005,0.022,0.092,192134.0,150127.0,-0.423,-0.352,0.211,0.148,190766.0,191295.0,-0.015,0.114,20.286,20.765,20.159,0.058,7.484,0.036,0.206,14.003,-0.032,0.11,0.109,38.663,51.916,-0.245,251552.0,249138.0,0.394,0.199,229.535,226.771,230.216,229.268,252.086,230.255,233.621,46.069,-0.648,-0.033,40.228,40.399,45.626,238.114
2015/09/06,3419119314.0,239.717,0.024,4.2833782851948166e+17,2.027,53758428394.0,56492304319.0,4176903765.0,4679343609.0,9368057301.0,4.3616312651855954e+18,0.314,0.14,97.917,8.951,19.685,4.309310803916866e+17,3.797005054215149e+17,4.282224618546314e+17,4.1630275146145094e+17,3.835995615488309e+17,4.3062296965815904e+17,4.248129192163814e+17,4.200704295182639e+17,2.606816129924368e+16,3.25200101308352e+16,5.666664404087031e+16,1.6988725838085e+32,8.0277713671368e+32,0.355,2.09,2.27,2.53,2.067,2.118,2.249,2.463,2.063,2.087,2.463,0.503,0.623,0.018,0.063,0.097,-0.804,-0.336,-0.285,242596415.0,291972339.0,273166083.0,228148590.0,277345852.0,128524271.0,129716603.0,1209466430405264.0,4129622075005392.0,4206599262544272.0,0.107,0.157,44.534,0.052,0.055,0.053,0.053,0.054,0.053,0.051,0.051,0.056,0.027,0.001,0.001,-1.351,0.855,-0.57,0.023,0.024,0.024,0.014,0.629,-0.251,48.983,9.792,9.536,1.517,0.469,0.576,-0.158,-0.05,-0.005,3341061686.0,3299772122.0,3259032636.0,3668141458.0,3358265844.0,3317578383.0,3324288021.0,3438752711.0,3580852946.0,3363990088.0,3318347640.0,3338161506.0,-0.58,-0.007,50.111,47.395,2848.0,2589.0,2637.0,2632.0,1082.0,292907.0,-2.59,83.915,83.674,84.6,87.338,83.329,83.758,83.263,43.028,61.436,462.85,943.603,-0.126,0.007,0.092,191988.0,148296.0,-0.373,-0.356,0.208,0.143,189669.0,190877.0,-0.015,0.113,20.296,20.757,20.172,0.06,7.485,0.016,0.14,14.005,-0.03,0.097,0.11,18.659,51.773,-0.281,252071.0,250127.0,0.39,0.209,233.57,227.516,234.966,231.88,251.814,235.346,233.434,45.741,-0.606,-0.033,50.598,45.054,46.849,232.617
2015/09/07,3455213326.0,240.53,0.0241,3.9771249552829446e+17,2.316,53906464502.0,56724976387.0,4250389449.0,4441083247.0,9368057301.0,4.516452616321368e+18,0.374,0.144,97.917,8.457,19.685,4.2010641459431366e+17,3.7999341390845504e+17,4.129674786914629e+17,4.138240506703634e+17,3.8390973592200595e+17,4.140136772264629e+17,4.1868944158890746e+17,4.177765629199365e+17,2.9968470726749416e+16,3.3199586503658376e+16,5.676342084529256e+16,2.2452730942501e+32,8.0552148651495e+32,0.348,2.103,2.252,2.53,2.13,2.145,2.253,2.459,2.119,2.117,2.458,0.453,0.623,0.021,0.051,0.097,-0.763,-0.348,-0.284,237124816.0,289796094.0,269655421.0,222187190.0,272621883.0,131171654.0,130158081.0,1230906360184864.0,4301500716174112.0,4235281536132368.0,0.072,0.156,45.573,0.053,0.056,0.052,0.054,0.054,0.053,0.054,0.052,0.057,0.026,0.001,0.001,-0.226,0.828,-0.479,0.024,0.025,0.024,0.013,0.348,-0.258,49.008,9.785,9.526,1.518,0.452,0.576,-0.146,-0.052,-0.005,3398949828.0,3323698637.0,3283218014.0,3670092891.0,3406739585.0,3351987119.0,3341744728.0,3439814686.0,3578091635.0,3421065908.0,3357207941.0,3338728089.0,-0.531,-0.007,53.005,47.786,2803.0,2549.0,2580.0,2618.0,1090.0,297097.0,-2.404,83.872,82.531,84.796,86.91,82.892,83.6,82.744,42.827,61.192,458.528,936.122,-0.23,-0.008,0.091,192411.0,146240.0,-0.314,-0.358,0.204,0.151,190149.0,190969.0,-0.013,0.112,20.305,20.739,20.184,0.07,7.485,-0.087,0.084,14.006,-0.032,0.085,0.11,9.374,51.585,-0.405,248391.0,243083.0,0.268,0.204,237.394,228.99,237.748,234.043,251.566,238.827,233.382,45.497,-0.556,-0.034,51.543,45.514,46.976,230.218
