difficulty-btc-sma-30,difficulty-btc-trx-14,difficulty-btc-trx-90,hashrate-btc-sma-30,hashrate-btc-sma-90,hashrate-btc-ema-90,hashrate-btc-wma-30,hashrate-btc-trx-90,mining_profitability-btc-sma-30,mining_profitability-btc-sma-90,mining_profitability-btc-ema-14,mining_profitability-btc-ema-30,mining_profitability-btc-ema-90,mining_profitability-btc-wma-14,mining_profitability-btc-wma-30,mining_profitability-btc-wma-90,mining_profitability-btc-trx-90,sentinusd-btc-sma-90,transactionfees-btc-var-90,median_transaction_fee-btc-std-90,median_transaction_fee-btc-trx-90,confirmationtime-btc-sma-30,confirmationtime-btc-trx-90,marketcap-btc-ema-90,marketcap-btc-trx-90,transactionvalue-btc-sma-14,transactionvalue-btc-sma-90,transactionvalue-btc-std-90,transactionvalue-btc-var-90,mediantransactionvalue-btc-sma-14,mediantransactionvalue-btc-sma-30,mediantransactionvalue-btc-sma-90,mediantransactionvalue-btc-ema-14,mediantransactionvalue-btc-ema-30,mediantransactionvalue-btc-ema-90,mediantransactionvalue-btc-wma-30,mediantransactionvalue-btc-wma-90,fee_to_reward-btc-sma-30,fee_to_reward-btc-sma-90,fee_to_reward-btc-ema-90,fee_to_reward-btc-wma-30,fee_to_reward-btc-wma-90,fee_to_reward-btc-std-90,fee_to_reward-btc-var-90,size-btc-sma-90,size-btc-std-30,size-btc-std-90,size-btc-var-30,size-btc-var-90,transactions-btc-trx-30,sentbyaddress-btc-trx-30,sentbyaddress-btc-trx-90,top100cap-btc-sma-90,top100cap-btc-trx-90,top100cap-btc-rsi-90
221935390895,0.175,0.221,1.6530893200194524e+18,1.5733221151768622e+18,1.578129212160881e+18,1.6878109550743373e+18,0.21,0.695,0.875,0.691,0.705,0.863,0.689,0.696,0.743,-0.369,865660462,0.001,0.021,0.506,9.746,0.015,9398942790,0.227,5057,5776,2397.0,1436884,167.332,164.959,184.674,170.48,170.443,174.755,166.214,180.087,3.155,3.073,2.979,3.135,3.293,1.753,0.768,778184,160580,161728,6446448673,6538956116,-0.008,0.079,0.008,18.914,-0.018,45.991
222217303876,0.17,0.22,1.6515125498378028e+18,1.573084026133902e+18,1.5771157097044767e+18,1.6799996989695012e+18,0.209,0.694,0.863,0.691,0.704,0.859,0.688,0.696,0.739,-0.372,863213292,0.001,0.021,0.502,9.783,0.015,9401525494,0.224,5134,5765,2384.0,1420316,168.149,166.166,184.97,173.425,171.87,175.146,167.995,180.26,3.159,3.094,2.989,3.152,3.3,1.721,0.741,778325,161354,161799,6508763894,6544750828,-0.004,0.081,0.009,18.907,-0.019,45.98
222499216857,0.165,0.218,1.6514421290151552e+18,1.5731399039071657e+18,1.5772517513016568e+18,1.67559925074617e+18,0.208,0.701,0.856,0.707,0.711,0.858,0.703,0.704,0.738,-0.374,860489158,0.001,0.021,0.497,9.703,0.014,9405437753,0.222,5213,5759,2380.0,1415565,170.914,166.006,185.427,174.59,172.534,175.3,169.027,180.198,3.123,3.108,2.984,3.127,3.293,1.688,0.712,776921,162627,164506,6611899397,6765562784,-0.003,0.081,0.009,18.9,-0.019,45.971
223077921387,0.169,0.217,1.6805440863826606e+18,1.581259725942438e+18,1.5927895056729267e+18,1.7164236021125752e+18,0.208,0.698,0.845,0.696,0.705,0.853,0.693,0.699,0.733,-0.376,857537914,0.001,0.021,0.493,9.599,0.014,9409025235,0.219,5252,5752,2376.0,1411355,171.221,164.617,185.199,170.263,170.573,174.571,167.487,179.247,3.072,3.113,2.964,3.061,3.271,1.673,0.7,774629,171903,170085,7387701968,7232265776,-0.005,0.08,0.01,18.895,-0.019,45.657
223872978636,0.184,0.216,1.6988606495120225e+18,1.5862296685712384e+18,1.6013708347997212e+18,1.735952369503505e+18,0.208,0.693,0.835,0.683,0.699,0.847,0.681,0.692,0.727,-0.378,859634497,0.001,0.021,0.488,9.579,0.013,9413276450,0.217,5331,5755,2376.0,1411807,170.505,165.308,185.067,167.557,169.244,174.031,166.542,178.473,3.074,3.13,2.967,3.06,3.27,1.64,0.673,774749,170716,170059,7285984129,7230024255,-0.005,0.081,0.01,18.889,-0.019,45.626
224668035885,0.207,0.215,1.7053079699588966e+18,1.5902580774626445e+18,1.6067166338517105e+18,1.7453552109327447e+18,0.208,0.694,0.825,0.686,0.699,0.844,0.683,0.693,0.725,-0.38,857973415,0.001,0.021,0.483,9.551,0.012,9417892720,0.214,5289,5743,2391.0,1429694,167.72,165.865,184.663,164.87,167.835,173.445,165.387,177.645,3.088,3.144,2.966,3.051,3.265,1.611,0.649,774745,162663,170060,6614788181,7230098407,-0.003,0.086,0.011,18.882,-0.019,45.606
225427549510,0.232,0.214,1.710870441932454e+18,1.5940338765045386e+18,1.6137536332165112e+18,1.7596514777063736e+18,0.208,0.693,0.814,0.675,0.693,0.839,0.672,0.687,0.72,-0.383,860772692,0.001,0.021,0.478,9.553,0.011,9422056679,0.212,5400,5750,2397.0,1436779,166.835,165.053,184.255,164.006,167.226,173.115,164.905,177.068,3.09,3.164,2.975,3.07,3.271,1.58,0.624,774576,161735,170000,6539516377,7224974577,0.001,0.093,0.012,18.876,-0.02,45.629
226109925906,0.256,0.213,1.7150700958015578e+18,1.5943093002434988e+18,1.6168599462422664e+18,1.762504408929336e+18,0.208,0.69,0.804,0.67,0.689,0.835,0.667,0.684,0.716,-0.385,858052212,0.001,0.021,0.472,9.596,0.01,9426101124,0.209,5436,5727,2401.0,1441188,165.453,164.199,183.89,162.447,166.263,172.657,164.083,176.366,3.106,3.188,2.991,3.109,3.282,1.542,0.595,775503,163945,170348,6719510742,7254578899,0.006,0.102,0.013,18.872,-0.02,47.193
226792302303,0.279,0.212,1.717212157676791e+18,1.595913453755889e+18,1.6174780046055058e+18,1.757982570604697e+18,0.208,0.691,0.793,0.671,0.689,0.831,0.667,0.683,0.713,-0.387,859990953,0.001,0.021,0.467,9.576,0.009,9430165501,0.207,5469,5711,2375.0,1410667,163.639,163.596,183.537,161.477,165.548,172.273,163.501,175.734,3.11,3.214,3.007,3.149,3.294,1.499,0.562,777154,164536,170064,6768024250,7230402057,0.015,0.115,0.014,18.868,-0.02,47.177
227474678700,0.299,0.211,1.7303868777347535e+18,1.599690645731813e+18,1.6241924657734497e+18,1.771258301576966e+18,0.208,0.69,0.781,0.667,0.686,0.827,0.662,0.68,0.71,-0.389,858285551,0.001,0.021,0.462,9.539,0.009,9436491736,0.204,5485,5686,2384.0,1420772,162.314,160.821,183.109,155.098,162.199,170.984,160.277,174.198,3.09,3.233,3.005,3.135,3.287,1.437,0.516,778228,161390,167139,6511669257,6983870083,0.02,0.125,0.015,18.864,-0.02,47.161
228157055096,0.315,0.21,1.737504318634477e+18,1.602858121871354e+18,1.62976630101807e+18,1.7807689526523802e+18,0.208,0.687,0.77,0.657,0.68,0.822,0.651,0.673,0.706,-0.391,850916316,0.001,0.02,0.457,9.565,0.008,9442425740,0.202,5438,5646,2340.0,1368969,159.839,157.888,182.051,148.446,158.522,169.539,156.689,172.486,3.092,3.25,3.003,3.126,3.281,1.387,0.481,777997,161573,167411,6526479524,7006635483,0.021,0.131,0.016,18.861,-0.02,47.134
228839431493,0.326,0.209,1.7413442574525722e+18,1.6046680664777943e+18,1.6294553383902323e+18,1.7729052870276687e+18,0.208,0.691,0.759,0.668,0.684,0.82,0.662,0.677,0.705,-0.393,850084843,0.001,0.02,0.452,9.502,0.007,9448239847,0.2,5370,5627,2343.0,1372301,155.753,157.565,181.459,145.728,156.557,168.627,154.765,171.299,3.114,3.276,3.022,3.174,3.294,1.343,0.451,778834,166635,168376,6941835092,7087657058,0.027,0.141,0.017,18.857,-0.02,47.476
229521807890,0.334,0.209,1.7488786022789932e+18,1.6082876108289382e+18,1.6354608559321375e+18,1.7833157469692403e+18,0.208,0.685,0.75,0.667,0.682,0.816,0.659,0.675,0.703,-0.394,849208732,0.001,0.02,0.447,9.538,0.007,9453468019,0.197,5273,5605,2352.0,1382817,151.926,157.837,180.992,143.487,154.774,167.754,152.917,170.145,3.161,3.297,3.031,3.197,3.298,1.293,0.418,779127,155415,168597,6038465251,7106236049,0.036,0.155,0.018,18.853,-0.02,47.263
230204184286,0.338,0.208,1.7549481361118628e+18,1.613217589895695e+18,1.6422500011110129e+18,1.795927899181625e+18,0.208,0.687,0.741,0.668,0.682,0.813,0.661,0.674,0.701,-0.396,845114331,0.001,0.02,0.442,9.482,0.006,9459006601,0.195,5316,5570,2273.0,1291928,147.77,156.083,180.355,140.457,152.579,166.722,150.525,168.821,3.158,3.316,3.039,3.211,3.3,1.244,0.387,778765,149419,168372,5581517166,7087279092,0.049,0.172,0.02,18.849,-0.02,47.366
230886560683,0.338,0.207,1.769902779201906e+18,1.6182858246669164e+18,1.6491006753499492e+18,1.8087670954958671e+18,0.209,0.685,0.73,0.666,0.68,0.81,0.66,0.672,0.699,-0.398,845885595,0.001,0.02,0.437,9.428,0.005,9464658891,0.193,5251,5548,2255.0,1271119,141.97,154.683,179.534,136.512,149.889,165.494,147.608,167.294,3.167,3.34,3.054,3.247,3.309,1.189,0.354,779294,146217,168679,5344871721,7113181354,0.065,0.192,0.022,18.842,-0.02,46.92
231568937080,0.336,0.207,1.7766750580836367e+18,1.621288277233857e+18,1.653095426170018e+18,1.812699937977233e+18,0.209,0.682,0.723,0.661,0.676,0.806,0.655,0.668,0.697,-0.399,848444566,0.001,0.019,0.431,9.447,0.004,9471154430,0.191,5210,5536,2243.0,1258245,137.011,153.596,179.347,134.731,148.164,164.564,145.574,166.055,3.188,3.367,3.072,3.293,3.32,1.128,0.318,781621,150436,167696,5657723845,7030494128,0.084,0.213,0.023,18.836,-0.021,46.855
232561746392,0.34,0.206,1.7884992048485038e+18,1.624978214086521e+18,1.6602252917452838e+18,1.825656663897296e+18,0.209,0.68,0.722,0.663,0.676,0.803,0.657,0.668,0.696,-0.401,853778567,0.001,0.019,0.426,9.398,0.003,9478745560,0.188,5208,5534,2242.0,1256499,131.7,152.039,179.115,131.141,145.56,163.316,142.62,164.482,3.184,3.38,3.073,3.287,3.315,1.089,0.296,783570,149030,162542,5552504037,6604981762,0.101,0.232,0.025,18.83,-0.021,46.986
233820641061,0.356,0.206,1.8062020800140813e+18,1.6309188338135068e+18,1.669797270081601e+18,1.8454793155875684e+18,0.21,0.676,0.72,0.656,0.672,0.799,0.651,0.663,0.693,-0.403,859797064,0.001,0.019,0.421,9.36,0.002,9485969331,0.186,5363,5548,2286.0,1306168,129.978,149.936,178.189,129.392,143.784,162.321,140.425,163.14,3.164,3.377,3.067,3.265,3.303,1.093,0.299,782336,149860,163911,5614539443,6716672869,0.113,0.245,0.027,18.824,-0.021,46.961
235079535731,0.377,0.206,1.8139901449833403e+18,1.634586870081514e+18,1.6742095014388024e+18,1.8496310392533868e+18,0.211,0.669,0.717,0.639,0.663,0.793,0.636,0.654,0.689,-0.404,862988360,0.001,0.019,0.417,9.438,0.002,9492961963,0.184,5450,5551,2294.0,1315599,130.451,150.374,178.117,133.019,144.61,162.195,140.855,162.665,3.218,3.392,3.092,3.331,3.32,1.099,0.302,783254,149181,164676,5563749670,6779529490,0.121,0.253,0.029,18.818,-0.021,46.675
236338430400,0.4,0.205,1.8134767604617336e+18,1.6371698906530652e+18,1.675210618068121e+18,1.8435516949365788e+18,0.211,0.666,0.716,0.643,0.663,0.79,0.639,0.654,0.688,-0.406,868546516,0.001,0.019,0.412,9.49,0.001,9505180223,0.182,5621,5551,2294.0,1315550,130.68,150.8,177.611,135.365,144.997,161.94,140.87,162.061,3.29,3.406,3.122,3.41,3.344,1.12,0.314,784399,146865,167096,5392330755,6980269566,0.131,0.261,0.031,18.811,-0.021,47.061
237469622297,0.422,0.205,1.8074504272248663e+18,1.6412192343266342e+18,1.677312304807363e+18,1.840800766177992e+18,0.212,0.667,0.714,0.647,0.664,0.787,0.643,0.654,0.687,-0.407,875263285,0.001,0.019,0.408,9.529,0.001,9519144422,0.18,5685,5564,2323.0,1349059,131.433,151.098,177.389,139.84,146.541,162.094,142.04,161.87,3.323,3.412,3.134,3.434,3.349,1.12,0.314,785134,147511,167914,5439889291,7048790614,0.139,0.268,0.033,18.804,-0.021,46.684
238559284838,0.441,0.205,1.8062051731299177e+18,1.644573801483965e+18,1.6777122343546058e+18,1.8335787450155412e+18,0.212,0.663,0.712,0.644,0.661,0.784,0.64,0.651,0.685,-0.409,867513972,0.001,0.018,0.403,9.613,0.001,9532285483,0.178,5771,5515,2104.0,1106822,131.602,150.04,176.7,141.819,147.066,161.931,142.271,161.371,3.351,3.421,3.153,3.479,3.363,1.127,0.317,786487,155341,170005,6032712716,7225392237,0.145,0.272,0.035,18.796,-0.021,46.592
239648947379,0.456,0.205,1.804677972382368e+18,1.646314183101338e+18,1.6800463559912346e+18,1.8321406544149809e+18,0.212,0.661,0.71,0.642,0.659,0.781,0.638,0.649,0.683,-0.41,870262671,0.001,0.018,0.399,9.658,0.001,9545424696,0.177,5730,5495,2076.0,1077750,130.029,148.786,176.341,140.662,146.168,161.298,141.181,160.413,3.376,3.436,3.169,3.512,3.372,1.114,0.31,788379,157678,169384,6215564171,7172703387,0.15,0.275,0.036,18.788,-0.021,46.406
240738609920,0.466,0.205,1.805322621547256e+18,1.6475899717474957e+18,1.6816133003162235e+18,1.828699644763101e+18,0.212,0.66,0.709,0.646,0.66,0.778,0.641,0.65,0.683,-0.411,879883879,0.001,0.018,0.395,9.685,0.001,9559240093,0.175,6156,5521,2252.0,1268409,130.489,147.067,175.924,137.918,144.485,160.393,139.329,159.177,3.389,3.446,3.174,3.514,3.371,1.096,0.3,789182,157261,168559,6182761658,7103043983,0.151,0.275,0.038,18.781,-0.021,45.693
241828272460,0.472,0.206,1.80559107260697e+18,1.6492579221513426e+18,1.6831416729638502e+18,1.825204911488003e+18,0.213,0.66,0.707,0.642,0.657,0.775,0.637,0.647,0.681,-0.413,884317128,0.001,0.018,0.391,9.709,0.001,9572980420,0.173,6403,5533,2292.0,1313373,130.653,144.631,174.585,133.863,142.099,159.23,136.777,157.673,3.385,3.45,3.179,3.516,3.371,1.094,0.299,788513,157500,168558,6201562408,7102955003,0.147,0.27,0.04,18.774,-0.021,45.621
242917935001,0.473,0.206,1.803480046542376e+18,1.6513481870286986e+18,1.682703426973528e+18,1.8160184861845985e+18,0.212,0.656,0.705,0.64,0.655,0.771,0.635,0.645,0.679,-0.414,884163729,0.001,0.018,0.387,9.798,0.001,9586064449,0.172,6430,5504,2250.0,1265236,130.096,144.234,173.277,132.05,140.691,158.374,135.205,156.479,3.441,3.458,3.207,3.584,3.393,1.112,0.309,789279,165415,170477,6840526119,7265601647,0.143,0.266,0.041,18.767,-0.021,45.684
244007597542,0.47,0.206,1.810451570437388e+18,1.6552249644248689e+18,1.686753385710138e+18,1.8201150347618176e+18,0.212,0.656,0.704,0.646,0.657,0.769,0.641,0.647,0.678,-0.415,887751982,0.001,0.018,0.383,9.777,0.001,9598294587,0.17,6571,5495,2228.0,1240863,130.423,144.022,172.421,132.243,140.227,157.827,134.512,155.605,3.474,3.463,3.221,3.609,3.401,1.114,0.31,789757,161017,170822,6481607255,7294996185,0.141,0.264,0.043,18.76,-0.021,46.539
245097260083,0.463,0.206,1.8211381628007304e+18,1.6602061989577395e+18,1.691311704209039e+18,1.8255153771471565e+18,0.212,0.652,0.701,0.633,0.65,0.764,0.628,0.64,0.675,-0.416,889063418,0.001,0.018,0.38,9.8,0.001,9608749682,0.168,6634,5488,2217.0,1229038,131.813,142.52,171.373,133.307,140.226,157.44,134.267,154.897,3.474,3.467,3.234,3.633,3.409,1.117,0.312,789736,160422,170812,6433774997,7294226757,0.135,0.257,0.044,18.753,-0.021,46.227
246186922624,0.453,0.207,1.818111890323025e+18,1.6616134378534175e+18,1.6882127914898048e+18,1.8080426682880044e+18,0.212,0.652,0.7,0.644,0.654,0.763,0.639,0.644,0.675,-0.417,892872713,0.001,0.019,0.377,9.84,0.001,9617705176,0.167,6679,5472,2188.0,1196435,132.155,140.292,169.91,130.954,138.641,156.522,132.534,153.673,3.526,3.48,3.275,3.735,3.444,1.163,0.338,790997,173188,174615,7498488235,7622607430,0.134,0.254,0.046,18.746,-0.021,46.044
247276585165,0.44,0.207,1.8227991613633585e+18,1.6673113363150126e+18,1.6917387071786934e+18,1.8100123499016307e+18,0.212,0.651,0.699,0.655,0.659,0.763,0.652,0.649,0.676,-0.418,904941326,0.001,0.019,0.374,9.844,0.001,9627282685,0.166,6827,5488,2226.0,1239275,132.92,138.789,169.089,131.341,138.333,156.024,132.119,152.881,3.545,3.481,3.281,3.739,3.447,1.163,0.338,790605,170003,174455,7225240360,7608669577,0.137,0.255,0.048,18.738,-0.021,45.782
248333331586,0.424,0.207,1.8343270428194483e+18,1.676364471174446e+18,1.7026355071928507e+18,1.833544217415146e+18,0.212,0.65,0.697,0.643,0.653,0.758,0.641,0.643,0.673,-0.419,902374699,0.001,0.019,0.371,9.825,0.002,9640279950,0.164,6695,5459,2235.0,1248950,134.375,136.659,168.326,130.919,137.677,155.412,131.434,151.982,3.545,3.484,3.285,3.733,3.446,1.161,0.337,790631,169357,174457,7170488995,7608773321,0.136,0.252,0.049,18.728,-0.021,45.481
249259510735,0.402,0.208,1.843266701697375e+18,1.6807117098157937e+18,1.704779883226685e+18,1.831342770570814e+18,0.212,0.65,0.695,0.647,0.654,0.757,0.647,0.645,0.672,-0.42,905324549,0.001,0.019,0.369,9.806,0.002,9657268269,0.163,6588,5471,2244.0,1258421,133.773,133.894,167.242,128.076,135.866,154.405,129.688,150.691,3.552,3.479,3.292,3.738,3.449,1.154,0.333,789324,169418,172615,7175642420,7449005570,0.129,0.244,0.051,18.72,-0.021,45.613
250185689884,0.376,0.208,1.852388075806712e+18,1.6860899978663424e+18,1.7081242116317302e+18,1.8322253592133225e+18,0.212,0.644,0.694,0.648,0.654,0.754,0.649,0.645,0.672,-0.421,917582816,0.001,0.02,0.366,9.852,0.002,9672820975,0.162,6840,5520,2492.0,1552929,133.434,132.883,166.384,131.245,136.896,154.348,130.846,150.352,3.605,3.48,3.316,3.789,3.468,1.159,0.336,788916,159757,171521,6380594201,7354865745,0.123,0.235,0.052,18.711,-0.021,45.917
250815077483,0.349,0.208,1.8368526988896123e+18,1.691254894407585e+18,1.710542542533922e+18,1.8300169844955648e+18,0.212,0.646,0.692,0.65,0.655,0.752,0.651,0.646,0.671,-0.421,925050115,0.001,0.02,0.364,9.938,0.002,9689487472,0.16,6963,5538,2556.0,1633535,133.519,133.205,165.407,133.986,137.858,154.293,132.067,150.032,3.714,3.49,3.361,3.905,3.51,1.209,0.365,789162,139225,172344,4845880360,7425586244,0.117,0.228,0.053,18.703,-0.021,45.41
251228112363,0.32,0.209,1.8272959976911447e+18,1.694583082574546e+18,1.7102347711592876e+18,1.8209644842438515e+18,0.212,0.65,0.691,0.66,0.659,0.752,0.661,0.651,0.672,-0.422,927268343,0.001,0.022,0.362,9.972,0.003,9709465653,0.159,6900,5534,2549.0,1623771,131.599,132.942,164.419,135.062,138.129,154.024,132.638,149.519,3.835,3.52,3.435,4.097,3.581,1.379,0.475,790264,147530,175762,5441307330,7723104077,0.111,0.219,0.054,18.695,-0.021,45.842
251641147243,0.292,0.209,1.8275051000980943e+18,1.6981065350185185e+18,1.7133258259442196e+18,1.8224858885136945e+18,0.212,0.653,0.691,0.677,0.668,0.752,0.679,0.66,0.674,-0.422,940283632,0.001,0.023,0.361,9.981,0.003,9735056566,0.158,7009,5548,2573.0,1655168,129.854,132.37,162.956,134.42,137.621,153.501,132.464,148.768,3.911,3.535,3.473,4.185,3.617,1.422,0.505,791989,154177,179983,5942655487,8098435737,0.116,0.218,0.056,18.69,-0.021,48.195
252054182124,0.264,0.209,1.829368857327178e+18,1.704434453760362e+18,1.719248617062427e+18,1.8325057415281812e+18,0.211,0.655,0.69,0.678,0.669,0.751,0.682,0.662,0.674,-0.422,943725530,0.001,0.024,0.36,9.973,0.003,9761194827,0.157,6931,5526,2583.0,1668499,130.123,131.654,161.834,134.753,137.575,153.137,132.757,148.195,3.936,3.535,3.488,4.2,3.631,1.42,0.504,791393,152977,179298,5850507010,8036964970,0.122,0.218,0.057,18.684,-0.021,47.895
252467217004,0.238,0.21,1.83409842281364e+18,1.7091990402462802e+18,1.7231547538408842e+18,1.8368676114091528e+18,0.211,0.658,0.689,0.684,0.672,0.75,0.689,0.667,0.674,-0.423,944809292,0.001,0.025,0.359,9.959,0.003,9793787123,0.156,6521,5509,2587.0,1673184,130.693,130.846,160.914,133.861,136.962,152.585,132.526,147.453,3.939,3.536,3.495,4.19,3.636,1.421,0.505,791154,154865,179339,5995813941,8040577798,0.125,0.216,0.059,18.679,-0.021,47.857
252880251885,0.213,0.21,1.84481827224752e+18,1.7137959516869916e+18,1.7285046951803387e+18,1.8454146218589865e+18,0.211,0.661,0.688,0.696,0.679,0.751,0.703,0.674,0.676,-0.423,945520727,0.001,0.025,0.358,9.907,0.003,9825499411,0.156,6277,5507,2590.0,1677252,130.702,129.26,159.783,130.362,135.069,151.597,131.027,146.282,3.912,3.527,3.482,4.123,3.622,1.427,0.509,789067,172519,182562,7440691348,8332261505,0.124,0.208,0.06,18.675,-0.021,47.714
253293286765,0.19,0.21,1.85113601278706e+18,1.7185038095059735e+18,1.7369445525155656e+18,1.862685585193544e+18,0.211,0.661,0.688,0.687,0.676,0.748,0.696,0.672,0.675,-0.423,940285280,0.001,0.026,0.358,9.928,0.003,9854460473,0.155,6287,5472,2518.0,1584924,132.938,130.525,158.464,133.19,136.133,151.597,132.467,146.101,3.948,3.527,3.493,4.128,3.633,1.426,0.508,788530,166903,182017,6964134076,8282526769,0.123,0.201,0.061,18.67,-0.021,47.283
253706321645,0.169,0.21,1.849773482208908e+18,1.721421194130055e+18,1.7391419481099292e+18,1.8617688135336768e+18,0.212,0.666,0.687,0.694,0.68,0.748,0.703,0.677,0.676,-0.422,943263146,0.001,0.026,0.358,9.921,0.003,9890275039,0.155,6218,5468,2517.0,1584235,134.712,132.296,157.807,136.544,137.566,151.745,134.261,146.099,3.99,3.534,3.508,4.144,3.647,1.433,0.513,789263,161389,182581,6511611450,8333965618,0.123,0.194,0.062,18.666,-0.021,47.401
254119356526,0.149,0.21,1.85035964041714e+18,1.7220469098890235e+18,1.7368136030459397e+18,1.847796475823322e+18,0.211,0.667,0.688,0.705,0.686,0.749,0.715,0.684,0.678,-0.422,965554980,0.001,0.026,0.357,9.964,0.003,9926980779,0.155,6700,5529,2935.0,2153961,134.937,132.806,157.074,137.452,137.94,151.561,134.975,145.781,4.014,3.546,3.532,4.182,3.67,1.449,0.525,790630,162818,184137,6627446179,8476596757,0.127,0.191,0.064,18.662,-0.021,47.831
254532391406,0.131,0.21,1.8506381508703232e+18,1.7250212527042834e+18,1.7406432315535552e+18,1.851712737741084e+18,0.211,0.67,0.688,0.713,0.691,0.749,0.723,0.69,0.68,-0.422,1006445624,0.001,0.026,0.357,9.969,0.003,9962650839,0.154,7588,5667,3953.0,3907178,137.012,133.333,156.609,138.422,138.377,151.41,135.744,145.51,4.029,3.552,3.54,4.176,3.678,1.451,0.526,792092,162731,183354,6620346893,8404632394,0.133,0.19,0.065,18.66,-0.021,48.443
254945426286,0.115,0.21,1.841675903167665e+18,1.7243026885391593e+18,1.7392115018598774e+18,1.8404134719101727e+18,0.211,0.669,0.687,0.703,0.687,0.746,0.714,0.688,0.678,-0.421,1042864899,0.001,0.027,0.357,10.096,0.004,9988694942,0.154,8235,5802,4561.0,5201192,137.288,133.898,156.157,138.328,138.335,151.109,136.027,145.094,4.1,3.582,3.583,4.27,3.721,1.498,0.561,795834,166660,182833,6943879958,8356951680,0.138,0.189,0.066,18.659,-0.021,48.508
255370048236,0.101,0.21,1.8328498941946235e+18,1.7261887853773542e+18,1.7381118075287014e+18,1.8305747304020247e+18,0.211,0.674,0.688,0.715,0.694,0.748,0.727,0.697,0.681,-0.421,1079284077,0.001,0.027,0.357,10.124,0.004,10015552943,0.154,9172,5928,5142.0,6609681,135.624,133.698,155.014,133.868,136.176,150.093,134.154,143.967,4.105,3.586,3.589,4.255,3.727,1.499,0.562,796103,167657,182741,7027195451,8348551468,0.142,0.187,0.068,18.653,-0.021,48.552
255816481138,0.089,0.21,1.835476654472963e+18,1.7312681165739228e+18,1.7418821995833073e+18,1.8355305208419384e+18,0.21,0.678,0.687,0.718,0.697,0.747,0.73,0.701,0.682,-0.42,1111537503,0.001,0.027,0.357,10.102,0.004,10043949362,0.154,9940,6064,5649.0,7979052,135.495,133.186,154.179,130.391,134.345,149.164,132.483,142.93,4.095,3.576,3.589,4.221,3.727,1.488,0.553,794898,172341,183019,7425335587,8374016029,0.143,0.182,0.069,18.648,-0.021,48.63
255952481125,0.08,0.21,1.8333100871569329e+18,1.7361920338233644e+18,1.7456322015784806e+18,1.840500239286502e+18,0.21,0.678,0.688,0.716,0.698,0.746,0.728,0.702,0.682,-0.419,1133119067,0.001,0.028,0.357,10.147,0.004,10070068235,0.155,9994,6128,5761.0,8298435,133.016,133.497,153.202,128.624,133.235,148.46,131.448,142.115,4.15,3.578,3.615,4.264,3.753,1.494,0.558,794966,170520,183152,7269241049,8386193305,0.148,0.181,0.07,18.642,-0.021,48.443
255822395755,0.071,0.21,1.830175467344832e+18,1.742258896892365e+18,1.751260322679716e+18,1.8513648602237765e+18,0.209,0.684,0.688,0.724,0.703,0.747,0.735,0.709,0.684,-0.418,1147506740,0.001,0.028,0.356,10.131,0.005,10096303890,0.155,9976,6163,5777.0,8342683,129.599,133.028,152.41,125.336,131.346,147.482,129.542,141.033,4.191,3.58,3.624,4.258,3.764,1.496,0.56,795318,159588,183576,6367096304,8425023531,0.157,0.184,0.072,18.64,-0.02,49.673
255692310385,0.064,0.21,1.8295574417611817e+18,1.747425038273443e+18,1.753474667880706e+18,1.852773735190224e+18,0.209,0.691,0.687,0.728,0.706,0.747,0.737,0.713,0.686,-0.417,1157658156,0.001,0.028,0.356,10.07,0.005,10128501545,0.155,10023,6185,5778.0,8345389,128.563,132.06,151.853,125.631,131.101,147.044,129.189,140.487,4.197,3.583,3.641,4.269,3.781,1.501,0.563,795666,160247,184186,6419805841,8481103620,0.167,0.188,0.073,18.64,-0.02,49.604
255562225015,0.058,0.21,1.841175280648506e+18,1.7534511207077407e+18,1.7603938064919557e+18,1.8681761889277312e+18,0.209,0.694,0.687,0.731,0.709,0.747,0.74,0.717,0.687,-0.416,1160551706,0.001,0.028,0.355,10.011,0.005,10156487467,0.155,9832,6182,5780.0,8352390,127.719,130.988,150.775,124.672,130.285,146.415,128.31,139.753,4.174,3.584,3.644,4.241,3.785,1.502,0.564,795658,158879,184184,6310653803,8480953553,0.178,0.193,0.075,18.64,-0.02,49.404
255432139645,0.052,0.21,1.8534400719998807e+18,1.7590121930839022e+18,1.7687100108601518e+18,1.887376564708143e+18,0.209,0.695,0.686,0.728,0.709,0.746,0.736,0.718,0.687,-0.415,1162796434,0.001,0.028,0.355,9.972,0.004,10183963068,0.156,9806,6164,5798.0,8405526,126.099,129.164,149.71,123.279,129.248,145.708,127.229,138.949,4.167,3.589,3.639,4.195,3.782,1.497,0.56,796654,162207,182307,6577804448,8308983652,0.188,0.196,0.076,18.641,-0.02,49.124
