top100cap-btc_raw,difficulty-btc-sma-30,difficulty-btc-sma-90,difficulty-btc-ema-14,difficulty-btc-ema-30,difficulty-btc-ema-90,difficulty-btc-wma-14,difficulty-btc-wma-30,difficulty-btc-wma-90,hashrate-btc-sma-3,hashrate-btc-sma-7,hashrate-btc-sma-14,hashrate-btc-sma-30,hashrate-btc-sma-90,hashrate-btc-ema-3,hashrate-btc-ema-7,hashrate-btc-ema-14,hashrate-btc-ema-30,hashrate-btc-ema-90,hashrate-btc-wma-3,hashrate-btc-wma-7,hashrate-btc-wma-14,hashrate-btc-wma-30,hashrate-btc-wma-90,hashrate-btc-std-14,hashrate-btc-std-30,hashrate-btc-std-90,hashrate-btc-var-14,hashrate-btc-var-30,hashrate-btc-var-90,hashrate-btc-trx-90,mining_profitability-btc-sma-90,mining_profitability-btc-std-90,sentinusd-btc-sma-90,marketcap-btc-sma-90,marketcap-btc-ema-90,marketcap-btc-wma-90,mediantransactionvalue-btc-trx-90,fee_to_reward-btc-sma-90,fee_to_reward-btc-trx-90,transactions-btc-sma-90,sentbyaddress-btc-sma-30,sentbyaddress-btc-sma-90,sentbyaddress-btc-ema-30,sentbyaddress-btc-wma-30,top100cap-btc-sma-30,top100cap-btc-sma-90,top100cap-btc-ema-30,top100cap-btc-ema-90,top100cap-btc-wma-90,top100cap-btc-std-90
17.16,1146041240679,998846927525,1179733929873,1141220521122,1009973050614,1192098141668,1165470189420,1062565230449,1.023384130455e+19,1.018188628309e+19,9.7168233916225e+18,9.070442724231596e+18,7.693333891483164e+18,1.0205841137703e+19,1.0104069144089e+19,9.8003753138833e+18,9.2313491240973e+18,7.924928936165677e+18,1.0227469747051e+19,1.0208366879281e+19,1.0034800584601e+19,9.4734855942423e+18,8.347332915090818e+18,2.0384891389390487e+18,2.333554835643527e+18,2.8986222282143585e+18,1.0388594923931e+36,1.3613695427387998e+36,2.1005027054745997e+36,0.459,1.19,0.494,7724589162,70188535822,70898210523,76287934535,0.384,9.833,-0.127,258940,435398,404030,441724,450965,17.008,17.063,17.09,17.169,17.017,0.412
17.187,1150122174963,1002909227270,1185879934087,1146679130177,1014717136567,1198185130792,1170617784310,1067553846580,1.0846657091113e+19,1.0550602412228e+19,9.951467144929e+18,9.2290770463939e+18,7.752502861459843e+18,1.1120219223367e+19,1.0586701185325e+19,1.0098271579903e+19,9.4122038457059e+18,8.015251317986904e+18,1.1127847749291e+19,1.0671544635766e+19,1.0343837106922e+19,9.6647213739068e+18,8.442745297894076e+18,2.2809616134429727e+18,2.4671380636049925e+18,3.030281094132958e+18,1.3006964705000999e+36,1.5216925562220997e+36,2.2956508773648998e+36,0.462,1.195,0.488,7717694202,70760364459,71463168643,76868489901,0.378,9.783,-0.132,259370,437020,404918,442775,452424,17.021,17.057,17.096,17.169,17.02,0.387
17.189,1161770136503,1009493869434,1221474580094,1166431430111,1024346205634,1233569127260,1190147952322,1077442430138,1.0558920432127e+19,1.0267442861081e+19,1.0103689190183e+19,9.2758104430133e+18,7.78320956083111e+18,1.0302231303185e+19,1.0311086734744e+19,1.001640115365e+19,9.4168515577896e+18,8.047536857877373e+18,1.0446640895236e+19,1.040495487846e+19,1.0281540605332e+19,9.6811837182041e+18,8.480805529136787e+18,1.8009771695573048e+18,2.431327056815108e+18,3.0438126896258483e+18,8.1087969131666e+35,1.4778378143003e+36,2.3161989223817997e+36,0.464,1.194,0.489,7715108005,71339316304,72023547218,77444314722,0.372,9.827,-0.137,259548,436749,405860,440115,450135,17.034,17.051,17.102,17.169,17.023,0.36
17.1855,1173418098042,1016078511597,1252323273301,1184909388113,1033763646810,1265820014260,1208926638944,1087186296285,9.647648205392e+18,9.9951879799995e+18,1.0037494570593e+19,9.232931919978e+18,7.79557078431407e+18,8.86316761366324e+18,9.5893410320936e+18,9.6707615230486e+18,9.2882871943284e+18,8.033835035157894e+18,8.879232641243409e+18,9.6941201442246e+18,9.9242625698598e+18,9.5617187815027e+18,8.472913097561185e+18,2.0975242845484785e+18,2.513673881536882e+18,3.0288058150617533e+18,1.0999020310676999e+36,1.5796390956802e+36,2.293416166338e+36,0.465,1.197,0.484,7547226747,71911807134,72547419054,77983224600,0.366,9.902,-0.141,260028,435176,406635,435550,445787,16.474,16.852,15.999,16.792,16.648,3.587
17.182000000000002,1185066059581,1022663153761,1279058807414,1202195219793,1042974111257,1294937791794,1226953844176,1096785445023,8.437834792766894e+18,9.7213750858546e+18,9.925745037324e+18,9.207739217211344e+18,7.818919372999964e+18,8.634162342409763e+18,9.2932950418593e+18,9.5020142627963e+18,9.2313110573496e+18,8.041995959025991e+18,8.257987074125573e+18,9.2966124170138e+18,9.7066175699349e+18,9.5083139525465e+18,8.486310598370906e+18,2.260450013319544e+18,2.5311436361257457e+18,3.0148120175416366e+18,1.2774085656791e+36,1.601672026675e+36,2.2722728752784e+36,0.466,1.204,0.485,7569973257,72487801526,73095162029,78544937068,0.36,9.934,-0.144,261192,437614,408178,439148,449410,15.914,16.658,14.967,16.423,16.277,5.032
17.1785,1196714021121,1029247795924,1302229603645,1218365836525,1051982147914,1321485236252,1244229568019,1106239876350,8.76639616827929e+18,9.7604861658829e+18,9.8948820656447e+18,9.2473622216016e+18,7.863749691803597e+18,9.5520449259751e+18,9.5874531587795e+18,9.6310693623622e+18,9.3112217962006e+18,8.095357092004329e+18,9.2740334325123e+18,9.4837505229353e+18,9.7791752328971e+18,9.5897454552774e+18,8.544574513459706e+18,2.217683966582536e+18,2.571401138980289e+18,3.050951342814518e+18,1.2295305439092999e+36,1.6530259543873e+36,2.3270760240554e+36,0.467,1.208,0.479,7609301133,73110642587,73728808767,79191932388,0.355,10.03,-0.147,263202,441728,410959,441032,451393,15.354,16.467,14.001,16.062,15.911,6.123
17.175,1208361982660,1035832438087,1322310960378,1233493187662,1060792205744,1345594137044,1260753810473,1115549590267,9.9867808312868e+18,9.8658868163404e+18,9.9688692693256e+18,9.3888974492673e+18,7.916892717516365e+18,1.0318651419569e+19,9.9619043473756e+18,9.8249611691357e+18,9.4256757392305e+18,8.161069197963873e+18,1.0433464304954e+19,9.8149434597554e+18,9.9378920125663e+18,9.708319370862e+18,8.615376891951133e+18,2.3009251268617216e+18,2.491811456645656e+18,3.106430057146017e+18,1.3235641098558998e+36,1.5522810838676e+36,2.4124769249850998e+36,0.469,1.211,0.474,7659945968,73765606800,74387619153,79864328844,0.35,10.091,-0.15,263955,446142,412474,441495,451811,15.366,16.467,14.206,16.086,15.927,6.123
17.173,1219336960173,1042417080251,1339714802881,1247644580661,1069408635928,1367264494168,1276526571536,1124714586774,1.0400769898007e+19,9.7929159116217e+18,9.9874010973559e+18,9.4532910809547e+18,7.955117426920991e+18,9.9828878454426e+18,9.8832093283606e+18,9.8012495827597e+18,9.4399627413005e+18,8.193729749026554e+18,1.0263636024969e+19,9.7602528234993e+18,9.8949926794984e+18,9.7249791658329e+18,8.653403959067606e+18,2.2860338004135265e+18,2.414120689402773e+18,3.105987402713197e+18,1.3064876341582999e+36,1.4569946757505998e+36,2.4117894364533e+36,0.47,1.218,0.47,7753280085,74463796008,75128398435,80618778728,0.345,10.166,-0.152,265372,447903,414411,445793,455809,15.379,16.465,14.397,16.11,15.942,6.122
17.171,1230302843306,1049001722414,1354798133049,1260882980563,1077835694021,1386496307625,1291591269534,1133734865870,1.0742000454045e+19,9.7156333214251e+18,1.0133117866827e+19,9.507174288037e+18,8.007559691115472e+18,1.0738253511549e+19,1.0285811790684e+19,1.0026898862079e+19,9.5724567049363e+18,8.266254791414e+18,1.0810060664793e+19,1.0185428640008e+19,1.0095821756872e+19,9.8566132365878e+18,8.731173228314513e+18,2.3890997853941693e+18,2.51941907453416e+18,3.1828642044942853e+18,1.4269494461426e+36,1.5868681182816e+36,2.5326561360627997e+36,0.472,1.222,0.468,7858579476,75230437592,76018562921,81523549860,0.341,10.253,-0.153,266667,449575,415967,448998,458878,15.39,16.463,14.576,16.134,15.958,6.121
17.17,1241268726440,1055586364578,1367870352529,1273267290149,1086077542046,1403289577415,1305948491201,1142610427557,1.0337510620756e+19,9.7709968971812e+18,1.0019219879131e+19,9.5283739265375e+18,8.030234220970581e+18,1.0305020962422e+19,1.0182305946337e+19,1.0006217468908e+19,9.5917684280563e+18,8.301541244642165e+18,1.0374954644419e+19,1.0224467412975e+19,1.0060977829734e+19,9.8801367285399e+18,8.772145288142646e+18,2.2732249953685617e+18,2.5206311342423137e+18,3.20650023172974e+18,1.2918879698921e+36,1.5883953287279e+36,2.5704109340206998e+36,0.473,1.226,0.464,7935910270,75991543076,76994806429,82517114804,0.337,10.368,-0.155,267050,451828,416987,448919,458762,15.402,16.46,14.744,16.156,15.974,6.12
17.168,1252234609574,1062171006741,1379199609411,1284852612020,1094138250553,1417644303538,1319598236537,1151341271833,9.9636509401225e+18,9.9283456550777e+18,9.9617668175386e+18,9.5852087527631e+18,8.052675255161466e+18,9.4152830959195e+18,9.768115767107e+18,9.8087945036425e+18,9.5229798345956e+18,8.306464409142704e+18,9.4689719487492e+18,9.9131044960342e+18,9.8618212097722e+18,9.8154381029192e+18,8.783031244372232e+18,2.378240962472533e+18,2.344583560142721e+18,3.1917480571977446e+18,1.4140075188956e+36,1.3742680176229e+36,2.5468139151564e+36,0.474,1.233,0.467,7985468035,76742499975,77960493132,83504851251,0.333,10.474,-0.155,268100,451315,418079,446361,456016,15.414,16.459,14.9,16.179,15.989,6.119
17.166,1263200492708,1068755648905,1389018298709,1295690493770,1102021800632,1429560485994,1332540505542,1159927398699,9.6359758812609e+18,1.0229122359351e+19,9.9752487226029e+18,9.6649417832252e+18,8.096745497256232e+18,9.962938548495e+18,9.9537353255979e+18,9.9023677699662e+18,9.586696877594e+18,8.354906817756504e+18,9.7424434792233e+18,1.0058666582532e+19,9.9349981675764e+18,9.8751403770036e+18,8.837051436590014e+18,2.388371465583465e+18,2.3019622216370995e+18,3.216654856110527e+18,1.4260795644033e+36,1.3247575174610998e+36,2.5867171158348997e+36,0.475,1.237,0.466,8015874872,77519431531,78981436235,84552563434,0.33,10.52,-0.156,268131,448020,417661,440665,450000,15.425,16.459,15.046,16.2,16.005,6.119
17.164,1274166375841,1075340291068,1397527829434,1305829157343,1109732085874,1439038124783,1344775298215,1168368808155,9.8548277413136e+18,1.0237467571339e+19,9.9989768686108e+18,9.7328597546419e+18,8.134642546638032e+18,1.0245641270974e+19,1.0097387492562e+19,9.9858312664312e+18,9.6474483044237e+18,8.402674667771822e+18,1.018862753532e+19,1.0133471991058e+19,1.000874420369e+19,9.9308437454054e+18,8.890493161781165e+18,2.4032328571279447e+18,2.2795088897829468e+18,3.249815363611316e+18,1.4438820413947998e+36,1.2990401946499e+36,2.640324974391e+36,0.476,1.24,0.465,8048772221,78234893971,79900505011,85503764182,0.327,10.58,-0.156,268081,449287,417185,438210,447070,15.437,16.458,15.183,16.222,16.02,6.119
17.322,1285132258975,1081615458503,1404902756062,1315313713588,1117272914298,1446077219904,1356302614558,1176665500200,1.0300451934113e+19,1.0062776127717e+19,9.9643314720289e+18,9.7336855896997e+18,8.172719279629338e+18,1.0054029539394e+19,1.0038645071375e+19,9.9693761386156e+18,9.6613173046424e+18,8.434756934585936e+18,1.019242256857e+19,1.0039709550177e+19,9.9905363289169e+18,9.939202329481e+18,8.928466244444371e+18,2.396113331598792e+18,2.279678082278052e+18,3.2495943302493005e+18,1.4353397744664e+36,1.2992330397046999e+36,2.6399658277971e+36,0.477,1.247,0.468,8130551289,78937111805,80748028069,86387894075,0.324,10.632,-0.156,268910,452743,417911,440547,448693,15.453,16.461,15.321,16.246,16.039,6.12
17.341,1296098142109,1087499977511,1411294359140,1324186362979,1124648010229,1450677771359,1367122454569,1184824276478,1.0517196963064e+19,1.0279019672947e+19,1.0035967792285e+19,9.7893933161456e+18,8.228497796032237e+18,1.060742931366e+19,1.0319191075513e+19,1.0128236531857e+19,9.7580600003381e+18,8.494670608285708e+18,1.0622611145476e+19,1.0314222790229e+19,1.015006934437e+19,1.003127610356e+19,8.994138987483851e+18,2.473692552897224e+18,2.334125107651422e+18,3.280358144182834e+18,1.5297887115648e+36,1.3620350045422e+36,2.6901873885266997e+36,0.478,1.251,0.467,8203053790,79680924355,81676153916,87355820280,0.322,10.658,-0.155,269392,452245,418049,440203,447562,15.467,16.465,15.451,16.27,16.058,6.122
