bitcoin-marketcap_raw,bitcoin-price_raw,difficulty-btc-ema-3,difficulty-btc-ema-90,difficulty-btc-wma-14,difficulty-btc-wma-90,hashrate-btc-sma-90,hashrate-btc-wma-30,hashrate-btc-std-90,hashrate-btc-var-90,mining_profitability-btc-sma-90,transactionfees-btc-trx-90,confirmationtime-btc-sma-30,confirmationtime-btc-ema-90,confirmationtime-btc-wma-90,marketcap-btc-sma-3,marketcap-btc-sma-30,marketcap-btc-sma-90,marketcap-btc-ema-3,marketcap-btc-ema-14,marketcap-btc-ema-30,marketcap-btc-ema-90,marketcap-btc-wma-3,marketcap-btc-wma-7,marketcap-btc-wma-14,marketcap-btc-wma-90,transactionvalue-btc-trx-30,mediantransactionvalue-btc-trx-90,size-btc-sma-90,transactions-btc-sma-30,transactions-btc-ema-30,transactions-btc-ema-90,transactions-btc-wma-30,transactions-btc-wma-90,sentbyaddress-btc-sma-30,sentbyaddress-btc-sma-90,sentbyaddress-btc-ema-90,sentbyaddress-btc-wma-90,sentbyaddress-btc-trx-90,top100cap-btc-ema-90,top100cap-btc-wma-90,activeaddresses-btc-sma-90,price-btc-sma-3,price-btc-sma-7,price-btc-sma-30,price-btc-sma-90,price-btc-ema-3,price-btc-ema-14,price-btc-ema-30,price-btc-ema-90,price-btc-wma-3,price-btc-wma-7,price-btc-wma-30,price-btc-wma-90
4796710977,324.813,65845695687,60199001341,65580111024,61766875460,4.481255721702778e+17,4.9438452778555846e+17,8.028983098420509e+16,1.6116142398681e+33,2.273,0.104,9.423,9.63,9.615,4786487784,4839007327,3918176796,4793254504,4878703885,4737836534,4204440473,4779522204,4809388216,4849029248,4277991843,1.902,0.184,545821,156722,154179,143450,158008,147400,256123,219995,228005,234546,0.169,20.114,20.1,292771,325.178,327.705,335.004,270.905,325.246,333.762,326.016,291.002,324.175,327.06,341.384,295.383
4759368608,324.123,65846975433,60323160766,65698493816,61895501753,4.501583336845174e+17,5.010646518414967e+17,8.477463562472712e+16,1.7966847113263e+33,2.276,0.105,9.38,9.603,9.586,4760109169,4864482644,3936429580,4776311556,4862792515,4739225700,4216636696,4765962617,4796899871,4824564697,4296479575,1.793,0.187,545516,156261,152586,143143,156251,147138,255944,220315,228072,234788,0.171,20.109,20.092,293535,322.941,327.136,336.588,272.063,324.685,332.477,325.894,291.729,323.647,326.165,340.682,296.552
4757716531,322.867,65847615307,60444591412,65782645439,62021297368,4.517354078779789e+17,5.0476699897393485e+17,8.64588213500407e+16,1.8687819473096e+33,2.283,0.106,9.343,9.586,9.568,4771265372,4888803115,3955121624,4767014044,4848782383,4740418657,4228528561,4764766298,4784148171,4806749722,4314529838,1.676,0.189,545846,156432,152104,143186,155532,147219,255467,220733,228186,235073,0.173,20.104,20.083,294101,323.934,327.241,338.025,273.277,323.776,331.196,325.698,292.414,323.61,325.098,339.796,297.669
4730604940,320.608,68954691943,60699913987,66661034347,62280823040,4.5352619615986144e+17,5.0883175977843706e+17,8.814819416617747e+16,1.9425260336895e+33,2.282,0.107,9.341,9.578,9.559,4749230026,4907700862,3971638844,4748809492,4833025391,4739785514,4239563206,4744436082,4764134727,4791633999,4331573427,1.555,0.192,547382,157127,152108,143384,155257,147449,256769,221558,229021,236071,0.176,20.099,20.074,295094,322.533,325.256,339.062,274.336,322.192,329.784,325.37,293.033,321.947,323.44,338.673,298.709
4791649584,322.364,70838736293,60964152815,67534150710,62550528431,4.552931533578608e+17,5.134875321973989e+17,9.067347297909325e+16,2.0554196755226e+33,2.285,0.108,9.373,9.581,9.561,4759990352,4930429094,3988869322,4770229538,4827508617,4743131583,4251696973,4765645860,4765298823,4790374654,4349595641,1.44,0.194,548716,158309,152082,143567,154907,147662,257822,222203,229457,236672,0.178,20.094,20.066,296043,321.946,323.642,340.327,275.411,322.278,328.795,325.176,293.678,321.862,322.717,337.595,299.765
5055556081,342.484,71780758468,61222584196,68326106116,62815724383,4.57282191803444e+17,5.182119651950669e+17,9.28038041860035e+16,2.1531365178485e+33,2.289,0.109,9.319,9.551,9.529,4859270201,4957969860,4008692958,4912892809,4857914945,4763288002,4269364206,4913428725,4836373450,4823225198,4373039306,1.333,0.197,550092,158672,152883,144027,155306,148148,258527,222956,230220,237595,0.18,20.092,20.061,296974,328.485,325.307,342.01,276.687,332.381,330.62,326.293,294.751,332.131,327.427,337.735,301.239
5200142293,355.977,72251769555,61475335766,69052589851,63076410897,4.5867073693369606e+17,5.225276060884072e+17,9.555286699168829e+16,2.2825875975828e+33,2.289,0.11,9.334,9.579,9.556,5015782653,4985567663,4029919195,5056517551,4903545258,4791472150,4289820867,5083864771,4935842786,4873226756,4399225006,1.236,0.2,553409,158675,153349,144380,155399,148527,258884,223779,230687,238221,0.182,20.082,20.048,298167,340.275,330.462,343.834,278.085,344.179,334.001,328.208,296.096,345.877,335.095,338.636,302.981
5279495080,354.843,72487275099,61722532357,69713601914,63332587972,4.598660691497878e+17,5.236503184637107e+17,9.599983626141635e+16,2.3039921405547e+33,2.295,0.11,9.328,9.574,9.549,5178397818,5012839289,4052026586,5168006316,4953671901,4822957500,4311571949,5215720985,5038154091,4930980156,4426688212,1.144,0.203,555399,158828,154134,144845,155840,149012,260259,225034,231873,239558,0.184,20.067,20.03,299318,351.101,334.752,345.343,279.476,349.511,336.78,329.926,297.388,353.161,341.19,339.346,304.668
5364732317,360.479,72605027871,61964296055,70309142307,63584255609,4.613464021771743e+17,5.2726051777505446e+17,9.821446395003827e+16,2.4115202322483e+33,2.298,0.111,9.37,9.576,9.55,5281456563,5037262118,4075104415,5266369316,5008479957,4857910714,4334718331,5308888234,5144532416,4996375065,4455538888,1.054,0.205,555390,157601,152558,144512,153961,148693,258293,225092,231144,238980,0.186,20.053,20.013,299483,357.1,339.946,346.534,280.939,354.995,339.94,331.897,298.774,357.85,347.622,340.322,306.449
5601169487,376.271,72663904257,62200746266,70839211029,63831413808,4.628633382600428e+17,5.287495736039604e+17,9.836544523753534e+16,2.4189402041946e+33,2.306,0.112,9.339,9.561,9.533,5415132295,5071485552,4100974634,5433769402,5087505227,4905862893,4362552422,5468744696,5288399901,5087569471,4489078779,0.976,0.208,557842,158509,154489,145346,155567,149534,260432,226382,233073,241042,0.188,20.039,19.996,301281,363.865,347.575,348.345,282.584,365.633,344.784,334.76,300.477,367.436,356.703,342.241,308.544
5467454770,367.19,72693342450,62431999769,71303808079,64074062568,4.654533317673309e+17,5.384150789693997e+17,1.0642315157770408e+17,2.8314717979327e+33,2.308,0.113,9.313,9.54,9.511,5477785525,5103568308,4125558094,5450612086,5138165166,4942094627,4386835990,5494905934,5368715387,5152773338,4519111310,0.907,0.211,555747,159362,156002,146063,156821,150262,261907,227317,234394,242510,0.19,20.039,19.993,302513,367.98,354.23,350.039,284.131,366.411,347.771,336.852,301.944,369.098,361.607,343.457,310.403
5297193482,355.655,72708061546,62658170777,71702933459,64312201889,4.6715023232286176e+17,5.412919870334268e+17,1.0761953685830726e+17,2.8954911783991e+33,2.313,0.114,9.298,9.527,9.496,5455272580,5122918734,4148196922,5373902784,5159368942,4965004231,4406843847,5404609912,5380149486,5189835783,4544861538,0.849,0.214,557539,159743,157767,146883,158369,151103,263278,228439,235906,244178,0.192,20.04,19.991,303781,366.372,358.986,350.703,285.553,361.033,348.823,338.065,303.124,362.936,361.963,343.819,311.975
5392037973,361.925,72715421094,62879370994,72036587167,64545831772,4.684819057166688e+17,5.432384133507013e+17,1.0871747661301238e+17,2.9548724302752e+33,2.316,0.115,9.326,9.54,9.507,5385562075,5127160962,4171646801,5382970379,5190391479,4992554795,4428496465,5372992609,5397239568,5235778498,4572198704,0.794,0.217,560736,159023,158210,147273,158684,151518,261211,229264,236144,244580,0.194,20.04,19.988,304899,361.59,361.763,349.963,287.03,361.479,350.57,339.605,304.416,360.713,362.698,344.543,313.654
5364288772,359.977,72719100868,63095709667,72304769204,64775362346,4.695978535225496e+17,5.4407102024761184e+17,1.0934985748473293e+17,2.9893478329828e+33,2.323,0.117,9.33,9.537,9.502,5351173409,5098765657,4194333156,5373629575,5213577785,5016537632,4449063329,5362355958,5395375140,5272749572,4598410615,0.749,0.219,562295,158003,159192,147848,159614,152112,258548,229936,236637,245224,0.196,20.039,19.985,305338,359.186,362.334,346.986,288.452,360.728,351.824,340.919,305.638,359.906,362.251,345.189,315.257
5586443528,374.789,72720940755,63307293645,72507479570,65001043071,4.712576638632831e+17,5.475419539609138e+17,1.1131168066912158e+17,3.0975725633461e+33,2.332,0.118,9.275,9.509,9.472,5447590091,5090538678,4218414536,5480036552,5263293217,5053305754,4474060696,5479991017,5443187026,5333245653,4629006448,0.739,0.222,564104,158115,160923,148687,161422,152970,259482,231565,238478,247212,0.198,20.038,19.981,306962,365.564,365.184,346.093,289.953,367.758,354.886,343.104,307.157,367.708,365.365,346.983,317.154
5869984779,393.696,72802107243,63517754746,72666117344,65226401268,4.7369205517204045e+17,5.532843495910844e+17,1.1431420487558398e+17,3.2669343590842e+33,2.335,0.119,9.246,9.499,9.459,5606905693,5107610943,4245245330,5675010665,5344185426,5105994724,4504740346,5691188361,5550921780,5424025972,4665304695,0.772,0.226,565402,158542,162125,149365,162805,153667,259470,232567,239550,248436,0.201,20.035,19.977,309615,376.154,369.929,346.81,291.655,380.727,360.06,346.368,309.059,381.774,372.493,350.054,319.435
5875122405,393.935,75952244072,63860274002,73586969230,65584554097,4.7598991485826125e+17,5.5862256385147904e+17,1.1731661981756392e+17,3.4407973213547e+33,2.339,0.12,9.257,9.505,9.464,5777183570,5119763301,4271239183,5775066535,5414977023,5155615864,4534858633,5825296717,5641896210,5504914010,4701126169,0.802,0.23,565356,159920,164096,150317,165007,154639,261203,233642,240896,249936,0.203,20.033,19.973,310618,387.473,372.452,347.154,293.328,387.331,364.577,349.437,310.925,390.664,378.495,353.094,321.682
5897383375,395.33,77527312486,64195265362,74381591347,65937299176,4.784078732089468e+17,5.635845799892504e+17,1.1967824633167776e+17,3.5807206612564e+33,2.345,0.122,9.186,9.477,9.433,5880830186,5133652639,4298280456,5836224955,5479297870,5203471833,4564804232,5885396619,5728651850,5578128218,4736865602,0.827,0.235,564119,162008,166093,151300,167274,155647,264637,235087,242728,251927,0.206,20.031,19.969,315018,394.32,376.472,347.591,295.049,391.331,368.678,352.398,312.78,394.593,384.214,356.202,323.924
6231066237,417.576,78314846693,64522894275,75109160014,66284636507,4.80934436861001e+17,5.734300082391149e+17,1.2805468442395907e+17,4.0995005507299e+33,2.349,0.123,9.15,9.457,9.411,6001190672,5160664841,4329338475,6033645596,5579533652,5269768246,4601425375,6060514644,5883473612,5684721297,4779344410,0.855,0.241,563998,164023,169581,152813,171025,157190,267340,236847,244925,254292,0.209,20.031,19.967,317331,402.281,385.318,349.013,297.038,404.454,375.197,356.603,315.083,406.221,394.49,360.718,326.617
6202755406,415.562,78708613797,64843322553,75775970583,66626566089,4.8374002042747e+17,5.849459727689275e+17,1.3835514167435256e+17,4.7855363069325e+33,2.361,0.125,9.043,9.396,9.347,6110401672,5189726700,4359759215,6118200501,5662629886,5329960966,4636619442,6161297011,5997865069,5773830870,4820518409,0.879,0.249,562155,165690,172306,154110,174109,158526,270188,238418,247037,256582,0.212,20.031,19.965,319064,409.49,392.981,350.673,298.989,410.008,380.579,360.407,317.291,412.862,402.051,365.011,329.222
6451302915,432.058,78905497348,65156708450,76382023055,66963087921,4.874904191182655e+17,5.972155763269268e+17,1.4847342287788595e+17,5.5110893252689e+33,2.365,0.127,9.057,9.387,9.335,6295041519,5248820228,4393230457,6284751708,5767786290,5402305608,4676502595,6331747632,6145439208,5885154402,4866486402,0.907,0.258,561879,167401,174744,155341,176974,159817,271944,239931,248411,258145,0.215,20.032,19.965,320479,421.732,403.278,354.549,301.144,421.033,387.443,365.029,319.814,424.146,411.82,370.262,332.147
6452449468,432.019,79003939124,65463206746,76927317428,67294202005,4.9019651841579046e+17,6.015769433679672e+17,1.503382465027911e+17,5.6503970903835e+33,2.371,0.13,9.055,9.376,9.321,6368835930,5302828362,4427682455,6368600588,5859074714,5470056825,4715534394,6410451607,6254478052,5984714993,4911743963,0.934,0.267,562610,168944,176631,156410,179334,160955,275059,241764,250664,260584,0.219,20.032,19.964,322551,426.546,411.454,358.026,303.36,426.526,393.387,369.351,322.28,429.289,419.005,375.26,335.023
6510086779,435.76,79053160012,65762968815,77411853704,67619908339,4.91922515027433e+17,6.043293472299352e+17,1.524680265967507e+17,5.8116247835769e+33,2.378,0.133,9.093,9.393,9.334,6471279721,5356393027,4462961441,6439343683,5945876322,5537155531,4754975106,6481077031,6346997440,6080789564,4957511091,0.989,0.277,562012,170115,177478,157143,180677,161767,276794,242800,251756,261872,0.222,20.031,19.962,324202,433.279,417.463,361.429,305.644,431.143,399.036,373.636,324.774,433.896,425.082,380.275,337.933
6597185574,441.485,79077770456,66056142707,77835631882,67940206925,4.945694113767071e+17,6.104459964195855e+17,1.5645679098696422e+17,6.1196818614847e+33,2.39,0.135,9.002,9.349,9.287,6519907274,5413348143,4499294088,6518264629,6032717556,5605544566,4795463248,6544029958,6438430741,6177569171,5004417116,1.049,0.288,561259,172813,180950,158772,184624,163486,279371,244119,253595,263908,0.226,20.029,19.958,326390,436.421,424.256,365.03,307.992,436.314,404.696,378.013,327.339,437.999,431.087,385.44,340.918
6827410103,456.742,79090075678,66342873217,78198651963,68255097761,4.979416080261353e+17,6.212970591520712e+17,1.649824164832552e+17,6.8047994371636e+33,2.401,0.139,8.964,9.316,9.251,6644894152,5482143173,4538335948,6672837366,6138676562,5684374601,4840121421,6697781373,6561632204,6295559513,5055584501,1.109,0.299,560654,175500,183715,160202,187914,165024,282386,245630,255499,266020,0.23,20.027,19.956,328311,444.662,433.029,369.318,310.526,446.528,411.636,383.092,330.183,448.159,439.209,391.357,344.188
6826183331,456.521,79096228289,66623301957,78500913946,68564580848,5.013073652352641e+17,6.280455334929167e+17,1.685132637119672e+17,7.0991800117147e+33,2.407,0.142,8.981,9.306,9.236,6750259669,5551543657,4576906466,6749510349,6230344131,5758039680,4883771133,6788425962,6651311734,6400434331,5105866861,1.168,0.31,560332,177570,186073,161522,190802,166469,284759,246907,257075,267813,0.234,20.025,19.953,329951,451.582,438.592,373.798,313.035,451.524,417.62,387.83,332.959,454.088,445.082,396.983,347.396
6806917645,455.108,79099304595,66897567429,78742417831,68868744895,5.033680748656298e+17,6.294793951625073e+17,1.6956979201082582e+17,7.1884785906487e+33,2.417,0.145,8.968,9.306,9.232,6820170360,5615232126,4615050113,6778213997,6307220600,5825709226,4926038089,6816754950,6714920661,6488178582,5154878095,1.222,0.322,561664,179557,188013,162722,193290,167834,287081,248093,258351,269313,0.237,20.02,19.947,331396,456.124,444.242,377.818,315.502,453.316,422.619,392.17,335.644,455.851,449.211,402.229,350.519
6872665745,459.385,80077069575,67208716157,79183490772,69210992897,5.062020689113842e+17,6.334492384335007e+17,1.7127851478164022e+17,7.3340824064511e+33,2.43,0.149,8.939,9.288,9.211,6835255574,5680927685,4654209053,6825439871,6382613286,5893254808,4968821115,6843002643,6773389389,6571214202,5204496021,1.271,0.334,563248,181176,189668,163842,195492,169131,288761,249558,259547,270734,0.241,20.016,19.942,333236,457.004,448.146,382.009,318.033,456.351,427.521,396.507,338.364,457.482,452.997,407.491,353.681
6922542459,462.587,86762870186,67785418456,81197722318,69820329001,5.103237396765241e+17,6.419102294333599e+17,1.7517815114649142e+17,7.6718461597757e+33,2.435,0.153,8.892,9.286,9.205,6867375283,5750395619,4693772042,6873991165,6454603842,5959660463,5011760045,6886646085,6829278624,6646534556,5254349503,1.313,0.345,565182,183155,191220,164938,197591,170405,292063,251381,261525,272932,0.245,20.009,19.934,335001,459.027,452.512,386.401,320.607,459.469,432.196,400.77,341.094,460.273,456.607,412.69,356.858
6790429115,453.641,90105770491,68349445980,83014564434,70421334625,5.144469046678848e+17,6.517634556521823e+17,1.8132338252910458e+17,8.219542262949e+33,2.441,0.156,8.895,9.273,9.19,6861879106,5819268325,4732371027,6832210140,6499380545,6013258441,5050851673,6848173001,6835350487,6691515045,5300429878,1.351,0.357,565156,184424,191379,165570,198270,171213,293905,252476,262521,274151,0.249,20.002,19.927,335877,458.538,455.067,390.859,323.114,456.555,435.056,404.181,343.567,457.58,456.889,417.028,359.782
6550147207,437.468,91777220644,68901077295,84635545625,71014009767,5.1786323079334336e+17,6.599416080823174e+17,1.870558233783533e+17,8.7474702649384e+33,2.443,0.16,8.941,9.282,9.196,6754372927,5877716200,4768103329,6691178673,6506149433,6047896426,5083803224,6692307052,6771339647,6695691811,5340381003,1.391,0.369,568270,187038,193825,166971,201165,172789,296665,253751,264149,275999,0.253,19.992,19.916,337282,451.232,454.493,394.614,325.434,447.012,435.377,406.328,345.631,447.046,452.489,420.035,362.295
6575428221,439.047,92612945720,69440584844,86119895485,71598354429,5.2019717949482726e+17,6.623055777204886e+17,1.8901159559672832e+17,8.9313458175053e+33,2.448,0.164,8.982,9.289,9.2,6638668181,5938251520,4804091912,6633303447,6515386605,6081930735,5116586191,6602834699,6715329002,6696810570,5380102429,1.426,0.381,571492,190141,195679,168192,203457,174194,299934,255154,265578,277656,0.257,19.982,19.906,339118,443.385,451.965,398.445,327.752,443.029,435.867,408.439,347.684,440.953,448.628,422.901,364.792
6604191700,440.857,93030808258,69968235085,87467614011,72174368609,5.236952879250045e+17,6.700354535233992e+17,1.941127488906755e+17,9.4199398204736e+33,2.453,0.168,8.993,9.286,9.195,6576589043,5999800692,4839801169,6618747574,6527227284,6115624991,5149280817,6585596458,6675508580,6695306890,5419665062,1.454,0.394,573706,192668,197308,169351,205443,175541,302382,256326,266481,278789,0.26,19.971,19.895,340929,439.124,449.728,402.378,330.07,441.943,436.532,410.531,349.732,439.689,445.851,425.638,367.278
6804513121,454.111,93239739527,70484288617,88678701206,72742052309,5.264346089960216e+17,6.745205861045152e+17,1.973253918511691e+17,9.7343275673044e+33,2.454,0.172,9.034,9.312,9.218,6661377681,6068930965,4877502936,6711630347,6564198729,6160069386,5185659549,6699558497,6693696785,6716959157,5462845544,1.48,0.408,577048,194599,198132,170247,206567,176626,303434,257361,267168,279699,0.264,19.961,19.884,342580,444.672,449.585,406.828,332.501,448.027,438.876,413.342,352.026,447.182,446.947,428.975,370.004
6812078852,454.511,93344205162,70989000314,89753157068,73301405528,5.28357029748873e+17,6.747632321731607e+17,1.9853438564833818e+17,9.8539755711908e+33,2.466,0.176,9.006,9.302,9.206,6740261224,6136278607,4915447584,6761854600,6597249412,6202134513,5221405028,6774909083,6713862299,6733889162,5505363696,1.505,0.422,578054,195549,196977,170466,205639,177035,303488,258081,266801,279548,0.267,19.95,19.873,343262,449.826,448.889,411.233,334.951,451.269,440.961,415.999,354.278,452.102,448.178,432.052,372.686
6422816623,428.423,93396437979,71482619445,90690981597,73852428265,5.32579682117023e+17,6.854287613106866e+17,2.0594486516843347e+17,1.0603321872311e+34,2.469,0.18,9.014,9.283,9.185,6679802865,6181853959,4949035935,6592335611,6573991707,6216372069,5247809679,6616186782,6638876074,6695481575,5538492686,1.509,0.435,579173,196039,195829,170658,204584,177405,304142,259172,267176,280114,0.27,19.94,19.862,344297,445.682,444.008,414.098,337.118,439.846,439.289,416.8,355.908,441.4,443.062,433.161,374.74
